code,ts,open,high,low,close,pb,pa,nticks,vol,amt,vwap,mid_close
IF0000,2024-06-14 14:25:00,3492.2,3492.6,3491.4,3491.4,3491.2,3492.0,65,32.0,33519900.0,3491.65625,3491.6
IF0000,2024-06-14 14:26:00,3491.4,3491.4,3489.6,3490.6,3490.2,3490.6,90,52.0,54448020.0,3490.257692307692,3490.3999999999996
IF0000,2024-06-14 14:27:00,3490.6,3493.0,3490.6,3492.8,3492.2,3493.0,88,47.0,49237860.0,3492.046808510638,3492.6
IF0000,2024-06-14 14:28:00,3492.8,3493.2,3492.0,3492.4,3492.0,3492.4,65,35.0,36670800.0,3492.457142857143,3492.2
IF0000,2024-06-14 14:29:00,3492.4,3493.8,3492.0,3493.8,3493.8,3494.0,66,61.0,63924480.0,3493.1409836065573,3493.9
IF0000,2024-06-14 14:30:00,3493.8,3494.8,3493.2,3493.8,3493.0,3493.6,92,70.0,73372680.0,3493.937142857143,3493.3
IF0000,2024-06-14 14:31:00,3493.8,3494.8,3493.2,3494.0,3493.6,3494.0,87,138.0,144650340.0,3493.9695652173914,3493.8
IF0000,2024-06-14 14:32:00,3494.0,3495.8,3493.8,3495.6,3495.6,3495.8,79,117.0,122660280.0,3494.594871794872,3495.7
IF0000,2024-06-14 14:33:00,3495.8,3496.0,3493.8,3495.6,3495.2,3495.8,93,74.0,77593560.0,3495.2054054054056,3495.5
IF0000,2024-06-14 14:34:00,3495.6,3497.0,3495.0,3496.4,3496.0,3496.4,102,190.0,199280100.0,3496.142105263158,3496.2
IF0000,2024-06-14 14:35:00,3496.4,3497.6,3496.4,3497.6,3497.2,3497.6,86,87.0,91274400.0,3497.103448275862,3497.3999999999996
IF0000,2024-06-14 14:36:00,3497.6,3498.8,3497.2,3498.0,3497.8,3498.8,103,298.0,312734040.0,3498.1436241610736,3498.3
IF0000,2024-06-14 14:37:00,3498.0,3499.4,3497.8,3499.4,3499.4,3499.6,104,185.0,194192400.0,3498.9621621621623,3499.5
IF0000,2024-06-14 14:38:00,3499.4,3500.6,3499.2,3499.8,3500.0,3500.2,92,266.0,279295380.0,3499.942105263158,3500.1
IF0000,2024-06-14 14:39:00,3500.0,3500.2,3499.4,3500.0,3500.0,3500.2,98,138.0,144897900.0,3499.949275362319,3500.1
IF0000,2024-06-14 14:40:00,3500.2,3500.2,3497.8,3497.8,3497.0,3497.8,85,127.0,133317180.0,3499.1385826771652,3497.4
IF0000,2024-06-14 14:41:00,3497.8,3498.8,3497.8,3498.8,3498.4,3498.8,76,79.0,82908720.0,3498.2582278481013,3498.6000000000004
IF0000,2024-06-14 14:42:00,3498.8,3499.0,3495.4,3495.4,3495.4,3495.6,90,92.0,96525960.0,3497.317391304348,3495.5
IF0000,2024-06-14 14:43:00,3495.4,3496.4,3495.2,3495.2,3495.0,3495.4,85,63.0,66067740.0,3495.647619047619,3495.2
IF0000,2024-06-14 14:44:00,3495.2,3496.4,3495.2,3495.6,3495.4,3495.6,84,83.0,87042360.0,3495.677108433735,3495.5
IF0000,2024-06-14 14:45:00,3495.6,3495.6,3493.4,3493.4,3493.2,3493.4,92,139.0,145718520.0,3494.4489208633095,3493.3
IF0000,2024-06-14 14:46:00,3493.4,3494.0,3492.8,3493.4,3493.0,3493.4,82,79.0,82792320.0,3493.346835443038,3493.2
IF0000,2024-06-14 14:47:00,3493.4,3493.4,3491.8,3492.4,3492.4,3492.8,93,96.0,100575720.0,3492.2125,3492.6000000000004
IF0000,2024-06-14 14:48:00,3492.4,3493.2,3492.4,3492.8,3492.8,3493.0,74,64.0,67058340.0,3492.621875,3492.9
IF0000,2024-06-14 14:49:00,3492.8,3494.2,3492.6,3493.4,3493.4,3493.6,93,90.0,94327800.0,3493.6222222222223,3493.5
IF0000,2024-06-14 14:50:00,3493.4,3493.6,3492.6,3493.0,3492.6,3493.0,95,81.0,84881040.0,3493.046913580247,3492.8
IF0000,2024-06-14 14:51:00,3493.0,3494.2,3492.8,3493.8,3493.2,3493.8,97,85.0,89088240.0,3493.656470588235,3493.5
IF0000,2024-06-14 14:52:00,3493.8,3494.4,3493.2,3494.2,3493.8,3494.2,84,54.0,56599740.0,3493.811111111111,3494.0
IF0000,2024-06-14 14:53:00,3494.2,3495.6,3494.2,3495.6,3495.2,3495.4,95,66.0,69201600.0,3495.030303030303,3495.3
IF0000,2024-06-14 14:54:00,3495.4,3495.4,3493.6,3494.6,3494.4,3494.8,99,90.0,94350780.0,3494.4733333333334,3494.6000000000004
IF0000,2024-06-14 14:55:00,3495.0,3495.6,3494.0,3495.2,3495.0,3495.6,101,74.0,77585160.0,3494.827027027027,3495.3
IF0000,2024-06-14 14:56:00,3495.2,3495.4,3494.0,3494.4,3494.0,3494.6,89,77.0,80726580.0,3494.657142857143,3494.3
IF0000,2024-06-14 14:57:00,3494.2,3495.4,3494.0,3495.0,3495.2,3495.4,79,98.0,102741660.0,3494.614285714286,3495.3
IF0000,2024-06-14 14:58:00,3495.0,3496.0,3494.6,3495.0,3494.8,3495.0,82,101.0,105901920.0,3495.1128712871287,3494.9
IF0000,2024-06-14 14:59:00,3495.0,3496.0,3494.2,3494.8,3494.0,3495.8,102,211.0,221238540.0,3495.0796208530805,3494.9
IF0000,2024-06-17 09:30:00,3478.4,3485.8,3477.4,3482.4,3482.2,3482.8,120,765.0,799055160.0,3481.7218300653594,3482.5
IF0000,2024-06-17 09:31:00,3482.2,3484.2,3481.4,3483.4,3483.0,3483.2,117,390.0,407467920.0,3482.6317948717947,3483.1
IF0000,2024-06-17 09:32:00,3483.2,3483.4,3478.0,3480.6,3479.8,3480.4,114,227.0,237009720.0,3480.3189427312777,3480.1000000000004
IF0000,2024-06-17 09:33:00,3480.2,3482.8,3479.4,3482.6,3482.6,3482.8,115,215.0,224505540.0,3480.706046511628,3482.7
IF0000,2024-06-17 09:34:00,3482.8,3487.8,3481.4,3487.4,3487.4,3487.8,113,340.0,355412580.0,3484.4370588235292,3487.6000000000004
IF0000,2024-06-17 09:35:00,3487.4,3488.8,3483.4,3485.2,3485.0,3485.6,117,228.0,238447740.0,3486.0780701754384,3485.3
IF0000,2024-06-17 09:36:00,3485.4,3486.6,3482.8,3482.8,3482.8,3483.6,116,165.0,172505940.0,3484.968484848485,3483.2
IF0000,2024-06-17 09:37:00,3483.4,3486.8,3482.4,3486.4,3486.0,3486.8,106,142.0,148446180.0,3484.6521126760563,3486.4
IF0000,2024-06-17 09:38:00,3486.4,3486.4,3484.2,3484.2,3484.2,3484.8,109,75.0,78415320.0,3485.1253333333334,3484.5
IF0000,2024-06-17 09:39:00,3484.8,3485.6,3482.8,3482.8,3482.8,3483.2,110,105.0,109760460.0,3484.4590476190474,3483.0
IF0000,2024-06-17 09:40:00,3483.2,3485.6,3482.6,3484.4,3484.2,3484.8,107,95.0,99304560.0,3484.3705263157894,3484.5
IF0000,2024-06-17 09:41:00,3484.4,3485.6,3483.8,3485.4,3484.8,3485.6,93,101.0,105583380.0,3484.6,3485.2
IF0000,2024-06-17 09:42:00,3485.4,3485.4,3483.6,3484.4,3484.2,3485.0,83,81.0,84670380.0,3484.3777777777777,3484.6
IF0000,2024-06-17 09:43:00,3484.4,3485.2,3483.0,3483.4,3483.0,3483.6,93,52.0,54353400.0,3484.1923076923076,3483.3
IF0000,2024-06-17 09:44:00,3483.4,3483.4,3480.0,3480.0,3480.0,3480.2,99,91.0,95033160.0,3481.068131868132,3480.1
IF0000,2024-06-17 09:45:00,3480.0,3481.4,3480.0,3481.0,3480.8,3481.2,83,65.0,67871400.0,3480.5846153846155,3481.0
IF0000,2024-06-17 09:46:00,3480.8,3483.2,3480.2,3482.8,3482.6,3483.0,104,97.0,101312640.0,3481.5340206185565,3482.8
IF0000,2024-06-17 09:47:00,3482.6,3482.8,3481.0,3482.4,3481.8,3482.8,89,59.0,61629660.0,3481.901694915254,3482.3
IF0000,2024-06-17 09:48:00,3482.4,3485.0,3481.6,3484.6,3484.0,3484.6,104,77.0,80458140.0,3483.0363636363636,3484.3
IF0000,2024-06-17 09:49:00,3484.6,3486.6,3482.6,3486.2,3486.0,3486.8,97,78.0,81541680.0,3484.6871794871795,3486.4
IF0000,2024-06-17 09:50:00,3486.6,3486.6,3484.0,3484.6,3484.6,3485.0,97,80.0,83642340.0,3485.0975,3484.8
IF0000,2024-06-17 09:51:00,3484.6,3485.2,3481.4,3481.4,3481.2,3481.8,90,66.0,68969340.0,3483.3,3481.5
IF0000,2024-06-17 09:52:00,3481.2,3483.2,3481.0,3481.6,3481.4,3482.0,103,81.0,84608820.0,3481.8444444444444,3481.7
IF0000,2024-06-17 09:53:00,3481.6,3486.0,3481.6,3485.4,3485.0,3485.6,102,78.0,81519240.0,3483.728205128205,3485.3
IF0000,2024-06-17 09:54:00,3485.4,3486.6,3485.4,3485.8,3486.0,3486.4,96,47.0,49153920.0,3486.0936170212767,3486.2
IF0000,2024-06-17 09:55:00,3485.8,3488.8,3485.4,3488.4,3487.8,3488.4,110,103.0,107763120.0,3487.4796116504854,3488.1000000000004
IF0000,2024-06-17 09:56:00,3488.4,3488.6,3487.0,3488.6,3488.2,3488.8,92,70.0,73241520.0,3487.691428571429,3488.5
IF0000,2024-06-17 09:57:00,3488.6,3488.6,3487.2,3487.4,3487.6,3488.2,91,49.0,51273060.0,3487.9632653061226,3487.8999999999996
IF0000,2024-06-17 09:58:00,3487.4,3491.0,3487.4,3491.0,3491.0,3491.4,90,82.0,85848180.0,3489.7634146341466,3491.2
IF0000,2024-06-17 09:59:00,3491.4,3495.0,3491.2,3493.2,3493.2,3493.4,107,246.0,257818680.0,3493.478048780488,3493.3
IF0000,2024-06-17 10:00:00,3493.6,3493.6,3491.0,3491.2,3491.0,3491.6,103,115.0,120473460.0,3491.984347826087,3491.3
IF0000,2024-06-17 10:01:00,3491.2,3493.6,3490.0,3492.2,3492.4,3492.8,106,141.0,147716400.0,3492.113475177305,3492.6000000000004
IF0000,2024-06-17 10:02:00,3492.2,3492.8,3490.2,3492.0,3491.8,3492.4,111,123.0,128847300.0,3491.79674796748,3492.1000000000004
IF0000,2024-06-17 10:03:00,3492.0,3492.2,3489.0,3489.0,3488.6,3489.2,93,75.0,78533340.0,3490.3706666666667,3488.8999999999996
IF0000,2024-06-17 10:04:00,3489.0,3491.0,3488.0,3490.8,3491.0,3491.4,100,87.0,91079220.0,3489.6252873563217,3491.2
IF0000,2024-06-17 10:05:00,3490.8,3491.8,3488.2,3489.4,3488.8,3489.2,109,94.0,98404200.0,3489.5106382978724,3489.0
IF0000,2024-06-17 10:06:00,3489.2,3491.2,3489.2,3490.8,3490.6,3490.8,107,77.0,80622840.0,3490.1662337662337,3490.7
IF0000,2024-06-17 10:07:00,3490.6,3494.0,3490.4,3490.8,3490.0,3490.4,108,111.0,116291760.0,3492.245045045045,3490.2
IF0000,2024-06-17 10:08:00,3490.0,3493.4,3490.0,3493.4,3493.4,3493.6,104,63.0,65999460.0,3492.0349206349206,3493.5
IF0000,2024-06-17 10:09:00,3493.4,3493.4,3490.8,3491.6,3491.8,3492.2,110,124.0,129897480.0,3491.867741935484,3492.0
IF0000,2024-06-17 10:10:00,3492.2,3492.8,3490.6,3491.2,3491.4,3492.4,116,97.0,101601480.0,3491.459793814433,3491.9
IF0000,2024-06-17 10:11:00,3491.4,3493.4,3491.4,3493.0,3492.6,3493.2,99,64.0,67057320.0,3492.56875,3492.8999999999996
IF0000,2024-06-17 10:12:00,3493.0,3493.6,3491.2,3493.6,3493.0,3493.4,106,76.0,79628460.0,3492.4763157894736,3493.2
IF0000,2024-06-17 10:13:00,3493.6,3494.0,3492.2,3492.6,3492.4,3492.8,105,81.0,84879480.0,3492.982716049383,3492.6000000000004
IF0000,2024-06-17 10:14:00,3492.6,3494.6,3492.4,3493.6,3493.4,3494.0,112,132.0,138353940.0,3493.7863636363636,3493.7
IF0000,2024-06-17 10:15:00,3493.6,3495.0,3493.0,3493.0,3492.8,3493.0,111,146.0,153049620.0,3494.2835616438356,3492.9
IF0000,2024-06-17 10:16:00,3492.8,3494.4,3491.4,3493.8,3493.4,3494.0,104,102.0,106879860.0,3492.8058823529414,3493.7
IF0000,2024-06-17 10:17:00,3493.8,3494.6,3492.8,3493.6,3493.2,3493.8,109,110.0,115295580.0,3493.8054545454547,3493.5
IF0000,2024-06-17 10:18:00,3493.6,3494.6,3492.2,3494.0,3493.8,3494.4,106,71.0,74407440.0,3493.307042253521,3494.1000000000004
IF0000,2024-06-17 10:19:00,3494.0,3495.0,3493.6,3494.2,3494.2,3494.8,102,52.0,54512100.0,3494.3653846153848,3494.5
IF0000,2024-06-17 10:20:00,3494.2,3495.4,3494.2,3495.2,3495.0,3495.2,103,93.0,97509120.0,3494.9505376344086,3495.1
IF0000,2024-06-17 10:21:00,3494.8,3495.4,3493.8,3494.2,3494.2,3494.4,105,74.0,77578380.0,3494.5216216216218,3494.3
IF0000,2024-06-17 10:22:00,3494.2,3496.0,3494.2,3495.2,3494.6,3495.2,106,173.0,181407780.0,3495.3329479768786,3494.8999999999996
IF0000,2024-06-17 10:23:00,3494.6,3495.6,3493.6,3495.2,3495.2,3495.6,100,67.0,70239660.0,3494.510447761194,3495.3999999999996
IF0000,2024-06-17 10:24:00,3495.2,3495.4,3493.8,3493.8,3493.8,3494.2,108,63.0,66047760.0,3494.5904761904762,3494.0
IF0000,2024-06-17 10:25:00,3493.8,3496.4,3493.8,3496.2,3496.2,3496.4,104,157.0,164643420.0,3495.6140127388535,3496.3
IF0000,2024-06-17 10:26:00,3496.2,3496.6,3495.6,3495.8,3495.6,3496.0,98,139.0,145791900.0,3496.2086330935253,3495.8
IF0000,2024-06-17 10:27:00,3495.8,3496.0,3495.0,3496.0,3496.0,3496.6,93,79.0,82843500.0,3495.506329113924,3496.3
IF0000,2024-06-17 10:28:00,3496.0,3497.0,3496.0,3496.8,3496.4,3497.0,97,163.0,170982000.0,3496.564417177914,3496.7
IF0000,2024-06-17 10:29:00,3496.8,3496.8,3495.4,3495.8,3495.4,3495.8,79,61.0,63978180.0,3496.075409836066,3495.6000000000004
IF0000,2024-06-17 10:30:00,3495.4,3496.8,3494.6,3496.8,3496.2,3496.6,88,90.0,94386660.0,3495.802222222222,3496.3999999999996
IF0000,2024-06-17 10:31:00,3496.8,3496.8,3494.8,3495.6,3495.4,3496.2,93,65.0,68171820.0,3495.9907692307693,3495.8
IF0000,2024-06-17 10:32:00,3495.6,3497.2,3495.6,3497.2,3496.8,3497.2,104,126.0,132174420.0,3496.677777777778,3497.0
IF0000,2024-06-17 10:33:00,3496.8,3497.4,3496.4,3497.4,3497.2,3497.4,110,127.0,133236180.0,3497.0125984251968,3497.3
IF0000,2024-06-17 10:34:00,3497.0,3497.4,3495.8,3496.2,3495.8,3496.2,99,87.0,91265580.0,3496.7655172413793,3496.0
IF0000,2024-06-17 10:35:00,3496.2,3496.4,3492.8,3493.4,3493.4,3493.8,105,116.0,121589040.0,3493.937931034483,3493.6000000000004
IF0000,2024-06-17 10:36:00,3493.4,3494.8,3493.0,3494.2,3493.6,3494.2,98,93.0,97480740.0,3493.9333333333334,3493.8999999999996
IF0000,2024-06-17 10:37:00,3493.6,3496.0,3493.4,3496.0,3495.6,3496.0,90,74.0,77580900.0,3494.635135135135,3495.8
IF0000,2024-06-17 10:38:00,3496.0,3496.2,3495.2,3495.2,3495.0,3495.4,93,54.0,56630580.0,3495.714814814815,3495.2
IF0000,2024-06-17 10:39:00,3495.2,3495.8,3494.4,3495.0,3495.2,3495.6,82,47.0,49281420.0,3495.136170212766,3495.3999999999996
IF0000,2024-06-17 10:40:00,3495.0,3496.6,3495.0,3496.0,3495.4,3496.0,77,51.0,53490360.0,3496.1019607843136,3495.7
IF0000,2024-06-17 10:41:00,3496.0,3496.2,3494.2,3495.0,3495.4,3495.6,75,35.0,36699960.0,3495.2342857142858,3495.5
IF0000,2024-06-17 10:42:00,3495.4,3496.8,3494.4,3496.8,3496.4,3496.8,78,42.0,44043840.0,3495.542857142857,3496.6000000000004
IF0000,2024-06-17 10:43:00,3496.8,3496.8,3494.6,3494.6,3494.8,3495.4,78,50.0,52439940.0,3495.996,3495.1000000000004
IF0000,2024-06-17 10:44:00,3494.6,3496.2,3494.6,3495.6,3495.4,3495.8,89,42.0,44041860.0,3495.385714285714,3495.6000000000004
IF0000,2024-06-17 10:45:00,3495.6,3496.0,3493.8,3494.4,3494.2,3494.4,73,64.0,67101300.0,3494.859375,3494.3
IF0000,2024-06-17 10:46:00,3494.4,3495.0,3494.0,3494.8,3494.2,3494.6,99,90.0,94349100.0,3494.411111111111,3494.3999999999996
IF0000,2024-06-17 10:47:00,3494.2,3495.0,3492.0,3492.8,3492.8,3493.4,93,72.0,75453000.0,3493.1944444444443,3493.1000000000004
IF0000,2024-06-17 10:48:00,3492.8,3495.8,3492.8,3495.8,3495.4,3495.8,92,74.0,77572140.0,3494.2405405405407,3495.6000000000004
IF0000,2024-06-17 10:49:00,3495.4,3497.4,3495.2,3496.8,3496.6,3497.0,93,77.0,80765820.0,3496.3558441558444,3496.8
IF0000,2024-06-17 10:50:00,3496.8,3497.6,3496.8,3497.4,3497.0,3497.4,87,69.0,72393180.0,3497.255072463768,3497.2
IF0000,2024-06-17 10:51:00,3497.4,3497.8,3495.8,3497.0,3496.8,3497.0,89,77.0,80777460.0,3496.85974025974,3496.9
IF0000,2024-06-17 10:52:00,3497.4,3497.8,3496.4,3497.4,3497.2,3497.4,84,69.0,72392700.0,3497.231884057971,3497.3
IF0000,2024-06-17 10:53:00,3497.4,3497.4,3496.0,3496.8,3496.6,3496.8,84,54.0,56646720.0,3496.711111111111,3496.7
IF0000,2024-06-17 10:54:00,3496.8,3497.8,3496.2,3497.0,3496.8,3497.2,73,45.0,47208960.0,3496.96,3497.0
IF0000,2024-06-17 10:55:00,3497.0,3497.0,3496.2,3496.2,3496.0,3496.4,83,54.0,56642520.0,3496.4518518518516,3496.2
IF0000,2024-06-17 10:56:00,3496.0,3496.4,3493.0,3493.4,3493.2,3493.4,83,66.0,69183360.0,3494.109090909091,3493.3
IF0000,2024-06-17 10:57:00,3493.2,3494.6,3493.2,3494.0,3494.0,3494.2,79,47.0,49265340.0,3493.995744680851,3494.1
IF0000,2024-06-17 10:58:00,3494.0,3496.8,3494.0,3496.8,3496.4,3496.8,78,77.0,80745300.0,3495.4675324675327,3496.6000000000004
IF0000,2024-06-17 10:59:00,3496.8,3497.2,3496.0,3496.4,3496.0,3496.8,83,62.0,65037540.0,3496.641935483871,3496.4
IF0000,2024-06-17 11:00:00,3496.8,3496.8,3494.6,3495.0,3495.2,3495.4,97,76.0,79702020.0,3495.702631578947,3495.3
IF0000,2024-06-17 11:01:00,3495.8,3497.0,3495.8,3496.0,3495.4,3496.2,93,69.0,72374160.0,3496.336231884058,3495.8
IF0000,2024-06-17 11:02:00,3496.0,3496.4,3494.2,3495.8,3495.4,3495.8,100,89.0,93323100.0,3495.247191011236,3495.6000000000004
IF0000,2024-06-17 11:03:00,3495.8,3496.0,3493.0,3493.4,3493.4,3494.0,96,85.0,89100120.0,3494.1223529411764,3493.7
IF0000,2024-06-17 11:04:00,3493.4,3493.6,3492.6,3493.4,3493.0,3493.6,87,50.0,52395360.0,3493.024,3493.3
IF0000,2024-06-17 11:05:00,3493.4,3494.4,3492.4,3493.0,3492.6,3493.0,81,34.0,35633220.0,3493.4529411764706,3492.8
IF0000,2024-06-17 11:06:00,3493.0,3493.0,3490.6,3490.8,3490.6,3491.6,83,115.0,120456900.0,3491.504347826087,3491.1
IF0000,2024-06-17 11:07:00,3490.8,3493.0,3490.8,3491.6,3491.2,3491.8,89,52.0,54475200.0,3492.0,3491.5
IF0000,2024-06-17 11:08:00,3491.2,3492.0,3491.2,3491.4,3491.4,3492.0,79,41.0,42946560.0,3491.590243902439,3491.7
IF0000,2024-06-17 11:09:00,3491.4,3492.6,3491.2,3491.2,3491.0,3491.6,75,44.0,46093860.0,3491.9590909090907,3491.3
IF0000,2024-06-17 11:10:00,3491.2,3491.6,3489.8,3489.8,3489.8,3490.4,90,65.0,68065560.0,3490.5415384615385,3490.1000000000004
IF0000,2024-06-17 11:11:00,3489.8,3490.0,3488.0,3488.2,3488.0,3488.6,97,78.0,81636120.0,3488.723076923077,3488.3
IF0000,2024-06-17 11:12:00,3488.6,3490.4,3488.0,3488.6,3488.2,3488.6,90,84.0,87929580.0,3489.269047619048,3488.3999999999996
IF0000,2024-06-17 11:13:00,3488.6,3489.0,3488.0,3488.0,3488.0,3488.2,74,33.0,34536660.0,3488.551515151515,3488.1
IF0000,2024-06-17 11:14:00,3488.0,3489.2,3488.0,3488.0,3487.6,3488.0,87,68.0,71164260.0,3488.4441176470586,3487.8
IF0000,2024-06-17 11:15:00,3488.0,3489.4,3487.4,3488.2,3487.6,3488.2,96,96.0,100456860.0,3488.085416666667,3487.8999999999996
IF0000,2024-06-17 11:16:00,3487.6,3488.6,3487.4,3488.4,3488.0,3488.4,74,30.0,31392000.0,3488.0,3488.2
IF0000,2024-06-17 11:17:00,3488.0,3488.2,3486.2,3487.6,3487.6,3488.2,104,80.0,83693640.0,3487.235,3487.8999999999996
IF0000,2024-06-17 11:18:00,3488.2,3488.4,3487.4,3487.8,3487.4,3487.6,78,70.0,73243560.0,3487.7885714285712,3487.5
IF0000,2024-06-17 11:19:00,3487.4,3487.8,3486.6,3487.8,3487.2,3487.8,83,65.0,67998060.0,3487.08,3487.5
IF0000,2024-06-17 11:20:00,3487.8,3487.8,3486.0,3486.0,3486.4,3486.8,69,57.0,59623740.0,3486.7684210526318,3486.6000000000004
IF0000,2024-06-17 11:21:00,3486.8,3488.4,3486.2,3487.4,3487.4,3488.0,60,55.0,57544680.0,3487.5563636363636,3487.7
IF0000,2024-06-17 11:22:00,3487.4,3489.0,3487.4,3488.6,3488.6,3489.2,81,72.0,75350280.0,3488.438888888889,3488.8999999999996
IF0000,2024-06-17 11:23:00,3488.6,3489.6,3488.6,3489.2,3489.2,3489.6,72,70.0,73266360.0,3488.8742857142856,3489.3999999999996
IF0000,2024-06-17 11:24:00,3489.2,3489.8,3488.6,3489.6,3489.2,3489.8,81,32.0,33498780.0,3489.45625,3489.5
IF0000,2024-06-17 11:25:00,3489.6,3490.4,3487.6,3488.6,3488.0,3488.8,103,56.0,58615380.0,3489.010714285714,3488.4
IF0000,2024-06-17 11:26:00,3488.6,3489.6,3488.2,3488.2,3488.2,3488.4,94,30.0,31399860.0,3488.8733333333334,3488.3
IF0000,2024-06-17 11:27:00,3488.2,3489.4,3487.4,3489.2,3489.0,3489.6,85,51.0,53371560.0,3488.337254901961,3489.3
IF0000,2024-06-17 11:28:00,3489.2,3489.6,3487.6,3488.0,3488.0,3488.6,92,27.0,28258560.0,3488.711111111111,3488.3
IF0000,2024-06-17 11:29:00,3488.0,3489.8,3488.0,3488.6,3488.4,3489.6,78,49.0,51284760.0,3488.7591836734696,3489.0
IF0000,2024-06-17 13:00:00,3487.0,3488.6,3486.0,3486.4,3486.2,3487.0,100,73.0,76367280.0,3487.090410958904,3486.6
IF0000,2024-06-17 13:01:00,3486.4,3487.6,3485.6,3487.6,3487.2,3487.6,90,22.0,23010960.0,3486.509090909091,3487.3999999999996
IF0000,2024-06-17 13:02:00,3487.2,3489.8,3487.2,3489.6,3489.2,3489.8,113,104.0,108844140.0,3488.5942307692308,3489.5
IF0000,2024-06-17 13:03:00,3489.2,3490.6,3488.8,3490.6,3490.2,3490.6,103,70.0,73283640.0,3489.697142857143,3490.3999999999996
IF0000,2024-06-17 13:04:00,3490.2,3490.6,3489.0,3490.0,3489.6,3490.2,98,66.0,69099420.0,3489.869696969697,3489.8999999999996
IF0000,2024-06-17 13:05:00,3490.0,3490.2,3488.8,3489.2,3488.6,3489.2,102,64.0,66999480.0,3489.55625,3488.8999999999996
IF0000,2024-06-17 13:06:00,3489.2,3490.6,3488.2,3490.2,3489.6,3490.0,103,95.0,99451980.0,3489.543157894737,3489.8
IF0000,2024-06-17 13:07:00,3490.0,3490.0,3488.8,3489.4,3489.4,3489.8,107,57.0,59670900.0,3489.5263157894738,3489.6000000000004
IF0000,2024-06-17 13:08:00,3489.8,3490.8,3489.4,3490.8,3490.6,3491.0,98,106.0,110993280.0,3490.3547169811322,3490.8
IF0000,2024-06-17 13:09:00,3490.6,3492.2,3489.8,3489.8,3489.4,3489.8,104,136.0,142443840.0,3491.2705882352943,3489.6000000000004
IF0000,2024-06-17 13:10:00,3489.8,3490.4,3489.0,3490.0,3490.0,3490.2,100,70.0,73284840.0,3489.7542857142857,3490.1
IF0000,2024-06-17 13:11:00,3490.0,3490.8,3489.8,3490.8,3490.4,3490.8,87,38.0,39789600.0,3490.315789473684,3490.6000000000004
IF0000,2024-06-17 13:12:00,3490.8,3491.2,3490.4,3491.0,3490.2,3491.0,78,39.0,40844100.0,3490.948717948718,3490.6
IF0000,2024-06-17 13:13:00,3491.0,3491.2,3490.2,3490.2,3490.2,3490.6,69,28.0,29322600.0,3490.785714285714,3490.3999999999996
IF0000,2024-06-17 13:14:00,3490.2,3491.6,3490.0,3490.6,3490.2,3490.6,95,122.0,127763940.0,3490.8180327868854,3490.3999999999996
IF0000,2024-06-17 13:15:00,3490.6,3491.6,3490.2,3491.0,3490.8,3491.4,86,99.0,103681980.0,3490.9757575757576,3491.1000000000004
IF0000,2024-06-17 13:16:00,3491.0,3491.8,3490.8,3491.6,3491.4,3491.6,84,87.0,91127220.0,3491.464367816092,3491.5
IF0000,2024-06-17 13:17:00,3491.6,3491.6,3490.4,3491.0,3490.4,3491.0,83,71.0,74359860.0,3491.0732394366196,3490.7
IF0000,2024-06-17 13:18:00,3491.0,3491.2,3490.0,3491.2,3490.8,3491.2,78,69.0,72256500.0,3490.6521739130435,3491.0
IF0000,2024-06-17 13:19:00,3491.2,3492.0,3491.0,3492.0,3491.0,3491.8,79,70.0,73320420.0,3491.4485714285715,3491.4
IF0000,2024-06-17 13:20:00,3492.0,3492.0,3491.0,3491.8,3491.4,3491.8,70,39.0,40849260.0,3491.3897435897434,3491.6000000000004
IF0000,2024-06-17 13:21:00,3491.8,3491.8,3490.4,3490.8,3490.6,3491.0,66,52.0,54461640.0,3491.130769230769,3490.8
IF0000,2024-06-17 13:22:00,3490.8,3491.8,3490.4,3491.8,3491.4,3491.8,84,72.0,75412380.0,3491.313888888889,3491.6000000000004
IF0000,2024-06-17 13:23:00,3491.8,3492.0,3490.6,3490.6,3490.6,3491.0,91,54.0,56560320.0,3491.3777777777777,3490.8
IF0000,2024-06-17 13:24:00,3491.0,3491.2,3489.8,3490.4,3490.2,3490.4,84,46.0,48168120.0,3490.4434782608696,3490.3
IF0000,2024-06-17 13:25:00,3490.4,3490.6,3489.4,3490.2,3490.0,3490.2,85,44.0,46067400.0,3489.9545454545455,3490.1
IF0000,2024-06-17 13:26:00,3490.2,3491.6,3490.0,3490.8,3490.2,3490.6,93,88.0,92158560.0,3490.8545454545456,3490.3999999999996
IF0000,2024-06-17 13:27:00,3490.8,3490.8,3488.8,3489.8,3489.4,3490.0,82,58.0,60718140.0,3489.5482758620687,3489.7
IF0000,2024-06-17 13:28:00,3489.8,3491.6,3489.8,3490.8,3490.6,3491.0,75,63.0,65974200.0,3490.6984126984125,3490.8
IF0000,2024-06-17 13:29:00,3490.8,3490.8,3489.8,3490.8,3490.6,3490.8,77,39.0,40838580.0,3490.476923076923,3490.7
IF0000,2024-06-17 13:30:00,3490.6,3491.8,3490.6,3491.2,3491.0,3491.4,80,67.0,70171260.0,3491.107462686567,3491.2
IF0000,2024-06-17 13:31:00,3491.2,3491.2,3490.0,3490.2,3490.2,3490.6,79,43.0,45027720.0,3490.520930232558,3490.3999999999996
