date,product,ann_pct,pair
2025-05-29,IF,12.08281922417175,1-2
2025-05-30,IF,12.672080666586222,1-2
2025-06-03,IF,12.803056590679454,1-2
2025-06-04,IF,13.436053849390081,1-2
2025-06-05,IF,13.26407516746346,1-2
2025-06-06,IF,12.769400583701296,1-2
2025-06-09,IF,12.109791466296992,1-2
2025-06-10,IF,12.610122646398406,1-2
2025-06-11,IF,13.377276211312811,1-2
2025-06-12,IF,14.251874219075383,1-2
2025-06-13,IF,14.83739837398377,1-2
2025-06-16,IF,13.95905468330249,1-2
2025-06-17,IF,13.963431019810999,1-2
2025-06-23,IF,5.134327126502319,1-2
2025-06-24,IF,4.4589642024209954,1-2
2025-06-25,IF,3.3212010919017287,1-2
2025-06-26,IF,4.202702011156152,1-2
2025-06-27,IF,3.2233375526183794,1-2
2025-06-30,IF,4.4197942199587015,1-2
2025-07-01,IF,5.55565743627358,1-2
2025-07-02,IF,5.944755951161013,1-2
2025-07-03,IF,6.1727160314227225,1-2
2025-07-04,IF,6.2786090911724655,1-2
2025-07-07,IF,5.8417419012214244,1-2
2025-07-08,IF,5.918748288337633,1-2
2025-07-09,IF,5.001334169893855,1-2
2025-07-10,IF,5.896734447699465,1-2
2025-07-11,IF,4.758035714285684,1-2
2025-07-14,IF,4.437245689685966,1-2
2025-07-15,IF,5.353744222320833,1-2
2025-07-21,IF,2.514268844715537,1-2
2025-07-22,IF,2.283739910875051,1-2
2025-07-23,IF,1.8272586947754403,1-2
2025-07-24,IF,1.4605842336935233,1-2
2025-07-25,IF,1.7228932389282705,1-2
2025-07-28,IF,2.3275802315103165,1-2
2025-07-29,IF,2.870664854535181,1-2
2025-07-30,IF,2.6724411841906233,1-2
2025-07-31,IF,3.4444874819536127,1-2
2025-08-01,IF,3.4161490683230524,1-2
2025-08-04,IF,3.1907393830014295,1-2
2025-08-05,IF,3.321201091901729,1-2
2025-08-06,IF,2.6472331671256786,1-2
2025-08-07,IF,3.46548823311759,1-2
2025-08-08,IF,3.473466188983524,1-2
2025-08-11,IF,2.8454492301695113,1-2
2025-08-12,IF,3.3321345579284705,1-2
2025-08-18,IF,0.7386720093904094,1-2
2025-08-19,IF,1.4857631327214456,1-2
2025-08-20,IF,2.6307585032418364,1-2
2025-08-21,IF,2.562122701108972,1-2
2025-08-22,IF,1.8419578962447285,1-2
2025-08-25,IF,0.8745671092482076,1-2
2025-08-26,IF,2.1718364038697984,1-2
2025-08-27,IF,2.025104110912445,1-2
2025-08-28,IF,1.697282423946782,1-2
2025-08-29,IF,1.5640076684778796,1-2
2025-09-01,IF,2.2001205545510394,1-2
2025-09-02,IF,1.631066225757281,1-2
2025-09-03,IF,3.0083778839378104,1-2
2025-09-04,IF,2.2216555899189534,1-2
2025-09-05,IF,1.1124621426005357,1-2
2025-09-08,IF,2.1111418160317714,1-2
2025-09-09,IF,2.064853367125272,1-2
2025-09-10,IF,2.829493921109931,1-2
2025-09-11,IF,2.175290456952251,1-2
2025-09-12,IF,1.7892722730003585,1-2
2025-09-15,IF,2.3073081615494995,1-2
2025-09-16,IF,2.71854537617521,1-2
2025-09-22,IF,3.0171235272049803,1-2
2025-09-23,IF,3.4333509174458126,1-2
2025-09-24,IF,3.3985743854947605,1-2
2025-09-25,IF,3.1482824141207475,1-2
2025-09-26,IF,2.4849653920345367,1-2
2025-09-29,IF,3.1673030197847964,1-2
2025-09-30,IF,2.5716139797904063,1-2
2025-10-09,IF,2.131542448353773,1-2
2025-10-10,IF,3.037624057535494,1-2
2025-10-13,IF,3.0106102453230354,1-2
2025-10-14,IF,5.820340184266437,1-2
2025-10-20,IF,3.7601909495492523,1-2
2025-10-21,IF,3.1324898886503223,1-2
2025-10-22,IF,3.0279741295651528,1-2
2025-10-23,IF,3.642532807744176,1-2
2025-10-24,IF,3.825099557385587,1-2
2025-10-27,IF,4.619435939348944,1-2
2025-10-28,IF,3.573264152328537,1-2
2025-10-29,IF,2.974806962044221,1-2
2025-10-30,IF,3.168595796527465,1-2
2025-10-31,IF,2.7020524494291553,1-2
2025-11-03,IF,3.206333452514415,1-2
2025-11-04,IF,4.431404289761334,1-2
2025-11-05,IF,4.027044834380639,1-2
2025-11-06,IF,3.6281640343043096,1-2
2025-11-07,IF,3.8049043715010313,1-2
2025-11-10,IF,3.9620535714285205,1-2
2025-11-11,IF,3.7753646457285095,1-2
2025-11-12,IF,4.788399802444747,1-2
2025-11-13,IF,4.626744860869401,1-2
2025-11-14,IF,3.853702162544975,1-2
2025-11-17,IF,4.097312736593461,1-2
2025-11-18,IF,4.178297004861324,1-2
2025-11-24,IF,4.660458110021453,1-2
2025-11-25,IF,4.620934346995605,1-2
2025-11-26,IF,3.899423417907105,1-2
2025-11-27,IF,4.542263633172831,1-2
2025-11-28,IF,4.412391598959042,1-2
2025-12-01,IF,4.133765375782448,1-2
2025-12-02,IF,5.193741580921181,1-2
2025-12-03,IF,4.632655780983265,1-2
2025-12-04,IF,5.315747148999379,1-2
2025-12-05,IF,4.977428759522138,1-2
2025-12-08,IF,4.480016655376693,1-2
2025-12-09,IF,4.337628221165823,1-2
2025-12-10,IF,4.747956317861375,1-2
2025-12-11,IF,4.842133191828124,1-2
2025-12-12,IF,5.265105427542763,1-2
2025-12-15,IF,5.124690010285715,1-2
2025-12-16,IF,5.64492984693867,1-2
2025-12-22,IF,3.190838359996391,1-2
2025-12-23,IF,3.51349657268983,1-2
2025-12-24,IF,2.683052331215107,1-2
2025-12-25,IF,2.715330541944594,1-2
2025-12-26,IF,3.0242269578762473,1-2
2025-12-29,IF,2.025401306911002,1-2
2025-12-30,IF,2.7490723819018292,1-2
2025-12-31,IF,2.558206285210687,1-2
2026-01-05,IF,2.268794022292014,1-2
2026-01-06,IF,2.0733390780204624,1-2
2026-01-07,IF,2.319594569122015,1-2
2026-01-08,IF,2.2970695815688282,1-2
2026-01-09,IF,2.284021344864638,1-2
2026-01-12,IF,1.722774847487084,1-2
2026-01-13,IF,0.6287784578777292,1-2
2026-01-19,IF,1.3508226536394963,1-2
2026-01-20,IF,0.6459811125741549,1-2
2026-01-21,IF,0.4508271929080447,1-2
2026-01-22,IF,0.8378536819653389,1-2
2026-01-23,IF,-1.6793369008181978,1-2
2026-01-26,IF,-1.8046079303864555,1-2
2026-01-27,IF,-1.0959334774559748,1-2
2026-01-28,IF,-1.6066951205769664,1-2
2026-01-29,IF,-2.988259476031099,1-2
2026-01-30,IF,-0.3228260100474068,1-2
2026-02-02,IF,1.5947918032071215,1-2
2026-02-03,IF,1.503510280106144,1-2
2026-02-04,IF,1.6849184705413873,1-2
2026-02-05,IF,2.0863700020008067,1-2
2026-02-06,IF,0.7214579380138556,1-2
2026-02-09,IF,0.4509799768422216,1-2
2026-02-10,IF,1.3521380186282226,1-2
2026-02-11,IF,0.4515921495431648,1-2
2026-02-12,IF,0.8383155246493039,1-2
2026-02-13,IF,5.258987104675455,1-2
2026-02-25,IF,1.2133941793344216,1-2
2026-02-26,IF,1.5510134704456056,1-2
2026-02-27,IF,2.049640610961517,1-2
2026-03-02,IF,2.383939583573677,1-2
2026-03-03,IF,3.371741419764871,1-2
2026-03-04,IF,3.0167359057850005,1-2
2026-03-05,IF,3.9544962080173343,1-2
2026-03-06,IF,3.714199373411893,1-2
2026-03-09,IF,5.4075929310635225,1-2
2026-03-10,IF,4.937770562770665,1-2
2026-03-11,IF,5.305881992899987,1-2
2026-03-12,IF,4.605465624422868,1-2
2026-03-13,IF,4.155077778871765,1-2
2026-03-16,IF,5.108082504413676,1-2
2026-03-17,IF,4.464866371434816,1-2
2026-03-23,IF,3.805006450267838,1-2
2026-03-24,IF,6.595888863790271,1-2
2026-03-25,IF,5.170366644808517,1-2
2026-03-26,IF,5.113427759849944,1-2
2026-03-27,IF,4.143880520643395,1-2
2026-03-30,IF,5.679156908664999,1-2
2026-03-31,IF,6.025480840816118,1-2
2026-04-01,IF,5.9284949935029125,1-2
2026-04-02,IF,6.823133549061026,1-2
2026-04-03,IF,7.285831131653023,1-2
2026-04-07,IF,6.5151918371056,1-2
2026-04-08,IF,3.8176101807099974,1-2
2026-04-09,IF,5.575239355001155,1-2
2026-04-10,IF,6.123247837757336,1-2
2026-04-13,IF,5.713448806010809,1-2
2026-04-14,IF,5.744079449961904,1-2
2026-04-20,IF,7.549534313576385,1-2
2026-04-21,IF,7.753090615574153,1-2
2026-04-22,IF,7.648674037141452,1-2
2026-04-23,IF,9.182723127351098,1-2
2026-04-24,IF,8.495781204538762,1-2
2026-04-27,IF,8.846018685699743,1-2
2026-04-28,IF,8.959558644825865,1-2
2026-04-29,IF,7.089503027396359,1-2
2026-04-30,IF,8.231815210024132,1-2
2026-05-06,IF,6.033805843699633,1-2
2026-05-07,IF,6.262633385042229,1-2
2026-05-08,IF,6.64075421766461,1-2
2026-05-11,IF,5.901442936821197,1-2
2026-05-12,IF,7.091666375809959,1-2
2026-05-18,IF,8.305090835059717,1-2
2026-05-19,IF,9.54857477711272,1-2
2026-05-20,IF,9.561782211417553,1-2
2026-05-21,IF,9.021830114518735,1-2
2026-05-22,IF,9.930405242905193,1-2
2026-05-25,IF,10.234069950984512,1-2
2026-05-26,IF,11.488521773918412,1-2
2026-05-27,IF,10.76973945637545,1-2
2026-05-28,IF,11.263827564924375,1-2
2026-05-29,IF,12.159067249635694,1-2
2026-06-01,IF,10.653664231828524,1-2
2026-06-02,IF,10.341957534222464,1-2
2026-06-03,IF,10.968319769214531,1-2
2026-06-04,IF,10.466986347537699,1-2
2026-06-05,IF,11.72999511155915,1-2
2026-06-08,IF,11.571323923200717,1-2
2026-06-09,IF,11.253455241335418,1-2
2026-06-10,IF,11.475394824396954,1-2
2026-06-11,IF,11.827208953756891,1-2
2026-06-12,IF,11.80301610807222,1-2
2026-06-15,IF,11.044932542142709,1-2
2026-06-16,IF,12.907717256849347,1-2
2026-06-22,IF,5.045235451752524,1-2
2026-06-23,IF,7.4656246674785915,1-2
2026-06-24,IF,6.480305702527886,1-2
2026-06-25,IF,8.542116818342553,1-2
2026-06-26,IF,9.331859860816623,1-2
2026-06-29,IF,8.85461043264224,1-2
2026-06-30,IF,8.876469522211712,1-2
2026-07-01,IF,9.443836808618236,1-2
2026-07-02,IF,8.616837401458584,1-2
2026-07-03,IF,7.5097939531683755,1-2
2026-07-06,IF,8.034405823628123,1-2
2026-07-07,IF,7.854966631202324,1-2
2026-07-08,IF,7.90952198340656,1-2
2026-07-09,IF,6.6822002163601955,1-2
2026-07-10,IF,8.646727864968867,1-2
2010-04-16,IF,-6.90938056414582,1-4
2010-04-19,IF,-6.4183878370625305,1-4
2010-04-20,IF,-7.174243392555356,1-4
2010-04-21,IF,-7.229741999469201,1-4
2010-04-22,IF,-7.758162602586068,1-4
2010-04-23,IF,-8.41063515509602,1-4
2010-04-26,IF,-8.75609564259872,1-4
2010-04-27,IF,-10.382127807686475,1-4
2010-04-28,IF,-10.970431648316561,1-4
2010-04-29,IF,-11.298514918671348,1-4
2010-04-30,IF,-11.483507675043093,1-4
2010-05-04,IF,-11.481770607453665,1-4
2010-05-05,IF,-10.68944478340451,1-4
2010-05-06,IF,-12.381548550562632,1-4
2010-05-07,IF,-11.348079877112141,1-4
2010-05-10,IF,-9.034933011541197,1-4
2010-05-11,IF,-8.665129213864207,1-4
2010-05-12,IF,-6.136540330417892,1-4
2010-05-13,IF,-5.92743370706533,1-4
2010-05-14,IF,-6.047994759303696,1-4
2010-05-17,IF,-2.3956336252310138,1-4
2010-05-18,IF,-5.604806346553103,1-4
2010-05-24,IF,-7.950832012649485,1-4
2010-05-25,IF,-7.810411780075624,1-4
2010-05-26,IF,-7.295677039127579,1-4
2010-05-27,IF,-7.042907209185886,1-4
2010-05-28,IF,-7.050566620879127,1-4
2010-05-31,IF,-6.814046101984641,1-4
2010-06-01,IF,-6.763562494041089,1-4
2010-06-02,IF,-6.702669284482403,1-4
2010-06-03,IF,-6.64687855948146,1-4
2010-06-04,IF,-6.50787746035853,1-4
2010-06-07,IF,-5.464287689305675,1-4
2010-06-08,IF,-5.1356726249430045,1-4
2010-06-09,IF,-5.4837740384615135,1-4
2010-06-10,IF,-5.725964670194771,1-4
2010-06-11,IF,-6.903426834302404,1-4
2010-06-21,IF,-7.400516035498045,1-4
2010-06-22,IF,-7.46665575648474,1-4
2010-06-23,IF,-7.310087921331439,1-4
2010-06-24,IF,-7.134447631472483,1-4
2010-06-25,IF,-7.1938448875068435,1-4
2010-06-28,IF,-7.241132276492963,1-4
2010-06-29,IF,-7.758199247560949,1-4
2010-06-30,IF,-7.631234721447886,1-4
2010-07-01,IF,-7.3276936283333125,1-4
2010-07-02,IF,-8.179060226841797,1-4
2010-07-05,IF,-7.702287771870277,1-4
2010-07-06,IF,-7.551489657944932,1-4
2010-07-07,IF,-7.263532059727697,1-4
2010-07-08,IF,-6.827608351122626,1-4
2010-07-09,IF,-6.489454903901053,1-4
2010-07-12,IF,-5.9405233828099435,1-4
2010-07-13,IF,-5.845217032262055,1-4
2010-07-19,IF,-4.6283982309096094,1-4
2010-07-20,IF,-5.254306836451201,1-4
2010-07-21,IF,-5.0664726057396265,1-4
2010-07-22,IF,-4.913300561377619,1-4
2010-07-23,IF,-5.291171153240124,1-4
2010-07-26,IF,-5.196802272764801,1-4
2010-07-27,IF,-5.313272712770194,1-4
2010-07-28,IF,-5.11788715486194,1-4
2010-07-29,IF,-5.4315476190476035,1-4
2010-07-30,IF,-5.225323476235515,1-4
2010-08-02,IF,-5.163572060123779,1-4
2010-08-03,IF,-5.319857159015615,1-4
2010-08-04,IF,-5.697713926712291,1-4
2010-08-05,IF,-5.739327936637343,1-4
2010-08-06,IF,-5.3536656298207115,1-4
2010-08-09,IF,-5.332503026500088,1-4
2010-08-10,IF,-5.688958160829964,1-4
2010-08-11,IF,-5.500826618076449,1-4
2010-08-12,IF,-4.946187988530562,1-4
2010-08-13,IF,-4.910207786313981,1-4
2010-08-16,IF,-4.791799135119404,1-4
2010-08-17,IF,-5.072975296324877,1-4
2010-08-23,IF,-4.862539569370133,1-4
2010-08-24,IF,-4.979843795853422,1-4
2010-08-25,IF,-4.837304820222476,1-4
2010-08-26,IF,-4.835149866819125,1-4
2010-08-27,IF,-5.063074014550098,1-4
2010-08-30,IF,-5.0440942383187615,1-4
2010-08-31,IF,-4.8809554508515225,1-4
2010-09-01,IF,-4.808527282524311,1-4
2010-09-02,IF,-4.87646055896006,1-4
2010-09-03,IF,-4.713940341187638,1-4
2010-09-06,IF,-4.827315541601268,1-4
2010-09-07,IF,-5.0368981659241445,1-4
2010-09-08,IF,-5.077366499429642,1-4
2010-09-09,IF,-4.470254437084758,1-4
2010-09-10,IF,-4.623964075791324,1-4
2010-09-13,IF,-4.789437536148057,1-4
2010-09-14,IF,-4.777500730383045,1-4
2010-09-20,IF,-5.148947347939463,1-4
2010-09-21,IF,-5.60901186538724,1-4
2010-09-27,IF,-5.438491929979703,1-4
2010-09-28,IF,-5.414693451192261,1-4
2010-09-29,IF,-5.064996543998392,1-4
2010-09-30,IF,-4.642068196045091,1-4
2010-10-08,IF,-5.072882900502266,1-4
2010-10-11,IF,-5.23018310700646,1-4
2010-10-12,IF,-5.3606233894993345,1-4
2010-10-18,IF,-6.124380786797472,1-4
2010-10-19,IF,-5.8476136714917315,1-4
2010-10-20,IF,-7.059233836130028,1-4
2010-10-21,IF,-6.463268724575248,1-4
2010-10-22,IF,-6.303120836743401,1-4
2010-10-25,IF,-6.442203029470717,1-4
2010-10-26,IF,-7.129638185589039,1-4
2010-10-27,IF,-8.889061609409813,1-4
2010-10-28,IF,-8.119913185024409,1-4
2010-10-29,IF,-7.3868317694959815,1-4
2010-11-01,IF,-7.458471462671112,1-4
2010-11-02,IF,-8.032178538990523,1-4
2010-11-03,IF,-8.012428048142343,1-4
2010-11-04,IF,-9.120327700972855,1-4
2010-11-05,IF,-11.325729016589655,1-4
2010-11-08,IF,-10.724708231916624,1-4
2010-11-09,IF,-10.916506174238128,1-4
2010-11-10,IF,-8.940645938224622,1-4
2010-11-11,IF,-10.755424591481383,1-4
2010-11-12,IF,-8.163857018597524,1-4
2010-11-15,IF,-8.939461183161573,1-4
2010-11-16,IF,-8.002665405614547,1-4
2010-11-22,IF,-9.49006182919071,1-4
2010-11-23,IF,-8.172359294055662,1-4
2010-11-24,IF,-8.159167565108154,1-4
2010-11-25,IF,-7.40825385749896,1-4
2010-11-26,IF,-7.1044236460027514,1-4
2010-11-29,IF,-6.734059056841578,1-4
2010-11-30,IF,-7.222477919512476,1-4
2010-12-01,IF,-7.570450351117228,1-4
2010-12-02,IF,-8.185691859161231,1-4
2010-12-03,IF,-8.318890987047013,1-4
2010-12-06,IF,-8.769502511963308,1-4
2010-12-07,IF,-8.694168234520987,1-4
2010-12-08,IF,-8.869359813155581,1-4
2010-12-09,IF,-9.155783426300133,1-4
2010-12-10,IF,-9.079662059794517,1-4
2010-12-13,IF,-8.804038926630877,1-4
2010-12-14,IF,-9.289343185182569,1-4
2010-12-20,IF,-10.861245570933988,1-4
2010-12-21,IF,-10.27495153604099,1-4
2010-12-22,IF,-10.863095238095244,1-4
2010-12-23,IF,-11.830075306637807,1-4
2010-12-24,IF,-11.526066273764869,1-4
2010-12-27,IF,-12.146145435911485,1-4
2010-12-28,IF,-12.196081649486286,1-4
2010-12-29,IF,-11.766942556895824,1-4
2010-12-30,IF,-11.890002508050669,1-4
2010-12-31,IF,-11.334098330988986,1-4
2011-01-04,IF,-10.33275857631829,1-4
2011-01-05,IF,-10.0049536166933,1-4
2011-01-06,IF,-10.650387085336051,1-4
2011-01-07,IF,-9.85076041319011,1-4
2011-01-10,IF,-10.204081632653073,1-4
2011-01-11,IF,-10.235239133821468,1-4
2011-01-12,IF,-9.844866139402978,1-4
2011-01-13,IF,-9.617066937960976,1-4
2011-01-14,IF,-9.735415972952872,1-4
2011-01-17,IF,-9.033457741073068,1-4
2011-01-18,IF,-8.933946350014885,1-4
2011-01-24,IF,-7.288316268382071,1-4
2011-01-25,IF,-7.5168770721165945,1-4
2011-01-26,IF,-7.066698475909107,1-4
2011-01-27,IF,-6.853653087962716,1-4
2011-01-28,IF,-7.156798373822851,1-4
2011-01-31,IF,-7.360963041933181,1-4
2011-02-01,IF,-7.172302766112956,1-4
2011-02-09,IF,-7.141955437732743,1-4
2011-02-10,IF,-6.778926515198415,1-4
2011-02-11,IF,-6.587595532039986,1-4
2011-02-14,IF,-6.6280221198888905,1-4
2011-02-15,IF,-7.429172407145971,1-4
2011-02-21,IF,-6.944363690395447,1-4
2011-02-22,IF,-7.035968583768275,1-4
2011-02-23,IF,-6.585205838937193,1-4
2011-02-24,IF,-6.6667664760307925,1-4
2011-02-25,IF,-6.495431003287239,1-4
2011-02-28,IF,-6.3477098817413005,1-4
2011-03-01,IF,-6.23358420786074,1-4
2011-03-02,IF,-5.796851263637613,1-4
2011-03-03,IF,-5.8466410110790425,1-4
2011-03-04,IF,-5.780410599972345,1-4
2011-03-07,IF,-5.701667518527994,1-4
2011-03-08,IF,-5.305725303988595,1-4
2011-03-09,IF,-5.401651867620449,1-4
2011-03-10,IF,-5.3978112984324165,1-4
2011-03-11,IF,-5.28678678579823,1-4
2011-03-14,IF,-5.028437542948926,1-4
2011-03-15,IF,-5.094676873537677,1-4
2011-03-21,IF,-5.7842966505525535,1-4
2011-03-22,IF,-6.283028936360663,1-4
2011-03-23,IF,-6.033777228554556,1-4
2011-03-24,IF,-5.360552210309878,1-4
2011-03-25,IF,-5.721970337354946,1-4
2011-03-28,IF,-5.752401863216993,1-4
2011-03-29,IF,-5.736350088063935,1-4
2011-03-30,IF,-6.08523909813616,1-4
2011-03-31,IF,-5.8433749053111645,1-4
2011-04-01,IF,-5.5526738537170655,1-4
2011-04-06,IF,-5.733057502969007,1-4
2011-04-07,IF,-5.175504307346555,1-4
2011-04-08,IF,-4.882599941957496,1-4
2011-04-11,IF,-4.953959974451784,1-4
2011-04-12,IF,-4.926431397019626,1-4
2011-04-18,IF,-5.078915028573633,1-4
2011-04-19,IF,-5.282685807984459,1-4
2011-04-20,IF,-4.880401073026676,1-4
2011-04-21,IF,-5.34814147530911,1-4
2011-04-22,IF,-5.446181049437463,1-4
2011-04-25,IF,-5.361494374867341,1-4
2011-04-26,IF,-5.244342221086399,1-4
2011-04-27,IF,-5.552653811464666,1-4
2011-04-28,IF,-5.743856675947236,1-4
2011-04-29,IF,-6.285053109683362,1-4
2011-05-03,IF,-5.808652117437569,1-4
2011-05-04,IF,-6.161558334801246,1-4
2011-05-05,IF,-6.001591230551623,1-4
2011-05-06,IF,-5.563451358421383,1-4
2011-05-09,IF,-5.763654080961792,1-4
2011-05-10,IF,-5.742064710440512,1-4
2011-05-11,IF,-5.624383629191321,1-4
2011-05-12,IF,-5.75376959294357,1-4
2011-05-13,IF,-5.333894252059162,1-4
2011-05-16,IF,-5.351492333131099,1-4
2011-05-17,IF,-5.436952144041691,1-4
2011-05-23,IF,-5.9867429226099045,1-4
2011-05-24,IF,-5.809107398702762,1-4
2011-05-25,IF,-5.196118735564382,1-4
2011-05-26,IF,-5.247047127945279,1-4
2011-05-27,IF,-5.470839282756003,1-4
2011-05-30,IF,-5.780542986425327,1-4
2011-05-31,IF,-5.634069427620321,1-4
2011-06-01,IF,-5.496107391151117,1-4
2011-06-02,IF,-5.4006748588029385,1-4
2011-06-03,IF,-5.193615907901628,1-4
2011-06-07,IF,-5.635897721178089,1-4
2011-06-08,IF,-5.210257834164528,1-4
2011-06-09,IF,-5.652806457668494,1-4
2011-06-10,IF,-4.885621461816346,1-4
2011-06-13,IF,-5.658383050688226,1-4
2011-06-14,IF,-5.312741545287534,1-4
2011-06-20,IF,-5.72681125980619,1-4
2011-06-21,IF,-5.5827811733323545,1-4
2011-06-22,IF,-5.7153879395560585,1-4
2011-06-23,IF,-5.625679127360409,1-4
2011-06-24,IF,-5.320139726494221,1-4
2011-06-27,IF,-5.08375682288725,1-4
2011-06-28,IF,-5.109353323639039,1-4
2011-06-29,IF,-5.762861039632918,1-4
2011-06-30,IF,-5.715747275232806,1-4
2011-07-01,IF,-6.117636516307626,1-4
2011-07-04,IF,-5.2847690953666016,1-4
2011-07-05,IF,-5.057070322209952,1-4
2011-07-06,IF,-5.167023088113752,1-4
2011-07-07,IF,-5.0656534815448575,1-4
2011-07-08,IF,-4.690230613713464,1-4
2011-07-11,IF,-4.553045690486463,1-4
2011-07-12,IF,-4.610614731955249,1-4
2011-07-18,IF,-5.5288823534622455,1-4
2011-07-19,IF,-5.664535352908311,1-4
2011-07-20,IF,-5.618678409899576,1-4
2011-07-21,IF,-5.718209785014838,1-4
2011-07-22,IF,-5.897401373367442,1-4
2011-07-25,IF,-5.931988679198661,1-4
2011-07-26,IF,-5.8987169997532805,1-4
2011-07-27,IF,-5.801880411255417,1-4
2011-07-28,IF,-4.990827617995816,1-4
2011-07-29,IF,-5.197490330684372,1-4
2011-08-01,IF,-4.928842431281446,1-4
2011-08-02,IF,-5.2655767535045115,1-4
2011-08-03,IF,-5.404878809134129,1-4
2011-08-04,IF,-5.620310575236105,1-4
2011-08-05,IF,-5.868260428879648,1-4
2011-08-08,IF,-5.53648507391323,1-4
2011-08-09,IF,-5.120137393521681,1-4
2011-08-10,IF,-5.59554995305717,1-4
2011-08-11,IF,-5.833317351641959,1-4
2011-08-12,IF,-5.2562413628320765,1-4
2011-08-15,IF,-4.91066435298365,1-4
2011-08-16,IF,-4.407102502017767,1-4
2011-08-22,IF,-3.591086389817457,1-4
2011-08-23,IF,-3.1777937817273663,1-4
2011-08-24,IF,-3.3518798617113164,1-4
2011-08-25,IF,-3.504169715462958,1-4
2011-08-26,IF,-3.31160073957029,1-4
2011-08-29,IF,-3.681704022050563,1-4
2011-08-30,IF,-3.8345443956805108,1-4
2011-08-31,IF,-3.6383048557981246,1-4
2011-09-01,IF,-3.839598248588247,1-4
2011-09-02,IF,-3.4804943132444817,1-4
2011-09-05,IF,-3.216602958834072,1-4
2011-09-06,IF,-4.133264760143275,1-4
2011-09-07,IF,-3.687613659325116,1-4
2011-09-08,IF,-3.4252681562673017,1-4
2011-09-09,IF,-3.398171143220124,1-4
2011-09-13,IF,-2.5021402505806716,1-4
2011-09-19,IF,-4.171560304911877,1-4
2011-09-20,IF,-3.6009010804438546,1-4
2011-09-21,IF,-3.190824412866453,1-4
2011-09-22,IF,-2.9792262874969557,1-4
2011-09-23,IF,-3.5408429664166867,1-4
2011-09-26,IF,-3.2727885487957527,1-4
2011-09-27,IF,-2.9279268987989586,1-4
2011-09-28,IF,-2.6640350133253237,1-4
2011-09-29,IF,-2.321259886488599,1-4
2011-09-30,IF,-3.6341126488909565,1-4
2011-10-10,IF,-3.714489247943136,1-4
2011-10-11,IF,-3.7917064095420594,1-4
2011-10-12,IF,-3.419691229785344,1-4
2011-10-13,IF,-3.395041601392004,1-4
2011-10-14,IF,-3.3561437943168437,1-4
2011-10-17,IF,-3.329543404263452,1-4
2011-10-18,IF,-2.913378684807274,1-4
2011-10-24,IF,-2.905448875222157,1-4
2011-10-25,IF,-2.8429228834390843,1-4
2011-10-26,IF,-2.8884808964578514,1-4
2011-10-27,IF,-2.4085052315316866,1-4
2011-10-28,IF,-2.4846230520506536,1-4
2011-10-31,IF,-2.618264124662651,1-4
2011-11-01,IF,-2.7881838349169255,1-4
2011-11-02,IF,-2.528811382608402,1-4
2011-11-03,IF,-2.8499485144193555,1-4
2011-11-04,IF,-2.69032066106763,1-4
2011-11-07,IF,-2.4869011848551126,1-4
2011-11-08,IF,-2.4383350462487154,1-4
2011-11-09,IF,-2.8126129443614656,1-4
2011-11-10,IF,-2.9727247522007345,1-4
2011-11-11,IF,-3.0045847660727367,1-4
2011-11-14,IF,-3.0281702113190976,1-4
2011-11-15,IF,-2.9059715160461375,1-4
2011-11-21,IF,-2.844243867176872,1-4
2011-11-22,IF,-2.6525700133137216,1-4
2011-11-23,IF,-2.8435887941910063,1-4
2011-11-24,IF,-2.349533311876422,1-4
2011-11-25,IF,-2.782419940935947,1-4
2011-11-28,IF,-2.51280540072657,1-4
2011-11-29,IF,-3.0512784467821805,1-4
2011-11-30,IF,-2.7386776313814942,1-4
2011-12-01,IF,-3.208791208791209,1-4
2011-12-02,IF,-3.110009904113976,1-4
2011-12-05,IF,-3.0374479889042996,1-4
2011-12-06,IF,-3.2884660432095423,1-4
2011-12-07,IF,-3.1892512111269387,1-4
2011-12-08,IF,-3.196939141729189,1-4
2011-12-09,IF,-3.206779112093403,1-4
2011-12-12,IF,-3.3108084648369154,1-4
2011-12-13,IF,-3.2043892195602908,1-4
2011-12-19,IF,-3.7251004681262483,1-4
2011-12-20,IF,-4.164306171907002,1-4
2011-12-21,IF,-4.3644748802553615,1-4
2011-12-22,IF,-4.42689781069469,1-4
2011-12-23,IF,-5.332464660822889,1-4
2011-12-26,IF,-5.287375910698309,1-4
2011-12-27,IF,-5.541928722975756,1-4
2011-12-28,IF,-5.379155792806891,1-4
2011-12-29,IF,-4.967243924665342,1-4
2011-12-30,IF,-4.935423936707103,1-4
2012-01-04,IF,-4.89842195381555,1-4
2012-01-05,IF,-4.574494750770917,1-4
2012-01-06,IF,-4.873599892252515,1-4
2012-01-09,IF,-3.62360532936224,1-4
2012-01-10,IF,-2.9884376120664102,1-4
2012-01-11,IF,-3.5428439816071626,1-4
2012-01-12,IF,-3.7399897534527398,1-4
2012-01-13,IF,-3.694145033146105,1-4
2012-01-16,IF,-4.233789804788533,1-4
2012-01-17,IF,-4.68156653636523,1-4
2012-01-30,IF,-4.520938193201158,1-4
2012-01-31,IF,-3.7590920388911937,1-4
2012-02-01,IF,-3.6026101595417637,1-4
2012-02-02,IF,-3.522432332221004,1-4
2012-02-03,IF,-2.9895104642788644,1-4
2012-02-06,IF,-3.5631164940792317,1-4
