product,thr_ticks,minute,date,ret
IC0000,5,13:51,2023-01-06,0.0005486193080748158
IC0000,5,13:51,2023-01-09,0.00011590555353202525
IC0000,5,13:51,2023-01-11,-0.00048053820278703974
IC0000,5,13:51,2023-01-13,-0.0005305303645739556
IC0000,5,13:51,2023-01-16,-0.000666720871615567
IC0000,5,13:51,2023-01-17,-0.0009604584154063733
IC0000,5,13:51,2023-01-20,-9.566479057376842e-05
IC0000,5,13:51,2023-02-01,0.0001103439578801213
IC0000,5,13:51,2023-02-02,-4.708171816902862e-05
IC0000,5,13:51,2023-02-03,-0.0008230061883733875
IC0000,5,13:51,2023-02-06,0.0004125936270154007
IC0000,5,13:51,2023-02-07,-0.000797893560998908
IC0000,5,13:51,2023-02-10,-0.00023792529145849617
IC0000,5,13:51,2023-02-13,0.00028268995194258295
IC0000,5,13:51,2023-02-15,0.00015714375510722522
IC0000,5,13:51,2023-02-16,-0.0012527403695583583
IC0000,5,13:51,2023-02-17,-0.00025546046749269635
IC0000,5,13:51,2023-02-20,-0.00030135291598609726
IC0000,5,13:51,2023-02-21,0.0005358465587619321
IC0000,5,13:51,2023-02-22,-4.7228475622107524e-05
IC0000,5,13:51,2023-02-23,-0.0007580303843846004
IC0000,5,13:51,2023-02-24,-6.333623624410478e-05
IC0000,5,13:51,2023-02-27,-0.0005418844829783165
IC0000,10,13:51,2023-01-05,-0.0004489673750371903
IC0000,10,13:51,2023-01-06,0.0005486193080748158
IC0000,10,13:51,2023-01-11,-0.00048053820278703974
IC0000,10,13:51,2023-01-16,-0.000666720871615567
IC0000,10,13:51,2023-01-17,-0.0009604584154063733
IC0000,10,13:51,2023-01-20,-9.566479057376842e-05
IC0000,10,13:51,2023-02-01,0.0001103439578801213
IC0000,10,13:51,2023-02-02,-4.708171816902862e-05
IC0000,10,13:51,2023-02-03,-0.0008230061883733875
IC0000,10,13:51,2023-02-06,0.0004125936270154007
IC0000,10,13:51,2023-02-07,-0.000797893560998908
IC0000,10,13:51,2023-02-13,0.00028268995194258295
IC0000,10,13:51,2023-02-15,0.00015714375510722522
IC0000,10,13:51,2023-02-16,-0.0012527403695583583
IC0000,10,13:51,2023-02-17,-0.00025546046749269635
IC0000,10,13:51,2023-02-21,0.0005358465587619321
IC0000,10,13:51,2023-02-22,-4.7228475622107524e-05
IC0000,10,13:51,2023-02-23,-0.0007580303843846004
IC0000,10,13:51,2023-02-27,-0.0005418844829783165
IC0000,15,13:51,2023-01-05,-0.0004489673750371903
IC0000,15,13:51,2023-01-06,0.0005486193080748158
IC0000,15,13:51,2023-02-03,-0.0008230061883733875
IC0000,15,13:51,2023-02-06,0.0004125936270154007
IC0000,15,13:51,2023-02-07,-0.000797893560998908
IC0000,15,13:51,2023-02-15,0.00015714375510722522
IC0000,15,13:51,2023-02-16,-0.0012527403695583583
IC0000,15,13:51,2023-02-17,-0.00025546046749269635
IC0000,15,13:51,2023-02-21,0.0005358465587619321
IC0000,15,13:51,2023-02-22,-4.7228475622107524e-05
IC0000,15,13:51,2023-02-23,-0.0007580303843846004
IC0000,15,13:51,2023-02-27,-0.0005418844829783165
IC0000,20,13:51,2023-01-05,-0.0004489673750371903
IC0000,20,13:51,2023-02-03,-0.0008230061883733875
IC0000,20,13:51,2023-02-07,-0.000797893560998908
IC0000,20,13:51,2023-02-16,-0.0012527403695583583
IC0000,20,13:51,2023-02-23,-0.0007580303843846004
IC0000,20,13:51,2023-02-27,-0.0005418844829783165
IM0000,5,13:51,2023-01-04,3.130086390390474e-05
IM0000,5,13:51,2023-01-05,-0.00020058942430822846
IM0000,5,13:51,2023-01-06,0.0006054584407115815
IM0000,5,13:51,2023-01-12,-6.195403010955669e-05
IM0000,5,13:51,2023-01-13,-0.0006192333890643331
IM0000,5,13:51,2023-01-16,-0.0004092769440655619
IM0000,5,13:51,2023-01-17,-0.0008800546240799179
IM0000,5,13:51,2023-01-20,-2.9573112126479728e-05
IM0000,5,13:51,2023-01-30,-0.00027869453612017203
IM0000,5,13:51,2023-02-01,0.00039227081214587844
IM0000,5,13:51,2023-02-02,-0.0002452217814641333
IM0000,5,13:51,2023-02-03,-0.0011907182063719546
IM0000,5,13:51,2023-02-06,0.00045099436984452623
IM0000,5,13:51,2023-02-07,-0.0006278380469857403
IM0000,5,13:51,2023-02-09,0.0006300294968354381
IM0000,5,13:51,2023-02-10,-0.00017310272204029697
IM0000,5,13:51,2023-02-13,-0.000384818209027582
IM0000,5,13:51,2023-02-15,0.0004124532434469641
IM0000,5,13:51,2023-02-16,-0.0012511196098782262
IM0000,5,13:51,2023-02-17,0.00014557947911653102
IM0000,5,13:51,2023-02-21,0.0005200057778420586
IM0000,5,13:51,2023-02-22,-0.0005469121054675341
IM0000,5,13:51,2023-02-23,-0.0007661727502709104
IM0000,5,13:51,2023-02-24,-0.00041985782745279643
IM0000,5,13:51,2023-02-27,-0.00027766817192054205
IM0000,5,13:51,2023-02-28,0.001354066567659462
IM0000,10,13:51,2023-01-05,-0.00020058942430822846
IM0000,10,13:51,2023-01-06,0.0006054584407115815
IM0000,10,13:51,2023-01-12,-6.195403010955669e-05
IM0000,10,13:51,2023-01-13,-0.0006192333890643331
IM0000,10,13:51,2023-01-17,-0.0008800546240799179
IM0000,10,13:51,2023-01-20,-2.9573112126479728e-05
IM0000,10,13:51,2023-02-02,-0.0002452217814641333
IM0000,10,13:51,2023-02-03,-0.0011907182063719546
IM0000,10,13:51,2023-02-06,0.00045099436984452623
IM0000,10,13:51,2023-02-07,-0.0006278380469857403
IM0000,10,13:51,2023-02-09,0.0006300294968354381
IM0000,10,13:51,2023-02-13,-0.000384818209027582
IM0000,10,13:51,2023-02-15,0.0004124532434469641
IM0000,10,13:51,2023-02-16,-0.0012511196098782262
IM0000,10,13:51,2023-02-17,0.00014557947911653102
IM0000,10,13:51,2023-02-22,-0.0005469121054675341
IM0000,10,13:51,2023-02-23,-0.0007661727502709104
IM0000,10,13:51,2023-02-27,-0.00027766817192054205
IM0000,15,13:51,2023-01-05,-0.00020058942430822846
IM0000,15,13:51,2023-01-17,-0.0008800546240799179
IM0000,15,13:51,2023-01-20,-2.9573112126479728e-05
IM0000,15,13:51,2023-02-02,-0.0002452217814641333
IM0000,15,13:51,2023-02-03,-0.0011907182063719546
IM0000,15,13:51,2023-02-06,0.00045099436984452623
IM0000,15,13:51,2023-02-07,-0.0006278380469857403
IM0000,15,13:51,2023-02-13,-0.000384818209027582
IM0000,15,13:51,2023-02-16,-0.0012511196098782262
IM0000,15,13:51,2023-02-17,0.00014557947911653102
IM0000,15,13:51,2023-02-22,-0.0005469121054675341
IM0000,15,13:51,2023-02-23,-0.0007661727502709104
IM0000,15,13:51,2023-02-27,-0.00027766817192054205
IM0000,20,13:51,2023-02-02,-0.0002452217814641333
IM0000,20,13:51,2023-02-03,-0.0011907182063719546
IM0000,20,13:51,2023-02-06,0.00045099436984452623
IM0000,20,13:51,2023-02-07,-0.0006278380469857403
IM0000,20,13:51,2023-02-22,-0.0005469121054675341
IM0000,20,13:51,2023-02-23,-0.0007661727502709104
IM0000,20,13:51,2023-02-27,-0.00027766817192054205
IC0000,5,13:52,2023-01-05,-8.317945134828086e-05
IC0000,5,13:52,2023-01-06,-0.00028277720483060875
IC0000,5,13:52,2023-01-10,0.00016536578912551558
IC0000,5,13:52,2023-01-11,9.946949602124278e-05
IC0000,5,13:52,2023-01-13,-4.9763622791632045e-05
IC0000,5,13:52,2023-01-16,6.50026001038917e-05
IC0000,5,13:52,2023-01-17,-0.00013010668748358878
IC0000,5,13:52,2023-01-19,-0.0002091612633340345
IC0000,5,13:52,2023-01-31,0.0001423555091581985
IC0000,5,13:52,2023-02-03,0.0008236840854731753
IC0000,5,13:52,2023-02-06,0.00031751071598662417
IC0000,5,13:52,2023-02-07,0.00012756118950818518
IC0000,5,13:52,2023-02-09,-0.00028329057744058694
IC0000,5,13:52,2023-02-10,-0.0004759638267490818
IC0000,5,13:52,2023-02-13,6.283775292192928e-05
IC0000,5,13:52,2023-02-14,0.0001413028119259252
IC0000,5,13:52,2023-02-16,0.0002508623392913911
IC0000,5,13:52,2023-02-17,0.00046314041139650097
IC0000,5,13:52,2023-02-20,0.0002536944250648432
IC0000,5,13:52,2023-02-21,-0.00047255257147360563
IC0000,5,13:52,2023-02-23,0.0018332964566804
IC0000,5,13:52,2023-02-27,-0.001194686036509407
IC0000,5,13:52,2023-02-28,0.0007939280383626457
IC0000,10,13:52,2023-01-05,-8.317945134828086e-05
IC0000,10,13:52,2023-01-06,-0.00028277720483060875
IC0000,10,13:52,2023-01-11,9.946949602124278e-05
IC0000,10,13:52,2023-01-13,-4.9763622791632045e-05
IC0000,10,13:52,2023-01-16,6.50026001038917e-05
IC0000,10,13:52,2023-01-17,-0.00013010668748358878
IC0000,10,13:52,2023-01-31,0.0001423555091581985
IC0000,10,13:52,2023-02-03,0.0008236840854731753
IC0000,10,13:52,2023-02-06,0.00031751071598662417
IC0000,10,13:52,2023-02-07,0.00012756118950818518
IC0000,10,13:52,2023-02-09,-0.00028329057744058694
IC0000,10,13:52,2023-02-16,0.0002508623392913911
IC0000,10,13:52,2023-02-21,-0.00047255257147360563
IC0000,10,13:52,2023-02-23,0.0018332964566804
IC0000,10,13:52,2023-02-27,-0.001194686036509407
IC0000,10,13:52,2023-02-28,0.0007939280383626457
IC0000,15,13:52,2023-01-06,-0.00028277720483060875
IC0000,15,13:52,2023-01-13,-4.9763622791632045e-05
IC0000,15,13:52,2023-01-16,6.50026001038917e-05
IC0000,15,13:52,2023-01-17,-0.00013010668748358878
IC0000,15,13:52,2023-02-03,0.0008236840854731753
IC0000,15,13:52,2023-02-07,0.00012756118950818518
IC0000,15,13:52,2023-02-09,-0.00028329057744058694
IC0000,15,13:52,2023-02-16,0.0002508623392913911
IC0000,15,13:52,2023-02-21,-0.00047255257147360563
IC0000,15,13:52,2023-02-23,0.0018332964566804
IC0000,15,13:52,2023-02-27,-0.001194686036509407
IC0000,15,13:52,2023-02-28,0.0007939280383626457
IC0000,20,13:52,2023-01-16,6.50026001038917e-05
IC0000,20,13:52,2023-01-17,-0.00013010668748358878
IC0000,20,13:52,2023-02-03,0.0008236840854731753
IC0000,20,13:52,2023-02-07,0.00012756118950818518
IC0000,20,13:52,2023-02-09,-0.00028329057744058694
IC0000,20,13:52,2023-02-16,0.0002508623392913911
IC0000,20,13:52,2023-02-23,0.0018332964566804
IC0000,20,13:52,2023-02-28,0.0007939280383626457
IM0000,5,13:52,2023-01-05,0.0001234644113835559
IM0000,5,13:52,2023-01-06,9.320388349520758e-05
IM0000,5,13:52,2023-01-09,0.00022989210397272863
IM0000,5,13:52,2023-01-11,0.0002012695463694536
IM0000,5,13:52,2023-01-16,0.0001515220388808025
IM0000,5,13:52,2023-01-17,-4.5480041841572394e-05
IM0000,5,13:52,2023-01-19,-0.00017932662850994596
IM0000,5,13:52,2023-01-30,-0.00017596856028390118
IM0000,5,13:52,2023-01-31,0.00030725112658758214
IM0000,5,13:52,2023-02-01,-0.0007267124980014916
IM0000,5,13:52,2023-02-02,-0.0006345360676069944
IM0000,5,13:52,2023-02-03,0.0012212142358687395
IM0000,5,13:52,2023-02-06,0.0006549646319098379
IM0000,5,13:52,2023-02-07,-8.755034144625196e-05
IM0000,5,13:52,2023-02-09,-0.0004011806172452559
IM0000,5,13:52,2023-02-10,-7.213862157517958e-05
IM0000,5,13:52,2023-02-13,-0.00022795269981479294
IM0000,5,13:52,2023-02-14,8.546034639911326e-05
IM0000,5,13:52,2023-02-15,-0.000184969124384482
IM0000,5,13:52,2023-02-16,-5.694031231762153e-05
IM0000,5,13:52,2023-02-20,0.0005076952088078901
IM0000,5,13:52,2023-02-21,-0.0006641064880317238
IM0000,5,13:52,2023-02-22,-2.8769113479709674e-05
IM0000,5,13:52,2023-02-23,0.0017215937038861373
IM0000,5,13:52,2023-02-24,-0.000260492040520921
IM0000,5,13:52,2023-02-27,-0.001168804605090168
IM0000,5,13:52,2023-02-28,0.000843329698291484
IM0000,10,13:52,2023-01-06,9.320388349520758e-05
IM0000,10,13:52,2023-01-09,0.00022989210397272863
IM0000,10,13:52,2023-01-11,0.0002012695463694536
IM0000,10,13:52,2023-01-16,0.0001515220388808025
IM0000,10,13:52,2023-01-17,-4.5480041841572394e-05
IM0000,10,13:52,2023-01-31,0.00030725112658758214
IM0000,10,13:52,2023-02-01,-0.0007267124980014916
IM0000,10,13:52,2023-02-03,0.0012212142358687395
IM0000,10,13:52,2023-02-06,0.0006549646319098379
IM0000,10,13:52,2023-02-07,-8.755034144625196e-05
IM0000,10,13:52,2023-02-09,-0.0004011806172452559
IM0000,10,13:52,2023-02-13,-0.00022795269981479294
IM0000,10,13:52,2023-02-14,8.546034639911326e-05
IM0000,10,13:52,2023-02-15,-0.000184969124384482
IM0000,10,13:52,2023-02-16,-5.694031231762153e-05
IM0000,10,13:52,2023-02-20,0.0005076952088078901
IM0000,10,13:52,2023-02-21,-0.0006641064880317238
IM0000,10,13:52,2023-02-22,-2.8769113479709674e-05
IM0000,10,13:52,2023-02-23,0.0017215937038861373
IM0000,10,13:52,2023-02-24,-0.000260492040520921
IM0000,10,13:52,2023-02-28,0.000843329698291484
IM0000,15,13:52,2023-01-06,9.320388349520758e-05
IM0000,15,13:52,2023-01-17,-4.5480041841572394e-05
IM0000,15,13:52,2023-01-31,0.00030725112658758214
IM0000,15,13:52,2023-02-03,0.0012212142358687395
IM0000,15,13:52,2023-02-06,0.0006549646319098379
IM0000,15,13:52,2023-02-07,-8.755034144625196e-05
IM0000,15,13:52,2023-02-09,-0.0004011806172452559
IM0000,15,13:52,2023-02-16,-5.694031231762153e-05
IM0000,15,13:52,2023-02-20,0.0005076952088078901
IM0000,15,13:52,2023-02-21,-0.0006641064880317238
IM0000,15,13:52,2023-02-22,-2.8769113479709674e-05
IM0000,15,13:52,2023-02-23,0.0017215937038861373
IM0000,15,13:52,2023-02-28,0.000843329698291484
IM0000,20,13:52,2023-01-17,-4.5480041841572394e-05
IM0000,20,13:52,2023-02-03,0.0012212142358687395
IM0000,20,13:52,2023-02-07,-8.755034144625196e-05
IM0000,20,13:52,2023-02-09,-0.0004011806172452559
IM0000,20,13:52,2023-02-16,-5.694031231762153e-05
IM0000,20,13:52,2023-02-23,0.0017215937038861373
IM0000,20,13:52,2023-02-28,0.000843329698291484
