product,thr_ticks,month,active_mins,pct_profitable,mean_ret_active,mean_daily_pnl
IF2302,20,ALL,242,0.5,2.0746148958727217e-05,0.0001793060017147138
IF2302,20,2023-01,113,0.45132743362831856,-7.583430764541631e-05,-0.0005712851175954695
IF2302,20,2023-02,129,0.5426356589147286,0.00010534763420111652,0.0010453726778418483
IF2303,1,ALL,7930,0.4967213114754098,-3.3731039427172743e-06,-0.0007039135333091575
IF2303,1,2023-01,3091,0.4881915237787124,-3.546977299449605e-06,-0.0007309137888399153
IF2303,1,2023-02,4217,0.506995494427318,9.313704216765478e-08,1.963794534105001e-05
IF2303,1,2023-03,622,0.4694533762057878,-2.6009270643038997e-05,-0.005392588779990086
IF2303,2,ALL,7174,0.49707276275439083,-3.0567299860318133e-06,-0.0005770784452576903
IF2303,2,2023-01,2781,0.4886731391585761,-4.023991400480517e-06,-0.0007460480056490878
IF2303,2,2023-02,3839,0.5071633237822349,1.1149438763514507e-06,0.000214013477065661
IF2303,2,2023-03,554,0.4693140794223827,-2.7109260607164498e-05,-0.0050061767921230444
IF2303,3,ALL,6453,0.49775298310863164,-3.3445928261482267e-06,-0.0005679646712403818
IF2303,3,2023-01,2469,0.49007695423248276,-5.1511892959230784e-06,-0.0008478857581089386
IF2303,3,2023-02,3493,0.5055825937589464,8.248377581710173e-07,0.00014405791446456818
IF2303,3,2023-03,491,0.48065173116089616,-2.3921648522997535e-05,-0.003915176474930597
IF2303,5,ALL,4885,0.4960081883316274,-4.4877616302549285e-06,-0.000576913567468298
IF2303,5,2023-01,1824,0.4786184210526316,-1.187248014501196e-05,-0.0014436935856334543
IF2303,5,2023-02,2679,0.5080253826054498,2.2240911966265315e-06,0.00029791701578812393
IF2303,5,2023-03,382,0.49476439790575916,-1.6297518573445e-05,-0.002075217365018663
IF2303,8,ALL,3380,0.5014792899408284,-2.2236399563664142e-07,-1.9778692243469686e-05
IF2303,8,2023-01,1207,0.4730737365368683,-2.1516126571905892e-05,-0.0017313309848193607
IF2303,8,2023-02,1896,0.5226793248945147,1.6545513193114664e-05,0.00156851465070727
IF2303,8,2023-03,277,0.48014440433212996,-2.220909222782252e-05,-0.0020506395157022794
IF2303,10,ALL,2410,0.5078838174273859,5.790557395103134e-06,0.00036724324532101454
IF2303,10,2023-01,833,0.4729891956782713,-2.503685526854435e-05,-0.0013903800292464964
IF2303,10,2023-02,1367,0.5267008046817849,2.1337506862355346e-05,0.001458418594041988
IF2303,10,2023-03,210,0.5238095238095238,2.686938990502969e-05,0.0018808572933520784
IF2303,15,ALL,1048,0.48854961832061067,-8.970299217119383e-06,-0.00024739140998792405
IF2303,15,2023-01,329,0.44680851063829785,-5.876995581447744e-05,-0.001289021030864205
IF2303,15,2023-02,617,0.5105348460291734,1.883410982618784e-05,0.0005810322881378948
IF2303,15,2023-03,102,0.49019607843137253,-1.653141058172485e-05,-0.0005620679597786449
IF2303,20,ALL,430,0.49534883720930234,-3.127087384444826e-06,-3.5385462508191455e-05
IF2303,20,2023-01,128,0.40625,-0.00012262453751847417,-0.0010463960534909797
IF2303,20,2023-02,262,0.5305343511450382,3.971926463956257e-05,0.0005203223667782697
IF2303,20,2023-03,40,0.55,9.862114728720061e-05,0.0013149486304960083
IF2304,1,ALL,2119,0.49551675318546484,-9.753119852109885e-06,-0.002066686096662085
IF2304,1,2023-02,1505,0.5069767441860465,-2.028668887748794e-06,-0.00043616381086599077
IF2304,1,2023-03,614,0.46742671009771986,-2.8686831092115493e-05,-0.005871238096852971
IF2304,2,ALL,1940,0.49587628865979383,-4.479977019541175e-06,-0.0008691155417909879
IF2304,2,2023-02,1392,0.5079022988505747,2.4792751885372623e-06,0.0004930215803491242
IF2304,2,2023-03,548,0.4653284671532847,-2.215749357728786e-05,-0.00404743549345125
IF2304,3,ALL,1750,0.4937142857142857,-3.6612152178353086e-06,-0.000640712663121179
IF2304,3,2023-02,1255,0.502788844621514,1.981404556739008e-06,0.00035523753124392217
IF2304,3,2023-03,495,0.4707070707070707,-1.796725121195807e-05,-0.0029645964499730817
IF2304,5,ALL,1345,0.5003717472118959,5.0190435779126066e-06,0.0006750613612292455
IF2304,5,2023-02,980,0.5112244897959184,1.1957887782201009e-05,0.0016741042895081412
IF2304,5,2023-03,365,0.4712328767123288,-1.3611277847300093e-05,-0.0016560388047548447
IF2304,8,ALL,950,0.4884210526315789,2.8312361121851066e-06,0.0002689674306575851
IF2304,8,2023-02,680,0.5058823529411764,1.6696191855105527e-05,0.001621915780210251
IF2304,8,2023-03,270,0.4444444444444444,-3.2087911684799654e-05,-0.002887912051631969
IF2304,10,ALL,714,0.49299719887955185,5.11814541157435e-06,0.00036543558238640863
IF2304,10,2023-02,512,0.5,9.961262066968775e-06,0.0007285951683268589
IF2304,10,2023-03,202,0.4752475247524752,-7.157477002098646e-06,-0.00048193678480797547
IF2304,15,ALL,358,0.5,1.3848275118282014e-05,0.0004957682492344962
IF2304,15,2023-02,256,0.51953125,2.129678097807352e-05,0.0007788537043409745
IF2304,15,2023-03,102,0.45098039215686275,-4.846014098449603e-06,-0.00016476447934728652
IF2304,20,ALL,146,0.4931506849315068,8.041640315553731e-06,0.00011740794860708448
IF2304,20,2023-02,105,0.5142857142857142,1.6697598868415083e-05,0.00025046398302622626
IF2304,20,2023-03,41,0.43902439024390244,-1.412605841738388e-05,-0.00019305613170424638
IF2306,1,ALL,7852,0.49732552215995923,1.0959545836431585e-06,0.0002264588260727916
IF2306,1,2023-01,3054,0.49181401440733463,-6.548705518848813e-07,-0.00013333164436376185
IF2306,1,2023-02,4177,0.5025137658606655,4.973835515223013e-06,0.0010387855473543261
IF2306,1,2023-03,621,0.4895330112721417,-1.637729612055397e-05,-0.0033901002969546714
IF2306,2,ALL,7097,0.4988023108355643,1.8081021692057674e-06,0.00033768687091719293
IF2306,2,2023-01,2748,0.49163027656477437,-2.478978438626255e-06,-0.0004541488499563299
IF2306,2,2023-02,3788,0.5055438225976768,7.644657024315552e-06,0.0014478980404053654
IF2306,2,2023-03,561,0.48841354723707664,-1.660183059520326e-05,-0.003104542321303009
IF2306,3,ALL,6307,0.49500554938956715,6.551999685094908e-07,0.00010874595266814102
IF2306,3,2023-01,2397,0.4876929495202336,-1.5528322824191676e-06,-0.000248142598730583
IF2306,3,2023-02,3417,0.5001463271875914,3.9299271848785136e-06,0.0006714280595364941
IF2306,3,2023-03,493,0.4949290060851927,-1.1306442207670951e-05,-0.0018580253361272596
IF2306,5,ALL,4780,0.49414225941422596,-1.7490146622698934e-06,-0.00022000763383289712
IF2306,5,2023-01,1767,0.48273910582908885,-9.937784937656136e-06,-0.0011706710656558927
IF2306,5,2023-02,2646,0.50151171579743,6.262822127810412e-06,0.0008285713675093176
IF2306,5,2023-03,367,0.49591280653950953,-2.0086243735689513e-05,-0.0024572171503326836
IF2306,8,ALL,3204,0.4959425717852684,1.7737330485505224e-06,0.00014955370230410194
IF2306,8,2023-01,1140,0.48157894736842105,-9.429889228472122e-06,-0.0007166715813638813
IF2306,8,2023-02,1794,0.5044593088071349,1.1064555993795467e-05,0.0009924906726434535
IF2306,8,2023-03,270,0.5,-1.2654440906870282e-05,-0.0011388996816183254
IF2306,10,ALL,2259,0.5015493581230633,5.858097090360389e-06,0.0003482484559769505
IF2306,10,2023-01,727,0.48005502063273725,-1.4822795920000776e-05,-0.0007184115089227043
IF2306,10,2023-02,1328,0.5120481927710844,1.8324272573445944e-05,0.0012167316988768106
IF2306,10,2023-03,204,0.5098039215686274,-1.5932353753506428e-06,-0.00010834000552384371
IF2306,15,ALL,935,0.5058823529411764,1.898865249759944e-05,0.00046722079171724945
IF2306,15,2023-01,276,0.48188405797101447,-4.272427180932748e-06,-7.861266012916257e-05
IF2306,15,2023-02,564,0.5124113475177305,3.375779436711887e-05,0.0009519698011527522
IF2306,15,2023-03,95,0.5368421052631579,-1.1138530090750252e-06,-3.527201195404247e-05
IF2306,20,ALL,362,0.5027624309392266,3.82422355651256e-05,0.00036430761248882807
IF2306,20,2023-01,96,0.4166666666666667,-8.293825683167513e-05,-0.0005308048437227209
IF2306,20,2023-02,230,0.5260869565217391,7.809966911898782e-05,0.00089814619486836
IF2306,20,2023-03,36,0.5833333333333334,0.00010674550091802996,0.0012809460110163595
IF2309,1,ALL,5187,0.5043377674956623,8.627215812783655e-07,0.00017899747368363528
IF2309,1,2023-01,406,0.4876847290640394,-1.0271093127909171e-05,-0.002085031904965562
IF2309,1,2023-02,4172,0.5088686481303931,4.313799489585629e-06,0.0008998585735275622
IF2309,1,2023-03,609,0.48440065681444994,-1.5356602329276252e-05,-0.003117390272843079
IF2309,2,ALL,4714,0.5042426813746288,-8.355140093920208e-07,-0.00015754452161095944
IF2309,2,2023-01,368,0.4945652173913043,-9.951994725767227e-06,-0.0018311670295411697
IF2309,2,2023-02,3787,0.5072616847108529,2.0296378347234913e-06,0.00038431192400489313
IF2309,2,2023-03,559,0.49016100178890876,-1.4244217283165489e-05,-0.002654172487096503
IF2309,3,ALL,4220,0.5,-3.155556661668892e-06,-0.0005326579644897089
IF2309,3,2023-01,343,0.4839650145772595,-9.998380098453246e-06,-0.0017147221868847318
IF2309,3,2023-02,3396,0.5041224970553593,3.4248067915024777e-07,5.815321931971207e-05
IF2309,3,2023-03,481,0.48232848232848236,-2.297311668371622e-05,-0.003683356374955834
IF2309,5,ALL,3249,0.5044629116651277,-3.72359278031316e-07,-4.839181177294982e-05
IF2309,5,2023-01,271,0.4981549815498155,-1.1799317879721435e-05,-0.0015988075727022544
IF2309,5,2023-02,2612,0.5068912710566615,2.8623586714994475e-06,0.0003738240424978279
IF2309,5,2023-03,366,0.4918032786885246,-1.4996341526983044e-05,-0.0018295536662919314
IF2309,8,ALL,2219,0.5105903560162235,1.0120908493211258e-05,0.0008983318378574312
IF2309,8,2023-01,192,0.4895833333333333,-1.747405581161802e-05,-0.00167750935791533
IF2309,8,2023-02,1775,0.5171830985915493,1.690667724798152e-05,0.0015004676057583598
IF2309,8,2023-03,252,0.4801587301587302,-1.6650942273415708e-05,-0.0013986791509669194
IF2309,10,ALL,1618,0.5129789864029666,1.2267213738699467e-05,0.0007939340731686295
IF2309,10,2023-01,132,0.5378787878787878,-6.661552541485187e-06,-0.0004396624677380223
IF2309,10,2023-02,1296,0.5115740740740741,1.4156521148408971e-05,0.0009173425704169013
IF2309,10,2023-03,190,0.5052631578947369,1.2530659770282922e-05,0.0007936084521179184
IF2309,15,ALL,762,0.5249343832020997,2.763824705919739e-05,0.0008424137703643364
IF2309,15,2023-01,60,0.5,-8.862772058350991e-05,-0.0026588316175052973
IF2309,15,2023-02,610,0.5262295081967213,4.0238693198797e-05,0.0012272801425633085
IF2309,15,2023-03,92,0.532608695652174,1.9917441770139526e-05,0.0006108015476176121
IF2309,20,ALL,312,0.49038461538461536,-7.4819705643486846e-06,-9.337499264307159e-05
IF2309,20,2023-01,23,0.43478260869565216,-0.0001480804228821348,-0.0017029248631445504
IF2309,20,2023-02,255,0.49019607843137253,4.6172676574075725e-06,5.8870162631946556e-05
IF2309,20,2023-03,34,0.5294117647058824,-3.1155394831358813e-06,-3.530944747553999e-05
IFInd,1,ALL,8421,0.36551478446740293,-0.0005798064277960343,-0.1284881560123791
IFInd,1,2023-01,3327,0.3489630297565374,-0.0006176622938892387,-0.13699749678463313
IFInd,1,2023-02,4429,0.37547979227816664,-0.0005735055727008468,-0.12700280907460249
IFInd,1,2023-03,665,0.3819548872180451,-0.00043237788753211644,-0.09584376506961916
IFInd,2,ALL,7787,0.3564915885450109,-0.000626753372322659,-0.12843496079675118
IFInd,2,2023-01,3088,0.34229274611398963,-0.0006619927907048433,-0.13628224917977044
IFInd,2,2023-02,4088,0.36374755381604695,-0.0006238305299423015,-0.12751096032020645
IFInd,2,2023-03,611,0.37970540098199673,-0.00046820878261188335,-0.09535852205862023
IFInd,3,ALL,7199,0.34768717877482985,-0.0006774889902617568,-0.128348506339326
IFInd,3,2023-01,2879,0.33657519972212574,-0.0007096642573975057,-0.13620822646982791
IFInd,3,2023-02,3769,0.35447068187848235,-0.0006752686964271772,-0.12725438584170154
IFInd,3,2023-03,551,0.35934664246823955,-0.0005245592141795598,-0.09634404233764582
IFInd,5,ALL,6089,0.331417309903104,-0.0007811980520502502,-0.12517670891931507
IFInd,5,2023-01,2433,0.31689272503082616,-0.0008160860621870817,-0.13236915928674467
IFInd,5,2023-02,3189,0.3408592035120728,-0.0007814695901970498,-0.12460532615691958
IFInd,5,2023-03,467,0.3426124197002141,-0.0005975824978467063,-0.09302367549813728
IFInd,8,ALL,4655,0.31149301825993553,-0.0009348001127383706,-0.11451301381045038
IFInd,8,2023-01,1892,0.3023255813953488,-0.0009374757975374816,-0.11824694726272768
IFInd,8,2023-02,2408,0.31976744186046513,-0.0009593603004430785,-0.11550698017334667
IFInd,8,2023-03,355,0.30422535211267604,-0.0007539456687021595,-0.08921690412975554
IFInd,10,ALL,3889,0.3003342761635382,-0.0010274572070490796,-0.10515213363720712
IFInd,10,2023-01,1571,0.2921705919796308,-0.0010251538345925305,-0.10736777827632436
IFInd,10,2023-02,2019,0.3075780089153046,-0.001057669473693864,-0.1067717333693956
IFInd,10,2023-03,299,0.29431438127090304,-0.0008355509587996424,-0.0832765788936977
IFInd,15,ALL,2463,0.2732440113682501,-0.0013602422697587802,-0.08816517658989147
IFInd,15,2023-01,1003,0.26321036889332006,-0.0013354037054443563,-0.0892939944373793
IFInd,15,2023-02,1288,0.2795031055900621,-0.0014019808768223772,-0.09028756846736108
IFInd,15,2023-03,172,0.28488372093023256,-0.0011925315378370016,-0.06837180816932142
IFInd,20,ALL,1657,0.2504526252263126,-0.0017191157492557154,-0.07496249464517683
IFInd,20,2023-01,677,0.24372230428360414,-0.0016952607474441685,-0.07651276840131345
IFInd,20,2023-02,881,0.25312145289443816,-0.0017416818156332325,-0.07672108397864388
IFInd,20,2023-03,99,0.2727272727272727,-0.0016814302113549544,-0.05548719697471349
IH0000,1,ALL,7536,0.4872611464968153,-1.4669701279021117e-05,-0.002909233390492188
IH0000,1,2023-01,2958,0.4854631507775524,-1.565078563125732e-05,-0.003086334926483943
IH0000,1,2023-02,4000,0.489,-1.2678471907654643e-05,-0.0025356943815309286
IH0000,1,2023-03,578,0.4844290657439446,-2.3428991887241202e-05,-0.004513985770275138
IH0000,2,ALL,6592,0.4857402912621359,-1.45045516865432e-05,-0.002516158018886652
IH0000,2,2023-01,2553,0.481786133960047,-1.8184553728987732e-05,-0.003095011044673712
IH0000,2,2023-02,3539,0.48883865498728457,-1.0134125075561771e-05,-0.0017932334321206556
IH0000,2,2023-03,500,0.484,-2.6648340810347947e-05,-0.004441390135057992
IH0000,3,ALL,5590,0.4846153846153846,-1.5158958866260582e-05,-0.0022299626332209646
IH0000,3,2023-01,2157,0.47844228094575797,-2.1740521937991093e-05,-0.003126287054683119
IH0000,3,2023-02,3003,0.48951048951048953,-7.073029309854264e-06,-0.0010620153508746177
IH0000,3,2023-03,430,0.4813953488372093,-3.861387726664538e-05,-0.005534655741552504
IH0000,5,ALL,3830,0.4835509138381201,-1.795423431044538e-05,-0.0018095978265527844
IH0000,5,2023-01,1445,0.48304498269896196,-2.550979258928274e-05,-0.0024574433527675705
IH0000,5,2023-02,2078,0.48604427333974976,-9.751805184334551e-06,-0.00101321255865236
IH0000,5,2023-03,307,0.46905537459283386,-3.791145258776888e-05,-0.0038796053148150156
IH0000,8,ALL,2218,0.4837691614066727,-2.6187760211846814e-05,-0.0015285382144704272
IH0000,8,2023-01,792,0.4734848484848485,-4.5633765446432836e-05,-0.002409462815571654
IH0000,8,2023-02,1235,0.49068825910931174,-1.1271596641456047e-05,-0.0006960210926099109
IH0000,8,2023-03,191,0.4816753926701571,-4.200046106860317e-05,-0.0026740293547010685
IH0000,10,ALL,1378,0.49056603773584906,-2.30020271423631e-05,-0.0008341261421625355
IH0000,10,2023-01,474,0.4810126582278481,-3.927158067979879e-05,-0.0012409819494816417
IH0000,10,2023-02,784,0.4987244897959184,-6.491032014089135e-06,-0.00025444845495229405
IH0000,10,2023-03,120,0.475,-6.660912550754868e-05,-0.0026643650203019473
IH0000,15,ALL,445,0.4786516853932584,-4.888725301001078e-05,-0.0005724954628803893
IH0000,15,2023-01,158,0.4430379746835443,-0.00013984537086494345,-0.001473037906444071
IH0000,15,2023-02,250,0.504,5.6653252865177525e-06,7.081656608147191e-05
IH0000,15,2023-03,37,0.4594594594594595,-2.9070008497923496e-05,-0.0003585301048077231
IH0000,20,ALL,150,0.4533333333333333,-0.00011646595463980318,-0.0004597340314729073
IH0000,20,2023-01,56,0.39285714285714285,-0.00019006042752646248,-0.0007095589294321265
IH0000,20,2023-02,82,0.4634146341463415,-9.990419924343636e-05,-0.0004096072168980891
IH0000,20,2023-03,12,0.6666666666666666,0.00011380292362276705,0.0004552116944910682
IH01,1,ALL,7452,0.48564143853998926,-1.3122068226311229e-05,-0.0025733066426966125
IH01,1,2023-01,2906,0.4879559532002753,-1.435514577707463e-05,-0.0027810702418785914
IH01,1,2023-02,3968,0.48412298387096775,-1.071765158353503e-05,-0.0021263820741733498
IH01,1,2023-03,578,0.4844290657439446,-2.3428991887241202e-05,-0.004513985770275138
IH01,2,ALL,6513,0.4848764010440657,-1.3207588649319446e-05,-0.0022637111808688827
IH01,2,2023-01,2517,0.4914580850218514,-1.0910798961023753e-05,-0.0018308320656597857
IH01,2,2023-02,3496,0.48026315789473684,-1.293889401686121e-05,-0.0022617186741473393
IH01,2,2023-03,500,0.484,-2.6648340810347947e-05,-0.004441390135057992
IH01,3,ALL,5497,0.487720574859014,-1.2586804453503766e-05,-0.0018207806337081633
IH01,3,2023-01,2089,0.488750598372427,-1.605318452769422e-05,-0.002235673498556882
IH01,3,2023-02,2978,0.48791134989926127,-6.397110267931318e-06,-0.0009525297188949733
IH01,3,2023-03,430,0.4813953488372093,-3.861387726664538e-05,-0.005534655741552504
IH01,5,ALL,3751,0.4838709677419355,-2.012951064905096e-05,-0.0019869945906471095
IH01,5,2023-01,1406,0.48933143669985774,-2.0579306847632753e-05,-0.0019289670285181101
IH01,5,2023-02,2038,0.48233562315996076,-1.7140565786248017e-05,-0.001746623653618673
IH01,5,2023-03,307,0.46905537459283386,-3.791145258776888e-05,-0.0038796053148150156
IH01,8,ALL,2152,0.48605947955390333,-2.331371187179563e-05,-0.0013202923144237948
IH01,8,2023-01,765,0.4823529411764706,-3.621936061062851e-05,-0.001847187391142054
IH01,8,2023-02,1196,0.4891304347826087,-1.2074589478988447e-05,-0.0007220604508435091
IH01,8,2023-03,191,0.4816753926701571,-4.200046106860317e-05,-0.0026740293547010685
IH01,10,ALL,1357,0.49594694178334564,-1.895326420104016e-05,-0.0006768310400213552
IH01,10,2023-01,476,0.47478991596638653,-6.229313008188542e-05,-0.001976768661265164
IH01,10,2023-02,761,0.5124835742444153,1.5670230563826285e-05,0.0005962522729535902
IH01,10,2023-03,120,0.475,-6.660912550754868e-05,-0.0026643650203019473
IH01,15,ALL,420,0.4976190476190476,-2.820132791469056e-05,-0.00031169888747815884
IH01,15,2023-01,145,0.45517241379310347,-0.0001512830463677638,-0.00146240278155505
IH01,15,2023-02,238,0.5294117647058824,4.6920480309154975e-05,0.0005583537156789442
IH01,15,2023-03,37,0.4594594594594595,-2.9070008497923496e-05,-0.0003585301048077231
IH01,20,ALL,142,0.45774647887323944,-8.223792770902606e-05,-0.00030731015091267633
IH01,20,2023-01,55,0.41818181818181815,-0.00013104872651630294,-0.00048051199722644414
IH01,20,2023-02,75,0.4533333333333333,-7.78098781301099e-05,-0.0002917870429879121
IH01,20,2023-03,12,0.6666666666666666,0.00011380292362276705,0.0004552116944910682
IH02,1,ALL,7448,0.48966165413533835,-1.0046602167294748e-05,-0.0019691340247897705
IH02,1,2023-01,2926,0.48359535201640463,-1.4769340956763613e-05,-0.0028810061092993553
IH02,1,2023-02,3963,0.49507948523845574,-5.350449326786862e-06,-0.0010601915341028167
IH02,1,2023-03,559,0.48300536672629696,-1.8619267657360677e-05,-0.0034693902068215396
IH02,2,ALL,6560,0.49115853658536585,-7.779641675220665e-06,-0.001343011826038094
IH02,2,2023-01,2562,0.4894613583138173,-1.0532361396654553e-05,-0.0017989273265485975
IH02,2,2023-02,3507,0.4938694040490448,-4.176981030640656e-06,-0.000732433623722839
IH02,2,2023-03,491,0.48065173116089616,-1.9148405329453812e-05,-0.0031339556722539408
IH02,3,ALL,5450,0.4897247706422018,-8.392293762674209e-06,-0.0012036316054361694
IH02,3,2023-01,2104,0.48098859315589354,-1.9991138858811164e-05,-0.0028040904105959127
IH02,3,2023-02,2947,0.498133695283339,1.6489557251339776e-06,0.0002429736260984916
IH02,3,2023-03,399,0.47368421052631576,-2.139377786868566e-05,-0.0028453724565351926
IH02,5,ALL,3754,0.4840170484816196,-1.2912467160338245e-05,-0.0012756158347344677
IH02,5,2023-01,1425,0.47578947368421054,-2.973897894042316e-05,-0.0028252029993402
IH02,5,2023-02,2040,0.49264705882352944,1.3817573606251124e-06,0.00014093925078376146
IH02,5,2023-03,289,0.46366782006920415,-3.084478112623528e-05,-0.002971380581827332
IH02,8,ALL,2143,0.48483434437704154,-2.1449176532548966e-05,-0.0012096206660329588
IH02,8,2023-01,766,0.4869451697127937,-3.418311617688194e-05,-0.0017456177994327712
IH02,8,2023-02,1199,0.48874061718098416,-1.0079043470122062e-05,-0.0006042386560338175
IH02,8,2023-03,178,0.449438202247191,-4.323901796114896e-05,-0.002565515065694838
IH02,10,ALL,1337,0.48915482423335827,-2.135340901867776e-05,-0.0007513028383676887
IH02,10,2023-01,462,0.47835497835497837,-5.0993133850320575e-05,-0.0015705885225898739
IH02,10,2023-02,751,0.4966711051930759,-1.952183691404879e-06,-7.330449761225322e-05
IH02,10,2023-03,124,0.4838709677419355,-2.8424113442572553e-05,-0.0011748633556263322
IH02,15,ALL,430,0.46744186046511627,-5.731399220997973e-05,-0.0006485530697445075
IH02,15,2023-01,148,0.42567567567567566,-0.00013097920738458502,-0.0012923281795279055
IH02,15,2023-02,245,0.49795918367346936,2.322004220429175e-07,2.844455170025739e-06
IH02,15,2023-03,37,0.43243243243243246,-0.00014370224488576263,-0.0017723276869244058
IH02,20,ALL,150,0.46,-0.00013052789019528442,-0.0005152416718234912
IH02,20,2023-01,55,0.41818181818181815,-0.00017402378822504576,-0.0006380872234918345
IH02,20,2023-02,84,0.47619047619047616,-0.00012029048107857685,-0.0005052200205300228
IH02,20,2023-03,11,0.5454545454545454,8.775021244118845e-06,3.217507789510243e-05
IH03,1,ALL,7449,0.49510001342462073,-6.3573332390644085e-06,-0.0012462046130997575
IH03,1,2023-01,2930,0.4928327645051195,-1.5514548935627193e-05,-0.003030508558759178
IH03,1,2023-02,3950,0.49645569620253166,9.633406373640957e-07,0.0001902597758794089
IH03,1,2023-03,569,0.4973637961335677,-1.0023448917383634e-05,-0.0019011141446637625
IH03,2,ALL,6572,0.49543517954960437,-5.420727584365511e-06,-0.0009375005706434248
IH03,2,2023-01,2558,0.4870992963252541,-1.868857397254359e-05,-0.0031870248147844336
IH03,2,2023-02,3502,0.5028555111364934,6.044217090430179e-06,0.0010583424125343243
IH03,2,2023-03,512,0.486328125,-1.755175334642602e-05,-0.002995499237790041
IH03,3,ALL,5517,0.496284212434294,-4.802933163670037e-06,-0.0006973100595780947
IH03,3,2023-01,2141,0.4852872489490892,-1.6626894235324945e-05,-0.002373212037188714
IH03,3,2023-02,2942,0.5054384772263766,5.426981554454535e-06,0.0007983089866602621
IH03,3,2023-03,434,0.48847926267281105,-1.5819772901709985e-05,-0.0022885938131140446
IH03,5,ALL,3725,0.48697986577181207,-1.0502934155585374e-05,-0.001029563940251461
IH03,5,2023-01,1388,0.48487031700288186,-2.2676381582709926e-05,-0.0020983211757867586
IH03,5,2023-02,2036,0.4911591355599214,-4.975485538139001e-07,-5.065044277825503e-05
IH03,5,2023-03,301,0.4684385382059801,-2.2045193479033342e-05,-0.0022118677457296787
IH03,8,ALL,2152,0.4902416356877323,-1.3071231388198441e-05,-0.0007402444723000802
IH03,8,2023-01,761,0.4783180026281209,-4.1506098917663406e-05,-0.0021057427517561234
IH03,8,2023-02,1189,0.5012615643397813,1.0030879536680287e-05,0.000596335788455643
IH03,8,2023-03,202,0.47029702970297027,-4.193002198105969e-05,-0.002823288146724686
IH03,10,ALL,1336,0.5,-1.2129302547819742e-05,-0.0004264407422075573
IH03,10,2023-01,460,0.4717391304347826,-5.503632448891144e-05,-0.0016877806176599508
IH03,10,2023-02,756,0.5158730158730159,1.7600545838179513e-05,0.0006653006326831856
IH03,10,2023-03,120,0.5083333333333333,-3.4950429938763555e-05,-0.0013980171975505422
IH03,15,ALL,463,0.49676025917926564,-1.87787209038349e-05,-0.00022880388890725154
IH03,15,2023-01,164,0.4695121951219512,-9.569411104812378e-05,-0.0010462556141261532
IH03,15,2023-02,260,0.5115384615384615,3.790613632475101e-05,0.000492779772221763
IH03,15,2023-03,39,0.5128205128205128,-7.323869259021849e-05,-0.0009521030036728403
IH03,20,ALL,147,0.47619047619047616,-8.869463434683384e-05,-0.00034310819076275196
IH03,20,2023-01,57,0.40350877192982454,-0.00022890062170423362,-0.0008698223624760878
IH03,20,2023-02,79,0.5063291139240507,-4.404522852699158e-05,-0.0001739786526816167
IH03,20,2023-03,11,0.6363636363636364,0.0003171633856171888,0.0011629324139296922
IH04,1,ALL,7439,0.4921360397902944,-3.0046519613463635e-06,-0.0005882001563277789
IH04,1,2023-01,2917,0.4940006856359273,-1.7040533946671046e-06,-0.0003313815834829296
IH04,1,2023-02,3951,0.49278663629460895,-3.8237742132285707e-07,-7.553865958233041e-05
IH04,1,2023-03,571,0.47810858143607704,-2.7793535895910763e-05,-0.005290036332188349
IH04,2,ALL,6543,0.4915176524530032,-3.3180963377915677e-06,-0.0005713237983729008
IH04,2,2023-01,2557,0.49432929213922566,-2.2447231121230687e-06,-0.00038265046651324574
IH04,2,2023-02,3496,0.49084668192219677,-1.269571407470982e-06,-0.00022192108202592764
IH04,2,2023-03,490,0.4816326530612245,-2.3534950408067325e-05,-0.0038440418999843295
IH04,3,ALL,5405,0.48806660499537463,-7.688376197684178e-06,-0.0010935703512758679
IH04,3,2023-01,2090,0.48947368421052634,-6.985840290709976e-06,-0.0009733604138389232
IH04,3,2023-02,2906,0.48864418444597385,-4.1508114997303444e-06,-0.000603112910910819
IH04,3,2023-03,409,0.4767726161369193,-3.641322474983557e-05,-0.004964336307560917
IH04,5,ALL,3671,0.485698719694906,-1.06294792049739e-05,-0.0010268636358278735
IH04,5,2023-01,1380,0.4927536231884058,-4.395266132602945e-06,-0.00040436448419947093
IH04,5,2023-02,1998,0.482982982982983,-1.053700244483122e-05,-0.001052646544238639
IH04,5,2023-03,293,0.4709897610921502,-4.062259390339368e-05,-0.003967473337898116
IH04,8,ALL,2082,0.48799231508165225,-1.6081347642475487e-05,-0.0008810885734640518
IH04,8,2023-01,756,0.4894179894179894,-2.5829452329178958e-05,-0.0013018043973906195
IH04,8,2023-02,1150,0.48782608695652174,-5.962681396441526e-06,-0.00034285418029538774
IH04,8,2023-03,176,0.48295454545454547,-4.0325092186743866e-05,-0.0023657387416223066
IH04,10,ALL,1296,0.4976851851851852,-1.9949745087997975e-05,-0.0006803913061590888
IH04,10,2023-01,454,0.4955947136563877,-4.061390586334558e-05,-0.0012292475507972597
IH04,10,2023-02,730,0.4931506849315068,-6.320403436467788e-06,-0.00023069472543107427
IH04,10,2023-03,112,0.5357142857142857,-2.5020195209508878e-05,-0.0009340872878216647
IH04,15,ALL,437,0.4576659038901602,-8.160966980511504e-05,-0.0009385112027588229
IH04,15,2023-01,162,0.4691358024691358,-0.00010656299567170081,-0.0011508803532543689
