product,thr_ticks,month,bucket,active,hit_rate,mean_ret,total
IH02,8,ALL,13:00,193,0.5025906735751295,-6.2636138862093e-06,-0.001208877480038395
IH02,8,ALL,13:30,202,0.4900990099009901,5.116563494937459e-06,0.0010335458259773667
IH02,8,ALL,14:00,218,0.463302752293578,-5.224481445950439e-05,-0.011389369552171957
IH02,8,ALL,14:30,135,0.4888888888888889,5.606784089933286e-06,0.0007569158521409936
IH02,8,2023-01,09:30,206,0.45145631067961167,-5.787173507094269e-05,-0.011921577424614194
IH02,8,2023-01,10:00,121,0.5371900826446281,-3.8118683648511286e-05,-0.004612360721469866
IH02,8,2023-01,10:30,102,0.5,2.1847220952483653e-07,2.2284165371533327e-05
IH02,8,2023-01,11:00,86,0.3953488372093023,-8.699852546506902e-05,-0.007481873189995936
IH02,8,2023-01,13:00,83,0.5903614457831325,1.3817526106770235e-05,0.0011468546668619295
IH02,8,2023-01,13:30,55,0.41818181818181815,-7.316541153038783e-05,-0.004024097634171331
IH02,8,2023-01,14:00,72,0.4861111111111111,-3.4589397285018147e-05,-0.0024904366045213067
IH02,8,2023-01,14:30,41,0.5609756097560976,7.748633539140494e-05,0.0031769397510476027
IH02,8,2023-02,09:30,270,0.5037037037037037,1.1081627920474081e-05,0.002992039538528002
IH02,8,2023-02,10:00,187,0.49732620320855614,9.506770707817119e-06,0.0017777661223618013
IH02,8,2023-02,10:30,164,0.5121951219512195,1.1836191893889154e-06,0.00019411354705978212
IH02,8,2023-02,11:00,138,0.4420289855072464,-7.560400849437635e-05,-0.010433353172223936
IH02,8,2023-02,13:00,90,0.45555555555555555,-7.877568610654202e-06,-0.0007089811749588781
IH02,8,2023-02,13:30,129,0.5271317829457365,2.358164185540078e-05,0.0030420317993467005
IH02,8,2023-02,14:00,134,0.4701492537313433,-5.676759815420927e-05,-0.007606858152664042
IH02,8,2023-02,14:30,87,0.45977011494252873,-1.5419903771560695e-05,-0.0013415316281257805
IH02,8,2023-03,09:30,44,0.4318181818181818,-0.0001597388840986152,-0.007028510900339069
IH02,8,2023-03,10:00,38,0.5263157894736842,-3.6968890143917437e-06,-0.00014048178254688626
IH02,8,2023-03,10:30,20,0.45,3.473599563658114e-06,6.947199127316228e-05
IH02,8,2023-03,11:00,19,0.5789473684210527,7.393062481237711e-05,0.001404681871435165
IH02,8,2023-03,13:00,20,0.35,-8.233754859707232e-05,-0.0016467509719414464
IH02,8,2023-03,13:30,18,0.4444444444444444,0.00011197842560011094,0.002015611660801997
IH02,8,2023-03,14:00,12,0.25,-0.00010767289958221737,-0.0012920747949866085
IH02,8,2023-03,14:30,7,0.42857142857142855,-0.00015407032439726124,-0.0010784922707808287
IH02,10,ALL,09:30,398,0.4899497487437186,-1.6504789887994588e-05,-0.006568906375421846
IH02,10,ALL,10:00,203,0.5320197044334976,-1.3746433911602355e-05,-0.002790526084055278
IH02,10,ALL,10:30,169,0.514792899408284,2.3964178200894792e-05,0.0040499461159512196
IH02,10,ALL,11:00,149,0.4563758389261745,-7.724798392866217e-05,-0.011509949605370662
IH02,10,ALL,13:00,113,0.48672566371681414,-2.8091604272896223e-05,-0.0031743512828372733
IH02,10,ALL,13:30,100,0.44,-3.291103391948047e-05,-0.003291103391948047
IH02,10,ALL,14:00,133,0.45112781954887216,-6.53042857171746e-05,-0.008685470000384221
IH02,10,ALL,14:30,72,0.5138888888888888,4.751184397352695e-05,0.0034208527660939403
IH02,10,2023-01,09:30,160,0.45625,-4.921074111712553e-05,-0.007873718578740085
IH02,10,2023-01,10:00,68,0.5441176470588235,-8.101583796101232e-05,-0.005509076981348837
IH02,10,2023-01,10:30,62,0.5161290322580645,1.8721396117360456e-05,0.0011607265592763483
IH02,10,2023-01,11:00,52,0.36538461538461536,-0.00018024377212069303,-0.009372676150276038
IH02,10,2023-01,13:00,46,0.5652173913043478,1.1117222805086076e-05,0.0005113922490339595
IH02,10,2023-01,13:30,22,0.5,-8.631387194064543e-05,-0.0018989051826941994
IH02,10,2023-01,14:00,30,0.4,-0.00010034345939485453,-0.0030103037818456357
IH02,10,2023-01,14:30,22,0.5,0.00011062427398847189,0.0024337340277463815
IH02,10,2023-02,09:30,204,0.5245098039215687,3.041481295518396e-05,0.006204621842857527
IH02,10,2023-02,10:00,115,0.4956521739130435,6.115275205987242e-06,0.0007032566486885328
IH02,10,2023-02,10:30,91,0.5164835164835165,1.7555872533993764e-05,0.0015975844005934325
IH02,10,2023-02,11:00,85,0.4823529411764706,-4.92646824139128e-05,-0.004187498005182588
IH02,10,2023-02,13:00,53,0.4528301886792453,-1.7443237215421943e-05,-0.000924491572417363
IH02,10,2023-02,13:30,63,0.42857142857142855,-4.0939443241748394e-05,-0.002579184924230149
IH02,10,2023-02,14:00,95,0.49473684210526314,-3.931991837535436e-05,-0.003735392245658664
IH02,10,2023-02,14:30,45,0.5111111111111111,3.2333642291204614e-05,0.0014550139031042075
IH02,10,2023-03,09:30,34,0.4411764705882353,-0.00014411204822174374,-0.004899809639539288
IH02,10,2023-03,10:00,20,0.7,0.00010076471243025131,0.0020152942486050263
IH02,10,2023-03,10:30,16,0.5,8.072719725508992e-05,0.0012916351560814388
IH02,10,2023-03,11:00,12,0.6666666666666666,0.0001708520458406637,0.0020502245500879646
IH02,10,2023-03,13:00,14,0.35714285714285715,-0.00019723228281813356,-0.00276125195945387
IH02,10,2023-03,13:30,15,0.4,7.913244766508676e-05,0.0011869867149763014
IH02,10,2023-03,14:00,8,0.125,-0.00024247174660999016,-0.0019397739728799213
IH02,10,2023-03,14:30,5,0.6,-9.357903295132974e-05,-0.0004678951647566487
IH02,15,ALL,09:30,173,0.45664739884393063,-0.0001125049566951086,-0.019463357508253787
IH02,15,ALL,10:00,59,0.576271186440678,0.0001439131082696477,0.008490873387909215
IH02,15,ALL,10:30,38,0.4473684210526316,-4.415988557020757e-05,-0.0016780756516678874
IH02,15,ALL,11:00,39,0.46153846153846156,-0.0001216943332576962,-0.004746078997050152
IH02,15,ALL,13:00,31,0.5161290322580645,-0.00010811538806959441,-0.0033515770301574266
IH02,15,ALL,13:30,26,0.38461538461538464,-2.200350086175499e-05,-0.0005720910224056297
IH02,15,ALL,14:00,41,0.3902439024390244,-0.00022268558455903827,-0.00913010896692057
IH02,15,ALL,14:30,23,0.4782608695652174,0.0002524086581849979,0.005805399138254952
IH02,15,2023-01,09:30,61,0.36065573770491804,-0.00018989440760382693,-0.011583558863833443
IH02,15,2023-01,10:00,21,0.6666666666666666,0.00013805094664999716,0.0028990698796499403
IH02,15,2023-01,10:30,14,0.2857142857142857,-0.00016645887973938084,-0.0023304243163513316
IH02,15,2023-01,11:00,19,0.3684210526315789,-0.0003186454051545361,-0.006054262697936186
IH02,15,2023-01,13:00,16,0.6875,5.731148233406591e-05,0.0009169837173450546
IH02,15,2023-01,13:30,5,0.4,-0.0003509893675518683,-0.0017549468377593413
IH02,15,2023-01,14:00,5,0.0,-0.0004791426928088649,-0.0023957134640443245
IH02,15,2023-01,14:30,7,0.42857142857142855,0.00013113284143014984,0.0009179298900110489
IH02,15,2023-02,09:30,97,0.5360824742268041,-3.456214788730064e-05,-0.003352528345068162
IH02,15,2023-02,10:00,31,0.4838709677419355,0.00016302764559291086,0.005053857013380236
IH02,15,2023-02,10:30,19,0.5789473684210527,4.943155283692281e-05,0.0009391995039015333
IH02,15,2023-02,11:00,19,0.5263157894736842,2.1541638764490784e-05,0.0004092911365253249
IH02,15,2023-02,13:00,13,0.3076923076923077,-0.00026202380276446185,-0.003406309435938004
IH02,15,2023-02,13:30,16,0.375,7.163565890736662e-05,0.0011461705425178659
IH02,15,2023-02,14:00,35,0.45714285714285713,-0.00018421965658250083,-0.006447687980387529
IH02,15,2023-02,14:30,15,0.5333333333333333,0.0003809931112312833,0.005714896668469249
IH02,15,2023-03,09:30,15,0.3333333333333333,-0.0003018180199568121,-0.004527270299352182
IH02,15,2023-03,10:00,7,0.7142857142857143,7.6849499268434e-05,0.000537946494879038
IH02,15,2023-03,10:30,5,0.4,-5.737016784361782e-05,-0.00028685083921808907
IH02,15,2023-03,11:00,1,1.0,0.0008988925643607093,0.0008988925643607093
IH02,15,2023-03,13:00,2,0.5,-0.0004311256557822385,-0.000862251311564477
IH02,15,2023-03,13:30,5,0.4,7.337054567169155e-06,3.668527283584577e-05
IH02,15,2023-03,14:00,1,0.0,-0.0002867075224887161,-0.0002867075224887161
IH02,15,2023-03,14:30,1,0.0,-0.0008274274202253462,-0.0008274274202253462
IH02,20,ALL,09:30,65,0.46153846153846156,-0.00023952474702579373,-0.015569108556676592
IH02,20,ALL,10:00,22,0.6363636363636364,0.0002665978058208744,0.005865151728059237
IH02,20,ALL,10:30,11,0.36363636363636365,-0.00013180723020196755,-0.001449879532221643
IH02,20,ALL,11:00,10,0.3,-0.00022595355219228174,-0.0022595355219228175
IH02,20,ALL,13:00,9,0.6666666666666666,-0.00015255372402357537,-0.0013729835162121784
IH02,20,ALL,13:30,6,0.5,0.00022448217950486274,0.0013468930770291765
IH02,20,ALL,14:00,18,0.3333333333333333,-0.0004612387360065393,-0.008302297248117707
IH02,20,ALL,14:30,9,0.3333333333333333,0.00024028622675220657,0.002162576040769859
IH02,20,2023-01,09:30,20,0.35,-0.0003762456382048529,-0.007524912764097058
IH02,20,2023-01,10:00,13,0.6153846153846154,9.371984072219338e-05,0.0012183579293885138
IH02,20,2023-01,10:30,5,0.2,-0.0002392570392296678,-0.001196285196148339
IH02,20,2023-01,11:00,6,0.16666666666666666,-0.0004921671234544381,-0.002953002740726629
IH02,20,2023-01,13:00,6,0.8333333333333334,0.00021906652955688832,0.00131439917734133
IH02,20,2023-01,13:30,2,0.5,0.00024436751027373527,0.0004887350205474705
IH02,20,2023-01,14:00,1,0.0,-0.0002803771072092953,-0.0002803771072092953
IH02,20,2023-01,14:30,2,0.0,-0.00031911133573675476,-0.0006382226714735095
IH02,20,2023-02,09:30,38,0.5263157894736842,-0.00018110653869323726,-0.006882048470343016
IH02,20,2023-02,10:00,7,0.7142857142857143,0.0006896284554592315,0.0048273991882146206
IH02,20,2023-02,10:30,6,0.5,-4.226572267888399e-05,-0.00025359433607330395
IH02,20,2023-02,11:00,4,0.5,0.0001733668047009529,0.0006934672188038116
IH02,20,2023-02,13:00,3,0.3333333333333333,-0.0008957942311845027,-0.0026873826935535083
IH02,20,2023-02,13:30,2,0.0,-0.00029055994449200817,-0.0005811198889840163
IH02,20,2023-02,14:00,17,0.35294117647058826,-0.0004718776553475536,-0.008021920140908412
IH02,20,2023-02,14:30,7,0.42857142857142855,0.0004001141017490527,0.0028007987122433686
IH02,20,2023-03,09:30,7,0.42857142857142855,-0.00016602104603378822,-0.0011621473222365175
IH02,20,2023-03,10:00,2,0.5,-9.030269477194874e-05,-0.0001806053895438975
IH02,20,2023-03,13:30,2,1.0,0.0007196389727328611,0.0014392779454657223
IH03,1,ALL,09:30,985,0.4842639593908629,-2.683647512400322e-05,-0.02643392799714317
IH03,1,ALL,10:00,993,0.499496475327291,-1.3124171639871363e-05,-0.013032302438392263
IH03,1,ALL,10:30,982,0.49287169042769857,-9.785667750282532e-06,-0.009609525730777446
IH03,1,ALL,11:00,915,0.4896174863387978,-1.0827106479799008e-07,-9.906802429016093e-05
IH03,1,ALL,13:00,875,0.4857142857142857,-1.2243755230864803e-05,-0.010713285827006702
IH03,1,ALL,13:30,917,0.5038167938931297,1.588678493958483e-06,0.0014568181789599288
IH03,1,ALL,14:00,946,0.5042283298097252,-4.8354384268464635e-06,-0.0045743247517967545
IH03,1,ALL,14:30,836,0.5011961722488039,1.8719905852459075e-05,0.015649841292655786
IH03,1,2023-01,09:30,390,0.48205128205128206,-4.0649814340928034e-05,-0.015853427592961933
IH03,1,2023-01,10:00,399,0.5213032581453634,-1.385405715030913e-05,-0.005527768802973343
IH03,1,2023-01,10:30,374,0.4625668449197861,-5.642312793633358e-05,-0.02110224984818876
IH03,1,2023-01,11:00,351,0.47293447293447294,2.846549215342247e-06,0.0009991387745851288
IH03,1,2023-01,13:00,350,0.5114285714285715,-1.6573439360482643e-05,-0.005800703776168925
IH03,1,2023-01,13:30,349,0.498567335243553,-1.5362365041146765e-05,-0.005361465399360221
IH03,1,2023-01,14:00,375,0.496,8.034673314047206e-07,0.00030130024927677024
IH03,1,2023-01,14:30,342,0.49707602339181284,2.0139029281881903e-05,0.0068875480144036105
IH03,1,2023-02,09:30,522,0.48659003831417624,-1.2316122014442693e-05,-0.006429015691539086
IH03,1,2023-02,10:00,513,0.4756335282651072,-1.351288281603991e-05,-0.006932108884628474
IH03,1,2023-02,10:30,525,0.5123809523809524,1.845753836846238e-05,0.00969020764344275
IH03,1,2023-02,11:00,495,0.49696969696969695,-2.5080097887256657e-06,-0.0012414648454192045
IH03,1,2023-02,13:00,457,0.4682713347921225,-9.537097914522726e-06,-0.004358453746936886
IH03,1,2023-02,13:30,505,0.5168316831683168,2.175632768238942e-05,0.010986945479606658
IH03,1,2023-02,14:00,503,0.5168986083499006,-3.267550093780969e-06,-0.0016435776971718274
IH03,1,2023-02,14:30,430,0.49534883720930234,8.680612233102902e-06,0.003732663260234248
IH03,1,2023-03,09:30,73,0.4794520547945205,-5.686965359783768e-05,-0.004151484712642151
IH03,1,2023-03,10:00,81,0.5432098765432098,-7.06697223198081e-06,-0.0005724247507904456
IH03,1,2023-03,10:30,83,0.5060240963855421,2.1717065951428467e-05,0.0018025164739685628
IH03,1,2023-03,11:00,69,0.5217391304347826,2.076203573100215e-06,0.00014325804654391483
IH03,1,2023-03,13:00,68,0.47058823529411764,-8.148945645601345e-06,-0.0005541283039008915
IH03,1,2023-03,13:30,63,0.42857142857142855,-6.616923652835727e-05,-0.004168661901286508
IH03,1,2023-03,14:00,68,0.45588235294117646,-4.753010741031908e-05,-0.0032320473039016973
IH03,1,2023-03,14:30,64,0.5625,7.858796903153012e-05,0.005029630018017928
IH03,2,ALL,09:30,920,0.483695652173913,-2.631603647012742e-05,-0.024210753552517228
IH03,2,ALL,10:00,904,0.4944690265486726,-1.3545724070486469e-05,-0.012245334559719767
IH03,2,ALL,10:30,864,0.48726851851851855,-1.8543768414389198e-05,-0.016021815910032267
IH03,2,ALL,11:00,807,0.49318463444857497,6.2130807221748395e-06,0.005013956142795095
IH03,2,ALL,13:00,736,0.4945652173913043,-8.438863978955211e-07,-0.0006211003888511035
IH03,2,ALL,13:30,827,0.5102781136638452,9.624280663386957e-06,0.007959280108621014
IH03,2,ALL,14:00,815,0.5030674846625767,-8.828368022751389e-06,-0.0071951199385423825
IH03,2,ALL,14:30,699,0.49928469241773965,1.6732283853786117e-05,0.011695866413796496
IH03,2,2023-01,09:30,366,0.47540983606557374,-4.688878438276087e-05,-0.017161295084090478
IH03,2,2023-01,10:00,363,0.512396694214876,-1.7330095713533187e-05,-0.006290824744012546
IH03,2,2023-01,10:30,315,0.44761904761904764,-7.720062525042729e-05,-0.024318196953884597
IH03,2,2023-01,11:00,306,0.477124183006536,1.1236094358376031e-05,0.0034382448736630655
IH03,2,2023-01,13:00,286,0.5174825174825175,-2.804484892183899e-06,-0.0008020826791645952
IH03,2,2023-01,13:30,319,0.49843260188087773,-1.2602607905335798e-05,-0.00402023192180212
IH03,2,2023-01,14:00,321,0.48598130841121495,-9.816484362141755e-06,-0.003151091480247503
IH03,2,2023-01,14:30,282,0.48226950354609927,1.595782187153286e-05,0.004500105767772267
IH03,2,2023-02,09:30,484,0.4896694214876033,-6.486968396271796e-06,-0.003139692703795549
IH03,2,2023-02,10:00,466,0.4721030042918455,-1.2934913088657112e-05,-0.006027669499314214
IH03,2,2023-02,10:30,474,0.510548523206751,1.4838472416367535e-05,0.007033435925358211
IH03,2,2023-02,11:00,441,0.5034013605442177,3.091819421815777e-06,0.0013634923650207575
IH03,2,2023-02,13:00,388,0.48711340206185566,6.99392243687698e-06,0.0027136419055082683
IH03,2,2023-02,13:30,448,0.5290178571428571,3.355259259164112e-05,0.015031561481055222
IH03,2,2023-02,14:00,435,0.5241379310344828,-4.633059578220127e-07,-0.00020153809165257552
IH03,2,2023-02,14:30,366,0.5081967213114754,1.2004417673514665e-05,0.004393616868506367
IH03,2,2023-03,09:30,70,0.4857142857142857,-5.585379663758859e-05,-0.003909765764631201
IH03,2,2023-03,10:00,75,0.5466666666666666,9.754624480932488e-07,7.315968360699365e-05
IH03,2,2023-03,10:30,75,0.5066666666666667,1.683926824658825e-05,0.0012629451184941187
IH03,2,2023-03,11:00,60,0.5,3.536981735187868e-06,0.0002122189041112721
IH03,2,2023-03,13:00,62,0.43548387096774194,-4.084934863217382e-05,-0.0025326596151947767
IH03,2,2023-03,13:30,60,0.43333333333333335,-5.086749084386814e-05,-0.0030520494506320883
IH03,2,2023-03,14:00,59,0.4406779661016949,-6.512695536681871e-05,-0.003842490366642304
IH03,2,2023-03,14:30,51,0.5294117647058824,5.494399563760515e-05,0.0028021437775178626
IH03,3,ALL,09:30,843,0.47805456702253857,-3.3569342998542116e-05,-0.028298956147771004
IH03,3,ALL,10:00,797,0.5094102885821832,4.9843262896788955e-08,3.97250805287408e-05
IH03,3,ALL,10:30,722,0.4889196675900277,-2.1390571617336124e-05,-0.01544399270771668
IH03,3,ALL,11:00,676,0.5059171597633136,1.7852578049604556e-05,0.01206834276153268
IH03,3,ALL,13:00,612,0.48366013071895425,-5.914050008439946e-06,-0.003619398605165247
IH03,3,ALL,13:30,674,0.5089020771513353,1.0989939471784234e-05,0.0074072192039825735
IH03,3,ALL,14:00,657,0.4992389649923896,-1.1691638016180519e-05,-0.007681406176630601
IH03,3,ALL,14:30,536,0.498134328358209,1.6848291655358104e-05,0.009030684327271943
IH03,3,2023-01,09:30,340,0.4676470588235294,-5.7868611389211944e-05,-0.01967532787233206
IH03,3,2023-01,10:00,318,0.5188679245283019,6.966767510851803e-07,0.00022154320684508733
IH03,3,2023-01,10:30,254,0.4566929133858268,-6.881788540604212e-05,-0.017479742893134698
IH03,3,2023-01,11:00,255,0.49019607843137253,2.0242044011110606e-05,0.005161721222833204
IH03,3,2023-01,13:00,238,0.5126050420168067,-5.420976342908159e-06,-0.001290192369612142
IH03,3,2023-01,13:30,265,0.49056603773584906,-1.0548475106693562e-05,-0.0027953459032737937
IH03,3,2023-01,14:00,259,0.47104247104247104,-1.908453255468265e-05,-0.004942893931662806
IH03,3,2023-01,14:30,212,0.4716981132075472,2.4538009351445766e-05,0.005202057982506503
IH03,3,2023-02,09:30,439,0.48519362186788156,-1.4524900932952707e-05,-0.006376431509566238
IH03,3,2023-02,10:00,412,0.49271844660194175,-3.5843525968091968e-06,-0.0014767532698853891
IH03,3,2023-02,10:30,407,0.5110565110565111,8.352768609854745e-06,0.0033995768242108815
IH03,3,2023-02,11:00,368,0.5163043478260869,1.8485956440771238e-05,0.006802831970203815
IH03,3,2023-02,13:00,318,0.4716981132075472,-8.231551084298443e-07,-0.0002617633244806905
IH03,3,2023-02,13:30,358,0.5363128491620112,3.713409608040539e-05,0.01329400639678513
IH03,3,2023-02,14:00,355,0.5183098591549296,-3.264804922565695e-06,-0.0011590057475108217
IH03,3,2023-02,14:30,285,0.5157894736842106,6.118310152451076e-06,0.0017437183934485567
IH03,3,2023-03,09:30,64,0.484375,-3.511244946676102e-05,-0.0022471967658727054
IH03,3,2023-03,10:00,67,0.5671641791044776,1.9327390202523023e-05,0.0012949351435690426
IH03,3,2023-03,10:30,61,0.47540983606557374,-2.2357813750702696e-05,-0.0013638266387928644
IH03,3,2023-03,11:00,53,0.5094339622641509,1.9582937452011365e-06,0.00010378956849566023
IH03,3,2023-03,13:00,56,0.42857142857142855,-3.69186234120074e-05,-0.0020674429110724146
IH03,3,2023-03,13:30,51,0.4117647058823529,-6.061649587311299e-05,-0.0030914412895287624
IH03,3,2023-03,14:00,43,0.5116279069767442,-3.6732709243185415e-05,-0.0015795064974569728
IH03,3,2023-03,14:30,39,0.5128205128205128,5.3459178238894446e-05,0.0020849079513168833
IH03,5,ALL,09:30,683,0.4802342606149341,-2.8934123744348652e-05,-0.01976200651739013
IH03,5,ALL,10:00,577,0.5025996533795494,-7.013016426463756e-06,-0.004046510478069587
IH03,5,ALL,10:30,490,0.45918367346938777,-4.7309322188246294e-05,-0.023181567872240683
IH03,5,ALL,11:00,457,0.4726477024070022,-1.2494423255106281e-05,-0.0057099514275835705
IH03,5,ALL,13:00,392,0.5,2.2266823513564974e-05,0.00872859481731747
IH03,5,ALL,13:30,422,0.5284360189573459,2.834732728313469e-05,0.011962572113482839
IH03,5,ALL,14:00,410,0.47317073170731705,-2.514249171878082e-05,-0.010308421604700135
IH03,5,ALL,14:30,294,0.48299319727891155,1.0863473604177828e-05,0.0031938612396282817
IH03,5,2023-01,09:30,274,0.4708029197080292,-5.509007293283752e-05,-0.015094679983597481
IH03,5,2023-01,10:00,223,0.5201793721973094,-5.060075828184967e-06,-0.0011283969096852475
IH03,5,2023-01,10:30,171,0.4152046783625731,-8.656670140687774e-05,-0.014802905940576094
IH03,5,2023-01,11:00,163,0.43558282208588955,-2.8991734890419844e-05,-0.004725652787138435
IH03,5,2023-01,13:00,159,0.5660377358490566,1.990644731412006e-05,0.0031651251229450894
IH03,5,2023-01,13:30,145,0.5448275862068965,2.1013026078562677e-05,0.003046888781391588
IH03,5,2023-01,14:00,148,0.4594594594594595,-3.5098662128318315e-05,-0.00519460199499111
IH03,5,2023-01,14:30,105,0.4666666666666667,3.104196261762203e-05,0.003259406074850313
IH03,5,2023-02,09:30,357,0.48739495798319327,-5.522922676866852e-06,-0.001971683395641466
IH03,5,2023-02,10:00,301,0.48172757475083056,-1.0883567072101269e-05,-0.003275953688702482
IH03,5,2023-02,10:30,276,0.4891304347826087,-2.657876716341304e-05,-0.007335739737101998
IH03,5,2023-02,11:00,256,0.49609375,-1.9859554054035833e-07,-5.084045837833173e-05
IH03,5,2023-02,13:00,196,0.46938775510204084,3.730742887312922e-05,0.007312256059133326
IH03,5,2023-02,13:30,242,0.5413223140495868,4.099266394966387e-05,0.009920224675818656
IH03,5,2023-02,14:00,236,0.4788135593220339,-1.984881178179037e-05,-0.004684319580502527
IH03,5,2023-02,14:30,172,0.48255813953488375,-5.3892600592458025e-06,-0.000926952730190278
IH03,5,2023-03,09:30,52,0.4807692307692308,-5.183929111829197e-05,-0.0026956431381511825
IH03,5,2023-03,10:00,53,0.5471698113207547,6.751700383361179e-06,0.0003578401203181425
IH03,5,2023-03,10:30,43,0.4418604651162791,-2.4254004524711394e-05,-0.00104292219456259
IH03,5,2023-03,11:00,38,0.47368421052631576,-2.4564689001758005e-05,-0.0009334581820668042
IH03,5,2023-03,13:00,37,0.3783783783783784,-4.726449634489043e-05,-0.0017487863647609458
IH03,5,2023-03,13:30,35,0.37142857142857144,-2.8701181249354438e-05,-0.0010045413437274053
IH03,5,2023-03,14:00,26,0.5,-1.65192318925576e-05,-0.00042950002920649766
IH03,5,2023-03,14:30,17,0.5882352941176471,5.067105264519099e-05,0.0008614078949682469
IH03,8,ALL,09:30,519,0.4836223506743738,-1.320266667550799e-05,-0.006852184004588646
IH03,8,ALL,10:00,340,0.5,-1.1130507979476502e-05,-0.0037843727130220106
IH03,8,ALL,10:30,276,0.4963768115942029,-1.418551573333194e-05,-0.003915202342399615
IH03,8,ALL,11:00,242,0.45454545454545453,-6.748684127110832e-05,-0.01633181558760821
IH03,8,ALL,13:00,207,0.4927536231884058,6.635009851720758e-06,0.001373447039306197
IH03,8,ALL,13:30,207,0.5265700483091788,2.812522619046989e-05,0.005821921821427267
IH03,8,ALL,14:00,227,0.4889867841409692,-2.8120896718176518e-05,-0.006383443555026069
IH03,8,ALL,14:30,134,0.48507462686567165,1.4495219362000313e-05,0.001942359394508042
IH03,8,2023-01,09:30,198,0.4696969696969697,-4.792591494595487e-05,-0.009489331159299064
IH03,8,2023-01,10:00,126,0.5,-3.0422572773475e-05,-0.00383324416945785
IH03,8,2023-01,10:30,105,0.44761904761904764,-5.453157126137523e-05,-0.005725814982444399
IH03,8,2023-01,11:00,92,0.3695652173913043,-0.00013124957031927968,-0.01207496046937373
IH03,8,2023-01,13:00,82,0.5609756097560976,-2.235096651167176e-05,-0.0018327792539570842
IH03,8,2023-01,13:30,53,0.49056603773584906,-2.152870512764936e-05,-0.001141021371765416
IH03,8,2023-01,14:00,63,0.5079365079365079,-2.6866409575047766e-05,-0.0016925838032280094
IH03,8,2023-01,14:30,42,0.5476190476190477,0.0001000855698377072,0.0042035939331837024
IH03,8,2023-02,09:30,277,0.4981949458483754,3.148254195555529e-05,0.008720664121688815
IH03,8,2023-02,10:00,179,0.49162011173184356,-7.182769480797258e-07,-0.00012857157370627093
IH03,8,2023-02,10:30,145,0.5379310344827586,1.0482730483290495e-05,0.0015199959200771218
IH03,8,2023-02,11:00,131,0.5038167938931297,-3.250232416657864e-05,-0.004257804465821802
IH03,8,2023-02,13:00,97,0.4742268041237113,6.55019824068562e-05,0.006353692293465052
IH03,8,2023-02,13:30,126,0.5634920634920635,5.010758950136072e-05,0.00631355627717145
IH03,8,2023-02,14:00,150,0.47333333333333333,-3.152210626365652e-05,-0.0047283159395484775
IH03,8,2023-02,14:30,84,0.4523809523809524,-2.2220248383488423e-05,-0.0018665008642130276
IH03,8,2023-03,09:30,44,0.45454545454545453,-0.00013826174924950902,-0.006083516966978397
IH03,8,2023-03,10:00,35,0.5428571428571428,5.069800861203154e-06,0.00017744303014211038
IH03,8,2023-03,10:30,26,0.46153846153846156,1.11775661526024e-05,0.00029061671996766236
IH03,8,2023-03,11:00,19,0.5263157894736842,4.996566249053296e-08,9.493475873201263e-07
IH03,8,2023-03,13:00,28,0.35714285714285715,-0.00011240950000720609,-0.0031474660002017707
IH03,8,2023-03,13:30,28,0.42857142857142855,2.3192389857901174e-05,0.0006493869160212329
IH03,8,2023-03,14:00,14,0.5714285714285714,2.675441982172685e-06,3.745618775041759e-05
IH03,8,2023-03,14:30,8,0.5,-4.934170930782911e-05,-0.00039473367446263286
IH03,10,ALL,09:30,384,0.4947916666666667,-1.179690910381072e-05,-0.004530013095863317
IH03,10,ALL,10:00,214,0.5186915887850467,-1.5401310685400083e-07,-3.2958804866756175e-05
IH03,10,ALL,10:30,173,0.48554913294797686,-3.13505129164816e-05,-0.005423638734551317
IH03,10,ALL,11:00,138,0.4927536231884058,-4.416979693855028e-05,-0.006095431977519938
IH03,10,ALL,13:00,114,0.45614035087719296,-3.4993437890584146e-05,-0.003989251919526593
IH03,10,ALL,13:30,113,0.5221238938053098,-6.077936605982649e-06,-0.0006868068364760394
IH03,10,ALL,14:00,124,0.5,-2.0370650177816445e-05,-0.002525960622049239
IH03,10,ALL,14:30,76,0.5526315789473685,9.3148865617974e-05,0.007079313786966024
IH03,10,2023-01,09:30,146,0.4863013698630137,-2.8048761014203406e-05,-0.004095119108073697
IH03,10,2023-01,10:00,75,0.48,-5.734618005681794e-05,-0.004300963504261346
IH03,10,2023-01,10:30,60,0.45,-4.828629961075396e-05,-0.0028971779766452377
IH03,10,2023-01,11:00,54,0.4074074074074074,-0.0001325080430812097,-0.007155434326385324
IH03,10,2023-01,13:00,47,0.5106382978723404,-9.206139349299612e-05,-0.004326885494170818
IH03,10,2023-01,13:30,26,0.5,-8.913064618065309e-05,-0.0023173968006969803
IH03,10,2023-01,14:00,29,0.41379310344827586,-0.00010149130372767281,-0.0029432478081025115
IH03,10,2023-01,14:30,23,0.5217391304347826,0.00011823981536681097,0.002719515753436652
IH03,10,2023-02,09:30,208,0.5144230769230769,1.8995084907179327e-05,0.0039509776606933
IH03,10,2023-02,10:00,118,0.5169491525423728,2.9187062865999797e-05,0.003444073418187976
IH03,10,2023-02,10:30,97,0.4948453608247423,-3.203720245381625e-05,-0.003107608638020176
IH03,10,2023-02,11:00,75,0.52,-1.4665792433805614e-05,-0.001099934432535421
