code,rank,q,mpb,n_total,cum1,cum5,cum10,cum20
IC0000,2008245,0.05501375956928824,-3.4166667,36504413,-1.5376525e+06,-1.712215e+06,-1.743389e+06,-1.686938e+06
IC0000,2017374,0.05526383892270778,-3.375,36504413,-1.551632e+06,-1.727936e+06,-1.759658e+06,-1.7031345e+06
IC0000,2026502,0.0555138908821791,-3.3333333,36504413,-1.5632355e+06,-1.7414855e+06,-1.7740495e+06,-1.718081e+06
IC0000,2035630,0.055763942841650406,-3.2857144,36504413,-1.576938e+06,-1.7563645e+06,-1.790259e+06,-1.735719e+06
IC0000,2044759,0.05601402219506995,-3.25,36504413,-1.5825915e+06,-1.762619e+06,-1.7964585e+06,-1.742558e+06
IC0000,2053887,0.05626407415454126,-3.25,36504413,-1.588921e+06,-1.7706315e+06,-1.8040675e+06,-1.750598e+06
IC0000,2063016,0.0565141535079608,-3.25,36504413,-1.595462e+06,-1.781521e+06,-1.81425e+06,-1.763614e+06
IC0000,2072144,0.05676420546743212,-3.25,36504413,-1.60146e+06,-1.788088e+06,-1.8214855e+06,-1.7716365e+06
IC0000,2081272,0.05701425742690343,-3.25,36504413,-1.6062035e+06,-1.7934085e+06,-1.8269155e+06,-1.776226e+06
IC0000,2090401,0.05726433678032297,-3.25,36504413,-1.6100715e+06,-1.79888e+06,-1.833462e+06,-1.783793e+06
IC0000,2099529,0.05751438873979428,-3.25,36504413,-1.6162955e+06,-1.806001e+06,-1.8407785e+06,-1.790317e+06
IC0000,2108657,0.05776444069926559,-3.25,36504413,-1.619909e+06,-1.8114e+06,-1.8461425e+06,-1.7951025e+06
IC0000,2117786,0.058014520052685134,-3.25,36504413,-1.623899e+06,-1.816399e+06,-1.85167e+06,-1.7996165e+06
IC0000,2126914,0.05826457201215645,-3.25,36504413,-1.6275405e+06,-1.820369e+06,-1.85513e+06,-1.802808e+06
IC0000,2136043,0.058514651365575994,-3.25,36504413,-1.632478e+06,-1.8263645e+06,-1.861645e+06,-1.8095465e+06
IC0000,2145171,0.0587647033250473,-3.25,36504413,-1.636452e+06,-1.8314855e+06,-1.8668635e+06,-1.815055e+06
IC0000,2154299,0.05901475528451861,-3.25,36504413,-1.640002e+06,-1.83491e+06,-1.8710935e+06,-1.8197055e+06
IC0000,2163428,0.059264834637938156,-3.25,36504413,-1.6436135e+06,-1.840445e+06,-1.876828e+06,-1.8269155e+06
IC0000,2172556,0.05951488659740947,-3.25,36504413,-1.649525e+06,-1.8474305e+06,-1.8842555e+06,-1.835594e+06
