hm,mean,sd,n,se
13:03,-4.32E-05,0.004398112298177147,894,0.0001470948794666175
13:04,-0.000133551,0.004457642931148505,891,0.00014933665709090544
13:05,-4.88E-05,0.0045189538210354836,896,0.00015096765129435485
13:06,-6.49E-05,0.0044157753167520615,899,0.0001472743523832181
13:07,-5.09E-05,0.0044390051490722105,887,0.00014904720586285335
13:08,-9.04E-05,0.004390257657417052,896,0.00014666821422960153
13:09,0.0002595399535200167,0.004044100777544961,888,0.00013571113623725222
13:10,-0.000169787,0.004020035982722435,888,0.00013490357459912115
13:11,0.00012440857782844498,0.004087029677287044,878,0.00013793057075821456
13:12,9.515813610523011e-05,0.004080154806789889,891,0.00013669032909784942
13:13,-8.53E-05,0.0041061260922587856,895,0.00013725265812581397
13:14,-1.58E-05,0.004082577526440039,878,0.00013778031794482251
13:15,0.00017438942857283494,0.004045223838883201,894,0.00013529252384997776
13:16,0.00026131577733453206,0.004062213276892114,892,0.00013601296061858066
13:17,2.450862408936243e-05,0.003930765821404412,896,0.00013131766938693175
13:18,-2.37E-06,0.004028214046945891,887,0.00013525419055669923
13:19,-2.04E-05,0.003963712964744723,890,0.00013286396044550415
13:20,7.4552947442569805e-06,0.004005528088983243,885,0.00013464435376890502
13:21,7.721557664095526e-06,0.0039033885087470296,893,0.00013062191599672078
13:22,-0.000207264,0.004013627351638764,893,0.00013431091821710238
13:23,-1.46E-05,0.004052916783304568,886,0.00013616040223993092
13:24,1.8621151515266628e-05,0.00402416861715307,895,0.00013451312186735687
13:25,-2.07E-05,0.0040539367865684225,894,0.00013558392841235962
13:26,2.9174120763627453e-05,0.004010258929823605,887,0.0001346513167261572
13:27,0.00016434747986541072,0.0038379038555755077,884,0.00012908267548095983
13:28,-0.000194786,0.003972152499852127,890,0.00013314685430503993
13:29,-9.20E-05,0.0040259349233635455,890,0.00013494964523708833
13:30,-0.000186114,0.004133579218145372,896,0.00013809318942311502
13:31,-0.000113488,0.004107366584677447,884,0.0001381456878241035
13:32,-0.000251737,0.00413454373763669,889,0.00013866814631120026
13:33,0.00019893678482392355,0.00412785888012661,894,0.00013805625306090676
13:34,-3.25E-05,0.004173697769376183,892,0.00013974573751930982
13:35,4.2613130235973075e-05,0.004192963013299277,889,0.00014062746593121822
13:36,3.423956866190007e-05,0.004212274609987745,886,0.0001415141331308896
13:37,-4.61E-05,0.004281190597733662,894,0.00014318443283229792
13:38,-0.000135317,0.004355495501113264,885,0.00014640837963506337
13:39,0.00020601755597080503,0.0045119713039541475,891,0.0001511567260612778
13:40,-7.61E-05,0.004479337732160913,890,0.00015014774191809098
13:41,0.00010568291432050792,0.0044986535963366745,884,0.0001513060941934675
13:42,7.444079251220212e-05,0.004562567229397862,878,0.00015397918580598892
13:43,0.00021493112453734476,0.00451582404855633,885,0.00015179776480016865
13:44,0.00014453877150419459,0.004434945277854899,891,0.00014857625709498154
13:45,0.00017853939115761866,0.004463586087714594,894,0.00014928465056096292
13:46,0.00010485051670075769,0.004402173007301165,887,0.00014781050357651646
13:47,-7.21E-05,0.0044165491445245855,885,0.00014846067540723987
13:48,-0.000123868,0.004579373072294596,889,0.00015358724335698816
13:49,-7.80E-06,0.004515149149924337,888,0.00015151848460830868
13:50,0.000136325238369373,0.004516864448606816,890,0.00015140564031130603
13:51,1.7437999919734485e-05,0.004441496491066496,899,0.00014813220157570837
13:52,0.00021720419547233277,0.004486567708030596,879,0.00015132817294132597
13:53,0.00011817425312504741,0.004519204222915566,888,0.00015165456394792857
13:54,-2.36E-05,0.0044439127883176876,893,0.00014870987134168597
13:55,-9.17E-05,0.004557553409665987,892,0.00015259817497820688
13:56,0.00031985861617820873,0.004250069950964879,890,0.0001424626684318931
13:57,0.00020403913374355515,0.004214651297345644,886,0.000141593979504243
13:58,-2.36E-05,0.004351190632662272,889,0.00014593424995978487
13:59,0.00014070358511521263,0.004279483350072064,883,0.00014401608120672744
14:00,8.873360820395526e-05,0.00431094887196142,895,0.00014409912857685654
14:01,-0.000266801,0.004456326810513255,899,0.00014862682042188736
14:02,-3.34E-05,0.004550140639291445,894,0.0001521794678071621
14:03,0.0001853296308975096,0.004347959939598638,892,0.00014558046654021165
14:04,4.5394220774668925e-05,0.004443897263288809,885,0.00014937997236284776
14:05,-2.94E-05,0.004513739308175794,889,0.00015138595756021892
14:06,1.8865027430747015e-05,0.004504654299231454,887,0.00015125148859511178
14:07,0.00024229953809007607,0.00457241708520659,888,0.0001534402706850231
