code,rank,q,oir,n_total,cum1,cum5,cum10,cum20
IF0000,27043683,0.7344336080150121,0.33333334,36822502,-732860.0,-1.139615e+06,-1.243013e+06,-1.213198e+06
IF0000,27052891,0.7346836725000382,0.33333334,36822502,-732851.0,-1.139532e+06,-1.242958e+06,-1.213439e+06
IF0000,27062099,0.7349337369850641,0.33333334,36822502,-732815.0,-1.139696e+06,-1.243266e+06,-1.214186e+06
IF0000,27071307,0.7351838014700902,0.33333334,36822502,-732477.0,-1.139481e+06,-1.2433e+06,-1.214402e+06
IF0000,27080514,0.735433838797809,0.33333334,36822502,-732205.0,-1.1389e+06,-1.242749e+06,-1.213856e+06
IF0000,27089722,0.7356839032828351,0.33333334,36822502,-732262.0,-1.13835e+06,-1.242325e+06,-1.212898e+06
IF0000,27098930,0.7359339677678611,0.33333334,36822502,-732264.0,-1.137849e+06,-1.241339e+06,-1.211429e+06
IF0000,27108138,0.7361840322528871,0.33333334,36822502,-732111.0,-1.137528e+06,-1.240971e+06,-1.210778e+06
IF0000,27117346,0.7364340967379132,0.33333334,36822502,-732072.0,-1.136542e+06,-1.239952e+06,-1.209343e+06
IF0000,27126554,0.7366841612229391,0.33333334,36822502,-732201.0,-1.135884e+06,-1.238932e+06,-1.208729e+06
IF0000,27135762,0.7369342257079652,0.33333334,36822502,-732299.0,-1.13544e+06,-1.239194e+06,-1.210212e+06
IF0000,27144970,0.7371842901929913,0.33333334,36822502,-732098.0,-1.135021e+06,-1.238677e+06,-1.210058e+06
IF0000,27154178,0.7374343546780172,0.33333334,36822502,-731964.0,-1.134662e+06,-1.238636e+06,-1.210198e+06
IF0000,27163386,0.7376844191630433,0.33333334,36822502,-731971.0,-1.134129e+06,-1.237936e+06,-1.209192e+06
IF0000,27172594,0.7379344836480694,0.33333334,36822502,-731809.0,-1.134141e+06,-1.238031e+06,-1.209142e+06
IF0000,27181802,0.7381845481330953,0.33333334,36822502,-731538.0,-1.133696e+06,-1.236952e+06,-1.208577e+06
IF0000,27191010,0.7384346126181214,0.33333334,36822502,-731244.0,-1.132814e+06,-1.235587e+06,-1.20702e+06
IF0000,27200218,0.7386846771031474,0.33333334,36822502,-731139.0,-1.132721e+06,-1.235342e+06,-1.207685e+06
IF0000,27209425,0.7389347144308662,0.33333334,36822502,-730899.0,-1.132414e+06,-1.234883e+06,-1.207068e+06
IF0000,27218633,0.7391847789158923,0.33333334,36822502,-730801.0,-1.132206e+06,-1.234455e+06,-1.206696e+06
IF0000,27227841,0.7394348434009183,0.33333334,36822502,-730806.0,-1.131934e+06,-1.233864e+06,-1.205905e+06
IF0000,27237049,0.7396849078859443,0.33333334,36822502,-730906.0,-1.132032e+06,-1.23379e+06,-1.205643e+06
IF0000,27246257,0.7399349723709704,0.33333334,36822502,-730947.0,-1.131951e+06,-1.233738e+06,-1.205664e+06
IF0000,27255465,0.7401850368559963,0.33333334,36822502,-730990.0,-1.131633e+06,-1.23328e+06,-1.204702e+06
IF0000,27264673,0.7404351013410224,0.33333334,36822502,-731027.0,-1.131751e+06,-1.233887e+06,-1.205696e+06
IF0000,27273881,0.7406851658260485,0.33333334,36822502,-731078.0,-1.131872e+06,-1.233777e+06,-1.204827e+06
IF0000,27283089,0.7409352303110744,0.33333334,36822502,-731153.0,-1.132123e+06,-1.234456e+06,-1.206585e+06
IF0000,27292297,0.7411852947961005,0.33333334,36822502,-731278.0,-1.132165e+06,-1.234822e+06,-1.206606e+06
IF0000,27301505,0.7414353592811265,0.33333334,36822502,-731434.0,-1.131664e+06,-1.234392e+06,-1.20585e+06
IF0000,27310713,0.7416854237661525,0.33333334,36822502,-731502.0,-1.132057e+06,-1.234993e+06,-1.206977e+06
IF0000,27319921,0.7419354882511786,0.33333334,36822502,-731419.0,-1.131445e+06,-1.234514e+06,-1.206193e+06
IF0000,27329129,0.7421855527362046,0.33333334,36822502,-731397.0,-1.131289e+06,-1.234257e+06,-1.205845e+06
IF0000,27338336,0.7424355900639235,0.33333334,36822502,-731491.0,-1.131714e+06,-1.23509e+06,-1.207743e+06
IF0000,27347544,0.7426856545489494,0.33333334,36822502,-731257.0,-1.131475e+06,-1.234509e+06,-1.206476e+06
IF0000,27356752,0.7429357190339755,0.33333334,36822502,-731202.0,-1.131584e+06,-1.234204e+06,-1.206543e+06
IF0000,27365960,0.7431857835190016,0.33333334,36822502,-731002.0,-1.131113e+06,-1.233327e+06,-1.205195e+06
IF0000,27375168,0.7434358480040275,0.33333334,36822502,-730830.0,-1.130795e+06,-1.232755e+06,-1.204291e+06
IF0000,27384376,0.7436859124890536,0.33333334,36822502,-730963.0,-1.1305e+06,-1.232497e+06,-1.204175e+06
IF0000,27393584,0.7439359769740796,0.33333334,36822502,-730900.0,-1.130199e+06,-1.232091e+06,-1.203341e+06
IF0000,27402792,0.7441860414591056,0.33333334,36822502,-730670.0,-1.129516e+06,-1.231168e+06,-1.202331e+06
IF0000,27412000,0.7444361059441317,0.33333334,36822502,-730449.0,-1.128746e+06,-1.230727e+06,-1.20267e+06
IF0000,27421208,0.7446861704291577,0.33333334,36822502,-730266.0,-1.12802e+06,-1.229882e+06,-1.201738e+06
IF0000,27430416,0.7449362349141837,0.33333334,36822502,-730269.0,-1.127491e+06,-1.22953e+06,-1.201949e+06
IF0000,27439624,0.7451862993992098,0.33333334,36822502,-730373.0,-1.127423e+06,-1.22972e+06,-1.203454e+06
IF0000,27448832,0.7454363638842357,0.33333334,36822502,-730610.0,-1.127508e+06,-1.229967e+06,-1.20378e+06
IF0000,27458040,0.7456864283692618,0.33333334,36822502,-730428.0,-1.1272e+06,-1.229446e+06,-1.203521e+06
IF0000,27467247,0.7459364656969806,0.33333334,36822502,-730184.0,-1.126937e+06,-1.229197e+06,-1.203864e+06
IF0000,27476455,0.7461865301820066,0.33333334,36822502,-730034.0,-1.12618e+06,-1.228058e+06,-1.202164e+06
IF0000,27485663,0.7464365946670327,0.33333334,36822502,-730056.0,-1.125653e+06,-1.227669e+06,-1.20095e+06
IF0000,27494871,0.7466866591520587,0.33333334,36822502,-729932.0,-1.125159e+06,-1.22658e+06,-1.20002e+06
IF0000,27504079,0.7469367236370847,0.33333334,36822502,-729845.0,-1.12504e+06,-1.226907e+06,-1.200623e+06
IF0000,27513287,0.7471867881221108,0.33333334,36822502,-729827.0,-1.124683e+06,-1.227086e+06,-1.20183e+06
IF0000,27522495,0.7474368526071368,0.33333334,36822502,-729608.0,-1.124437e+06,-1.22671e+06,-1.201534e+06
IF0000,27531703,0.7476869170921628,0.33333334,36822502,-729327.0,-1.123675e+06,-1.225818e+06,-1.200626e+06
IF0000,27540911,0.7479369815771889,0.33333334,36822502,-729307.0,-1.12333e+06,-1.225514e+06,-1.199945e+06
IF0000,27550119,0.7481870460622149,0.33333334,36822502,-729376.0,-1.123198e+06,-1.225628e+06,-1.200416e+06
IF0000,27559327,0.7484371105472409,0.33333334,36822502,-729291.0,-1.123084e+06,-1.225538e+06,-1.200742e+06
IF0000,27568535,0.748687175032267,0.33333334,36822502,-729280.0,-1.123023e+06,-1.225216e+06,-1.19999e+06
IF0000,27577743,0.748937239517293,0.33333334,36822502,-729302.0,-1.123171e+06,-1.225613e+06,-1.200296e+06
IF0000,27586950,0.7491872768450117,0.33333334,36822502,-729277.0,-1.123112e+06,-1.225578e+06,-1.200641e+06
IF0000,27596158,0.7494373413300378,0.33333334,36822502,-728923.0,-1.122681e+06,-1.225233e+06,-1.200242e+06
IF0000,27605366,0.7496874058150639,0.33333334,36822502,-728826.0,-1.122614e+06,-1.225081e+06,-1.200408e+06
IF0000,27614574,0.7499374703000898,0.33333334,36822502,-728758.0,-1.122825e+06,-1.225497e+06,-1.201264e+06
IF0000,27623782,0.7501875347851159,0.33333334,36822502,-728794.0,-1.12245e+06,-1.224808e+06,-1.199985e+06
IF0000,27632990,0.750437599270142,0.33333334,36822502,-728821.0,-1.12242e+06,-1.22498e+06,-1.200445e+06
IF0000,27642198,0.7506876637551679,0.33333334,36822502,-728743.0,-1.121851e+06,-1.224293e+06,-1.199889e+06
IF0000,27651406,0.750937728240194,0.33333334,36822502,-728312.0,-1.120543e+06,-1.222036e+06,-1.197079e+06
IF0000,27660614,0.7511877927252201,0.33333334,36822502,-727798.0,-1.119752e+06,-1.221191e+06,-1.196207e+06
IF0000,27669822,0.751437857210246,0.33333334,36822502,-727713.0,-1.118511e+06,-1.219432e+06,-1.194589e+06
IF0000,27679030,0.7516879216952721,0.33333334,36822502,-727308.0,-1.117208e+06,-1.21724e+06,-1.191962e+06
IF0000,27688238,0.7519379861802982,0.33333334,36822502,-727142.0,-1.116182e+06,-1.216494e+06,-1.190275e+06
IF0000,27697446,0.7521880506653241,0.33333334,36822502,-726681.0,-1.114674e+06,-1.214704e+06,-1.188661e+06
IF0000,27706654,0.7524381151503502,0.33333334,36822502,-726626.0,-1.114457e+06,-1.214582e+06,-1.187821e+06
IF0000,27715861,0.752688152478069,0.33333334,36822502,-726055.0,-1.113447e+06,-1.213104e+06,-1.185011e+06
IF0000,27725069,0.752938216963095,0.33333334,36822502,-725903.0,-1.113099e+06,-1.213043e+06,-1.184815e+06
IF0000,27734277,0.753188281448121,0.33333334,36822502,-725851.0,-1.113079e+06,-1.212689e+06,-1.184287e+06
IF0000,27743485,0.7534383459331471,0.33333334,36822502,-725579.0,-1.112257e+06,-1.211977e+06,-1.183323e+06
IF0000,27752693,0.7536884104181731,0.33333334,36822502,-725337.0,-1.111598e+06,-1.211401e+06,-1.182705e+06
IF0000,27761901,0.7539384749031991,0.33333334,36822502,-725042.0,-1.110809e+06,-1.210299e+06,-1.181791e+06
IF0000,27771109,0.7541885393882252,0.33333334,36822502,-724619.0,-1.109922e+06,-1.208906e+06,-1.180718e+06
IF0000,27780317,0.7544386038732512,0.33333334,36822502,-724398.0,-1.10947e+06,-1.208084e+06,-1.179914e+06
IF0000,27789525,0.7546886683582772,0.33333334,36822502,-724186.0,-1.108957e+06,-1.207512e+06,-1.178785e+06
IF0000,27798733,0.7549387328433033,0.33333334,36822502,-724112.0,-1.108468e+06,-1.207493e+06,-1.178514e+06
IF0000,27807941,0.7551887973283293,0.33333334,36822502,-724059.0,-1.1078e+06,-1.20674e+06,-1.17742e+06
IF0000,27817149,0.7554388618133553,0.33333334,36822502,-723762.0,-1.106893e+06,-1.205504e+06,-1.175381e+06
IF0000,27826357,0.7556889262983814,0.33333334,36822502,-723694.0,-1.106543e+06,-1.205049e+06,-1.175481e+06
IF0000,27835565,0.7559389907834074,0.33333334,36822502,-723441.0,-1.105452e+06,-1.203594e+06,-1.174272e+06
IF0000,27844772,0.7561890281111262,0.33333334,36822502,-723463.0,-1.105348e+06,-1.203551e+06,-1.174094e+06
IF0000,27853980,0.7564390925961522,0.33333334,36822502,-723263.0,-1.10508e+06,-1.20338e+06,-1.173691e+06
IF0000,27863188,0.7566891570811782,0.33333334,36822502,-723131.0,-1.104917e+06,-1.20325e+06,-1.173735e+06
IF0000,27872396,0.7569392215662043,0.33333334,36822502,-723230.0,-1.104884e+06,-1.203335e+06,-1.173717e+06
IF0000,27881604,0.7571892860512303,0.33333334,36822502,-723117.0,-1.104582e+06,-1.20311e+06,-1.173817e+06
IF0000,27890812,0.7574393505362563,0.33333334,36822502,-723096.0,-1.104541e+06,-1.203209e+06,-1.174102e+06
IF0000,27900020,0.7576894150212824,0.33333334,36822502,-723210.0,-1.104693e+06,-1.203242e+06,-1.174133e+06
IF0000,27909228,0.7579394795063084,0.33333334,36822502,-723199.0,-1.104631e+06,-1.203279e+06,-1.174452e+06
IF0000,27918436,0.7581895439913344,0.33333334,36822502,-723025.0,-1.104176e+06,-1.202664e+06,-1.173741e+06
IF0000,27927644,0.7584396084763605,0.33333334,36822502,-722916.0,-1.103849e+06,-1.202485e+06,-1.173696e+06
IF0000,27936852,0.7586896729613865,0.33333334,36822502,-722638.0,-1.103194e+06,-1.200998e+06,-1.172394e+06
IF0000,27946060,0.7589397374464125,0.33333334,36822502,-722698.0,-1.10304e+06,-1.200706e+06,-1.17141e+06
IF0000,27955268,0.7591898019314386,0.33333334,36822502,-722583.0,-1.103025e+06,-1.200729e+06,-1.171527e+06
IF0000,27964476,0.7594398664164645,0.33333334,36822502,-722541.0,-1.102754e+06,-1.200328e+06,-1.171349e+06
IF0000,27973683,0.7596899037441833,0.33333334,36822502,-722549.0,-1.102777e+06,-1.200352e+06,-1.17154e+06
IF0000,27982891,0.7599399682292094,0.33333334,36822502,-722456.0,-1.102689e+06,-1.200461e+06,-1.172001e+06
IF0000,27992099,0.7601900327142355,0.33333334,36822502,-722660.0,-1.102611e+06,-1.200754e+06,-1.172353e+06
IF0000,28001307,0.7604400971992614,0.33333334,36822502,-722672.0,-1.102543e+06,-1.200619e+06,-1.172416e+06
IF0000,28010515,0.7606901616842875,0.33333334,36822502,-722738.0,-1.102542e+06,-1.200629e+06,-1.172705e+06
IF0000,28019723,0.7609402261693136,0.33333334,36822502,-722766.0,-1.102313e+06,-1.200459e+06,-1.172362e+06
IF0000,28028931,0.7611902906543395,0.33333334,36822502,-722797.0,-1.102323e+06,-1.200662e+06,-1.172367e+06
IF0000,28038139,0.7614403551393656,0.33333334,36822502,-722728.0,-1.102292e+06,-1.200839e+06,-1.172854e+06
IF0000,28047347,0.7616904196243917,0.33333334,36822502,-722455.0,-1.101871e+06,-1.200632e+06,-1.172717e+06
IF0000,28056555,0.7619404841094176,0.33333334,36822502,-722467.0,-1.101264e+06,-1.199746e+06,-1.171423e+06
IF0000,28065763,0.7621905485944437,0.33333334,36822502,-721163.0,-1.096649e+06,-1.194426e+06,-1.164929e+06
IF0000,28074971,0.7624406130794698,0.33333334,36822502,-721210.0,-1.095375e+06,-1.195262e+06,-1.169994e+06
IF0000,28084179,0.7626906775644957,0.33333334,36822502,-720596.0,-1.09312e+06,-1.19209e+06,-1.166974e+06
IF0000,28093386,0.7629407148922146,0.33333334,36822502,-720254.0,-1.091887e+06,-1.189978e+06,-1.164296e+06
IF0000,28102594,0.7631907793772406,0.33333334,36822502,-720386.0,-1.092366e+06,-1.190146e+06,-1.163456e+06
IF0000,28111802,0.7634408438622666,0.33333334,36822502,-720054.0,-1.091566e+06,-1.188575e+06,-1.161775e+06
IF0000,28121010,0.7636909083472927,0.33333334,36822502,-719988.0,-1.091348e+06,-1.188664e+06,-1.162055e+06
IF0000,28130218,0.7639409728323187,0.33333334,36822502,-719731.0,-1.090587e+06,-1.18782e+06,-1.161466e+06
IF0000,28139426,0.7641910373173447,0.33333334,36822502,-719508.0,-1.089856e+06,-1.186575e+06,-1.159326e+06
IF0000,28148634,0.7644411018023707,0.33333334,36822502,-719269.0,-1.089232e+06,-1.186147e+06,-1.159627e+06
IF0000,28157842,0.7646911662873968,0.33333334,36822502,-719204.0,-1.089272e+06,-1.186288e+06,-1.160807e+06
IF0000,28167050,0.7649412307724228,0.33333334,36822502,-718992.0,-1.089223e+06,-1.186546e+06,-1.161818e+06
IF0000,28176258,0.7651912952574488,0.33333334,36822502,-718658.0,-1.088817e+06,-1.185412e+06,-1.16042e+06
IF0000,28185466,0.7654413597424748,0.33333334,36822502,-718413.0,-1.087927e+06,-1.184674e+06,-1.159823e+06
IF0000,28194674,0.7656914242275009,0.33333334,36822502,-717984.0,-1.087303e+06,-1.184255e+06,-1.159786e+06
IF0000,28203882,0.7659414887125269,0.33333334,36822502,-717840.0,-1.086441e+06,-1.182955e+06,-1.157968e+06
IF0000,28213090,0.7661915531975529,0.33333334,36822502,-717833.0,-1.0861e+06,-1.182454e+06,-1.15695e+06
IF0000,28222297,0.7664415905252717,0.33333334,36822502,-717779.0,-1.085747e+06,-1.182095e+06,-1.155764e+06
IF0000,28231505,0.7666916550102978,0.33333334,36822502,-717624.0,-1.085578e+06,-1.182526e+06,-1.157261e+06
IF0000,28240713,0.7669417194953239,0.33333334,36822502,-717405.0,-1.085181e+06,-1.181762e+06,-1.156247e+06
IF0000,28249921,0.7671917839803498,0.33333334,36822502,-716903.0,-1.084377e+06,-1.181339e+06,-1.155411e+06
IF0000,28259129,0.7674418484653759,0.33333334,36822502,-716565.0,-1.083636e+06,-1.18072e+06,-1.154453e+06
IF0000,28268337,0.767691912950402,0.33333334,36822502,-716489.0,-1.08355e+06,-1.180851e+06,-1.154339e+06
IF0000,28277545,0.7679419774354279,0.33333334,36822502,-716299.0,-1.083534e+06,-1.180841e+06,-1.154204e+06
IF0000,28286753,0.768192041920454,0.33333334,36822502,-716329.0,-1.083485e+06,-1.18076e+06,-1.153664e+06
IF0000,28295961,0.76844210640548,0.33333334,36822502,-716106.0,-1.083393e+06,-1.18058e+06,-1.153081e+06
IF0000,28305169,0.768692170890506,0.33333334,36822502,-715922.0,-1.083343e+06,-1.180334e+06,-1.15273e+06
IF0000,28314377,0.7689422353755321,0.33333334,36822502,-715830.0,-1.083186e+06,-1.180126e+06,-1.151836e+06
IF0000,28323585,0.769192299860558,0.33333334,36822502,-715690.0,-1.082913e+06,-1.179598e+06,-1.151013e+06
IF0000,28332793,0.7694423643455841,0.33333334,36822502,-715812.0,-1.082706e+06,-1.179244e+06,-1.150766e+06
IF0000,28342001,0.7696924288306102,0.33333334,36822502,-715570.0,-1.082464e+06,-1.179231e+06,-1.150491e+06
IF0000,28351208,0.769942466158329,0.33333334,36822502,-715587.0,-1.082311e+06,-1.178894e+06,-1.150165e+06
IF0000,28360416,0.770192530643355,0.33333334,36822502,-715427.0,-1.08215e+06,-1.178521e+06,-1.150404e+06
IF0000,28369624,0.770442595128381,0.33333334,36822502,-715386.0,-1.081918e+06,-1.177976e+06,-1.149528e+06
IF0000,28378832,0.770692659613407,0.33333334,36822502,-715334.0,-1.081324e+06,-1.17712e+06,-1.149928e+06
IF0000,28388040,0.7709427240984331,0.33333334,36822502,-714791.0,-1.079789e+06,-1.175071e+06,-1.147154e+06
IF0000,28397248,0.7711927885834591,0.33333334,36822502,-714788.0,-1.079394e+06,-1.174898e+06,-1.147017e+06
IF0000,28406456,0.7714428530684851,0.33333334,36822502,-714542.0,-1.078923e+06,-1.174198e+06,-1.146575e+06
IF0000,28415664,0.7716929175535112,0.33333334,36822502,-714717.0,-1.078866e+06,-1.174262e+06,-1.146751e+06
IF0000,28424872,0.7719429820385372,0.33333334,36822502,-714725.0,-1.078882e+06,-1.174415e+06,-1.146583e+06
IF0000,28434080,0.7721930465235632,0.33333334,36822502,-714675.0,-1.078564e+06,-1.17425e+06,-1.146375e+06
IF0000,28443288,0.7724431110085893,0.33333334,36822502,-714654.0,-1.078601e+06,-1.174167e+06,-1.146196e+06
IF0000,28452496,0.7726931754936153,0.33333334,36822502,-714619.0,-1.078603e+06,-1.17421e+06,-1.146463e+06
IF0000,28461704,0.7729432399786413,0.33333334,36822502,-714437.0,-1.078264e+06,-1.173925e+06,-1.146257e+06
IF0000,28470912,0.7731933044636673,0.33333334,36822502,-714533.0,-1.077801e+06,-1.173527e+06,-1.145593e+06
IF0000,28480119,0.7734433417913862,0.33333334,36822502,-714570.0,-1.07759e+06,-1.17329e+06,-1.145588e+06
IF0000,28489327,0.7736934062764121,0.33333334,36822502,-714582.0,-1.077225e+06,-1.172708e+06,-1.144867e+06
IF0000,28498535,0.7739434707614382,0.33333334,36822502,-714552.0,-1.076643e+06,-1.171871e+06,-1.14345e+06
IF0000,28507743,0.7741935352464643,0.33333334,36822502,-714428.0,-1.076623e+06,-1.17145e+06,-1.142667e+06
IF0000,28516951,0.7744435997314902,0.33333334,36822502,-714376.0,-1.076461e+06,-1.171001e+06,-1.141832e+06
IF0000,28526159,0.7746936642165163,0.33333334,36822502,-714273.0,-1.076217e+06,-1.17042e+06,-1.140887e+06
IF0000,28535367,0.7749437287015424,0.33333334,36822502,-714129.0,-1.075631e+06,-1.169386e+06,-1.139663e+06
IF0000,28544575,0.7751937931865683,0.33333334,36822502,-713918.0,-1.074863e+06,-1.168731e+06,-1.13893e+06
IF0000,28553783,0.7754438576715944,0.33333334,36822502,-713709.0,-1.074528e+06,-1.16851e+06,-1.139338e+06
IF0000,28562991,0.7756939221566205,0.33333334,36822502,-713514.0,-1.074181e+06,-1.167714e+06,-1.137967e+06
IF0000,28572199,0.7759439866416464,0.33333334,36822502,-713310.0,-1.073737e+06,-1.167163e+06,-1.137391e+06
IF0000,28581407,0.7761940511266725,0.33333334,36822502,-712908.0,-1.07281e+06,-1.166229e+06,-1.13646e+06
IF0000,28590615,0.7764441156116986,0.33333334,36822502,-712507.0,-1.072432e+06,-1.165088e+06,-1.135195e+06
IF0000,28599822,0.7766941529394173,0.33333334,36822502,-712271.0,-1.072098e+06,-1.164746e+06,-1.134817e+06
IF0000,28609030,0.7769442174244433,0.33333334,36822502,-712069.0,-1.071623e+06,-1.163832e+06,-1.134557e+06
IF0000,28618238,0.7771942819094694,0.33333334,36822502,-711842.0,-1.070781e+06,-1.162604e+06,-1.133451e+06
IF0000,28627446,0.7774443463944954,0.33333334,36822502,-711452.0,-1.069799e+06,-1.161544e+06,-1.131068e+06
IF0000,28636654,0.7776944108795214,0.33333334,36822502,-711401.0,-1.069551e+06,-1.161299e+06,-1.131149e+06
IF0000,28645862,0.7779444753645475,0.33333334,36822502,-711002.0,-1.069129e+06,-1.160698e+06,-1.131328e+06
IF0000,28655070,0.7781945398495735,0.33333334,36822502,-710880.0,-1.06816e+06,-1.159767e+06,-1.130006e+06
IF0000,28664278,0.7784446043345995,0.33333334,36822502,-710826.0,-1.067979e+06,-1.159848e+06,-1.129919e+06
IF0000,28673486,0.7786946688196256,0.33333334,36822502,-710979.0,-1.067672e+06,-1.159472e+06,-1.128911e+06
IF0000,28682694,0.7789447333046516,0.33333334,36822502,-710824.0,-1.067393e+06,-1.159539e+06,-1.129079e+06
IF0000,28691902,0.7791947977896776,0.33333334,36822502,-710583.0,-1.066759e+06,-1.158437e+06,-1.127659e+06
IF0000,28701110,0.7794448622747037,0.33333334,36822502,-710211.0,-1.065909e+06,-1.157051e+06,-1.125391e+06
IF0000,28710318,0.7796949267597297,0.33333334,36822502,-710088.0,-1.065141e+06,-1.155856e+06,-1.124075e+06
IF0000,28719526,0.7799449912447557,0.33333334,36822502,-709737.0,-1.064512e+06,-1.155182e+06,-1.124252e+06
IF0000,28728733,0.7801950285724745,0.33333334,36822502,-709438.0,-1.0638e+06,-1.153973e+06,-1.122407e+06
IF0000,28737941,0.7804450930575005,0.33333334,36822502,-709164.0,-1.063111e+06,-1.153186e+06,-1.121686e+06
IF0000,28747149,0.7806951575425266,0.33333334,36822502,-709221.0,-1.06326e+06,-1.153494e+06,-1.122196e+06
IF0000,28756357,0.7809452220275526,0.33333334,36822502,-708757.0,-1.063172e+06,-1.153215e+06,-1.12235e+06
IF0000,28765565,0.7811952865125786,0.33333334,36822502,-708698.0,-1.062922e+06,-1.152955e+06,-1.121975e+06
IF0000,28774773,0.7814453509976047,0.33333334,36822502,-708512.0,-1.062375e+06,-1.152403e+06,-1.120917e+06
IF0000,28783981,0.7816954154826307,0.33333334,36822502,-708252.0,-1.06185e+06,-1.152147e+06,-1.120582e+06
IF0000,28793189,0.7819454799676567,0.33333334,36822502,-707842.0,-1.06106e+06,-1.151324e+06,-1.12044e+06
IF0000,28802397,0.7821955444526828,0.33333334,36822502,-707523.0,-1.060593e+06,-1.150604e+06,-1.119566e+06
IF0000,28811605,0.7824456089377088,0.33333334,36822502,-707222.0,-1.059983e+06,-1.149884e+06,-1.118713e+06
IF0000,28820813,0.7826956734227348,0.33333334,36822502,-706978.0,-1.0597e+06,-1.149424e+06,-1.118045e+06
IF0000,28830021,0.7829457379077609,0.33333334,36822502,-706764.0,-1.059463e+06,-1.149216e+06,-1.117979e+06
IF0000,28839229,0.7831958023927869,0.33333334,36822502,-706327.0,-1.058831e+06,-1.148746e+06,-1.117656e+06
IF0000,28848437,0.7834458668778129,0.33333334,36822502,-705951.0,-1.058376e+06,-1.148193e+06,-1.116959e+06
IF0000,28857644,0.7836959042055317,0.33333334,36822502,-705578.0,-1.057281e+06,-1.147228e+06,-1.116439e+06
IF0000,28866852,0.7839459686905578,0.33333334,36822502,-705313.0,-1.056976e+06,-1.146812e+06,-1.115727e+06
IF0000,28876060,0.7841960331755837,0.33333334,36822502,-705068.0,-1.056265e+06,-1.145953e+06,-1.114898e+06
IF0000,28885268,0.7844460976606098,0.33333334,36822502,-704770.0,-1.055471e+06,-1.145325e+06,-1.115021e+06
IF0000,28894476,0.7846961621456359,0.33333334,36822502,-704511.0,-1.054347e+06,-1.143976e+06,-1.11256e+06
IF0000,28903684,0.7849462266306618,0.33333334,36822502,-704397.0,-1.054246e+06,-1.144075e+06,-1.113038e+06
IF0000,28912892,0.7851962911156879,0.33333334,36822502,-704042.0,-1.053697e+06,-1.143345e+06,-1.111847e+06
IF0000,28922100,0.785446355600714,0.33333334,36822502,-703872.0,-1.053152e+06,-1.142555e+06,-1.111429e+06
IF0000,28931308,0.7856964200857399,0.33333334,36822502,-703682.0,-1.052754e+06,-1.141331e+06,-1.109641e+06
IF0000,28940516,0.785946484570766,0.33333334,36822502,-703355.0,-1.052029e+06,-1.140663e+06,-1.109023e+06
IF0000,28949724,0.7861965490557921,0.33333334,36822502,-703440.0,-1.051473e+06,-1.140446e+06,-1.109737e+06
IF0000,28958932,0.786446613540818,0.33333334,36822502,-703184.0,-1.050759e+06,-1.140187e+06,-1.11027e+06
IF0000,28968140,0.7866966780258441,0.33333334,36822502,-703340.0,-1.050143e+06,-1.139317e+06,-1.109539e+06
IF0000,28977347,0.7869467153535629,0.33333334,36822502,-702774.0,-1.048794e+06,-1.137367e+06,-1.107314e+06
IF0000,28986555,0.7871967798385889,0.33333334,36822502,-702625.0,-1.048129e+06,-1.137137e+06,-1.107183e+06
IF0000,28995763,0.7874468443236149,0.33333334,36822502,-702477.0,-1.047526e+06,-1.136418e+06,-1.107254e+06
IF0000,29004971,0.787696908808641,0.33333334,36822502,-702171.0,-1.047136e+06,-1.135855e+06,-1.107101e+06
IF0000,29014179,0.787946973293667,0.33333334,36822502,-702001.0,-1.046463e+06,-1.134963e+06,-1.106065e+06
IF0000,29023387,0.788197037778693,0.33333334,36822502,-701741.0,-1.045874e+06,-1.133864e+06,-1.104776e+06
IF0000,29032595,0.7884471022637191,0.33333334,36822502,-701289.0,-1.045239e+06,-1.133029e+06,-1.103688e+06
IF0000,29041803,0.7886971667487451,0.33333334,36822502,-701121.0,-1.044654e+06,-1.13246e+06,-1.10278e+06
IF0000,29051011,0.7889472312337711,0.33333334,36822502,-700787.0,-1.043529e+06,-1.13127e+06,-1.100773e+06
IF0000,29060219,0.7891972957187972,0.33333334,36822502,-700530.0,-1.043041e+06,-1.131039e+06,-1.101791e+06
IF0000,29069427,0.7894473602038232,0.33333334,36822502,-700295.0,-1.042597e+06,-1.130115e+06,-1.101404e+06
IF0000,29078635,0.7896974246888492,0.35714287,36822502,-699987.0,-1.042371e+06,-1.129567e+06,-1.101842e+06
IF0000,29087843,0.7899474891738753,0.36842105,36822502,-699879.0,-1.042662e+06,-1.130394e+06,-1.102881e+06
IF0000,29097051,0.7901975536589013,0.375,36822502,-699287.0,-1.042716e+06,-1.130995e+06,-1.103084e+06
IF0000,29106258,0.7904475909866201,0.375,36822502,-699009.0,-1.042266e+06,-1.130935e+06,-1.10357e+06
IF0000,29115466,0.7906976554716462,0.3846154,36822502,-698136.0,-1.041246e+06,-1.130224e+06,-1.102857e+06
IF0000,29124674,0.7909477199566721,0.3846154,36822502,-696739.0,-1.039704e+06,-1.128406e+06,-1.101742e+06
IF0000,29133882,0.7911977844416982,0.3846154,36822502,-696411.0,-1.039353e+06,-1.128311e+06,-1.102767e+06
IF0000,29143090,0.7914478489267243,0.3846154,36822502,-695625.0,-1.038722e+06,-1.127591e+06,-1.102494e+06
