code,rank,q,oir,n_total,cum1,cum5,cum10,cum20
IF0000,4290067,0.761440374203939,0.33333334,5634147,-72321.0,-149569.0,-161453.0,-154962.0
IF0000,4291476,0.7616904564257908,0.33333334,5634147,-72222.0,-149427.0,-161137.0,-154334.0
IF0000,4292884,0.761940361158486,0.33333334,5634147,-72114.0,-149099.0,-160690.0,-153873.0
IF0000,4294293,0.7621904433803378,0.33333334,5634147,-72205.0,-149223.0,-160873.0,-154169.0
IF0000,4295702,0.7624405256021897,0.33333334,5634147,-72161.0,-149256.0,-160928.0,-154316.0
IF0000,4297111,0.7626906078240415,0.33333334,5634147,-72192.0,-149453.0,-161195.0,-154944.0
IF0000,4298520,0.7629406900458934,0.33333334,5634147,-72183.0,-149478.0,-161265.0,-155074.0
IF0000,4299929,0.7631907722677452,0.33333334,5634147,-72121.0,-149142.0,-160868.0,-154504.0
IF0000,4301338,0.7634408544895971,0.33333334,5634147,-72184.0,-149140.0,-160937.0,-154514.0
IF0000,4302747,0.7636909367114489,0.33333334,5634147,-72096.0,-148865.0,-160672.0,-153935.0
IF0000,4304156,0.7639410189333008,0.33333334,5634147,-72066.0,-148813.0,-160883.0,-154548.0
IF0000,4305564,0.764190923665996,0.33333334,5634147,-72045.0,-148802.0,-161161.0,-154665.0
IF0000,4306973,0.7644410058878478,0.33333334,5634147,-72002.0,-148632.0,-160847.0,-154328.0
IF0000,4308382,0.7646910881096997,0.33333334,5634147,-72019.0,-148579.0,-160690.0,-154017.0
IF0000,4309791,0.7649411703315515,0.33333334,5634147,-72059.0,-148416.0,-160405.0,-153669.0
IF0000,4311200,0.7651912525534034,0.33333334,5634147,-71905.0,-148226.0,-160022.0,-153532.0
IF0000,4312609,0.7654413347752552,0.33333334,5634147,-71888.0,-148169.0,-159830.0,-153334.0
IF0000,4314018,0.7656914169971071,0.33333334,5634147,-71736.0,-147774.0,-159179.0,-151909.0
IF0000,4315427,0.7659414992189589,0.33333334,5634147,-71765.0,-147553.0,-158788.0,-150988.0
IF0000,4316836,0.7661915814408108,0.33333334,5634147,-71711.0,-147446.0,-158731.0,-150906.0
IF0000,4318244,0.7664414861735059,0.33333334,5634147,-71600.0,-147401.0,-158675.0,-151205.0
IF0000,4319653,0.7666915683953578,0.33333334,5634147,-71642.0,-147466.0,-158795.0,-151523.0
IF0000,4321062,0.7669416506172096,0.33333334,5634147,-71577.0,-147345.0,-158583.0,-151191.0
IF0000,4322471,0.7671917328390615,0.33333334,5634147,-71510.0,-147259.0,-158495.0,-151005.0
IF0000,4323880,0.7674418150609134,0.33333334,5634147,-71493.0,-147243.0,-158510.0,-151356.0
IF0000,4325289,0.7676918972827652,0.33333334,5634147,-71449.0,-147164.0,-158278.0,-151130.0
IF0000,4326698,0.7679419795046171,0.33333334,5634147,-71525.0,-147108.0,-158204.0,-151028.0
IF0000,4328107,0.7681920617264689,0.33333334,5634147,-71422.0,-146772.0,-157870.0,-150949.0
IF0000,4329516,0.7684421439483209,0.33333334,5634147,-71350.0,-146738.0,-158076.0,-151442.0
IF0000,4330924,0.7686920486810159,0.33333334,5634147,-71351.0,-146680.0,-158021.0,-151406.0
IF0000,4332333,0.7689421309028678,0.33333334,5634147,-71349.0,-146682.0,-158341.0,-152178.0
IF0000,4333742,0.7691922131247196,0.33333334,5634147,-71238.0,-146687.0,-158302.0,-152469.0
IF0000,4335151,0.7694422953465715,0.33333334,5634147,-71295.0,-146946.0,-158762.0,-153305.0
IF0000,4336560,0.7696923775684233,0.33333334,5634147,-71254.0,-146873.0,-158797.0,-153306.0
IF0000,4337969,0.7699424597902753,0.33333334,5634147,-71224.0,-146838.0,-158519.0,-153103.0
IF0000,4339378,0.7701925420121272,0.33333334,5634147,-71269.0,-146767.0,-158259.0,-152851.0
IF0000,4340787,0.770442624233979,0.33333334,5634147,-71199.0,-146610.0,-157986.0,-152495.0
IF0000,4342196,0.7706927064558309,0.33333334,5634147,-71235.0,-146705.0,-158191.0,-152807.0
IF0000,4343604,0.7709426111885259,0.33333334,5634147,-71232.0,-146615.0,-158080.0,-152525.0
IF0000,4345013,0.7711926934103778,0.33333334,5634147,-71143.0,-146653.0,-158204.0,-152690.0
IF0000,4346422,0.7714427756322297,0.33333334,5634147,-71054.0,-146686.0,-158340.0,-153299.0
IF0000,4347831,0.7716928578540816,0.33333334,5634147,-71085.0,-146673.0,-158326.0,-153540.0
IF0000,4349240,0.7719429400759334,0.33333334,5634147,-71028.0,-146593.0,-158282.0,-153355.0
IF0000,4350649,0.7721930222977853,0.33333334,5634147,-70999.0,-146577.0,-158163.0,-153594.0
IF0000,4352058,0.7724431045196372,0.33333334,5634147,-71048.0,-146528.0,-158103.0,-153597.0
IF0000,4353467,0.772693186741489,0.33333334,5634147,-70924.0,-146307.0,-157706.0,-152879.0
IF0000,4354876,0.7729432689633409,0.33333334,5634147,-70947.0,-146330.0,-157603.0,-152590.0
IF0000,4356284,0.773193173696036,0.33333334,5634147,-70870.0,-146347.0,-157596.0,-152616.0
IF0000,4357693,0.7734432559178879,0.33333334,5634147,-70735.0,-146342.0,-157486.0,-152542.0
IF0000,4359102,0.7736933381397397,0.33333334,5634147,-70728.0,-146123.0,-156964.0,-151869.0
IF0000,4360511,0.7739434203615916,0.33333334,5634147,-70638.0,-145951.0,-156874.0,-151852.0
IF0000,4361920,0.7741935025834434,0.33333334,5634147,-70635.0,-145845.0,-156856.0,-151785.0
IF0000,4363329,0.7744435848052953,0.33333334,5634147,-70548.0,-145646.0,-156675.0,-151671.0
IF0000,4364738,0.7746936670271471,0.33333334,5634147,-70540.0,-145629.0,-156722.0,-151973.0
IF0000,4366147,0.774943749248999,0.33333334,5634147,-70472.0,-145438.0,-156557.0,-151608.0
IF0000,4367556,0.7751938314708509,0.33333334,5634147,-70466.0,-145398.0,-156629.0,-151682.0
IF0000,4368964,0.775443736203546,0.33333334,5634147,-70391.0,-145290.0,-156542.0,-151627.0
IF0000,4370373,0.7756938184253979,0.33333334,5634147,-70290.0,-144911.0,-156126.0,-151326.0
IF0000,4371782,0.7759439006472497,0.33333334,5634147,-70190.0,-144832.0,-156103.0,-151569.0
IF0000,4373191,0.7761939828691016,0.33333334,5634147,-70068.0,-144720.0,-156144.0,-151702.0
IF0000,4374600,0.7764440650909534,0.33333334,5634147,-70076.0,-144758.0,-156251.0,-151818.0
IF0000,4376009,0.7766941473128053,0.33333334,5634147,-70080.0,-144832.0,-156281.0,-151792.0
IF0000,4377418,0.7769442295346571,0.33333334,5634147,-70095.0,-144585.0,-155934.0,-151078.0
IF0000,4378827,0.777194311756509,0.33333334,5634147,-70054.0,-144464.0,-155751.0,-150941.0
IF0000,4380236,0.7774443939783608,0.33333334,5634147,-69990.0,-144361.0,-155783.0,-150765.0
IF0000,4381644,0.777694298711056,0.33333334,5634147,-70008.0,-144412.0,-155728.0,-150713.0
IF0000,4383053,0.7779443809329079,0.33333334,5634147,-69995.0,-144173.0,-155445.0,-150434.0
IF0000,4384462,0.7781944631547597,0.33333334,5634147,-69919.0,-143893.0,-155078.0,-149896.0
IF0000,4385871,0.7784445453766116,0.33333334,5634147,-69889.0,-143912.0,-154916.0,-150021.0
IF0000,4387280,0.7786946275984634,0.33333334,5634147,-69876.0,-143912.0,-154950.0,-150093.0
IF0000,4388689,0.7789447098203153,0.33333334,5634147,-69925.0,-143683.0,-154559.0,-149542.0
IF0000,4390098,0.7791947920421671,0.33333334,5634147,-69917.0,-143798.0,-154837.0,-150058.0
IF0000,4391507,0.779444874264019,0.33333334,5634147,-69953.0,-143748.0,-154694.0,-149701.0
IF0000,4392916,0.7796949564858708,0.33333334,5634147,-69918.0,-143628.0,-154532.0,-149127.0
IF0000,4394324,0.779944861218566,0.33333334,5634147,-69911.0,-143648.0,-154577.0,-149171.0
IF0000,4395733,0.7801949434404178,0.33333334,5634147,-69920.0,-143717.0,-154596.0,-148955.0
IF0000,4397142,0.7804450256622697,0.33333334,5634147,-69926.0,-143613.0,-154592.0,-148745.0
IF0000,4398551,0.7806951078841216,0.33333334,5634147,-69936.0,-143668.0,-154695.0,-148890.0
IF0000,4399960,0.7809451901059734,0.33333334,5634147,-69812.0,-143462.0,-154450.0,-148686.0
IF0000,4401369,0.7811952723278253,0.33333334,5634147,-69838.0,-143437.0,-154396.0,-148242.0
IF0000,4402778,0.7814453545496772,0.33333334,5634147,-69805.0,-143266.0,-154167.0,-147872.0
IF0000,4404187,0.7816954367715291,0.33333334,5634147,-69848.0,-143273.0,-154212.0,-147839.0
IF0000,4405596,0.7819455189933809,0.33333334,5634147,-69793.0,-143249.0,-154215.0,-148012.0
IF0000,4407004,0.782195423726076,0.36363637,5634147,-69830.0,-143206.0,-154320.0,-148143.0
IF0000,4408413,0.7824455059479278,0.37142858,5634147,-69878.0,-143352.0,-154837.0,-148626.0
IF0000,4409822,0.7826955881697797,0.375,5634147,-69850.0,-143281.0,-154860.0,-149001.0
IF0000,4411231,0.7829456703916317,0.37931034,5634147,-69839.0,-143396.0,-154962.0,-149058.0
IF0000,4412640,0.7831957526134835,0.3846154,5634147,-69816.0,-143438.0,-155129.0,-149430.0
IF0000,4414049,0.7834458348353354,0.3846154,5634147,-69799.0,-143365.0,-155164.0,-149676.0
IF0000,4415458,0.7836959170571872,0.3846154,5634147,-69743.0,-143169.0,-154932.0,-149398.0
IF0000,4416867,0.7839459992790391,0.3846154,5634147,-69603.0,-143124.0,-154697.0,-149147.0
IF0000,4418276,0.7841960815008909,0.39130434,5634147,-69450.0,-142853.0,-154295.0,-148953.0
IF0000,4419684,0.7844459862335861,0.4,5634147,-69420.0,-142836.0,-154238.0,-148996.0
IF0000,4421093,0.7846960684554379,0.4,5634147,-69225.0,-142536.0,-153910.0,-148636.0
IF0000,4422502,0.7849461506772898,0.4,5634147,-69133.0,-142427.0,-153819.0,-148708.0
IF0000,4423911,0.7851962328991416,0.4,5634147,-69165.0,-142388.0,-153861.0,-148804.0
IF0000,4425320,0.7854463151209935,0.4,5634147,-69128.0,-142221.0,-153734.0,-148606.0
IF0000,4426729,0.7856963973428454,0.4,5634147,-69102.0,-142148.0,-153701.0,-148701.0
IF0000,4428138,0.7859464795646972,0.4,5634147,-68999.0,-142027.0,-153536.0,-148665.0
IF0000,4429547,0.7861965617865491,0.4,5634147,-68904.0,-141870.0,-153382.0,-148538.0
IF0000,4430956,0.7864466440084009,0.4,5634147,-68861.0,-141876.0,-153369.0,-148640.0
IF0000,4432364,0.7866965487410961,0.4,5634147,-68811.0,-141713.0,-153162.0,-148431.0
IF0000,4433773,0.7869466309629479,0.4,5634147,-68560.0,-141497.0,-153258.0,-148538.0
IF0000,4435182,0.7871967131847998,0.4,5634147,-68608.0,-141731.0,-153674.0,-148849.0
IF0000,4436591,0.7874467954066516,0.4,5634147,-68431.0,-141434.0,-153274.0,-148679.0
IF0000,4438000,0.7876968776285035,0.4,5634147,-68308.0,-141215.0,-153211.0,-148745.0
IF0000,4439409,0.7879469598503553,0.4117647,5634147,-68366.0,-141318.0,-153345.0,-148826.0
IF0000,4440818,0.7881970420722072,0.41666666,5634147,-68331.0,-141383.0,-153426.0,-148811.0
IF0000,4442227,0.788447124294059,0.42857143,5634147,-68296.0,-141377.0,-153354.0,-148962.0
IF0000,4443636,0.7886972065159109,0.42857143,5634147,-68199.0,-141074.0,-152966.0,-148441.0
IF0000,4445044,0.7889471112486061,0.42857143,5634147,-68201.0,-140908.0,-152964.0,-148325.0
IF0000,4446453,0.7891971934704579,0.42857143,5634147,-68095.0,-140709.0,-152759.0,-148468.0
IF0000,4447862,0.7894472756923098,0.42857143,5634147,-67977.0,-140595.0,-152789.0,-148260.0
IF0000,4449271,0.7896973579141616,0.42857143,5634147,-67844.0,-140444.0,-152651.0,-148182.0
IF0000,4450680,0.7899474401360135,0.42857143,5634147,-67768.0,-140439.0,-152590.0,-148228.0
IF0000,4452089,0.7901975223578653,0.42857143,5634147,-67689.0,-140139.0,-152177.0,-147802.0
IF0000,4453498,0.7904476045797172,0.42857143,5634147,-67653.0,-140087.0,-152185.0,-147650.0
IF0000,4454907,0.790697686801569,0.42857143,5634147,-67579.0,-139839.0,-151904.0,-147246.0
IF0000,4456316,0.7909477690234209,0.42857143,5634147,-67506.0,-139705.0,-151837.0,-147063.0
IF0000,4457724,0.791197673756116,0.42857143,5634147,-67444.0,-139457.0,-151650.0,-146744.0
IF0000,4459133,0.7914477559779679,0.42857143,5634147,-67431.0,-139392.0,-151566.0,-146703.0
IF0000,4460542,0.7916978381998198,0.42857143,5634147,-67456.0,-139399.0,-151719.0,-146622.0
IF0000,4461951,0.7919479204216716,0.42857143,5634147,-67322.0,-139221.0,-151672.0,-146383.0
IF0000,4463360,0.7921980026435235,0.42857143,5634147,-67233.0,-139082.0,-151616.0,-146253.0
IF0000,4464769,0.7924480848653753,0.42857143,5634147,-67196.0,-139059.0,-151576.0,-146204.0
IF0000,4466178,0.7926981670872272,0.42857143,5634147,-67196.0,-139066.0,-151632.0,-146296.0
IF0000,4467587,0.792948249309079,0.42857143,5634147,-67160.0,-139006.0,-151563.0,-146145.0
IF0000,4468996,0.793198331530931,0.42857143,5634147,-67162.0,-139100.0,-151697.0,-146430.0
IF0000,4470404,0.793448236263626,0.42857143,5634147,-67106.0,-138994.0,-151590.0,-146313.0
IF0000,4471813,0.7936983184854779,0.42857143,5634147,-67037.0,-138970.0,-151607.0,-146227.0
IF0000,4473222,0.7939484007073297,0.42857143,5634147,-67033.0,-138910.0,-151576.0,-146067.0
IF0000,4474631,0.7941984829291816,0.42857143,5634147,-66979.0,-138789.0,-151392.0,-145969.0
IF0000,4476040,0.7944485651510335,0.42857143,5634147,-66898.0,-138574.0,-151144.0,-145608.0
IF0000,4477449,0.7946986473728854,0.42857143,5634147,-66906.0,-138496.0,-151051.0,-145193.0
IF0000,4478858,0.7949487295947373,0.42857143,5634147,-66909.0,-138345.0,-150914.0,-145095.0
IF0000,4480267,0.7951988118165891,0.42857143,5634147,-66888.0,-138201.0,-150746.0,-144760.0
IF0000,4481676,0.795448894038441,0.42857143,5634147,-66794.0,-138153.0,-150733.0,-144530.0
IF0000,4483084,0.795698798771136,0.42857143,5634147,-66703.0,-138190.0,-150698.0,-144466.0
IF0000,4484493,0.7959488809929879,0.42857143,5634147,-66631.0,-137837.0,-150224.0,-143984.0
IF0000,4485902,0.7961989632148398,0.42857143,5634147,-66516.0,-137493.0,-149952.0,-143660.0
IF0000,4487311,0.7964490454366917,0.42857143,5634147,-66437.0,-137362.0,-149893.0,-143569.0
IF0000,4488720,0.7966991276585436,0.42857143,5634147,-66499.0,-137377.0,-149869.0,-143548.0
IF0000,4490129,0.7969492098803954,0.42857143,5634147,-66452.0,-137229.0,-149771.0,-143372.0
IF0000,4491538,0.7971992921022473,0.42857143,5634147,-66403.0,-137079.0,-149570.0,-143162.0
IF0000,4492947,0.7974493743240991,0.42857143,5634147,-66363.0,-137117.0,-149615.0,-143298.0
IF0000,4494356,0.797699456545951,0.42857143,5634147,-66321.0,-137067.0,-149707.0,-143495.0
IF0000,4495764,0.7979493612786461,0.42857143,5634147,-66213.0,-136998.0,-149594.0,-143304.0
IF0000,4497173,0.798199443500498,0.42857143,5634147,-66047.0,-136735.0,-149105.0,-142627.0
IF0000,4498582,0.7984495257223498,0.42857143,5634147,-66109.0,-136948.0,-149157.0,-142831.0
IF0000,4499991,0.7986996079442017,0.42857143,5634147,-66026.0,-137230.0,-149985.0,-144072.0
IF0000,4501400,0.7989496901660535,0.42857143,5634147,-65796.0,-136597.0,-149276.0,-143288.0
IF0000,4502809,0.7991997723879054,0.42857143,5634147,-65734.0,-136435.0,-149130.0,-143488.0
IF0000,4504218,0.7994498546097573,0.42857143,5634147,-65622.0,-136256.0,-148672.0,-143071.0
IF0000,4505627,0.7996999368316091,0.42857143,5634147,-65346.0,-135765.0,-148288.0,-142657.0
IF0000,4507036,0.799950019053461,0.42857143,5634147,-65212.0,-135483.0,-147980.0,-142225.0
IF0000,4508444,0.8001999237861561,0.42857143,5634147,-65019.0,-135128.0,-147684.0,-141922.0
IF0000,4509853,0.800450006008008,0.42857143,5634147,-64960.0,-135048.0,-147262.0,-141193.0
IF0000,4511262,0.8007000882298598,0.42857143,5634147,-64851.0,-134877.0,-147107.0,-140943.0
IF0000,4512671,0.8009501704517117,0.42857143,5634147,-64739.0,-134713.0,-147032.0,-140778.0
IF0000,4514080,0.8012002526735635,0.42857143,5634147,-64705.0,-134615.0,-146830.0,-140679.0
IF0000,4515489,0.8014503348954154,0.42857143,5634147,-64634.0,-134500.0,-146896.0,-140721.0
IF0000,4516898,0.8017004171172672,0.44444445,5634147,-64534.0,-134473.0,-146858.0,-140930.0
IF0000,4518307,0.8019504993391191,0.44827586,5634147,-64589.0,-134442.0,-146970.0,-140949.0
IF0000,4519716,0.802200581560971,0.45454547,5634147,-64527.0,-134412.0,-147057.0,-141290.0
IF0000,4521124,0.8024504862936661,0.45454547,5634147,-64511.0,-134461.0,-147028.0,-141169.0
IF0000,4522533,0.802700568515518,0.45454547,5634147,-64458.0,-134190.0,-146655.0,-140821.0
IF0000,4523942,0.8029506507373698,0.45454547,5634147,-64482.0,-134176.0,-146521.0,-140818.0
IF0000,4525351,0.8032007329592217,0.45454547,5634147,-64429.0,-134102.0,-146379.0,-140576.0
IF0000,4526760,0.8034508151810735,0.45454547,5634147,-64345.0,-134051.0,-146254.0,-140521.0
IF0000,4528169,0.8037008974029254,0.45454547,5634147,-64299.0,-133894.0,-145982.0,-140267.0
IF0000,4529578,0.8039509796247772,0.45454547,5634147,-64175.0,-133839.0,-145796.0,-140185.0
IF0000,4530987,0.8042010618466291,0.45454547,5634147,-63925.0,-133468.0,-145337.0,-139747.0
IF0000,4532396,0.804451144068481,0.46153846,5634147,-63848.0,-133291.0,-145152.0,-139450.0
IF0000,4533804,0.8047010488011761,0.46666667,5634147,-63911.0,-133379.0,-145383.0,-139762.0
IF0000,4535213,0.804951131023028,0.46666667,5634147,-63836.0,-133368.0,-145433.0,-139863.0
IF0000,4536622,0.8052012132448798,0.47368422,5634147,-63803.0,-133510.0,-145559.0,-140181.0
IF0000,4538031,0.8054512954667317,0.47826087,5634147,-63562.0,-133308.0,-145501.0,-140200.0
IF0000,4539440,0.8057013776885835,0.5,5634147,-63587.0,-133459.0,-145748.0,-140456.0
IF0000,4540849,0.8059514599104354,0.5,5634147,-63572.0,-133483.0,-145750.0,-140390.0
IF0000,4542258,0.8062015421322872,0.5,5634147,-63558.0,-133422.0,-145697.0,-140379.0
IF0000,4543667,0.8064516243541392,0.5,5634147,-63544.0,-133311.0,-145456.0,-139720.0
IF0000,4545076,0.806701706575991,0.5,5634147,-63435.0,-133114.0,-145292.0,-139650.0
IF0000,4546484,0.8069516113086861,0.5,5634147,-63379.0,-132771.0,-145005.0,-139455.0
IF0000,4547893,0.807201693530538,0.5,5634147,-63304.0,-132383.0,-144545.0,-138612.0
IF0000,4549302,0.8074517757523898,0.5,5634147,-63261.0,-132151.0,-144279.0,-138257.0
IF0000,4550711,0.8077018579742417,0.5,5634147,-63329.0,-131987.0,-144277.0,-138091.0
IF0000,4552120,0.8079519401960936,0.5,5634147,-63327.0,-131947.0,-144024.0,-137809.0
IF0000,4553529,0.8082020224179455,0.5,5634147,-63368.0,-131837.0,-143888.0,-137476.0
IF0000,4554938,0.8084521046397973,0.5,5634147,-63435.0,-131897.0,-143896.0,-137170.0
IF0000,4556347,0.8087021868616492,0.5,5634147,-63436.0,-131824.0,-144014.0,-137371.0
IF0000,4557756,0.808952269083501,0.5,5634147,-63361.0,-131468.0,-143556.0,-136553.0
IF0000,4559164,0.8092021738161961,0.5,5634147,-63317.0,-131231.0,-143342.0,-136072.0
IF0000,4560573,0.809452256038048,0.5,5634147,-63191.0,-130949.0,-142908.0,-136158.0
IF0000,4561982,0.8097023382598999,0.5,5634147,-63150.0,-130427.0,-142236.0,-135339.0
IF0000,4563391,0.8099524204817518,0.5,5634147,-63083.0,-130176.0,-141798.0,-134939.0
IF0000,4564800,0.8102025027036036,0.5,5634147,-62995.0,-129950.0,-141411.0,-134187.0
IF0000,4566209,0.8104525849254555,0.5,5634147,-62972.0,-129726.0,-141126.0,-133798.0
IF0000,4567618,0.8107026671473073,0.5,5634147,-62854.0,-129461.0,-141023.0,-133719.0
IF0000,4569027,0.8109527493691592,0.5,5634147,-62859.0,-129550.0,-141129.0,-134092.0
IF0000,4570436,0.811202831591011,0.5,5634147,-62774.0,-129001.0,-140464.0,-133506.0
IF0000,4571844,0.8114527363237062,0.5,5634147,-62674.0,-128687.0,-140009.0,-132818.0
IF0000,4573253,0.811702818545558,0.5,5634147,-62675.0,-128641.0,-140009.0,-132828.0
IF0000,4574662,0.8119529007674099,0.5,5634147,-62611.0,-128170.0,-139433.0,-132279.0
IF0000,4576071,0.8122029829892617,0.5,5634147,-62307.0,-127197.0,-138474.0,-130745.0
IF0000,4577480,0.8124530652111136,0.5,5634147,-62117.0,-126566.0,-137826.0,-130208.0
IF0000,4578889,0.8127031474329655,0.5,5634147,-62121.0,-126537.0,-137893.0,-130187.0
IF0000,4580298,0.8129532296548173,0.5,5634147,-62108.0,-126449.0,-137861.0,-130141.0
IF0000,4581707,0.8132033118766692,0.5,5634147,-62055.0,-126218.0,-137604.0,-129917.0
IF0000,4583116,0.813453394098521,0.5,5634147,-62128.0,-126108.0,-137380.0,-129557.0
IF0000,4584524,0.8137032988312162,0.5,5634147,-62118.0,-125945.0,-137019.0,-128833.0
IF0000,4585933,0.813953381053068,0.5,5634147,-61985.0,-125757.0,-136710.0,-128667.0
IF0000,4587342,0.8142034632749199,0.5,5634147,-61982.0,-125822.0,-136756.0,-128497.0
IF0000,4588751,0.8144535454967717,0.5,5634147,-62013.0,-125743.0,-136652.0,-128378.0
IF0000,4590160,0.8147036277186236,0.5,5634147,-62019.0,-125695.0,-136652.0,-128397.0
IF0000,4591569,0.8149537099404754,0.5,5634147,-61967.0,-125445.0,-136412.0,-128109.0
IF0000,4592978,0.8152037921623273,0.5,5634147,-61943.0,-125389.0,-136347.0,-128170.0
IF0000,4594387,0.8154538743841792,0.5,5634147,-61885.0,-125204.0,-136069.0,-127815.0
IF0000,4595796,0.815703956606031,0.5,5634147,-61869.0,-125126.0,-136057.0,-128021.0
IF0000,4597204,0.8159538613387262,0.5,5634147,-61852.0,-124846.0,-135841.0,-127613.0
IF0000,4598613,0.816203943560578,0.5,5634147,-61887.0,-124860.0,-135776.0,-127737.0
IF0000,4600022,0.8164540257824299,0.5,5634147,-61936.0,-124751.0,-135511.0,-127487.0
IF0000,4601431,0.8167041080042817,0.5,5634147,-61908.0,-124809.0,-135554.0,-127558.0
IF0000,4602840,0.8169541902261336,0.5,5634147,-61953.0,-124917.0,-135547.0,-127508.0
IF0000,4604249,0.8172042724479854,0.5,5634147,-61945.0,-124862.0,-135446.0,-127232.0
IF0000,4605658,0.8174543546698373,0.5,5634147,-61952.0,-124734.0,-135200.0,-126919.0
IF0000,4607067,0.8177044368916891,0.5,5634147,-61964.0,-124730.0,-135247.0,-126757.0
IF0000,4608476,0.817954519113541,0.5,5634147,-61885.0,-124659.0,-135238.0,-126763.0
IF0000,4609884,0.8182044238462362,0.5,5634147,-61774.0,-124478.0,-134980.0,-126409.0
IF0000,4611293,0.818454506068088,0.5,5634147,-61786.0,-124380.0,-134951.0,-126345.0
IF0000,4612702,0.8187045882899399,0.5,5634147,-61745.0,-124246.0,-134778.0,-126159.0
IF0000,4614111,0.8189546705117917,0.5,5634147,-61612.0,-124055.0,-134430.0,-125876.0
IF0000,4615520,0.8192047527336436,0.5,5634147,-61616.0,-123999.0,-134442.0,-126122.0
IF0000,4616929,0.8194548349554955,0.5,5634147,-61596.0,-123875.0,-134238.0,-125986.0
IF0000,4618338,0.8197049171773474,0.5,5634147,-61432.0,-123440.0,-133785.0,-125605.0
IF0000,4619747,0.8199549993991992,0.5,5634147,-61457.0,-123343.0,-133657.0,-125486.0
IF0000,4621156,0.8202050816210511,0.5,5634147,-61458.0,-123271.0,-133674.0,-125555.0
IF0000,4622564,0.8204549863537461,0.5,5634147,-61439.0,-123098.0,-133363.0,-125289.0
IF0000,4623973,0.820705068575598,0.5,5634147,-61349.0,-122767.0,-133070.0,-124799.0
IF0000,4625382,0.82095515079745,0.5,5634147,-61345.0,-122653.0,-132973.0,-124720.0
IF0000,4626791,0.8212052330193018,0.5,5634147,-61345.0,-122610.0,-133108.0,-124847.0
IF0000,4628200,0.8214553152411537,0.5,5634147,-61343.0,-122558.0,-133058.0,-124763.0
IF0000,4629609,0.8217053974630055,0.5,5634147,-61316.0,-122424.0,-133068.0,-124922.0
IF0000,4631018,0.8219554796848574,0.5,5634147,-61268.0,-122281.0,-133085.0,-125087.0
IF0000,4632427,0.8222055619067092,0.5,5634147,-61249.0,-122191.0,-132952.0,-124864.0
IF0000,4633836,0.8224556441285611,0.5,5634147,-61257.0,-122125.0,-132777.0,-124630.0
IF0000,4635244,0.8227055488612562,0.5,5634147,-61095.0,-121920.0,-132477.0,-124293.0
IF0000,4636653,0.8229556310831081,0.5,5634147,-61113.0,-121783.0,-132412.0,-124099.0
IF0000,4638062,0.82320571330496,0.5,5634147,-61114.0,-121657.0,-132254.0,-123956.0
IF0000,4639471,0.8234557955268118,0.5,5634147,-61060.0,-121377.0,-131693.0,-123375.0
IF0000,4640880,0.8237058777486637,0.5,5634147,-61015.0,-121287.0,-131558.0,-123394.0
IF0000,4642289,0.8239559599705155,0.5,5634147,-61039.0,-121247.0,-131352.0,-123190.0
IF0000,4643698,0.8242060421923674,0.5,5634147,-60948.0,-120992.0,-130991.0,-122971.0
IF0000,4645107,0.8244561244142192,0.5,5634147,-60874.0,-120813.0,-130920.0,-122863.0
IF0000,4646516,0.8247062066360711,0.5,5634147,-60801.0,-120678.0,-130641.0,-122615.0
IF0000,4647924,0.8249561113687662,0.5,5634147,-60819.0,-120509.0,-130429.0,-122206.0
IF0000,4649333,0.8252061935906181,0.5,5634147,-60697.0,-120192.0,-129978.0,-121662.0
IF0000,4650742,0.8254562758124699,0.5,5634147,-60710.0,-120133.0,-129971.0,-121609.0
IF0000,4652151,0.8257063580343218,0.5,5634147,-60624.0,-119929.0,-129696.0,-121344.0
IF0000,4653560,0.8259564402561737,0.5,5634147,-60609.0,-119843.0,-129722.0,-121490.0
IF0000,4654969,0.8262065224780255,0.5,5634147,-60557.0,-119619.0,-129550.0,-121093.0
IF0000,4656378,0.8264566046998774,0.5,5634147,-60566.0,-119629.0,-129698.0,-121310.0
IF0000,4657787,0.8267066869217292,0.5,5634147,-60571.0,-119442.0,-129418.0,-120919.0
IF0000,4659196,0.8269567691435811,0.5,5634147,-60573.0,-119272.0,-129288.0,-120936.0
IF0000,4660604,0.8272066738762762,0.5,5634147,-60517.0,-119167.0,-129186.0,-120817.0
IF0000,4662013,0.8274567560981281,0.5,5634147,-60542.0,-119121.0,-129182.0,-120804.0
IF0000,4663422,0.8277068383199799,0.5,5634147,-60540.0,-119106.0,-129033.0,-120680.0
IF0000,4664831,0.8279569205418318,0.5,5634147,-60546.0,-119094.0,-129192.0,-120856.0
IF0000,4666240,0.8282070027636836,0.5,5634147,-60505.0,-119023.0,-129156.0,-120806.0
IF0000,4667649,0.8284570849855355,0.5,5634147,-60569.0,-118992.0,-129255.0,-121063.0
IF0000,4669058,0.8287071672073874,0.5,5634147,-60583.0,-118998.0,-129270.0,-121175.0
IF0000,4670467,0.8289572494292392,0.5,5634147,-60581.0,-118919.0,-129258.0,-121169.0
IF0000,4671876,0.8292073316510911,0.5,5634147,-60652.0,-118949.0,-129243.0,-121159.0
IF0000,4673284,0.8294572363837862,0.5,5634147,-60606.0,-118886.0,-129144.0,-121259.0
