code,year,month,S,sum,sumsq,n
IF0000,2022,12,10,-16.09999999997126,17551.609999999757,5042
IF0000,2022,12,20,151.0000000000282,17179.67999999975,5042
IF0000,2022,12,30,186.90000000002055,17562.46999999974,5042
IF0000,2022,12,40,137.0000000000091,17741.059999999703,5042
IF0000,2022,12,50,97.99999999998863,17458.599999999726,5042
IH0000,2022,12,0,36.699999999968895,10563.510000000068,4984
IH0000,2022,12,10,46.000000000017735,10415.059999999945,4984
IH0000,2022,12,20,189.09999999996353,10500.169999999967,4984
IH0000,2022,12,30,221.79999999998836,10654.320000000078,4984
IH0000,2022,12,40,125.19999999997344,10789.219999999998,4984
IH0000,2022,12,50,87.90000000000464,10831.730000000023,4984
IM0000,2022,12,0,-47.49999999996999,64734.38999999907,5076
IM0000,2022,12,10,309.10000000003674,67809.82999999876,5076
IM0000,2022,12,20,662.50000000002,66974.30999999822,5076
IM0000,2022,12,30,874.6999999999834,65413.54999999885,5076
IM0000,2022,12,40,1010.5999999999867,65498.41999999893,5076
IM0000,2022,12,50,717.5000000000573,63929.86999999901,5076
IC0000,2023,1,0,73.70000000003165,24529.929999999826,3678
IC0000,2023,1,10,42.20000000001892,24372.979999999705,3678
IC0000,2023,1,20,53.90000000001146,23486.150000000096,3678
IC0000,2023,1,30,46.99999999999363,23548.08000000001,3678
IC0000,2023,1,40,-84.40000000002601,23478.63999999991,3678
IC0000,2023,1,50,-42.30000000003929,24058.830000000075,3678
IF0000,2023,1,0,-21.599999999958982,12610.679999999964,3674
IF0000,2023,1,10,-137.39999999997963,12226.600000000035,3674
IF0000,2023,1,20,-22.199999999997544,11608.600000000031,3674
IF0000,2023,1,30,-42.999999999981355,11865.060000000072,3674
IF0000,2023,1,40,40.600000000034015,11904.040000000032,3674
IF0000,2023,1,50,2.0000000000245564,12280.560000000025,3674
IH0000,2023,1,0,-79.40000000001692,7591.3800000001365,3619
IH0000,2023,1,10,-136.70000000002028,7215.130000000124,3619
IH0000,2023,1,20,-75.10000000002901,6948.490000000055,3619
IH0000,2023,1,30,-21.700000000021646,7139.650000000139,3619
IH0000,2023,1,40,17.799999999999727,7141.320000000155,3619
IH0000,2023,1,50,53.100000000015825,7295.170000000105,3619
IM0000,2023,1,0,188.19999999996344,33195.65999999997,3698
IM0000,2023,1,10,50.000000000026375,33655.239999999685,3698
IM0000,2023,1,20,16.599999999980355,32315.979999999778,3698
IM0000,2023,1,30,-244.60000000002583,31684.899999999663,3698
IM0000,2023,1,40,-328.3999999999978,31754.619999999755,3698
IM0000,2023,1,50,-312.69999999997344,31716.009999999696,3698
IC0000,2023,2,0,153.2999999999547,54903.06999999934,4641
IC0000,2023,2,10,-10.100000000049477,52387.24999999892,4641
IC0000,2023,2,20,197.30000000000564,51128.9099999995,4641
IC0000,2023,2,30,109.40000000004238,54188.779999999526,4641
IC0000,2023,2,40,-160.90000000002146,56060.80999999912,4641
IC0000,2023,2,50,-284.90000000003147,56363.8899999993,4641
IF0000,2023,2,0,-12.799999999974261,19763.39999999992,4600
IF0000,2023,2,10,-52.29999999997199,18801.389999999996,4600
IF0000,2023,2,20,78.39999999996144,18924.660000000255,4600
IF0000,2023,2,30,111.39999999996189,19519.519999999942,4600
IF0000,2023,2,40,32.90000000004102,19902.23000000003,4600
IF0000,2023,2,50,-60.200000000031196,20209.319999999818,4600
IH0000,2023,2,0,-194.49999999998545,10991.649999999974,4547
IH0000,2023,2,10,-155.50000000002228,10193.87000000016,4547
IH0000,2023,2,20,-94.20000000002165,10170.980000000083,4547
IH0000,2023,2,30,-42.99999999998727,10603.680000000068,4547
IH0000,2023,2,40,-40.90000000001373,10752.730000000123,4547
IH0000,2023,2,50,-28.59999999999627,10943.140000000069,4547
IM0000,2023,2,0,10.300000000051114,79789.86999999874,4631
IM0000,2023,2,10,-94.09999999994125,75863.64999999874,4631
IM0000,2023,2,20,72.89999999999782,72611.38999999952,4631
IM0000,2023,2,30,97.80000000008931,76563.57999999859,4631
IM0000,2023,2,40,-87.60000000003856,81047.69999999937,4631
IM0000,2023,2,50,-121.69999999994525,82242.32999999882,4631
IC0000,2023,3,0,-281.9999999999882,42694.41999999877,5316
IC0000,2023,3,10,40.799999999993815,41091.21999999949,5316
IC0000,2023,3,20,117.09999999994398,39280.769999999415,5316
IC0000,2023,3,30,-146.79999999997472,40365.19999999909,5316
IC0000,2023,3,40,-218.9000000000242,43783.74999999878,5316
IC0000,2023,3,50,-331.3000000000111,43763.6899999987,5316
IF0000,2023,3,0,-325.6000000000213,19737.25999999971,5262
IF0000,2023,3,10,-119.80000000002065,18754.77999999984,5262
IF0000,2023,3,20,-69.60000000000218,17713.119999999846,5262
IF0000,2023,3,30,-188.8000000000302,18545.959999999905,5262
IF0000,2023,3,40,-114.89999999995553,19588.00999999969,5262
IF0000,2023,3,50,-31.999999999990905,19935.71999999957,5262
IH0000,2023,3,0,-232.20000000001346,9804.419999999984,5197
IH0000,2023,3,10,-64.79999999998336,9310.200000000004,5197
IH0000,2023,3,20,-56.299999999951524,8874.190000000055,5197
IH0000,2023,3,30,-146.60000000001673,9409.540000000161,5197
IH0000,2023,3,40,-125.89999999999554,10138.130000000052,5197
IH0000,2023,3,50,-63.60000000000082,10214.57999999997,5197
IM0000,2023,3,0,-218.2000000000171,58843.239999998994,5315
IM0000,2023,3,10,310.79999999999745,56966.61999999878,5315
IM0000,2023,3,20,346.49999999999727,54948.80999999936,5315
IM0000,2023,3,30,76.90000000000873,56067.969999999026,5315
IM0000,2023,3,40,-27.000000000030923,59243.07999999928,5315
IM0000,2023,3,50,-190.59999999994307,59737.859999999164,5315
IC0000,2023,4,0,-378.1000000000977,29766.670000000042,4371
IC0000,2023,4,10,-489.70000000002346,31607.769999999975,4371
IC0000,2023,4,20,-451.20000000002074,29646.53999999994,4371
IC0000,2023,4,30,-455.5999999999485,29600.52000000012,4371
IC0000,2023,4,40,-511.0999999999667,30660.89000000031,4371
IC0000,2023,4,50,-463.70000000000437,30566.150000000136,4371
IF0000,2023,4,0,-238.70000000002756,10481.650000000116,4318
IF0000,2023,4,10,-94.69999999999709,10311.61000000023,4318
IF0000,2023,4,20,-117.30000000000018,10167.890000000027,4318
IF0000,2023,4,30,-50.600000000032196,10481.980000000158,4318
IF0000,2023,4,40,-75.80000000000791,10542.200000000044,4318
IF0000,2023,4,50,-46.60000000002901,10834.980000000154,4318
IH0000,2023,4,0,-242.2999999999879,5305.7500000000555,4258
IH0000,2023,4,10,-150.49999999999682,5359.39000000011,4258
IH0000,2023,4,20,-101.39999999999736,5102.700000000096,4258
IH0000,2023,4,30,-96.19999999999027,5352.099999999954,4258
IH0000,2023,4,40,-81.50000000000409,5477.570000000044,4258
IH0000,2023,4,50,-66.10000000001264,5540.870000000062,4258
IM0000,2023,4,0,-737.0000000000155,41275.91999999934,4395
IM0000,2023,4,10,-829.8000000000311,42484.71999999983,4395
IM0000,2023,4,20,-709.3999999999842,39714.19999999987,4395
IM0000,2023,4,30,-606.0000000000318,39683.979999999516,4395
IM0000,2023,4,40,-604.900000000016,40846.530000000086,4395
IM0000,2023,4,50,-495.40000000001055,41337.02000000011,4395
IC0000,2023,5,0,-417.6000000000504,39749.71999999987,4621
IC0000,2023,5,10,-146.30000000002383,38529.56999999996,4621
IC0000,2023,5,20,-30.20000000001619,38279.879999999896,4621
IC0000,2023,5,30,128.3000000000011,40069.949999999546,4621
IC0000,2023,5,40,-219.99999999998727,41534.31999999971,4621
IC0000,2023,5,50,-133.19999999998163,41589.79999999964,4621
IF0000,2023,5,0,-272.7999999999806,17354.83999999981,4577
IF0000,2023,5,10,-171.6000000000181,16698.75999999988,4577
IF0000,2023,5,20,58.80000000002383,16831.240000000056,4577
IF0000,2023,5,30,43.600000000000364,18003.53999999999,4577
IF0000,2023,5,40,-128.29999999997654,18093.50999999986,4577
IF0000,2023,5,50,-75.39999999999736,17905.45999999995,4577
IH0000,2023,5,0,-108.19999999998754,10104.859999999968,4546
IH0000,2023,5,10,26.100000000018554,9555.910000000044,4546
IH0000,2023,5,20,47.39999999998918,9584.420000000051,4546
IH0000,2023,5,30,40.09999999996626,10247.3900000002,4546
IH0000,2023,5,40,-55.19999999999345,10452.40000000015,4546
IH0000,2023,5,50,-49.900000000037835,10441.31000000009,4546
IM0000,2023,5,0,-302.2999999999638,52715.929999998865,4611
IM0000,2023,5,10,-82.70000000003893,51448.08999999994,4611
IM0000,2023,5,20,161.59999999994034,49940.35999999939,4611
IM0000,2023,5,30,327.99999999996544,51643.81999999925,4611
IM0000,2023,5,40,85.99999999997817,54277.6999999997,4611
IM0000,2023,5,50,101.19999999996799,54008.979999999465,4611
IC0000,2023,6,0,-203.80000000003474,29922.780000000083,4602
IC0000,2023,6,10,-42.700000000004366,29664.94999999993,4602
IC0000,2023,6,20,225.99999999998363,30003.39999999948,4602
IC0000,2023,6,30,161.69999999996162,30731.349999999853,4602
IC0000,2023,6,40,72.6000000000331,30837.27999999985,4602
IC0000,2023,6,50,221.79999999998472,29934.099999999806,4602
IF0000,2023,6,0,22.799999999987904,14068.779999999966,4560
IF0000,2023,6,10,-2.100000000001728,14064.389999999892,4560
IF0000,2023,6,20,94.39999999999691,14426.91999999996,4560
IF0000,2023,6,30,53.89999999998054,14708.63000000004,4560
IF0000,2023,6,40,136.60000000000719,14364.919999999813,4560
IF0000,2023,6,50,164.50000000005684,14044.749999999955,4560
IH0000,2023,6,0,-18.299999999993815,7188.330000000164,4498
IH0000,2023,6,10,-28.300000000023374,7213.1300000001775,4498
IH0000,2023,6,20,22.300000000008367,7376.550000000225,4498
IH0000,2023,6,30,51.600000000024465,7474.320000000175,4498
IH0000,2023,6,40,141.99999999997954,7214.120000000222,4498
IH0000,2023,6,50,153.50000000002683,7113.150000000179,4498
IM0000,2023,6,0,-1.8000000000083674,39148.57999999917,4617
IM0000,2023,6,10,95.5999999999649,38481.8199999992,4617
IM0000,2023,6,20,452.19999999999163,38696.05999999947,4617
IM0000,2023,6,30,438.4000000000078,39959.97999999947,4617
IM0000,2023,6,40,287.2999999999456,40232.20999999941,4617
IM0000,2023,6,50,240.2999999999638,39843.36999999938,4617
IC0000,2023,8,0,-454.29999999998927,60601.74999999907,4393
IC0000,2023,8,10,-42.30000000004384,56990.689999999704,4393
IC0000,2023,8,20,25.100000000036744,55360.24999999917,4393
IC0000,2023,8,30,-68.89999999999236,57409.00999999928,4393
IC0000,2023,8,40,-84.10000000005493,60711.60999999972,4393
IC0000,2023,8,50,-59.19999999996162,63384.05999999971,4393
IF0000,2023,8,0,-475.90000000000373,23654.02999999981,4366
IF0000,2023,8,10,-109.500000000005,21593.389999999734,4366
IF0000,2023,8,20,82.40000000001828,21013.359999999968,4366
IF0000,2023,8,30,37.799999999987904,22033.73999999972,4366
IF0000,2023,8,40,106.10000000000537,23358.189999999693,4366
IF0000,2023,8,50,58.10000000002401,24331.769999999822,4366
IH0000,2023,8,0,-441.10000000002765,11603.090000000147,4333
IH0000,2023,8,10,-242.80000000001974,10627.180000000108,4333
IH0000,2023,8,20,-55.89999999995507,9842.369999999999,4333
IH0000,2023,8,30,-61.300000000007,10381.530000000113,4333
IH0000,2023,8,40,22.200000000022555,11287.360000000095,4333
IH0000,2023,8,50,-37.70000000001892,11775.26999999997,4333
IM0000,2023,8,0,-323.6000000000913,83093.4999999993,4401
IM0000,2023,8,10,-27.300000000049295,76566.62999999952,4401
IM0000,2023,8,20,183.900000000016,74911.34999999903,4401
IM0000,2023,8,30,36.99999999999909,77970.45999999918,4401
IM0000,2023,8,40,-36.400000000006,82569.15999999898,4401
IM0000,2023,8,50,-43.000000000007276,85241.69999999947,4401
IC0000,2023,9,0,-115.40000000005693,28614.619999999308,4611
IC0000,2023,9,10,-171.60000000001583,28680.93999999995,4611
IC0000,2023,9,20,-313.1000000000013,28659.089999999764,4611
IC0000,2023,9,30,-382.1000000000822,29874.009999999882,4611
IC0000,2023,9,40,-378.200000000008,30372.27999999972,4611
IC0000,2023,9,50,-470.900000000026,29834.509999999893,4611
IF0000,2023,9,0,58.29999999999518,10336.650000000038,4565
IF0000,2023,9,10,148.0999999999981,10138.450000000024,4565
IF0000,2023,9,20,21.399999999996908,10231.840000000011,4565
IF0000,2023,9,30,-67.10000000002265,10813.90999999999,4565
IF0000,2023,9,40,-67.60000000003856,10992.579999999974,4565
IF0000,2023,9,50,-67.49999999998454,10780.93000000002,4565
IH0000,2023,9,0,-89.79999999998381,4629.460000000036,4466
IH0000,2023,9,10,-13.599999999994452,4514.200000000103,4466
IH0000,2023,9,20,-42.79999999996653,4575.1800000000685,4466
IH0000,2023,9,30,-65.499999999995,4716.170000000064,4466
IH0000,2023,9,40,-73.89999999999964,4786.350000000151,4466
IH0000,2023,9,50,-126.8999999999728,4824.150000000056,4466
IM0000,2023,9,0,-143.0999999999949,43393.26999999923,4617
IM0000,2023,9,10,-251.19999999995707,41537.939999999304,4617
IM0000,2023,9,20,-446.3999999999878,41486.539999999346,4617
IM0000,2023,9,30,-566.9999999999809,43078.31999999914,4617
IM0000,2023,9,40,-562.1000000000349,44071.70999999944,4617
IM0000,2023,9,50,-544.6000000000322,44413.21999999931,4617
IC0000,2023,10,0,274.0999999999385,28909.05000000013,3910
IC0000,2023,10,10,-35.500000000009095,29981.670000000184,3910
IC0000,2023,10,20,-109.30000000002201,29371.270000000186,3910
IC0000,2023,10,30,-89.4000000000342,30763.140000000218,3910
IC0000,2023,10,40,30.899999999985084,31042.469999999867,3910
IC0000,2023,10,50,93.99999999996089,29679.159999999945,3910
IF0000,2023,10,0,281.099999999959,11292.630000000105,3865
IF0000,2023,10,10,103.80000000002156,11618.91999999998,3865
IF0000,2023,10,20,22.099999999983993,11664.789999999992,3865
IF0000,2023,10,30,42.099999999999454,12358.40999999996,3865
IF0000,2023,10,40,52.500000000005,12366.190000000124,3865
IF0000,2023,10,50,43.90000000004375,11737.870000000095,3865
IH0000,2023,10,0,86.399999999991,4856.539999999978,3825
IH0000,2023,10,10,16.499999999996362,4923.590000000014,3825
IH0000,2023,10,20,-28.49999999998272,4897.590000000086,3825
IH0000,2023,10,30,4.999999999982265,5053.960000000016,3825
IH0000,2023,10,40,54.70000000000027,5041.3300000000645,3825
IH0000,2023,10,50,39.29999999999882,4881.4700000000175,3825
IM0000,2023,10,0,46.100000000014006,45363.08999999971,3922
IM0000,2023,10,10,-120.90000000007603,45533.18999999938,3922
IM0000,2023,10,20,-100.09999999997308,44894.48999999942,3922
IM0000,2023,10,30,-27.800000000031105,47693.65999999902,3922
IM0000,2023,10,40,83.49999999998545,48716.649999999296,3922
IM0000,2023,10,50,118.79999999998381,46092.319999999505,3922
IC0000,2023,11,0,-258.19999999993433,32770.61999999976,5065
IC0000,2023,11,10,-205.49999999997272,31711.749999999596,5065
IC0000,2023,11,20,-80.69999999998709,30777.349999999646,5065
IC0000,2023,11,30,-96.30000000003474,31805.62999999968,5065
IC0000,2023,11,40,37.199999999998,31552.29999999964,5065
IC0000,2023,11,50,107.10000000001492,32175.030000000126,5065
IF0000,2023,11,0,-87.29999999998927,10218.410000000054,4997
IF0000,2023,11,10,-94.700000000003,9604.810000000014,4997
IF0000,2023,11,20,-73.09999999999036,9830.369999999957,4997
IF0000,2023,11,30,-110.00000000002046,10287.740000000165,4997
IF0000,2023,11,40,-41.90000000004284,10226.810000000069,4997
IF0000,2023,11,50,-63.69999999997481,10221.950000000086,4997
IH0000,2023,11,0,-51.30000000000382,4165.970000000018,4916
IH0000,2023,11,10,-56.899999999954616,3952.9499999999216,4916
IH0000,2023,11,20,-43.50000000001728,4027.7699999999777,4916
IH0000,2023,11,30,-62.299999999996544,4231.729999999912,4916
IH0000,2023,11,40,-29.40000000000964,4173.0799999999435,4916
IH0000,2023,11,50,-66.29999999998427,4205.489999999963,4916
IM0000,2023,11,0,-355.199999999978,50598.39999999911,5078
IM0000,2023,11,10,-125.29999999991196,48043.10999999941,5078
IM0000,2023,11,20,80.10000000009404,47055.70999999943,5078
IM0000,2023,11,30,-12.500000000040927,49134.32999999921,5078
IM0000,2023,11,40,236.80000000003474,49785.01999999947,5078
IM0000,2023,11,50,251.4000000000242,50025.97999999939,5078
IC0000,2023,12,0,-781.0000000000309,45198.219999999346,4848
IC0000,2023,12,10,-516.4999999999882,42285.589999999305,4848
IC0000,2023,12,20,-202.4999999999909,41858.829999999485,4848
IC0000,2023,12,30,-275.0000000000409,43621.49999999914,4848
IC0000,2023,12,40,-253.29999999997926,43294.88999999947,4848
IC0000,2023,12,50,-147.29999999992378,43853.649999999325,4848
IF0000,2023,12,0,-305.20000000000437,15320.740000000027,4809
IF0000,2023,12,10,-215.7000000000212,14587.930000000031,4809
IF0000,2023,12,20,-106.40000000003874,14530.879999999972,4809
IF0000,2023,12,30,-146.59999999999445,15056.95999999993,4809
IF0000,2023,12,40,-175.40000000000327,15160.900000000005,4809
IF0000,2023,12,50,-125.10000000001446,15102.650000000014,4809
IH0000,2023,12,0,-186.7999999999697,6903.9200000000565,4720
IH0000,2023,12,10,-130.80000000000746,6551.820000000175,4720
IH0000,2023,12,20,-63.30000000000837,6514.950000000062,4720
IH0000,2023,12,30,-166.40000000002146,6708.080000000207,4720
IH0000,2023,12,40,-152.399999999981,6713.420000000055,4720
IH0000,2023,12,50,-175.099999999989,6715.590000000116,4720
IM0000,2023,12,0,-801.3999999999978,65609.23999999883,4865
IM0000,2023,12,10,-392.2000000000817,61480.11999999907,4865
IM0000,2023,12,20,-159.29999999992833,61827.20999999865,4865
IM0000,2023,12,30,14.599999999946704,63299.239999999016,4865
IM0000,2023,12,40,-40.10000000004402,63653.20999999872,4865
IM0000,2023,12,50,38.899999999982356,64451.78999999912,4865
IC0000,2024,1,0,229.40000000000782,163319.71999999817,5087
IC0000,2024,1,10,421.50000000001637,137524.82999999914,5087
IC0000,2024,1,20,334.0000000000264,138834.29999999938,5087
IC0000,2024,1,30,154.900000000016,146594.20999999894,5087
IC0000,2024,1,40,292.7000000000353,151326.1099999986,5087
IC0000,2024,1,50,111.1999999999125,156732.57999999853,5087
IF0000,2024,1,0,-112.80000000002474,32724.419999999755,5073
IF0000,2024,1,10,-23.89999999997599,29440.14999999963,5073
IF0000,2024,1,20,-54.799999999961074,30737.219999999805,5073
IF0000,2024,1,30,-112.29999999995152,32415.049999999657,5073
IF0000,2024,1,40,-170.6000000000463,32338.679999999655,5073
IF0000,2024,1,50,-121.40000000002647,31790.999999999793,5073
IH0000,2024,1,0,-32.600000000000364,13411.07999999978,4998
IH0000,2024,1,10,82.10000000001264,12362.829999999905,4998
IH0000,2024,1,20,-57.59999999999263,12848.759999999886,4998
IH0000,2024,1,30,-141.5000000000423,13393.769999999982,4998
IH0000,2024,1,40,-169.20000000001028,13254.339999999878,4998
IH0000,2024,1,50,-156.50000000002728,13148.909999999933,4998
IM0000,2024,1,0,-478.90000000003965,262990.28999999753,5101
IM0000,2024,1,10,-108.80000000003747,221900.51999999955,5101
IM0000,2024,1,20,-132.2999999999538,226126.94999999917,5101
IM0000,2024,1,30,-229.30000000001837,239654.74999999933,5101
IM0000,2024,1,40,-222.8999999999669,245869.169999998,5101
IM0000,2024,1,50,-366.80000000004475,255458.09999999832,5101
IC0000,2024,2,0,-1451.4000000000142,253954.3999999978,3495
IC0000,2024,2,10,-1321.2999999999656,219176.5299999978,3495
IC0000,2024,2,20,-813.0999999999685,221401.80999999933,3495
IC0000,2024,2,30,-495.0000000000218,223766.53999999852,3495
IC0000,2024,2,40,-340.3999999999769,233667.57999999923,3495
IC0000,2024,2,50,-577.1000000000477,248590.22999999954,3495
IF0000,2024,2,0,-354.6999999999939,30359.10999999954,3452
IF0000,2024,2,10,-429.30000000001655,27952.489999999507,3452
IF0000,2024,2,20,-230.8000000000102,28756.559999999427,3452
IF0000,2024,2,30,-231.10000000000764,28786.0899999996,3452
IF0000,2024,2,40,-265.6000000000008,28480.679999999462,3452
IF0000,2024,2,50,-292.69999999999163,30038.989999999405,3452
IH0000,2024,2,0,-184.79999999999973,12228.960000000005,3428
IH0000,2024,2,10,-298.69999999998754,11340.670000000111,3428
IH0000,2024,2,20,-267.39999999999964,11902.600000000155,3428
IH0000,2024,2,30,-236.60000000000764,12022.140000000045,3428
IH0000,2024,2,40,-138.79999999998017,12072.560000000001,3428
IH0000,2024,2,50,-108.59999999998809,12268.599999999937,3428
IM0000,2024,2,0,-2004.1000000000745,367705.4699999998,3497
IM0000,2024,2,10,-1258.8000000000152,317562.8200000001,3497
IM0000,2024,2,20,-517.4999999999654,336991.00999999867,3497
IM0000,2024,2,30,-155.19999999993797,336504.6599999996,3497
IM0000,2024,2,40,-150.79999999997563,346070.8799999989,3497
IM0000,2024,2,50,-220.6999999999971,366407.16999999824,3497
IC0000,2024,3,0,-795.100000000014,68804.44999999875,4865
IC0000,2024,3,10,-204.700000000018,67934.72999999861,4865
IC0000,2024,3,20,90.99999999999818,71065.43999999903,4865
IC0000,2024,3,30,210.60000000003856,71486.17999999848,4865
IC0000,2024,3,40,153.40000000002237,73019.01999999798,4865
IC0000,2024,3,50,191.2000000000271,72125.45999999857,4865
IF0000,2024,3,0,-375.30000000002974,14009.550000000054,4789
IF0000,2024,3,10,-281.2999999999902,14005.149999999809,4789
IF0000,2024,3,20,-200.90000000000464,14123.030000000008,4789
IF0000,2024,3,30,-143.60000000002856,14686.359999999959,4789
IF0000,2024,3,40,-194.50000000002547,14850.589999999907,4789
IF0000,2024,3,50,-151.39999999997235,14814.59999999994,4789
IH0000,2024,3,0,-323.6999999999821,5531.510000000033,4723
IH0000,2024,3,10,-217.79999999996426,5931.840000000072,4723
IH0000,2024,3,20,-155.7999999999788,5811.760000000157,4723
IH0000,2024,3,30,-142.7999999999888,5953.9400000001515,4723
IH0000,2024,3,40,-87.80000000001701,5881.080000000167,4723
IH0000,2024,3,50,-59.10000000001037,5857.85000000006,4723
IM0000,2024,3,0,-1092.2000000000135,115325.45999999825,4880
IM0000,2024,3,10,-206.00000000004366,109618.57999999772,4880
IM0000,2024,3,20,435.69999999995525,116312.90999999856,4880
IM0000,2024,3,30,357.20000000002256,117389.01999999858,4880
IM0000,2024,3,40,285.00000000000273,119928.33999999885,4880
IM0000,2024,3,50,231.90000000002783,119736.98999999842,4880
IC0000,2024,4,0,364.9000000000069,65598.7299999987,4635
IC0000,2024,4,10,254.99999999998818,69416.73999999883,4635
IC0000,2024,4,20,287.69999999999436,71701.26999999864,4635
IC0000,2024,4,30,58.60000000004129,73492.9399999987,4635
IC0000,2024,4,40,-47.10000000000855,69079.58999999895,4635
IC0000,2024,4,50,-367.2000000000535,67092.57999999891,4635
IF0000,2024,4,0,-115.60000000000855,13730.920000000004,4569
IF0000,2024,4,10,-163.0999999999808,13797.969999999892,4569
IF0000,2024,4,20,-96.90000000001692,13804.710000000001,4569
IF0000,2024,4,30,-126.00000000000819,14284.39999999984,4569
IF0000,2024,4,40,-55.100000000005366,13621.889999999923,4569
IF0000,2024,4,50,-160.5999999999899,13557.540000000048,4569
IH0000,2024,4,0,-110.09999999998081,5903.510000000106,4463
IH0000,2024,4,10,-112.69999999999573,5887.790000000133,4463
IH0000,2024,4,20,-68.09999999998627,5746.630000000129,4463
IH0000,2024,4,30,-108.0000000000291,5848.580000000135,4463
IH0000,2024,4,40,-89.69999999997526,5775.290000000225,4463
IH0000,2024,4,50,-164.60000000001583,5780.400000000093,4463
IM0000,2024,4,0,-426.3999999999669,115606.55999999854,4631
IM0000,2024,4,10,-667.8000000000538,121755.87999999886,4631
IM0000,2024,4,20,-463.89999999993233,127040.3699999976,4631
IM0000,2024,4,30,-478.69999999996344,127622.70999999843,4631
IM0000,2024,4,40,-531.49999999999,122770.22999999882,4631
IM0000,2024,4,50,-712.3999999999805,119328.9199999986,4631
IC0000,2024,5,0,287.79999999997926,37865.819999999614,4600
IC0000,2024,5,10,222.5999999999758,37524.39999999945,4600
IC0000,2024,5,20,374.69999999999436,38335.74999999959,4600
IC0000,2024,5,30,32.900000000001455,39999.44999999945,4600
IC0000,2024,5,40,-38.49999999998545,39463.52999999936,4600
IC0000,2024,5,50,-62.399999999984175,39536.57999999948,4600
IF0000,2024,5,0,-48.40000000002192,7969.100000000112,4545
IF0000,2024,5,10,-37.69999999998163,7763.610000000171,4545
IF0000,2024,5,20,75.79999999997926,7858.940000000099,4545
IF0000,2024,5,30,-13.500000000022283,8051.950000000145,4545
IF0000,2024,5,40,-66.89999999999463,8081.250000000175,4545
IF0000,2024,5,50,-5.000000000012278,8024.460000000087,4545
IH0000,2024,5,0,-63.999999999990905,3431.7199999999116,4436
IH0000,2024,5,10,-56.70000000001755,3487.849999999971,4436
IH0000,2024,5,20,-25.39999999999918,3396.5799999999385,4436
IH0000,2024,5,30,-66.59999999999536,3396.0599999999895,4436
IH0000,2024,5,40,-77.89999999997917,3384.989999999994,4436
IH0000,2024,5,50,-30.500000000005002,3400.429999999961,4436
IM0000,2024,5,0,-289.699999999968,58051.5699999985,4637
IM0000,2024,5,10,-326.4999999999909,57192.289999999,4637
IM0000,2024,5,20,58.89999999994416,58004.349999999045,4637
IM0000,2024,5,30,-200.29999999998472,59137.84999999925,4637
IM0000,2024,5,40,-205.60000000003583,58743.859999999324,4637
IM0000,2024,5,50,-240.90000000005602,60144.98999999919,4637
IC0000,2024,6,0,-112.79999999999018,45475.259999999114,4382
IC0000,2024,6,10,-15.000000000001819,45692.11999999926,4382
IC0000,2024,6,20,53.89999999999691,48926.14999999911,4382
IC0000,2024,6,30,156.69999999997162,48842.449999999546,4382
IC0000,2024,6,40,6.799999999987449,47144.47999999929,4382
IC0000,2024,6,50,233.09999999994943,46965.64999999917,4382
IF0000,2024,6,0,-91.60000000001355,9280.300000000221,4312
IF0000,2024,6,10,-19.300000000010186,9340.810000000096,4312
IF0000,2024,6,20,-94.69999999997799,9758.130000000105,4312
IF0000,2024,6,30,-6.699999999974807,9621.990000000222,4312
IF0000,2024,6,40,-95.59999999997672,9519.280000000175,4312
IF0000,2024,6,50,-149.70000000001392,9411.510000000195,4312
IH0000,2024,6,0,-28.00000000002092,3918.560000000013,4224
IH0000,2024,6,10,-1.4000000000014552,4076.760000000045,4224
IH0000,2024,6,20,-11.900000000002365,4123.830000000021,4224
IH0000,2024,6,30,-22.80000000000291,4043.68000000002,4224
IH0000,2024,6,40,-81.49999999999545,4061.949999999965,4224
IH0000,2024,6,50,-96.09999999998672,3992.9500000000344,4224
IM0000,2024,6,0,-555.400000000056,70915.99999999854,4404
IM0000,2024,6,10,-26.399999999995998,69119.09999999918,4404
IM0000,2024,6,20,132.30000000001382,72068.1699999987,4404
IM0000,2024,6,30,450.7000000000544,73113.72999999928,4404
IM0000,2024,6,40,237.90000000000327,71036.72999999863,4404
IM0000,2024,6,50,300.3999999999796,71424.63999999897,4404
IC0000,2024,7,0,-231.899999999976,54099.80999999898,5293
IC0000,2024,7,10,109.39999999992233,50902.439999999224,5293
IC0000,2024,7,20,174.00000000005184,52167.65999999909,5293
IC0000,2024,7,30,157.49999999991542,53471.7099999993,5293
IC0000,2024,7,40,90.59999999998308,53647.29999999957,5293
IC0000,2024,7,50,194.599999999994,54207.31999999866,5293
IF0000,2024,7,0,-101.10000000005402,11108.530000000166,5181
IF0000,2024,7,10,22.70000000004802,10295.990000000153,5181
IF0000,2024,7,20,-18.399999999953707,10807.84000000007,5181
IF0000,2024,7,30,-63.39999999999054,11044.200000000039,5181
IF0000,2024,7,40,-48.30000000001428,10678.590000000087,5181
IF0000,2024,7,50,-47.29999999998972,11037.430000000191,5181
IH0000,2024,7,0,-77.70000000000437,4647.990000000017,5089
IH0000,2024,7,10,-65.19999999997935,4450.120000000053,5089
IH0000,2024,7,20,-107.49999999996771,4545.250000000066,5089
IH0000,2024,7,30,-146.30000000000518,4569.850000000061,5089
