code,year,month,F,X,sum,sumsq,n
IC0000,2024,2,60,140,1091.3000000000775,290906.8099999995,3495
IC0000,2024,2,60,160,1019.6000000000759,348800.33999999834,3493
IC0000,2024,2,60,180,1205.5000000000555,394219.2099999985,3476
IC0000,2024,2,60,200,1181.7000000000526,433253.6699999982,3389
IC0000,2024,2,60,220,1050.900000000045,446276.8299999981,2941
IC0000,2024,2,60,240,0.0,0.0,0
IC0000,2024,2,70,60,1625.5999999999767,218223.6399999988,3518
IC0000,2024,2,70,80,1616.4999999999818,181351.46999999823,3518
IC0000,2024,2,70,100,1822.600000000043,197105.09999999905,3517
IC0000,2024,2,70,110,2056.300000000094,208031.14999999964,3515
IC0000,2024,2,70,120,1811.4000000000024,221761.03999999957,3502
IC0000,2024,2,70,140,1091.7000000000298,299163.00999999896,3495
IC0000,2024,2,70,160,1020.0000000000282,353575.41999999806,3493
IC0000,2024,2,70,180,1204.0999999999976,398785.3299999974,3476
IC0000,2024,2,70,200,1160.300000000013,434944.7499999988,3389
IC0000,2024,2,70,220,1007.7000000000298,447727.3099999987,2941
IC0000,2024,2,70,240,0.0,0.0,0
IF0000,2024,2,30,60,386.40000000001464,16294.160000000014,3472
IF0000,2024,2,30,80,420.3000000000211,20600.849999999868,3471
IF0000,2024,2,30,100,461.50000000002865,25037.629999999994,3470
IF0000,2024,2,30,110,530.4000000000087,27032.979999999756,3466
IF0000,2024,2,30,120,414.3000000000161,29481.949999999888,3458
IF0000,2024,2,30,140,157.60000000000719,37019.899999999594,3452
IF0000,2024,2,30,160,141.40000000002192,44241.319999999694,3440
IF0000,2024,2,30,180,144.999999999995,49000.139999999614,3358
IF0000,2024,2,30,200,167.40000000000146,51084.45999999977,2974
IF0000,2024,2,30,220,126.19999999997208,45322.65999999984,1985
IF0000,2024,2,30,240,0.0,0.0,0
IF0000,2024,2,40,60,457.19999999996026,17788.199999999906,3472
IF0000,2024,2,40,80,489.6999999999671,22035.96999999972,3471
IF0000,2024,2,40,100,531.6999999999739,26268.029999999835,3470
IF0000,2024,2,40,110,598.9999999999536,28443.939999999682,3466
IF0000,2024,2,40,120,481.89999999995916,30950.78999999981,3458
IF0000,2024,2,40,140,225.59999999995262,38694.77999999949,3452
IF0000,2024,2,40,160,205.79999999996699,46212.39999999935,3440
IF0000,2024,2,40,180,212.1999999999466,50845.53999999933,3358
IF0000,2024,2,40,200,156.7999999999729,52969.45999999945,2974
IF0000,2024,2,40,220,105.99999999997681,47242.739999999656,1985
IF0000,2024,2,40,240,0.0,0.0,0
IF0000,2024,2,50,60,399.000000000025,18430.51999999984,3472
IF0000,2024,2,50,80,431.50000000003183,22123.169999999733,3471
IF0000,2024,2,50,100,472.7000000000394,26117.669999999824,3470
IF0000,2024,2,50,110,540.6000000000195,28222.379999999594,3466
IF0000,2024,2,50,120,424.500000000025,31013.909999999858,3458
IF0000,2024,2,50,140,169.40000000001737,38909.09999999937,3452
IF0000,2024,2,50,160,145.40000000003283,46087.079999999514,3440
IF0000,2024,2,50,180,151.20000000001482,50625.059999999285,3358
IF0000,2024,2,50,200,93.80000000002019,53105.419999999634,2974
IF0000,2024,2,50,220,46.59999999999354,47377.73999999974,1985
IF0000,2024,2,50,240,0.0,0.0,0
IF0000,2024,2,60,60,433.8000000000079,19942.319999999825,3472
IF0000,2024,2,60,80,464.9000000000142,23442.249999999836,3471
IF0000,2024,2,60,100,506.10000000002174,27237.26999999981,3470
IF0000,2024,2,60,110,573.6000000000013,29136.259999999744,3466
IF0000,2024,2,60,120,463.90000000000646,31636.74999999985,3458
IF0000,2024,2,60,140,210.4000000000001,39274.219999999485,3452
IF0000,2024,2,60,160,187.40000000001555,45832.51999999954,3440
IF0000,2024,2,60,180,189.20000000000027,50528.41999999934,3358
IF0000,2024,2,60,200,102.80000000001291,53203.53999999938,2974
IF0000,2024,2,60,220,60.39999999999645,47401.819999999556,1985
IF0000,2024,2,60,240,0.0,0.0,0
IF0000,2024,2,70,60,491.0000000000359,26801.79999999969,3472
IF0000,2024,2,70,80,520.9000000000433,22903.92999999983,3471
IF0000,2024,2,70,100,561.7000000000503,26762.429999999596,3470
IF0000,2024,2,70,110,631.2000000000307,28644.89999999962,3466
IF0000,2024,2,70,120,514.9000000000365,31208.42999999966,3458
IF0000,2024,2,70,140,263.4000000000274,39066.379999999255,3452
IF0000,2024,2,70,160,240.80000000004247,45532.1199999993,3440
IF0000,2024,2,70,180,229.60000000002628,50070.73999999921,3358
IF0000,2024,2,70,200,131.40000000004238,52780.0599999992,2974
IF0000,2024,2,70,220,121.00000000002046,46931.97999999921,1985
IF0000,2024,2,70,240,0.0,0.0,0
IH0000,2024,2,30,60,165.30000000000018,7281.790000000252,3445
IH0000,2024,2,30,80,163.5999999999931,9325.520000000148,3445
IH0000,2024,2,30,100,118.10000000001446,11469.270000000082,3440
IH0000,2024,2,30,110,65.40000000000782,12613.160000000087,3435
IH0000,2024,2,30,120,-16.300000000014734,13986.71000000016,3417
IH0000,2024,2,30,140,-53.40000000000191,16794.09999999999,3372
IH0000,2024,2,30,160,-105.100000000014,18890.289999999968,3169
IH0000,2024,2,30,180,-93.90000000000327,19225.290000000048,2693
IH0000,2024,2,30,200,-15.699999999979354,17030.210000000123,1851
IH0000,2024,2,30,220,25.80000000001928,11598.640000000118,830
IH0000,2024,2,30,240,0.0,0.0,0
IH0000,2024,2,40,60,130.69999999998618,7682.27000000021,3445
IH0000,2024,2,40,80,128.99999999997908,9577.20000000003,3445
IH0000,2024,2,40,100,83.70000000000118,11725.269999999933,3440
IH0000,2024,2,40,110,30.39999999999418,12996.519999999966,3435
IH0000,2024,2,40,120,-55.90000000002874,14311.590000000067,3417
IH0000,2024,2,40,140,-98.00000000001774,17026.61999999993,3372
IH0000,2024,2,40,160,-146.70000000002256,19279.609999999902,3169
IH0000,2024,2,40,180,-129.3000000000202,19860.6499999999,2693
IH0000,2024,2,40,200,-74.90000000002283,17806.490000000216,1851
IH0000,2024,2,40,220,9.599999999998545,12280.519999999997,830
IH0000,2024,2,40,240,0.0,0.0,0
IH0000,2024,2,50,60,126.4999999999909,8156.350000000096,3445
IH0000,2024,2,50,80,124.79999999998381,9952.519999999973,3445
IH0000,2024,2,50,100,85.90000000000464,12229.590000000011,3440
IH0000,2024,2,50,110,31.799999999999272,13480.599999999962,3435
IH0000,2024,2,50,120,-55.1000000000231,14768.749999999989,3417
IH0000,2024,2,50,140,-97.80000000001064,17590.93999999986,3372
IH0000,2024,2,50,160,-141.90000000001055,19818.369999999803,3169
IH0000,2024,2,50,180,-120.50000000000182,20637.009999999787,2693
IH0000,2024,2,50,200,-101.6999999999739,18518.489999999954,1851
IH0000,2024,2,50,220,26.60000000001037,13116.640000000134,830
IH0000,2024,2,50,240,0.0,0.0,0
IH0000,2024,2,60,60,158.29999999999018,8436.19000000023,3445
IH0000,2024,2,60,80,156.59999999998308,10161.320000000134,3445
IH0000,2024,2,60,100,115.90000000000464,12625.39000000017,3440
IH0000,2024,2,60,110,61.39999999999782,13785.52000000014,3435
IH0000,2024,2,60,120,-27.900000000025102,15161.670000000273,3417
IH0000,2024,2,60,140,-75.60000000001355,17867.540000000146,3372
IH0000,2024,2,60,160,-109.50000000003092,19855.8500000001,3169
IH0000,2024,2,60,180,-104.10000000002037,20475.290000000186,2693
IH0000,2024,2,60,200,-91.10000000001082,18458.770000000255,1851
IH0000,2024,2,60,220,23.79999999998381,13175.52000000014,830
IH0000,2024,2,60,240,0.0,0.0,0
IH0000,2024,2,70,60,220.69999999999254,11904.66999999989,3445
IH0000,2024,2,70,80,218.99999999998545,10087.399999999903,3445
IH0000,2024,2,70,100,179.10000000000719,12407.790000000012,3440
IH0000,2024,2,70,110,124.0,13574.439999999888,3435
IH0000,2024,2,70,120,34.099999999977626,14837.909999999969,3417
IH0000,2024,2,70,140,-14.800000000014279,17791.09999999974,3372
IH0000,2024,2,70,160,-54.50000000002001,19662.60999999972,3169
IH0000,2024,2,70,180,-29.50000000000273,20498.009999999817,2693
IH0000,2024,2,70,200,-82.30000000000337,18817.569999999912,1851
IH0000,2024,2,70,220,55.79999999998927,13523.559999999878,830
IH0000,2024,2,70,240,0.0,0.0,0
IM0000,2024,2,30,60,1164.5000000000205,187609.54999999926,3525
IM0000,2024,2,30,80,1070.6000000000204,236120.4,3525
IM0000,2024,2,30,100,1128.7000000000244,283454.97000000044,3525
IM0000,2024,2,30,110,1321.199999999978,293752.91999999987,3524
IM0000,2024,2,30,120,1251.1999999999812,305768.0200000009,3511
IM0000,2024,2,30,140,642.400000000041,407891.0599999995,3497
IM0000,2024,2,30,160,945.9000000000069,495394.6299999993,3497
IM0000,2024,2,30,180,955.0000000000423,566844.9199999999,3497
IM0000,2024,2,30,200,1022.9999999999936,613969.6999999993,3483
IM0000,2024,2,30,220,830.1999999999771,655149.0199999997,3317
IM0000,2024,2,30,240,0.0,0.0,0
IM0000,2024,2,40,60,1752.1000000000718,209601.82999999935,3525
IM0000,2024,2,40,80,1658.2000000000717,253879.5199999988,3525
IM0000,2024,2,40,100,1716.3000000000757,299906.3299999981,3525
IM0000,2024,2,40,110,1905.6000000000304,312028.27999999974,3524
IM0000,2024,2,40,120,1802.4000000000292,320890.500000001,3511
IM0000,2024,2,40,140,1166.4000000000856,439747.13999999966,3497
IM0000,2024,2,40,160,1469.9000000000515,528849.8699999977,3497
IM0000,2024,2,40,180,1479.0000000000869,596066.12,3497
IM0000,2024,2,40,200,1520.4000000000378,648697.6199999998,3483
IM0000,2024,2,40,220,1237.2000000000344,691912.9400000003,3317
IM0000,2024,2,40,240,0.0,0.0,0
IM0000,2024,2,50,60,1900.1000000001027,217869.98999999894,3525
IM0000,2024,2,50,80,1806.2000000001026,254991.91999999897,3525
IM0000,2024,2,50,100,1864.3000000001066,294586.85000000027,3525
IM0000,2024,2,50,110,2056.6000000000613,306777.75999999966,3524
IM0000,2024,2,50,120,1959.6000000000645,315381.7000000011,3511
IM0000,2024,2,50,140,1315.0000000001241,435178.45999999787,3497
IM0000,2024,2,50,160,1618.50000000009,526895.0299999984,3497
IM0000,2024,2,50,180,1627.6000000001254,590328.6799999995,3497
IM0000,2024,2,50,200,1645.2000000000771,641523.6599999984,3483
IM0000,2024,2,50,220,1330.8000000000784,683431.4600000008,3317
IM0000,2024,2,50,240,0.0,0.0,0
IM0000,2024,2,60,60,2018.1000000000308,239160.1499999995,3525
IM0000,2024,2,60,80,1924.2000000000307,271331.72000000044,3525
IM0000,2024,2,60,100,1982.3000000000347,303349.1300000001,3525
IM0000,2024,2,60,110,2175.3999999999887,318302.76000000024,3524
IM0000,2024,2,60,120,2104.599999999987,326277.6200000009,3511
IM0000,2024,2,60,140,1471.800000000048,446404.6999999995,3497
IM0000,2024,2,60,160,1775.3000000000138,532127.7499999997,3497
IM0000,2024,2,60,180,1784.4000000000492,595998.5200000008,3497
IM0000,2024,2,60,200,1813.8000000000038,652794.699999999,3483
IM0000,2024,2,60,220,1503.3999999999996,688423.8600000007,3317
IM0000,2024,2,60,240,0.0,0.0,0
IM0000,2024,2,70,60,2231.1000000000536,320195.39000000164,3525
IM0000,2024,2,70,80,2137.2000000000535,269545.60000000085,3525
IM0000,2024,2,70,100,2195.3000000000575,301845.61000000086,3525
IM0000,2024,2,70,110,2386.000000000012,318491.4000000004,3524
IM0000,2024,2,70,120,2299.0000000000086,330454.0200000018,3511
IM0000,2024,2,70,140,1679.4000000000647,452080.74000000156,3497
IM0000,2024,2,70,160,1982.9000000000306,538072.7899999988,3497
IM0000,2024,2,70,180,1992.000000000066,599396.6400000026,3497
IM0000,2024,2,70,200,2010.4000000000206,660447.3399999992,3483
IM0000,2024,2,70,220,1771.8000000000156,694997.4199999986,3317
IM0000,2024,2,70,240,0.0,0.0,0
IC0000,2024,3,30,60,686.4999999999636,50546.79000000019,4885
IC0000,2024,3,30,80,702.5999999999458,60849.60000000015,4883
IC0000,2024,3,30,100,603.7000000000344,71726.11000000016,4878
IC0000,2024,3,30,110,612.49999999995,79607.23000000035,4873
IC0000,2024,3,30,120,575.6000000000131,90207.15999999963,4864
IC0000,2024,3,30,140,845.2000000000135,109208.99999999994,4819
IC0000,2024,3,30,160,892.9999999999754,120583.01999999926,4630
IC0000,2024,3,30,180,777.2999999999483,120226.46999999977,4083
IC0000,2024,3,30,200,230.39999999998236,104894.77999999987,3101
IC0000,2024,3,30,220,91.29999999998199,60380.729999999654,1468
IC0000,2024,3,30,240,0.0,0.0,0
IC0000,2024,3,40,60,688.7000000000462,50620.15000000059,4885
IC0000,2024,3,40,80,704.0000000000255,60518.840000000484,4883
IC0000,2024,3,40,100,603.9000000001097,73087.87000000024,4878
IC0000,2024,3,40,110,616.3000000000256,80960.71000000047,4873
IC0000,2024,3,40,120,580.0000000000928,91724.99999999971,4864
IC0000,2024,3,40,140,850.6000000000895,111639.44000000037,4819
IC0000,2024,3,40,160,868.6000000000613,121944.89999999966,4630
IC0000,2024,3,40,180,704.5000000000364,121364.8699999991,4083
IC0000,2024,3,40,200,189.40000000001692,106306.37999999894,3101
IC0000,2024,3,40,220,108.4999999999518,61410.129999999925,1468
IC0000,2024,3,40,240,0.0,0.0,0
IC0000,2024,3,50,60,572.4999999999163,53308.030000000894,4885
IC0000,2024,3,50,80,592.199999999897,64111.04000000064,4883
IC0000,2024,3,50,100,485.89999999998236,77284.55000000013,4878
IC0000,2024,3,50,110,495.4999999998972,85341.2300000001,4873
IC0000,2024,3,50,120,462.5999999999676,96327.27999999962,4864
IC0000,2024,3,50,140,751.3999999999687,116911.31999999983,4819
IC0000,2024,3,50,160,774.7999999999311,126226.21999999935,4630
IC0000,2024,3,50,180,537.4999999999527,125672.98999999969,4083
IC0000,2024,3,50,200,10.599999999955799,109518.61999999991,3101
IC0000,2024,3,50,220,-85.5000000000573,63902.130000000376,1468
IC0000,2024,3,50,240,0.0,0.0,0
IC0000,2024,3,60,60,590.1000000000076,50304.02999999887,4885
IC0000,2024,3,60,80,604.7999999999902,62952.47999999924,4883
IC0000,2024,3,60,100,509.30000000007294,76703.30999999864,4878
IC0000,2024,3,60,110,516.8999999999878,85052.42999999877,4873
IC0000,2024,3,60,120,483.4000000000542,95662.31999999844,4864
IC0000,2024,3,60,140,778.2000000000462,116418.07999999895,4819
IC0000,2024,3,60,160,764.0000000000191,124435.53999999799,4630
IC0000,2024,3,60,180,520.3000000000375,124434.989999999,4083
IC0000,2024,3,60,200,-27.799999999954707,108013.69999999914,3101
IC0000,2024,3,60,220,-75.90000000000418,62188.0899999998,1468
IC0000,2024,3,60,240,0.0,0.0,0
IC0000,2024,3,70,60,577.1999999998834,71219.14000000077,4884
IC0000,2024,3,70,80,593.1999999998643,62251.36000000035,4883
IC0000,2024,3,70,100,502.29999999994925,76350.47000000002,4878
IC0000,2024,3,70,110,506.8999999998641,84787.4699999999,4873
IC0000,2024,3,70,120,481.79999999992833,94479.88000000015,4864
IC0000,2024,3,70,140,753.3999999999269,114443.52000000012,4819
IC0000,2024,3,70,160,758.7999999999038,122981.97999999918,4630
IC0000,2024,3,70,180,509.8999999999178,123594.14999999957,4083
IC0000,2024,3,70,200,18.399999999962347,108946.09999999955,3101
IC0000,2024,3,70,220,-111.90000000004056,61362.72999999962,1468
IC0000,2024,3,70,240,0.0,0.0,0
IF0000,2024,3,30,60,204.9000000000442,9781.550000000196,4813
IF0000,2024,3,30,80,168.8000000000493,12200.000000000244,4810
IF0000,2024,3,30,100,84.50000000003365,14980.970000000229,4790
IF0000,2024,3,30,110,67.70000000006348,16762.05000000031,4750
IF0000,2024,3,30,120,106.60000000003674,18702.340000000095,4685
IF0000,2024,3,30,140,49.6000000000372,21540.259999999907,4397
IF0000,2024,3,30,160,66.70000000003711,22287.349999999995,3862
IF0000,2024,3,30,180,-28.199999999937518,20416.640000000207,3013
IF0000,2024,3,30,200,-170.29999999999654,16043.090000000251,2006
IF0000,2024,3,30,220,-74.09999999999309,8185.690000000124,852
IF0000,2024,3,30,240,0.0,0.0,0
IF0000,2024,3,40,60,231.09999999999854,10089.51000000012,4813
IF0000,2024,3,40,80,194.40000000000418,12513.24000000006,4810
IF0000,2024,3,40,100,108.4999999999909,15441.650000000067,4790
IF0000,2024,3,40,110,88.30000000001746,17204.330000000104,4750
IF0000,2024,3,40,120,129.3999999999951,19207.34000000002,4685
IF0000,2024,3,40,140,51.80000000000973,21961.979999999876,4397
IF0000,2024,3,40,160,24.90000000000873,22436.46999999983,3862
IF0000,2024,3,40,180,-103.99999999996135,20357.63999999995,3013
IF0000,2024,3,40,200,-215.69999999997344,15992.24999999996,2006
IF0000,2024,3,40,220,-125.29999999998927,8046.72999999993,852
IF0000,2024,3,40,240,0.0,0.0,0
IF0000,2024,3,50,60,222.70000000002074,10602.510000000228,4813
IF0000,2024,3,50,80,187.40000000002692,13084.360000000213,4810
IF0000,2024,3,50,100,105.30000000001473,16103.930000000197,4790
IF0000,2024,3,50,110,83.10000000003947,17930.330000000096,4750
IF0000,2024,3,50,120,126.80000000001473,19840.26000000005,4685
IF0000,2024,3,50,140,59.200000000016644,22753.819999999825,4397
IF0000,2024,3,50,160,12.700000000018008,23208.469999999696,3862
IF0000,2024,3,50,180,-159.19999999995753,21060.23999999998,3013
IF0000,2024,3,50,200,-305.09999999998945,16454.290000000074,2006
IF0000,2024,3,50,220,-221.49999999999,8411.969999999914,852
IF0000,2024,3,50,240,0.0,0.0,0
IF0000,2024,3,60,60,206.30000000003383,10541.15000000017,4813
IF0000,2024,3,60,80,170.20000000003893,13128.840000000197,4810
IF0000,2024,3,60,100,85.90000000002146,16195.01000000021,4790
IF0000,2024,3,60,110,45.50000000005002,18050.970000000252,4750
IF0000,2024,3,60,120,84.60000000002765,20017.060000000165,4685
IF0000,2024,3,60,140,10.60000000003265,22830.259999999907,4397
IF0000,2024,3,60,160,-49.29999999997108,23107.629999999783,3862
IF0000,2024,3,60,180,-188.59999999996444,21003.799999999865,3013
IF0000,2024,3,60,200,-357.69999999996617,16346.329999999969,2006
IF0000,2024,3,60,220,-256.4999999999736,8837.249999999933,852
IF0000,2024,3,60,240,0.0,0.0,0
IF0000,2024,3,70,60,283.399999999996,15538.620000000066,4811
IF0000,2024,3,70,80,248.80000000000018,13285.560000000032,4810
IF0000,2024,3,70,100,159.69999999998618,16442.13000000012,4790
IF0000,2024,3,70,110,122.50000000001728,18263.17000000013,4750
IF0000,2024,3,70,120,160.99999999999363,20080.059999999936,4685
IF0000,2024,3,70,140,79.39999999999372,22951.65999999977,4397
IF0000,2024,3,70,160,-18.69999999999618,23353.709999999595,3862
IF0000,2024,3,70,180,-152.1999999999648,21199.959999999777,3013
IF0000,2024,3,70,200,-339.10000000000036,16577.450000000026,2006
IF0000,2024,3,70,220,-287.4999999999927,8875.649999999987,852
IF0000,2024,3,70,240,0.0,0.0,0
IH0000,2024,3,30,60,123.49999999999773,4593.730000000131,4742
IH0000,2024,3,30,80,67.29999999997153,5814.850000000164,4712
IH0000,2024,3,30,100,58.49999999999454,7139.930000000198,4614
IH0000,2024,3,30,110,-7.000000000011369,7769.620000000282,4530
IH0000,2024,3,30,120,12.599999999983083,8377.440000000215,4374
IH0000,2024,3,30,140,-52.00000000000864,8899.780000000144,3870
IH0000,2024,3,30,160,-86.40000000004238,8683.90000000007,3135
IH0000,2024,3,30,180,-46.500000000020464,7118.990000000071,2141
IH0000,2024,3,30,200,-8.700000000025739,4641.909999999954,1065
IH0000,2024,3,30,220,-16.600000000004002,1864.8399999999851,319
IH0000,2024,3,30,240,0.0,0.0,0
IH0000,2024,3,40,60,184.70000000000937,4573.130000000075,4742
IH0000,2024,3,40,80,126.09999999997899,5782.770000000115,4712
IH0000,2024,3,40,100,101.69999999999982,7190.890000000061,4614
IH0000,2024,3,40,110,30.99999999998954,7864.82000000009,4530
IH0000,2024,3,40,120,38.39999999998781,8496.280000000019,4374
IH0000,2024,3,40,140,-38.00000000000864,8954.259999999944,3870
IH0000,2024,3,40,160,-89.20000000003347,8696.93999999998,3135
IH0000,2024,3,40,180,-62.50000000002319,7157.390000000026,2141
IH0000,2024,3,40,200,-32.700000000016644,4712.950000000053,1065
IH0000,2024,3,40,220,-16.40000000000782,1874.4400000000514,319
IH0000,2024,3,40,240,0.0,0.0,0
IH0000,2024,3,50,60,200.10000000001992,4558.890000000161,4742
IH0000,2024,3,50,80,143.29999999998518,5830.890000000149,4712
IH0000,2024,3,50,100,113.70000000000528,7243.570000000108,4614
IH0000,2024,3,50,110,35.800000000001546,7933.580000000137,4530
IH0000,2024,3,50,120,45.200000000008004,8616.880000000087,4374
IH0000,2024,3,50,140,-17.19999999997026,9102.46000000006,3870
IH0000,2024,3,50,160,-96.59999999997126,8856.420000000066,3135
IH0000,2024,3,50,180,-125.29999999995789,7175.9900000000325,2141
IH0000,2024,3,50,200,-108.499999999995,4643.149999999874,1065
IH0000,2024,3,50,220,-45.80000000000564,1771.7199999999461,319
IH0000,2024,3,50,240,0.0,0.0,0
IH0000,2024,3,60,60,198.2999999999788,4397.649999999988,4742
IH0000,2024,3,60,80,139.49999999994952,5782.330000000131,4712
IH0000,2024,3,60,100,108.09999999997399,7287.85000000011,4614
IH0000,2024,3,60,110,45.799999999968804,8011.900000000159,4530
IH0000,2024,3,60,120,49.599999999962165,8657.880000000087,4374
IH0000,2024,3,60,140,1.1999999999611646,9093.939999999991,3870
IH0000,2024,3,60,160,-112.80000000005202,8852.06000000003,3135
IH0000,2024,3,60,180,-128.90000000003465,7195.509999999978,2141
IH0000,2024,3,60,200,-91.70000000003574,4755.14999999989,1065
IH0000,2024,3,60,220,-39.400000000003274,1952.2399999999832,319
IH0000,2024,3,60,240,0.0,0.0,0
IH0000,2024,3,70,60,257.0000000000391,6476.040000000124,4730
IH0000,2024,3,70,80,202.30000000000155,5557.130000000078,4712
IH0000,2024,3,70,100,168.900000000016,7138.970000000111,4614
IH0000,2024,3,70,110,108.40000000000828,7830.260000000098,4530
IH0000,2024,3,70,120,102.00000000002183,8460.400000000049,4374
IH0000,2024,3,70,140,45.80000000001519,8938.05999999991,3870
IH0000,2024,3,70,160,-99.80000000001564,8746.419999999944,3135
IH0000,2024,3,70,180,-146.900000000011,7176.669999999924,2141
IH0000,2024,3,70,200,-112.70000000000755,4565.549999999788,1065
IH0000,2024,3,70,220,-68.40000000000236,1804.2399999999254,319
IH0000,2024,3,70,240,0.0,0.0,0
IM0000,2024,3,30,60,982.4999999999873,77289.21000000015,4908
IM0000,2024,3,30,80,1030.0999999999785,93129.58999999934,4908
IM0000,2024,3,30,100,1050.9000000000115,107880.32999999974,4905
IM0000,2024,3,30,110,1022.3000000000075,117078.34999999934,4902
IM0000,2024,3,30,120,997.699999999988,129642.92999999883,4887
IM0000,2024,3,30,140,1380.9000000000206,164167.78999999916,4871
IM0000,2024,3,30,160,1402.7000000000044,190781.59000000014,4839
IM0000,2024,3,30,180,1428.3999999999596,203005.8999999992,4652
IM0000,2024,3,30,200,1218.3000000000093,202793.66999999995,4079
IM0000,2024,3,30,220,387.6999999999698,162080.19000000073,2765
IM0000,2024,3,30,240,0.0,0.0,0
IM0000,2024,3,40,60,1058.3000000000138,80550.13000000054,4908
IM0000,2024,3,40,80,1105.900000000005,96615.34999999974,4908
IM0000,2024,3,40,100,1127.7000000000362,112162.28999999976,4905
IM0000,2024,3,40,110,1100.1000000000358,122334.26999999936,4902
IM0000,2024,3,40,120,1068.9000000000233,135002.4899999993,4887
IM0000,2024,3,40,140,1447.9000000000533,172120.42999999927,4871
IM0000,2024,3,40,160,1453.300000000032,197339.3900000003,4839
IM0000,2024,3,40,180,1457.5999999999822,208536.06000000014,4652
IM0000,2024,3,40,200,1248.1000000000395,207248.99000000005,4079
IM0000,2024,3,40,220,380.30000000001564,165741.51000000004,2765
IM0000,2024,3,40,240,0.0,0.0,0
IM0000,2024,3,50,60,789.2999999999483,83035.37000000039,4908
IM0000,2024,3,50,80,836.8999999999396,99447.51000000037,4908
IM0000,2024,3,50,100,858.2999999999693,116472.21000000017,4905
IM0000,2024,3,50,110,841.2999999999674,126376.94999999882,4902
IM0000,2024,3,50,120,797.0999999999458,138327.24999999983,4887
IM0000,2024,3,50,140,1179.499999999979,176551.38999999966,4871
IM0000,2024,3,50,160,1185.49999999996,200812.87000000014,4839
IM0000,2024,3,50,180,1144.9999999999163,211710.7399999997,4652
IM0000,2024,3,50,200,959.8999999999605,209958.7499999994,4079
IM0000,2024,3,50,220,114.6999999999698,169666.59000000052,2765
IM0000,2024,3,50,240,0.0,0.0,0
IM0000,2024,3,60,60,1040.5000000000546,81877.68999999815,4908
IM0000,2024,3,60,80,1088.1000000000458,99107.62999999872,4908
IM0000,2024,3,60,100,1106.5000000000773,116425.48999999856,4905
IM0000,2024,3,60,110,1087.9000000000751,126464.26999999829,4902
IM0000,2024,3,60,120,1046.3000000000575,138271.56999999803,4887
IM0000,2024,3,60,140,1420.1000000000959,176876.22999999754,4871
IM0000,2024,3,60,160,1428.5000000000728,199277.58999999746,4839
IM0000,2024,3,60,180,1352.8000000000357,209763.01999999728,4652
IM0000,2024,3,60,200,1106.1000000001104,206426.5499999977,4079
IM0000,2024,3,60,220,266.1000000000495,166509.54999999906,2765
IM0000,2024,3,60,240,0.0,0.0,0
IM0000,2024,3,70,60,881.0999999999985,113801.20999999873,4908
IM0000,2024,3,70,80,928.6999999999898,98972.34999999823,4908
IM0000,2024,3,70,100,943.5000000000209,117153.28999999892,4905
IM0000,2024,3,70,110,920.5000000000191,127946.4699999981,4902
IM0000,2024,3,70,120,878.3000000000029,138689.28999999844,4887
IM0000,2024,3,70,140,1253.100000000034,177073.26999999775,4871
IM0000,2024,3,70,160,1255.3000000000156,199152.02999999977,4839
IM0000,2024,3,70,180,1177.3999999999833,210893.29999999888,4652
IM0000,2024,3,70,200,920.1000000000522,207608.54999999955,4079
IM0000,2024,3,70,220,105.70000000004802,168660.62999999995,2765
IM0000,2024,3,70,240,0.0,0.0,0
IC0000,2024,4,30,60,-3.4000000001324224,47829.75999999957,4662
IC0000,2024,4,30,80,97.19999999990614,56569.35999999969,4661
IC0000,2024,4,30,100,130.09999999990487,68837.70999999918,4641
IC0000,2024,4,30,110,132.2999999998974,77567.72999999914,4633
IC0000,2024,4,30,120,140.29999999991742,88332.72999999936,4616
IC0000,2024,4,30,140,41.799999999942884,104227.79999999843,4542
IC0000,2024,4,30,160,-6.000000000082764,112890.73999999872,4346
IC0000,2024,4,30,180,-397.0000000000946,113813.35999999863,3751
IC0000,2024,4,30,200,-327.3000000000502,93787.34999999916,2499
IC0000,2024,4,30,220,-441.1000000000304,56677.82999999993,990
IC0000,2024,4,30,240,0.0,0.0,0
IC0000,2024,4,40,60,-43.5999999999749,49794.839999999815,4662
IC0000,2024,4,40,80,59.000000000065484,59178.51999999963,4661
IC0000,2024,4,40,100,96.70000000006166,71922.26999999935,4641
IC0000,2024,4,40,110,102.30000000005384,81457.20999999919,4633
IC0000,2024,4,40,120,116.90000000006512,91271.88999999964,4616
IC0000,2024,4,40,140,10.800000000090222,107078.4399999986,4542
IC0000,2024,4,40,160,-52.79999999994561,116734.45999999832,4346
IC0000,2024,4,40,180,-493.7999999999465,117088.43999999891,3751
IC0000,2024,4,40,200,-485.6999999999498,96344.62999999896,2499
IC0000,2024,4,40,220,-581.8999999999769,59046.829999999405,990
IC0000,2024,4,40,240,0.0,0.0,0
IC0000,2024,4,50,60,-203.9999999999909,49786.400000000154,4662
IC0000,2024,4,50,80,-101.39999999995052,61321.68000000003,4661
IC0000,2024,4,50,100,-69.49999999995725,74783.71000000005,4641
IC0000,2024,4,50,110,-55.899999999963256,84719.45000000026,4633
IC0000,2024,4,50,120,-59.099999999945794,93629.81000000007,4616
IC0000,2024,4,50,140,-153.5999999999185,108961.23999999874,4542
