date,c1115,c1119,c1120,c1129,o1121,code,ym
2023-11-22,5591.0,5596.200000000001,5596.2,5594.7,5596.1,IC0000,2023-11
2023-11-23,5564.5,5569.5,5566.8,5567.9,5566.8,IC0000,2023-11
2023-11-24,5544.1,5541.9,5540.4,5551.1,5540.4,IC0000,2023-11
2023-11-27,5520.3,5518.1,5520.4,5518.4,5520.3,IC0000,2023-11
2023-11-28,5545.0,5542.299999999999,5545.0,5546.7,5545.0,IC0000,2023-11
2023-11-29,5548.6,5550.3,5548.0,5550.200000000001,5547.7,IC0000,2023-11
2023-11-30,5515.1,5521.5,5517.6,5515.1,5516.9,IC0000,2023-11
2023-11-01,3582.1000000000004,3582.0,3583.2,3581.7,3583.3,IF0000,2023-11
2023-11-02,3586.3,3587.0,3588.1000000000004,3584.1000000000004,3588.1000000000004,IF0000,2023-11
2023-11-03,3594.6000000000004,3601.1000000000004,3601.7,3599.6000000000004,3601.6,IF0000,2023-11
2023-11-06,3645.5,3640.7,3643.5,3647.0,3643.3999999999996,IF0000,2023-11
2023-11-07,3626.5,3623.3999999999996,3622.8,3621.1,3622.6000000000004,IF0000,2023-11
2023-11-08,3634.4,3633.3,3633.8,3633.6,3633.8,IF0000,2023-11
2023-11-09,3623.3,3626.3999999999996,3626.7,3622.3999999999996,3626.6000000000004,IF0000,2023-11
2023-11-10,3593.0,3592.5,3594.0,3593.9,3594.1000000000004,IF0000,2023-11
2023-11-13,3575.0,3572.8999999999996,3573.5,3574.0,3573.3999999999996,IF0000,2023-11
2023-11-14,3592.3,3589.1,3588.1,3586.7,3588.1,IF0000,2023-11
2023-11-15,3620.0,3619.8999999999996,3618.7,3612.8999999999996,3618.8,IF0000,2023-11
2023-11-16,3586.7,3587.3,3585.2,3577.6000000000004,3585.2,IF0000,2023-11
2023-11-17,3561.6000000000004,3558.2,3558.5,3563.3,3558.3999999999996,IF0000,2023-11
2023-11-20,3581.9,3590.3999999999996,3591.5,3589.7,3591.8999999999996,IF0000,2023-11
2023-11-21,3608.2,3611.2,3613.8999999999996,3608.2,3613.8,IF0000,2023-11
2023-11-22,3572.3999999999996,3574.3999999999996,3574.1,3572.7,3574.3,IF0000,2023-11
2023-11-23,3548.5,3551.3,3549.3999999999996,3549.3,3549.3999999999996,IF0000,2023-11
2023-11-24,3545.3,3544.6000000000004,3543.3999999999996,3545.9,3543.3999999999996,IF0000,2023-11
2023-11-27,3499.5,3497.8,3498.3,3497.1000000000004,3498.3,IF0000,2023-11
2023-11-28,3514.5,3511.6000000000004,3513.2,3514.2,3513.2,IF0000,2023-11
2023-11-29,3498.3,3498.8,3499.2,3499.9,3499.2,IF0000,2023-11
2023-11-30,3502.3999999999996,3503.6000000000004,3501.7,3503.5,3501.6000000000004,IF0000,2023-11
2023-11-01,2426.1,2426.2,2427.3999999999996,2426.1000000000004,2427.5,IH0000,2023-11
2023-11-02,2434.8,2434.8,2435.6000000000004,2433.8,2435.7,IH0000,2023-11
2023-11-03,2440.0,2443.6000000000004,2444.2,2443.2,2444.1000000000004,IH0000,2023-11
2023-11-06,2466.3,2463.3,2464.6000000000004,2467.0,2464.5,IH0000,2023-11
2023-11-07,2450.2,2447.9,2447.5,2445.7,2447.3999999999996,IH0000,2023-11
2023-11-08,2451.9,2451.3999999999996,2451.8,2451.3,2451.8,IH0000,2023-11
2023-11-09,2442.8,2444.8,2445.5,2444.3999999999996,2445.5,IH0000,2023-11
2023-11-10,2421.9,2421.5,2422.1,2422.7,2422.2,IH0000,2023-11
2023-11-13,2406.9,2406.1,2406.3999999999996,2406.5,2406.3999999999996,IH0000,2023-11
2023-11-14,2413.1,2411.5,2410.5,2408.7,2410.5,IH0000,2023-11
2023-11-15,2434.2,2433.5,2432.2,2428.9,2432.2,IH0000,2023-11
2023-11-16,2411.9,2412.2,2411.0,2406.2,2411.0,IH0000,2023-11
2023-11-17,2390.1,2388.1,2388.3999999999996,2390.9,2388.3999999999996,IH0000,2023-11
2023-11-20,2410.5,2416.6000000000004,2416.3999999999996,2415.0,2416.5,IH0000,2023-11
2023-11-21,2430.7,2432.0,2434.3,2431.9,2434.3,IH0000,2023-11
2023-11-22,2414.5,2415.2,2415.1,2414.0,2415.1,IH0000,2023-11
2023-11-23,2395.3,2396.5,2395.8,2395.8,2395.7,IH0000,2023-11
2023-11-24,2401.2,2400.8,2400.2,2400.7,2400.3,IH0000,2023-11
2023-11-27,2362.7,2361.8,2361.3,2360.0,2361.3,IH0000,2023-11
2023-11-28,2369.9,2368.2,2369.1000000000004,2369.8,2369.3,IH0000,2023-11
2023-11-29,2359.0,2359.5,2360.0,2359.7,2359.9,IH0000,2023-11
2023-11-30,2370.7,2371.2,2369.7,2371.2,2369.6000000000004,IH0000,2023-11
2023-11-01,5913.200000000001,5913.1,5916.0,5914.4,5915.799999999999,IM0000,2023-11
2023-11-02,5887.799999999999,5886.9,5890.4,5884.2,5890.6,IM0000,2023-11
2023-11-03,5952.7,5958.7,5960.5,5960.799999999999,5960.4,IM0000,2023-11
2023-11-06,6069.3,6065.1,6067.799999999999,6084.5,6067.7,IM0000,2023-11
2023-11-07,6060.3,6057.3,6056.6,6054.6,6056.7,IM0000,2023-11
2023-11-08,6115.7,6115.3,6117.8,6116.5,6117.5,IM0000,2023-11
2023-11-09,6067.6,6069.1,6067.700000000001,6055.7,6067.6,IM0000,2023-11
2023-11-10,6031.7,6033.5,6038.3,6038.0,6038.5,IM0000,2023-11
2023-11-13,6055.1,6053.0,6054.5,6050.3,6054.6,IM0000,2023-11
2023-11-14,6111.4,6108.4,6104.1,6101.200000000001,6103.700000000001,IM0000,2023-11
2023-11-15,6148.9,6155.4,6153.1,6151.3,6153.200000000001,IM0000,2023-11
2023-11-16,6117.4,6117.5,6111.5,6103.200000000001,6111.5,IM0000,2023-11
2023-11-17,6121.3,6111.3,6110.9,6119.4,6111.0,IM0000,2023-11
2023-11-20,6193.7,6206.6,6206.0,6208.6,6205.5,IM0000,2023-11
2023-11-21,6191.1,6194.2,6196.1,6192.7,6196.200000000001,IM0000,2023-11
2023-11-22,6136.0,6142.5,6141.9,6139.200000000001,6141.799999999999,IM0000,2023-11
2023-11-23,6123.4,6129.4,6127.6,6131.3,6127.6,IM0000,2023-11
2023-11-24,6083.1,6081.1,6077.6,6089.7,6077.6,IM0000,2023-11
2023-11-27,6044.700000000001,6043.299999999999,6044.5,6040.799999999999,6044.2,IM0000,2023-11
2023-11-28,6084.0,6081.7,6085.4,6087.4,6084.799999999999,IM0000,2023-11
2023-11-29,6092.9,6094.4,6095.1,6091.0,6094.799999999999,IM0000,2023-11
2023-11-30,6027.7,6036.5,6030.9,6027.9,6030.8,IM0000,2023-11
2023-12-01,5502.200000000001,5501.9,5506.0,5504.9,5506.200000000001,IC0000,2023-12
2023-12-04,5536.700000000001,5536.1,5534.700000000001,5534.1,5535.4,IC0000,2023-12
2023-12-05,5474.1,5476.6,5476.2,5475.0,5476.1,IC0000,2023-12
2023-12-06,5458.9,5459.0,5462.4,5455.5,5461.799999999999,IC0000,2023-12
2023-12-07,5426.700000000001,5437.5,5437.200000000001,5441.5,5437.2,IC0000,2023-12
2023-12-08,5498.0,5499.1,5501.6,5510.3,5501.6,IC0000,2023-12
2023-12-11,5469.4,5473.9,5474.7,5483.1,5474.7,IC0000,2023-12
2023-12-12,5552.2,5552.3,5548.7,5549.0,5548.799999999999,IC0000,2023-12
2023-12-13,5480.4,5481.200000000001,5482.1,5477.6,5482.1,IC0000,2023-12
2023-12-14,5466.3,5462.1,5460.1,5460.6,5460.0,IC0000,2023-12
2023-12-15,5442.3,5442.2,5444.7,5447.9,5445.0,IC0000,2023-12
2023-12-18,5402.7,5412.1,5410.3,5394.8,5410.3,IC0000,2023-12
2023-12-19,5347.200000000001,5350.5,5348.799999999999,5342.9,5349.0,IC0000,2023-12
2023-12-20,5352.2,5356.1,5351.4,5348.6,5350.9,IC0000,2023-12
2023-12-21,5293.9,5288.6,5287.3,5292.5,5287.4,IC0000,2023-12
2023-12-22,5353.4,5356.9,5350.3,5364.3,5349.9,IC0000,2023-12
2023-12-25,5301.5,5302.3,5302.3,5300.9,5302.200000000001,IC0000,2023-12
2023-12-26,5246.5,5251.0,5252.0,5260.6,5252.0,IC0000,2023-12
2023-12-27,5253.5,5265.1,5266.200000000001,5284.6,5265.9,IC0000,2023-12
2023-12-28,5352.200000000001,5359.6,5362.8,5365.3,5362.2,IC0000,2023-12
2023-12-29,5427.6,5428.2,5428.2,5419.8,5428.0,IC0000,2023-12
2023-12-01,3470.3999999999996,3469.1,3470.3999999999996,3468.5,3470.5,IF0000,2023-12
2023-12-04,3476.3999999999996,3473.8,3472.2,3473.5,3472.3999999999996,IF0000,2023-12
2023-12-05,3433.0,3431.8,3430.9,3433.2,3431.0,IF0000,2023-12
2023-12-06,3396.8,3395.6000000000004,3398.5,3395.1000000000004,3398.6000000000004,IF0000,2023-12
2023-12-07,3371.2,3377.8,3378.3,3377.5,3378.5,IF0000,2023-12
2023-12-08,3398.9,3400.6000000000004,3403.0,3403.6,3402.8999999999996,IF0000,2023-12
2023-12-11,3359.0,3361.3999999999996,3362.7,3367.0,3362.8,IF0000,2023-12
2023-12-12,3418.5,3418.9,3418.3999999999996,3418.2,3418.3,IF0000,2023-12
2023-12-13,3394.9,3397.6000000000004,3398.5,3395.4,3398.6000000000004,IF0000,2023-12
2023-12-14,3379.6,3377.0,3375.8,3377.6,3376.0,IF0000,2023-12
2023-12-15,3374.8999999999996,3373.3,3373.8,3376.5,3373.7,IF0000,2023-12
2023-12-18,3337.0,3341.0,3340.8,3332.2,3340.8999999999996,IF0000,2023-12
2023-12-19,3339.7,3340.2,3339.8,3336.8999999999996,3339.9,IF0000,2023-12
2023-12-20,3330.5,3330.5,3328.2,3326.3,3328.7,IF0000,2023-12
2023-12-21,3326.6000000000004,3325.7,3324.5,3326.5,3324.3,IF0000,2023-12
2023-12-22,3365.8,3365.5,3361.5,3368.1000000000004,3361.5,IF0000,2023-12
2023-12-25,3346.7,3346.5,3347.3999999999996,3346.0,3347.3999999999996,IF0000,2023-12
2023-12-26,3324.1000000000004,3325.6000000000004,3325.7,3330.3,3325.7,IF0000,2023-12
2023-12-27,3328.6000000000004,3335.3999999999996,3335.6000000000004,3348.3,3335.7,IF0000,2023-12
2023-12-28,3407.5,3412.9,3414.9,3413.3999999999996,3414.9,IF0000,2023-12
2023-12-29,3433.3999999999996,3436.2,3436.5,3431.9,3436.5,IF0000,2023-12
2023-12-01,2346.0,2344.7,2345.3999999999996,2343.6,2345.5,IH0000,2023-12
2023-12-04,2345.9,2344.1,2342.9,2343.5,2343.1,IH0000,2023-12
2023-12-05,2314.8,2313.8,2313.3,2315.2,2313.1,IH0000,2023-12
2023-12-06,2283.9,2282.8,2284.3,2282.9,2284.2,IH0000,2023-12
2023-12-07,2266.7,2269.6000000000004,2270.2,2270.8,2270.1,IH0000,2023-12
2023-12-08,2281.8,2282.2,2283.7,2284.4,2283.3999999999996,IH0000,2023-12
2023-12-11,2251.1,2253.5,2254.1,2257.1,2254.2,IH0000,2023-12
2023-12-12,2297.7,2298.3999999999996,2298.2,2298.7,2298.3,IH0000,2023-12
2023-12-13,2280.2,2282.7,2283.5,2282.3,2283.6000000000004,IH0000,2023-12
2023-12-14,2272.2,2269.3,2268.7,2269.5,2268.8,IH0000,2023-12
2023-12-15,2271.1000000000004,2270.7,2270.8,2271.5,2270.7,IH0000,2023-12
2023-12-18,2250.7,2254.2,2254.1,2249.0,2253.7,IH0000,2023-12
2023-12-19,2260.8,2261.6000000000004,2261.8,2258.9,2261.7,IH0000,2023-12
2023-12-20,2257.0,2257.9,2256.3,2255.0,2256.3,IH0000,2023-12
2023-12-21,2259.7,2259.3,2258.1,2259.2,2258.1,IH0000,2023-12
2023-12-22,2288.8,2287.8999999999996,2284.9,2288.0,2284.9,IH0000,2023-12
2023-12-25,2275.0,2275.0,2276.0,2274.4,2276.0,IH0000,2023-12
2023-12-26,2262.8,2263.2,2263.3,2265.3,2263.3,IH0000,2023-12
2023-12-27,2265.5,2269.1,2269.8,2276.6,2269.8,IH0000,2023-12
2023-12-28,2312.0,2315.7,2317.5,2316.5,2317.5,IH0000,2023-12
2023-12-29,2325.8,2327.5,2327.5,2323.4,2327.5,IH0000,2023-12
2023-12-01,6032.4,6031.8,6036.3,6034.8,6036.7,IM0000,2023-12
2023-12-04,6086.799999999999,6085.6,6083.4,6083.9,6083.6,IM0000,2023-12
2023-12-05,5997.4,5999.200000000001,5998.7,5995.799999999999,5998.7,IM0000,2023-12
2023-12-06,5979.7,5980.7,5986.1,5982.200000000001,5985.700000000001,IM0000,2023-12
2023-12-07,5957.9,5968.5,5968.1,5973.299999999999,5968.0,IM0000,2023-12
2023-12-08,6012.5,6016.6,6019.4,6036.9,6018.9,IM0000,2023-12
2023-12-11,5966.4,5969.5,5972.4,5980.799999999999,5972.5,IM0000,2023-12
2023-12-12,5964.799999999999,5963.0,5960.6,5960.4,5960.6,IM0000,2023-12
2023-12-13,5977.200000000001,5979.0,5979.7,5977.1,5980.0,IM0000,2023-12
2023-12-14,5941.0,5938.3,5935.7,5938.1,5935.5,IM0000,2023-12
2023-12-15,5895.8,5894.8,5897.6,5906.799999999999,5897.6,IM0000,2023-12
2023-12-18,5803.2,5812.9,5810.1,5793.5,5810.0,IM0000,2023-12
2023-12-19,5780.9,5785.4,5782.8,5776.6,5783.0,IM0000,2023-12
2023-12-20,5753.200000000001,5755.2,5751.799999999999,5747.2,5751.799999999999,IM0000,2023-12
2023-12-21,5688.8,5685.7,5683.9,5693.4,5684.2,IM0000,2023-12
2023-12-22,5727.1,5730.5,5723.0,5740.700000000001,5722.799999999999,IM0000,2023-12
2023-12-25,5647.6,5648.5,5648.299999999999,5644.9,5648.2,IM0000,2023-12
2023-12-26,5577.0,5581.200000000001,5583.0,5592.5,5583.4,IM0000,2023-12
2023-12-27,5594.200000000001,5604.799999999999,5607.0,5626.200000000001,5606.0,IM0000,2023-12
2023-12-28,5729.6,5736.299999999999,5737.799999999999,5738.3,5738.1,IM0000,2023-12
2023-12-29,5816.7,5818.0,5819.4,5813.7,5819.4,IM0000,2023-12
2024-01-02,5414.0,5414.799999999999,5414.0,5406.5,5414.2,IC0000,2024-01
2024-01-03,5367.7,5363.0,5363.5,5357.4,5363.2,IC0000,2024-01
2024-01-04,5301.7,5302.7,5304.1,5300.9,5303.9,IC0000,2024-01
2024-01-05,5284.0,5286.1,5285.200000000001,5284.2,5285.200000000001,IC0000,2024-01
2024-01-08,5155.799999999999,5168.8,5171.5,5160.6,5171.5,IC0000,2024-01
2024-01-09,5126.6,5131.5,5130.0,5121.2,5130.1,IC0000,2024-01
2024-01-10,5109.200000000001,5107.700000000001,5109.299999999999,5099.8,5108.799999999999,IC0000,2024-01
2024-01-11,5134.2,5137.200000000001,5136.4,5138.0,5136.4,IC0000,2024-01
2024-01-12,5181.3,5174.3,5177.3,5163.3,5177.2,IC0000,2024-01
2024-01-15,5166.4,5166.7,5165.9,5158.3,5165.8,IC0000,2024-01
2024-01-16,5110.4,5099.1,5096.299999999999,5084.4,5097.5,IC0000,2024-01
2024-01-17,5069.0,5066.200000000001,5069.2,5074.5,5069.6,IC0000,2024-01
2024-01-18,4798.200000000001,4819.9,4827.2,4826.4,4828.6,IC0000,2024-01
2024-01-19,4914.200000000001,4910.200000000001,4907.5,4912.9,4907.4,IC0000,2024-01
2024-01-22,4829.799999999999,4828.8,4823.3,4804.1,4823.0,IC0000,2024-01
2024-01-23,4692.1,4691.1,4701.2,4718.1,4701.5,IC0000,2024-01
2024-01-24,4707.200000000001,4726.4,4722.9,4723.8,4722.799999999999,IC0000,2024-01
2024-01-25,4939.3,4953.9,4937.299999999999,4949.5,4937.5,IC0000,2024-01
2024-01-26,4988.6,4988.0,4985.2,4979.2,4984.4,IC0000,2024-01
2024-01-29,4903.8,4880.9,4879.4,4902.700000000001,4879.5,IC0000,2024-01
2024-01-30,4836.5,4834.2,4839.700000000001,4836.799999999999,4838.299999999999,IC0000,2024-01
2024-01-31,4686.6,4695.3,4692.799999999999,4710.8,4690.9,IC0000,2024-01
2024-01-02,3402.7,3403.6000000000004,3403.1,3399.2,3403.1,IF0000,2024-01
2024-01-03,3395.5,3392.1,3393.4,3388.7,3393.3,IF0000,2024-01
2024-01-04,3343.8999999999996,3345.8999999999996,3346.6000000000004,3344.1000000000004,3346.7,IF0000,2024-01
2024-01-05,3368.3999999999996,3369.6,3369.1000000000004,3364.5,3368.9,IF0000,2024-01
2024-01-08,3300.2,3309.4,3311.0,3309.0,3311.2,IF0000,2024-01
2024-01-09,3302.8999999999996,3304.2,3302.4,3299.0,3302.9,IF0000,2024-01
2024-01-10,3292.8999999999996,3293.3,3293.2,3291.2,3293.0,IF0000,2024-01
2024-01-11,3295.0,3294.8,3294.5,3296.7,3294.4,IF0000,2024-01
2024-01-12,3307.5,3301.9,3302.7,3297.4,3302.6,IF0000,2024-01
2024-01-15,3297.3999999999996,3298.1,3298.2,3295.7,3298.3,IF0000,2024-01
2024-01-16,3290.5,3286.0,3283.1,3270.2,3283.1,IF0000,2024-01
2024-01-17,3269.5,3269.0,3270.9,3274.8,3270.8,IF0000,2024-01
2024-01-18,3161.7,3178.1000000000004,3186.7,3185.6000000000004,3186.4,IF0000,2024-01
2024-01-19,3236.1,3234.7,3231.6,3229.9,3231.5,IF0000,2024-01
2024-01-22,3251.1000000000004,3249.6,3245.3,3244.0,3245.2,IF0000,2024-01
2024-01-23,3184.4,3184.5,3188.5,3190.6,3188.1,IF0000,2024-01
2024-01-24,3202.0,3209.0,3208.5,3206.6,3208.0,IF0000,2024-01
2024-01-25,3302.3999999999996,3308.7,3301.5,3304.5,3301.1,IF0000,2024-01
2024-01-26,3326.2,3325.6,3324.5,3321.5,3324.1,IF0000,2024-01
2024-01-29,3325.3999999999996,3321.7,3321.5,3324.8,3321.3,IF0000,2024-01
2024-01-30,3268.1,3270.0,3271.3999999999996,3270.0,3271.5,IF0000,2024-01
2024-01-31,3220.8,3227.4,3224.6000000000004,3229.6,3223.8,IF0000,2024-01
2024-01-02,2301.3999999999996,2301.1,2300.7,2298.3999999999996,2300.8,IH0000,2024-01
2024-01-03,2295.2,2293.5,2294.8,2292.0,2294.6000000000004,IH0000,2024-01
2024-01-04,2268.7,2270.1,2270.0,2268.3,2269.9,IH0000,2024-01
2024-01-05,2289.8,2290.7,2290.1,2286.7,2290.1,IH0000,2024-01
2024-01-08,2247.3,2253.0,2254.2,2253.3,2254.3,IH0000,2024-01
2024-01-09,2250.0,2250.9,2249.8,2248.7,2250.1,IH0000,2024-01
2024-01-10,2242.6000000000004,2243.3999999999996,2243.2,2242.6,2243.2,IH0000,2024-01
2024-01-11,2239.9,2239.0,2239.1,2240.4,2239.2,IH0000,2024-01
2024-01-12,2246.3999999999996,2243.0,2244.0,2240.5,2243.8999999999996,IH0000,2024-01
2024-01-15,2246.2,2247.3999999999996,2247.7,2246.0,2247.7,IH0000,2024-01
2024-01-16,2246.5,2243.2,2241.5,2234.2,2241.5,IH0000,2024-01
2024-01-17,2231.6000000000004,2230.3,2231.6000000000004,2233.4,2231.6000000000004,IH0000,2024-01
2024-01-18,2164.8,2177.5,2181.1000000000004,2178.9,2181.0,IH0000,2024-01
2024-01-19,2226.3,2225.5,2223.2,2223.4,2223.2,IH0000,2024-01
2024-01-22,2248.6000000000004,2246.7,2244.2,2243.3999999999996,2243.9,IH0000,2024-01
2024-01-23,2204.2,2205.2,2207.5,2208.1000000000004,2207.6,IH0000,2024-01
2024-01-24,2223.3,2226.0,2225.7,2225.3,2225.6000000000004,IH0000,2024-01
2024-01-25,2295.5,2299.1000000000004,2295.5,2297.7,2295.8,IH0000,2024-01
2024-01-26,2311.0,2311.0,2310.1,2308.6000000000004,2310.0,IH0000,2024-01
2024-01-29,2329.0,2326.9,2326.8999999999996,2329.0,2326.8,IH0000,2024-01
2024-01-30,2289.3999999999996,2289.8,2290.1,2289.6,2290.0,IH0000,2024-01
2024-01-31,2260.7,2264.5,2262.3,2266.2,2261.3,IH0000,2024-01
2024-01-02,5837.5,5839.7,5838.2,5830.4,5838.2,IM0000,2024-01
2024-01-03,5754.5,5749.0,5750.5,5742.700000000001,5749.200000000001,IM0000,2024-01
2024-01-04,5704.5,5710.2,5712.9,5704.5,5712.799999999999,IM0000,2024-01
2024-01-05,5658.1,5662.799999999999,5662.3,5659.4,5662.1,IM0000,2024-01
2024-01-08,5499.1,5511.5,5514.6,5509.6,5514.4,IM0000,2024-01
2024-01-09,5470.7,5480.3,5476.8,5465.6,5477.0,IM0000,2024-01
2024-01-10,5437.3,5438.299999999999,5440.8,5426.3,5440.299999999999,IM0000,2024-01
2024-01-11,5477.3,5479.4,5480.5,5481.4,5480.0,IM0000,2024-01
2024-01-12,5528.299999999999,5518.8,5521.4,5509.0,5521.6,IM0000,2024-01
2024-01-15,5499.4,5501.3,5501.4,5493.9,5501.2,IM0000,2024-01
2024-01-16,5408.4,5400.9,5396.1,5380.0,5396.1,IM0000,2024-01
2024-01-17,5373.4,5372.1,5372.9,5380.7,5373.0,IM0000,2024-01
2024-01-18,5057.8,5091.4,5100.700000000001,5102.5,5101.9,IM0000,2024-01
2024-01-19,5187.5,5186.6,5183.4,5193.7,5183.3,IM0000,2024-01
2024-01-22,5062.2,5057.9,5048.8,5030.0,5048.9,IM0000,2024-01
2024-01-23,4867.4,4865.0,4876.6,4895.9,4876.9,IM0000,2024-01
2024-01-24,4864.9,4893.4,4884.4,4892.8,4884.200000000001,IM0000,2024-01
2024-01-25,5164.8,5192.6,5172.9,5177.4,5174.7,IM0000,2024-01
2024-01-26,5233.3,5232.0,5227.6,5216.4,5227.6,IM0000,2024-01
2024-01-29,5083.4,5061.6,5057.4,5086.200000000001,5057.5,IM0000,2024-01
2024-01-30,4984.299999999999,4982.4,4990.1,4981.6,4989.3,IM0000,2024-01
2024-01-31,4769.1,4778.5,4773.3,4794.2,4775.1,IM0000,2024-01
2024-02-01,4688.1,4693.6,4692.3,4663.9,4692.5,IC0000,2024-02
2024-02-02,4567.0,4564.1,4567.0,4540.2,4566.9,IC0000,2024-02
2024-02-05,4204.200000000001,4227.8,4238.9,4212.6,4237.8,IC0000,2024-02
2024-02-06,4546.8,4542.5,4531.200000000001,4556.5,4531.9,IC0000,2024-02
2024-02-07,5071.5,5093.700000000001,5082.9,5109.9,5082.6,IC0000,2024-02
2024-02-08,5299.8,5296.6,5284.1,5263.1,5283.1,IC0000,2024-02
2024-02-19,5069.4,5062.6,5067.6,5071.700000000001,5066.5,IC0000,2024-02
2024-02-20,5062.0,5074.1,5076.8,5079.1,5076.8,IC0000,2024-02
2024-02-21,5202.9,5189.3,5193.0,5213.5,5192.700000000001,IC0000,2024-02
2024-02-22,5124.4,5121.299999999999,5128.0,5126.7,5127.4,IC0000,2024-02
2024-02-23,5121.7,5119.2,5119.6,5126.6,5119.9,IC0000,2024-02
2024-02-26,5196.1,5201.3,5202.200000000001,5191.299999999999,5202.6,IC0000,2024-02
2024-02-27,5221.8,5228.4,5227.6,5244.1,5228.5,IC0000,2024-02
2024-02-28,5261.799999999999,5253.8,5265.0,5286.8,5264.5,IC0000,2024-02
2024-02-29,5303.7,5288.6,5291.4,5277.1,5291.700000000001,IC0000,2024-02
2024-02-01,3239.5,3239.8,3239.6000000000004,3228.8,3239.6000000000004,IF0000,2024-02
2024-02-02,3199.7,3199.3,3198.0,3189.0,3198.0,IF0000,2024-02
2024-02-05,3110.1000000000004,3124.1000000000004,3127.6,3119.6000000000004,3128.9,IF0000,2024-02
2024-02-06,3207.5,3209.5,3208.7,3207.8,3209.2,IF0000,2024-02
2024-02-07,3318.0,3323.6000000000004,3317.7,3320.0,3317.7,IF0000,2024-02
2024-02-08,3348.2,3347.7,3343.9,3348.3,3343.7,IF0000,2024-02
2024-02-19,3368.8,3367.1,3368.1,3363.8999999999996,3368.5,IF0000,2024-02
2024-02-20,3367.8999999999996,3372.3,3372.6000000000004,3376.0,3372.6000000000004,IF0000,2024-02
2024-02-21,3468.8,3461.8,3464.5,3475.3,3464.5,IF0000,2024-02
2024-02-22,3463.6,3462.8,3464.8,3469.0,3464.8,IF0000,2024-02
2024-02-23,3481.0,3478.1,3479.2,3480.3,3479.3,IF0000,2024-02
2024-02-26,3464.7,3465.7,3465.8,3461.3,3465.8,IF0000,2024-02
2024-02-27,3458.2,3459.8,3459.6,3465.6,3459.7,IF0000,2024-02
2024-02-28,3479.7,3476.8999999999996,3482.6000000000004,3486.3999999999996,3482.7,IF0000,2024-02
2024-02-29,3504.5,3497.1,3497.7,3488.0,3497.7,IF0000,2024-02
2024-02-01,2265.6,2265.7,2264.7,2260.3999999999996,2264.7,IH0000,2024-02
2024-02-02,2246.0,2245.1000000000004,2244.3999999999996,2238.1,2244.5,IH0000,2024-02
2024-02-05,2212.1000000000004,2219.2,2221.4,2216.3,2220.9,IH0000,2024-02
2024-02-06,2268.1000000000004,2271.7,2271.2,2267.3,2271.4,IH0000,2024-02
2024-02-07,2318.5,2322.2,2317.8999999999996,2318.1,2317.8999999999996,IH0000,2024-02
2024-02-08,2337.9,2338.3,2337.3999999999996,2337.1000000000004,2337.5,IH0000,2024-02
2024-02-19,2347.1,2347.8999999999996,2348.5,2346.3999999999996,2348.5,IH0000,2024-02
2024-02-20,2344.3999999999996,2346.2,2345.9,2347.5,2345.8,IH0000,2024-02
2024-02-21,2416.1,2409.0,2411.7,2418.3,2411.8,IH0000,2024-02
2024-02-22,2419.2,2419.7,2420.0,2422.8,2420.3,IH0000,2024-02
2024-02-23,2432.8,2429.7,2431.3,2433.1000000000004,2431.2,IH0000,2024-02
2024-02-26,2406.1,2406.2,2405.9,2403.8,2405.9,IH0000,2024-02
2024-02-27,2386.1,2387.3,2387.6000000000004,2391.3999999999996,2387.8,IH0000,2024-02
2024-02-28,2398.7,2397.8,2400.3999999999996,2400.1,2400.5,IH0000,2024-02
2024-02-29,2411.5,2407.1,2407.8,2401.2,2407.6000000000004,IH0000,2024-02
2024-02-01,4763.9,4771.7,4767.9,4732.6,4768.8,IM0000,2024-02
2024-02-02,4587.1,4586.9,4589.9,4559.5,4588.9,IM0000,2024-02
2024-02-05,4084.7,4112.4,4130.5,4106.0,4131.4,IM0000,2024-02
2024-02-06,4266.3,4272.6,4263.0,4303.1,4265.1,IM0000,2024-02
2024-02-07,4810.299999999999,4837.7,4822.6,4823.1,4822.6,IM0000,2024-02
2024-02-08,5026.9,5029.8,5022.799999999999,5031.7,5022.799999999999,IM0000,2024-02
2024-02-19,4919.200000000001,4905.6,4911.0,4918.1,4910.3,IM0000,2024-02
2024-02-20,4910.9,4924.9,4927.4,4933.200000000001,4927.299999999999,IM0000,2024-02
2024-02-21,5130.6,5115.3,5119.5,5143.9,5119.5,IM0000,2024-02
2024-02-22,5062.799999999999,5056.799999999999,5064.299999999999,5069.4,5064.0,IM0000,2024-02
2024-02-23,5110.700000000001,5103.7,5104.3,5119.9,5104.6,IM0000,2024-02
2024-02-26,5235.3,5243.7,5244.6,5225.799999999999,5244.5,IM0000,2024-02
2024-02-27,5278.6,5284.0,5285.5,5302.299999999999,5287.4,IM0000,2024-02
2024-02-28,5266.5,5255.0,5269.8,5285.4,5269.8,IM0000,2024-02
2024-02-29,5267.9,5242.2,5243.7,5218.9,5243.7,IM0000,2024-02
2024-03-01,5360.700000000001,5345.4,5345.799999999999,5351.9,5345.9,IC0000,2024-03
2024-03-04,5376.6,5379.7,5378.299999999999,5365.5,5378.5,IC0000,2024-03
2024-03-05,5358.799999999999,5366.799999999999,5368.3,5375.0,5368.200000000001,IC0000,2024-03
2024-03-06,5325.5,5330.7,5331.6,5382.8,5332.1,IC0000,2024-03
