tod,n,mean,std,t,hit,minute,code,ym
667,20,-0.3600000000000364,1.9786757932356456,-0.8136597967711006,0.45,11:07,IC0000,2023-06
668,20,0.060000000000127326,1.848584095434806,0.14515334085324944,0.5,11:08,IC0000,2023-06
669,20,0.2300000000000182,1.9418114169371532,0.5297070872476362,0.55,11:09,IC0000,2023-06
670,20,-0.24000000000010005,2.9580220987754067,-0.3628480766403631,0.35,11:10,IC0000,2023-06
671,20,-0.22000000000002728,2.942537394119253,-0.3343610558922114,0.55,11:11,IC0000,2023-06
672,20,-0.7850000000001728,1.7248264596155398,-2.0353506899806915,0.4,11:12,IC0000,2023-06
673,19,0.5157894736841723,2.5824758056079595,0.8705886758160958,0.5789473684210527,11:13,IC0000,2023-06
674,19,-0.6894736842104497,1.8621656260154498,-1.6138983942769285,0.3684210526315789,11:14,IC0000,2023-06
675,19,0.03684210526338766,2.378891087674494,0.06750666919660535,0.47368421052631576,11:15,IC0000,2023-06
676,20,0.19999999999990906,2.0248456731314626,0.4417261042992281,0.5,11:16,IC0000,2023-06
677,20,0.5,1.9347242425567803,1.1557553931017979,0.5,11:17,IC0000,2023-06
678,20,0.3149999999999181,2.380242137173887,0.591840134171017,0.45,11:18,IC0000,2023-06
679,20,-0.9250000000000455,2.505966564232688,-1.6507505796037845,0.3,11:19,IC0000,2023-06
680,20,-0.809999999999809,2.824870746926623,-1.2823348209789434,0.35,11:20,IC0000,2023-06
681,20,0.9750000000000909,2.8228158766883293,1.5446748022547085,0.65,11:21,IC0000,2023-06
682,19,-0.015789473684363703,2.2333987945369436,-0.030816135627092886,0.3157894736842105,11:22,IC0000,2023-06
683,19,0.08421052631571288,2.6428652712738825,0.1388890982004681,0.3157894736842105,11:23,IC0000,2023-06
684,18,-0.10000000000001011,1.9442222095223647,-0.21821789023601368,0.5555555555555556,11:24,IC0000,2023-06
685,20,-0.43000000000006366,2.258574305781658,-0.8514302388579492,0.45,11:25,IC0000,2023-06
686,20,0.38499999999994544,2.0986900676373788,0.8204033407433508,0.4,11:26,IC0000,2023-06
687,20,0.5200000000001183,1.5796735172347018,1.4721464095132988,0.55,11:27,IC0000,2023-06
688,20,-0.22000000000011824,2.0257812008418052,-0.48567432143786954,0.45,11:28,IC0000,2023-06
689,20,0.47499999999990905,1.8578071397269964,1.1434257804265695,0.6,11:29,IC0000,2023-06
690,7,0.0,0.0,,0.0,11:30,IC0000,2023-06
782,20,-0.38999999999991813,2.7864144098031223,-0.6259417178985605,0.45,13:02,IC0000,2023-06
783,20,-0.20999999999999092,1.8917827849050222,-0.4964357208679333,0.6,13:03,IC0000,2023-06
784,20,0.3400000000000546,2.7715471643488474,0.5486200069979097,0.6,13:04,IC0000,2023-06
785,19,-0.38947368421065076,2.772061955545194,-0.6124236968249182,0.3684210526315789,13:05,IC0000,2023-06
786,20,-0.22000000000007275,2.669831455354617,-0.3685138655951417,0.5,13:06,IC0000,2023-06
787,19,-0.4789473684210239,2.398744798469956,-0.8703231704988458,0.42105263157894735,13:07,IC0000,2023-06
788,19,-0.05263157894712908,2.5127161976750974,-0.09130188840338854,0.47368421052631576,13:08,IC0000,2023-06
789,20,-0.3850000000001728,2.966528185216552,-0.5803997923417418,0.45,13:09,IC0000,2023-06
790,19,0.021052631578976088,2.325123401114351,0.039467278813833925,0.5263157894736842,13:10,IC0000,2023-06
791,20,0.2849999999999454,2.197911688279072,0.5798953406415497,0.55,13:11,IC0000,2023-06
792,18,0.5222222222223031,1.8187117468970473,1.2182256212389282,0.6111111111111112,13:12,IC0000,2023-06
793,20,-0.004999999999927241,2.2352381246041007,-0.010003712592649596,0.5,13:13,IC0000,2023-06
794,20,0.04499999999970896,2.231231663642664,0.09019507980857941,0.45,13:14,IC0000,2023-06
795,20,-0.34999999999990905,2.4566772596119666,-0.6371400956821971,0.5,13:15,IC0000,2023-06
796,20,-0.17000000000007276,1.935567372279076,-0.3927856623533933,0.55,13:16,IC0000,2023-06
797,20,0.8650000000002365,2.158526544220737,1.792147338392935,0.6,13:17,IC0000,2023-06
798,20,-0.23499999999994542,2.9439098598900584,-0.35699189154653854,0.45,13:18,IC0000,2023-06
799,20,-0.4800000000001091,2.6027515804382175,-0.8247522639248058,0.45,13:19,IC0000,2023-06
800,20,0.9300000000001092,2.0465889464641904,2.0322040951777756,0.7,13:20,IC0000,2023-06
801,20,0.4949999999999363,1.8565602035681754,1.1923703273774373,0.65,13:21,IC0000,2023-06
802,20,0.0900000000000091,2.660609348488263,0.15127821608936906,0.4,13:22,IC0000,2023-06
803,20,-0.0849999999999909,1.7091934077989617,-0.222404061729002,0.5,13:23,IC0000,2023-06
804,20,-0.04000000000005457,2.2432119828496524,-0.07974522228299667,0.45,13:24,IC0000,2023-06
805,20,0.06999999999998181,2.1906740130789015,0.14290100443101122,0.55,13:25,IC0000,2023-06
806,20,-0.27500000000009095,1.7698870020427553,-0.6948677436502141,0.35,13:26,IC0000,2023-06
807,19,0.12105263157914842,2.818506095112536,0.18721129921207444,0.42105263157894735,13:27,IC0000,2023-06
808,20,0.14500000000007277,3.1108426680344845,0.20845146562329334,0.6,13:28,IC0000,2023-06
809,20,0.08499999999985448,2.573196864847764,0.1477273508946246,0.45,13:29,IC0000,2023-06
810,19,0.7842105263158182,1.7880042126145448,1.9117932779772522,0.5263157894736842,13:30,IC0000,2023-06
811,20,0.6699999999998909,2.158971490024163,1.3878511613952325,0.6,13:31,IC0000,2023-06
812,18,-1.0833333333331818,2.723805728582474,-1.687416260815294,0.3888888888888889,13:32,IC0000,2023-06
813,20,-0.33500000000008184,2.9817471035406298,-0.502445543804252,0.45,13:33,IC0000,2023-06
814,20,0.2949999999999363,2.63368363204175,0.5009258100229091,0.45,13:34,IC0000,2023-06
815,19,0.09999999999993299,2.376739129330104,0.18339829095027063,0.5789473684210527,13:35,IC0000,2023-06
816,20,-0.4150000000000091,2.524256013373513,-0.7352409626805331,0.45,13:36,IC0000,2023-06
817,19,-0.05263157894736842,1.8062756099076096,-0.127010370185033,0.47368421052631576,13:37,IC0000,2023-06
818,20,-0.6800000000003366,2.953784370136452,-1.029544498964471,0.4,13:38,IC0000,2023-06
819,20,0.13500000000003637,1.5815631840880895,0.38173520982230896,0.5,13:39,IC0000,2023-06
820,19,0.19999999999991383,2.844097201027034,0.306522501549156,0.5263157894736842,13:40,IC0000,2023-06
821,20,1.3950000000000273,2.1936451279475224,2.843955741857705,0.7,13:41,IC0000,2023-06
822,19,0.8842105263157511,2.478409695729006,1.5551037972725452,0.5789473684210527,13:42,IC0000,2023-06
823,20,0.03500000000003638,2.2969716905892184,0.06814396497198287,0.45,13:43,IC0000,2023-06
824,18,-0.6611111111109899,2.423206162210618,-1.1574982527063804,0.4444444444444444,13:44,IC0000,2023-06
825,19,0.8894736842106029,3.010702158198634,1.287781287781915,0.631578947368421,13:45,IC0000,2023-06
826,19,-0.7894736842108135,2.7509381706453238,-1.2509317893002383,0.5263157894736842,13:46,IC0000,2023-06
827,20,-0.09499999999993633,2.734665379318404,-0.1553582822007155,0.55,13:47,IC0000,2023-06
828,20,0.5600000000000364,2.903065530380697,0.8626729602178529,0.55,13:48,IC0000,2023-06
829,20,1.5699999999998,2.2159944898279895,3.168443550549375,0.75,13:49,IC0000,2023-06
830,20,0.3299999999999727,2.672097539978398,0.5523020185713992,0.6,13:50,IC0000,2023-06
831,20,0.8250000000001364,1.8338555874959095,2.0118880614330235,0.65,13:51,IC0000,2023-06
832,20,-0.46999999999993636,1.998710110362203,-1.051630192869047,0.4,13:52,IC0000,2023-06
833,20,-0.5299999999998818,2.273902279990716,-1.0423631996001717,0.4,13:53,IC0000,2023-06
834,20,-0.15500000000001818,2.1864354552559044,-0.31703706201740356,0.4,13:54,IC0000,2023-06
835,20,0.0,2.1158549348343643,0.0,0.4,13:55,IC0000,2023-06
836,19,-0.6578947368420573,2.8611023107795392,-1.002304832853208,0.5263157894736842,13:56,IC0000,2023-06
837,19,0.16842105263156937,2.4413231001924087,0.300710032329558,0.47368421052631576,13:57,IC0000,2023-06
838,20,0.6499999999998636,2.1670984724913627,1.3413734574817309,0.75,13:58,IC0000,2023-06
839,19,-0.35263157894750247,2.019727270107189,-0.7610361258586034,0.5263157894736842,13:59,IC0000,2023-06
840,19,-0.6789473684209856,3.0150693648497056,-0.9815571745817786,0.3684210526315789,14:00,IC0000,2023-06
841,19,-0.47894736842126323,2.8420608616849616,-0.7345666682821541,0.5263157894736842,14:01,IC0000,2023-06
842,20,0.8450000000001637,1.5642300947985244,2.4158561419713083,0.75,14:02,IC0000,2023-06
843,19,-0.08421052631576076,1.7082359835333825,-0.21487966401077774,0.47368421052631576,14:03,IC0000,2023-06
844,19,0.01052631578946411,2.49107177666378,0.01841903842510736,0.42105263157894735,14:04,IC0000,2023-06
845,20,0.8050000000001546,2.8625485516453595,1.2576448499733133,0.55,14:05,IC0000,2023-06
846,20,-0.22500000000013642,2.0122977178497408,-0.5000406157348986,0.4,14:06,IC0000,2023-06
847,19,-0.5000000000001915,1.3956280943637664,-1.5616262531349592,0.2631578947368421,14:07,IC0000,2023-06
848,20,0.20499999999988178,2.144632222181889,0.4274802277481734,0.5,14:08,IC0000,2023-06
849,20,0.01500000000005457,2.7758877195553766,0.024165977194489156,0.45,14:09,IC0000,2023-06
850,19,-0.8473684210526029,2.8253551243952293,-1.3073023222546363,0.2631578947368421,14:10,IC0000,2023-06
851,20,0.06499999999978172,2.3290556025994356,0.12480974552499374,0.5,14:11,IC0000,2023-06
852,20,0.29499999999998183,3.679884866620032,0.35851124547180496,0.45,14:12,IC0000,2023-06
853,19,0.5684210526315406,2.53466031727675,0.9775234609992794,0.47368421052631576,14:13,IC0000,2023-06
854,19,-0.06842105263163639,2.3314403348762722,-0.12792111793322308,0.5263157894736842,14:14,IC0000,2023-06
855,20,-0.21500000000014552,2.450193332865923,-0.39242178052982857,0.5,14:15,IC0000,2023-06
856,19,-0.46315789473699526,1.880664931558725,-1.0734812056012282,0.3684210526315789,14:16,IC0000,2023-06
857,19,0.6263157894736172,1.8695935699929433,1.4602356773561742,0.5789473684210527,14:17,IC0000,2023-06
858,20,-0.4900000000001,1.8951183826376332,-1.156311203577856,0.25,14:18,IC0000,2023-06
859,20,-0.19999999999986356,1.964956139861435,-0.4551893921980259,0.45,14:19,IC0000,2023-06
860,20,0.23999999999987268,1.8935902963751994,0.5668135452816355,0.55,14:20,IC0000,2023-06
861,20,-0.13000000000006368,2.1909142528080165,-0.26535847918516164,0.55,14:21,IC0000,2023-06
862,20,-0.1149999999998272,3.3084063582909025,-0.15545116866776307,0.3,14:22,IC0000,2023-06
863,20,-0.40999999999976355,2.1671956169449116,-0.8460591776821493,0.35,14:23,IC0000,2023-06
864,20,-0.7900000000000545,2.192547184873031,-1.6113620855345492,0.5,14:24,IC0000,2023-06
865,19,-0.15789473684196165,1.7911249691103388,-0.38425414947618947,0.42105263157894735,14:25,IC0000,2023-06
866,19,0.14210526315802877,2.7625100883624016,0.2242245138074014,0.47368421052631576,14:26,IC0000,2023-06
867,20,-0.36500000000005456,2.403128443464794,-0.6792519259693096,0.3,14:27,IC0000,2023-06
868,19,0.4789473684210239,3.1891445992387526,0.6546216746397502,0.47368421052631576,14:28,IC0000,2023-06
869,19,-0.536842105263244,2.3791246117275966,-0.9835720558499413,0.3157894736842105,14:29,IC0000,2023-06
870,20,-0.08500000000008186,2.176737055899638,-0.17463365873478148,0.55,14:30,IC0000,2023-06
871,19,0.3789473684211388,3.162379369217795,0.5223261003871862,0.5789473684210527,14:31,IC0000,2023-06
872,19,-0.1631578947367655,2.02243267332402,-0.3516501609072185,0.5789473684210527,14:32,IC0000,2023-06
873,20,-0.6249999999999091,2.204749657587306,-1.267756165538104,0.45,14:33,IC0000,2023-06
874,20,-0.6650000000001001,1.6702584105147007,-1.7805450889235277,0.35,14:34,IC0000,2023-06
875,20,-0.11500000000014551,2.7775936196262814,-0.18515870399169468,0.45,14:35,IC0000,2023-06
876,20,0.405000000000291,1.9786957426815073,0.915358042526332,0.55,14:36,IC0000,2023-06
877,19,-0.07368421052629665,1.5201761978518014,-0.2112794739666187,0.3157894736842105,14:37,IC0000,2023-06
878,20,-0.725,2.028708430193286,-1.5982082585745376,0.4,14:38,IC0000,2023-06
879,19,-0.010526315789703452,2.4158952186718636,-0.018992192385039824,0.6842105263157895,14:39,IC0000,2023-06
880,18,0.5944444444444849,2.5780686392135244,0.9782571913995146,0.3888888888888889,14:40,IC0000,2023-06
881,20,-0.5399999999998727,1.7744977050601036,-1.360922253555356,0.3,14:41,IC0000,2023-06
882,19,-1.126315789473665,2.129904041986601,-2.3050318737602655,0.2631578947368421,14:42,IC0000,2023-06
883,19,0.063157894737024,1.4720396002809981,0.18701866484632282,0.5263157894736842,14:43,IC0000,2023-06
884,20,-0.8749999999999091,2.0250730980958274,-1.932334671920596,0.3,14:44,IC0000,2023-06
885,20,0.040000000000145516,2.026508534920388,0.0882727287441015,0.45,14:45,IC0000,2023-06
886,18,0.09999999999985852,2.016986686648535,0.21034549782591463,0.6111111111111112,14:46,IC0000,2023-06
887,19,0.03684210526319619,1.8741547802543708,0.08568716703737983,0.42105263157894735,14:47,IC0000,2023-06
888,20,-0.06999999999993634,1.3179329908691166,-0.23753067797721947,0.5,14:48,IC0000,2023-06
889,19,-0.6105263157893971,1.6518994914416234,-1.6110075259940402,0.3157894736842105,14:49,IC0000,2023-06
890,18,0.31111111111118184,2.024522859949401,0.6519722174182699,0.5555555555555556,14:50,IC0000,2023-06
891,20,-0.055000000000063665,1.297558435962433,-0.189561772871386,0.5,14:51,IC0000,2023-06
892,19,-0.363157894736823,0.945874390483756,-1.6735505048373314,0.2631578947368421,14:52,IC0000,2023-06
893,19,0.015789473684124363,0.9459053029270064,0.072760687510496,0.42105263157894735,14:53,IC0000,2023-06
894,20,0.07499999999995452,1.1433445858991451,0.2933588008036903,0.6,14:54,IC0000,2023-06
895,20,0.5900000000000546,1.5064423059158532,1.7515176008322888,0.55,14:55,IC0000,2023-06
896,18,0.6499999999999899,2.1285869380745552,1.2955620450823708,0.4444444444444444,14:56,IC0000,2023-06
897,20,0.2850000000001273,2.040710660529715,0.6245661238642265,0.5,14:57,IC0000,2023-06
898,20,0.25000000000013645,1.9345882194793635,0.5779183277831551,0.55,14:58,IC0000,2023-06
899,20,0.12500000000009096,1.8344294968593065,0.3047361565720771,0.5,14:59,IC0000,2023-06
900,8,0.0,0.0,,0.0,15:00,IC0000,2023-06
572,20,-0.009999999999990905,2.696957349934906,-0.01658215305148764,0.5,09:32,IF0000,2023-06
573,20,-0.5599999999999454,2.0767890195151892,-1.2058981972969758,0.35,09:33,IF0000,2023-06
574,19,0.39999999999994734,2.30651251893425,0.7559289460183252,0.5263157894736842,09:34,IF0000,2023-06
575,20,0.13499999999992268,2.2949085522429016,0.2630773035964945,0.5,09:35,IF0000,2023-06
576,20,0.41500000000003184,2.8791948801522413,0.6446025707113069,0.5,09:36,IF0000,2023-06
577,19,0.09473684210520093,2.555924204277614,0.16156516702476018,0.631578947368421,09:37,IF0000,2023-06
578,18,-0.6666666666666666,3.373774287230302,-0.8383569509826887,0.2777777777777778,09:38,IF0000,2023-06
579,19,0.14736842105271294,2.5595938091495145,0.25096327883812486,0.3684210526315789,09:39,IF0000,2023-06
580,20,-0.8050000000000181,2.042051342207404,-1.762967154333721,0.3,09:40,IF0000,2023-06
581,20,0.3900000000000773,1.9819979287259493,0.8799873083476581,0.65,09:41,IF0000,2023-06
582,20,0.6499999999999545,2.629088295048007,1.105664034267987,0.6,09:42,IF0000,2023-06
583,20,-0.3449999999999136,1.785755037129122,-0.8639969494107649,0.4,09:43,IF0000,2023-06
584,18,0.4611111111110454,3.0972737326821473,0.6316292746874458,0.4444444444444444,09:44,IF0000,2023-06
585,20,-0.6750000000001364,1.8794946129212362,-1.6061188730588982,0.3,09:45,IF0000,2023-06
586,20,0.5249999999999773,2.2540898501683113,1.0416050523449027,0.55,09:46,IF0000,2023-06
587,20,-0.22000000000002728,2.31757586601529,-0.42452543820782895,0.5,09:47,IF0000,2023-06
588,20,0.754999999999859,1.8582603636056072,1.8170019186507627,0.55,09:48,IF0000,2023-06
589,20,0.5500000000000227,1.595882860758511,1.5412627303239572,0.6,09:49,IF0000,2023-06
590,20,-0.2650000000000318,2.2469335829783548,-0.5274370533481174,0.45,09:50,IF0000,2023-06
591,19,-0.6368421052631053,1.6938485195016115,-1.6388303604919419,0.2631578947368421,09:51,IF0000,2023-06
592,20,-0.049999999999931787,2.1750983038885265,-0.10280307669309541,0.4,09:52,IF0000,2023-06
593,20,0.11000000000012733,1.7392981040456266,0.2828353310489312,0.45,09:53,IF0000,2023-06
594,20,-0.0049999999999727155,1.9329483887791556,-0.011568172179185196,0.4,09:54,IF0000,2023-06
595,20,0.2750000000000227,2.1879755122271316,0.5620891919275365,0.6,09:55,IF0000,2023-06
596,20,-0.15499999999994998,1.4989382206994413,-0.46244806053531406,0.45,09:56,IF0000,2023-06
597,20,-0.375,2.035183943581132,-0.8240291932403344,0.4,09:57,IF0000,2023-06
598,20,-0.40499999999994996,1.6213947861738982,-1.1170722128992643,0.4,09:58,IF0000,2023-06
599,20,-0.11500000000003183,2.120395941179035,-0.2425469813619444,0.45,09:59,IF0000,2023-06
600,20,0.35499999999999543,2.322991492382999,0.6834326639725274,0.6,10:00,IF0000,2023-06
601,20,-0.37000000000005,2.3757768812483104,-0.6964838812980789,0.4,10:01,IF0000,2023-06
602,19,-0.2999999999999665,2.1951967768035923,-0.5956958833395077,0.42105263157894735,10:02,IF0000,2023-06
603,20,0.029999999999904502,2.163598367242977,0.062009696753710576,0.55,10:03,IF0000,2023-06
604,19,0.5578947368421483,2.2053762061214974,1.1026720848253182,0.5263157894736842,10:04,IF0000,2023-06
605,19,0.4315789473683397,2.397464547664834,0.7846660421196122,0.631578947368421,10:05,IF0000,2023-06
606,19,-0.21578947368413393,1.8479006580726898,-0.5090124865532514,0.5789473684210527,10:06,IF0000,2023-06
607,20,0.4700000000000045,1.8079066114679194,1.16261751880159,0.65,10:07,IF0000,2023-06
608,20,0.5999999999999546,1.5983544169254909,1.6787775881152578,0.6,10:08,IF0000,2023-06
609,19,-0.5789473684209568,1.8020293952986255,-1.4004061638281795,0.3684210526315789,10:09,IF0000,2023-06
610,20,0.005000000000109139,2.115475559325855,0.010570048742426374,0.55,10:10,IF0000,2023-06
611,18,0.38333333333336367,2.103288741331527,0.773239339311824,0.5,10:11,IF0000,2023-06
612,20,0.2450000000000955,2.0851542919056785,0.525463901270327,0.65,10:12,IF0000,2023-06
613,20,-0.4650000000000091,1.726656336757203,-1.2043758649624463,0.5,10:13,IF0000,2023-06
614,20,-0.3650000000000773,1.81406058043096,-0.8998208996898028,0.4,10:14,IF0000,2023-06
615,20,-0.13500000000001364,2.5534857496536887,-0.23643693880292266,0.4,10:15,IF0000,2023-06
616,20,-0.05499999999992724,1.2967469419971296,-0.1896803991269377,0.4,10:16,IF0000,2023-06
617,20,-0.07999999999994997,1.682291670061402,-0.21266875582085262,0.5,10:17,IF0000,2023-06
618,20,-0.11999999999998182,2.0221406062830227,-0.2653902072548346,0.45,10:18,IF0000,2023-06
619,19,0.07368421052632057,2.0593532170355417,0.15596257347302075,0.42105263157894735,10:19,IF0000,2023-06
620,19,-0.3473684210526747,1.8998153188175768,-0.7969952808298658,0.42105263157894735,10:20,IF0000,2023-06
621,19,0.26315789473681817,2.4039806170220137,0.47715803581381394,0.5263157894736842,10:21,IF0000,2023-06
622,19,-0.02105263157904789,1.655153214582488,-0.05544277879544276,0.5789473684210527,10:22,IF0000,2023-06
623,20,-0.5149999999999864,1.3538541474738168,-1.7011803089145277,0.45,10:23,IF0000,2023-06
624,20,-0.060000000000127326,2.341029912801546,-0.11461970470058275,0.55,10:24,IF0000,2023-06
625,20,-0.11499999999994089,1.9754479838360302,-0.2603438000053034,0.4,10:25,IF0000,2023-06
626,19,0.43157894736845936,1.5857184251868452,1.1863449322770596,0.47368421052631576,10:26,IF0000,2023-06
627,20,0.22000000000005002,2.619682584227571,0.375568366955507,0.5,10:27,IF0000,2023-06
628,20,-0.22999999999997273,1.274073450745582,-0.807324938015037,0.3,10:28,IF0000,2023-06
629,19,-0.8315789473684306,2.08594573051252,-1.7377099231935946,0.42105263157894735,10:29,IF0000,2023-06
630,20,-1.1900000000001,1.7507592338002282,-3.0397336673748483,0.2,10:30,IF0000,2023-06
631,20,0.06999999999995907,1.8717006058380776,0.16725405541535082,0.5,10:31,IF0000,2023-06
632,20,0.3999999999999318,1.6970562748477516,1.054092553389257,0.55,10:32,IF0000,2023-06
633,20,0.3749999999998863,1.6039014932344842,1.0456072210160077,0.5,10:33,IF0000,2023-06
634,18,-0.5388888888888536,1.4556740459678232,-1.5706207939678352,0.3888888888888889,10:34,IF0000,2023-06
635,20,0.049999999999977264,1.797512901644625,0.12439788195416536,0.5,10:35,IF0000,2023-06
636,20,0.7349999999999909,1.759866920805978,1.8677661862178032,0.75,10:36,IF0000,2023-06
637,20,0.7200000000000273,2.0043636606690294,1.6064639121051754,0.6,10:37,IF0000,2023-06
638,20,-0.28000000000006364,1.4880577238378618,-0.8414983151128121,0.45,10:38,IF0000,2023-06
639,18,0.11666666666656056,1.385322217774128,0.35729936362778886,0.5,10:39,IF0000,2023-06
640,20,-0.1799999999999727,1.7969564912872777,-0.44797104203849647,0.45,10:40,IF0000,2023-06
641,18,0.4777777777778485,1.627540748764561,1.245461559681641,0.6666666666666666,10:41,IF0000,2023-06
642,20,-0.3200000000000955,1.4024790081926397,-1.0203956688410725,0.35,10:42,IF0000,2023-06
643,20,-0.04000000000005457,1.5010171989617052,-0.11917614156850914,0.4,10:43,IF0000,2023-06
644,18,-0.26111111111107577,2.255487136345914,-0.49115803234130073,0.5,10:44,IF0000,2023-06
645,20,-0.7299999999999045,1.3557285864065298,-2.408047805352039,0.35,10:45,IF0000,2023-06
646,19,-0.17894736842110529,1.6057462603510873,-0.48576385598406696,0.42105263157894735,10:46,IF0000,2023-06
647,20,-0.5199999999999363,1.6330791066023689,-1.4240037039220568,0.3,10:47,IF0000,2023-06
648,20,0.19999999999995452,1.3864001093327942,0.6451436241087403,0.4,10:48,IF0000,2023-06
649,20,0.37000000000005,1.9309392315113545,0.8569354624665919,0.7,10:49,IF0000,2023-06
650,19,0.41052631578938753,1.8926450441533347,0.9454719096525068,0.5789473684210527,10:50,IF0000,2023-06
651,20,0.025,1.1683884537889384,0.09569026338151919,0.5,10:51,IF0000,2023-06
652,20,0.40500000000004094,1.7092549931414645,1.0596517600022655,0.55,10:52,IF0000,2023-06
653,20,-0.05499999999994998,2.195803413691456,-0.1120170758416151,0.45,10:53,IF0000,2023-06
654,20,0.4400000000000318,1.441636496996969,1.3649347975713009,0.45,10:54,IF0000,2023-06
655,19,-0.3473684210526507,1.3052749480696284,-1.1600190793403788,0.42105263157894735,10:55,IF0000,2023-06
656,17,0.29411764705874327,1.633810954576577,0.7422389486276979,0.35294117647058826,10:56,IF0000,2023-06
657,20,-0.05999999999994543,1.70584135746617,-0.15729959654530898,0.55,10:57,IF0000,2023-06
658,19,0.12631578947380867,1.7953155418301225,0.3066857877967336,0.5789473684210527,10:58,IF0000,2023-06
659,18,-0.5166666666665252,2.0123881043061322,-1.0892685247876204,0.3888888888888889,10:59,IF0000,2023-06
660,19,0.23684210526318183,1.6803473603579957,0.6143793996246628,0.47368421052631576,11:00,IF0000,2023-06
661,20,0.075,1.2485254460656166,0.26864506260719084,0.5,11:01,IF0000,2023-06
662,19,-0.43684210526316747,1.654358058219329,-1.1509906103248533,0.3157894736842105,11:02,IF0000,2023-06
663,20,0.15000000000009095,1.5240182344536204,0.44016559519108456,0.65,11:03,IF0000,2023-06
664,19,-0.43684210526323924,1.4993370854836434,-1.269994992828309,0.47368421052631576,11:04,IF0000,2023-06
665,20,-0.06500000000012278,1.9334384423938138,-0.15034812109953516,0.55,11:05,IF0000,2023-06
666,20,0.01999999999998181,1.6093803972826883,0.05557587208774707,0.45,11:06,IF0000,2023-06
667,19,-0.4210526315789234,1.4699126759281005,-1.2485951723666633,0.42105263157894735,11:07,IF0000,2023-06
668,20,-0.11500000000003183,1.7067281718631644,-0.30133423898643374,0.35,11:08,IF0000,2023-06
669,20,0.0650000000000773,1.4586493391958884,0.1992863049837371,0.5,11:09,IF0000,2023-06
670,20,0.22000000000000455,1.9288938744646043,0.5100694875569642,0.5,11:10,IF0000,2023-06
671,19,0.12105263157888514,1.864754659873615,0.2829627935815337,0.5263157894736842,11:11,IF0000,2023-06
672,20,-0.23499999999994542,1.3063710281378482,-0.8044819785407555,0.4,11:12,IF0000,2023-06
673,19,-0.02105263157892822,1.976691665768957,-0.046424181948702174,0.42105263157894735,11:13,IF0000,2023-06
674,20,-0.20499999999994997,1.1803099503721304,-0.7767348487451483,0.45,11:14,IF0000,2023-06
675,20,0.44000000000005457,1.6448964133120252,1.1962697494354575,0.55,11:15,IF0000,2023-06
676,20,0.04999999999990905,1.3877281699542494,0.16113155486131273,0.4,11:16,IF0000,2023-06
677,20,0.3600000000000364,1.5329366382346752,1.050251460917554,0.5,11:17,IF0000,2023-06
678,20,-0.15499999999994998,1.5271145822657235,-0.4539155614611865,0.45,11:18,IF0000,2023-06
679,19,-0.48421052631575595,1.7576066927926086,-1.2008515672272013,0.42105263157894735,11:19,IF0000,2023-06
680,20,0.29500000000005,2.0816175390661216,0.6337764176011745,0.55,11:20,IF0000,2023-06
681,19,0.6631578947367176,1.600420266442434,1.806174482652685,0.5789473684210527,11:21,IF0000,2023-06
682,20,-0.3849999999999909,1.2079887590972087,-1.425321493853606,0.3,11:22,IF0000,2023-06
683,18,-0.6500000000000404,1.1490405204548244,-2.4000167074492036,0.3333333333333333,11:23,IF0000,2023-06
684,20,0.06000000000001364,1.0429714635043112,0.25727276985937075,0.6,11:24,IF0000,2023-06
685,20,0.024999999999977263,1.5582969786545369,0.07174717040869898,0.55,11:25,IF0000,2023-06
686,20,0.06999999999998181,1.256603609567854,0.2491235219016655,0.4,11:26,IF0000,2023-06
687,19,0.5000000000000479,0.9024657580454672,2.4149940896269912,0.7368421052631579,11:27,IF0000,2023-06
688,20,-0.17000000000000454,1.1666867166196382,-0.6516428973775733,0.45,11:28,IF0000,2023-06
689,20,0.2449999999999136,1.2947159818601945,0.8462653773689365,0.55,11:29,IF0000,2023-06
690,10,0.0,0.0,,0.0,11:30,IF0000,2023-06
782,19,-0.35263157894733493,1.8053526651638856,-0.851404518680612,0.42105263157894735,13:02,IF0000,2023-06
783,18,-0.08888888888888384,1.6886781774299873,-0.2233247410153374,0.6111111111111112,13:03,IF0000,2023-06
784,20,0.9649999999998954,1.776239374574708,2.4296337860472383,0.65,13:04,IF0000,2023-06
785,20,0.024999999999977263,2.1227774755085838,0.05266844978562884,0.35,13:05,IF0000,2023-06
786,19,0.16842105263159332,1.7997075785862564,0.40791646216356414,0.5789473684210527,13:06,IF0000,2023-06
787,20,-0.32500000000006823,2.340237279917533,-0.6210670165148323,0.5,13:07,IF0000,2023-06
788,20,-0.0800000000000182,1.8118324542035675,-0.19746355440868518,0.5,13:08,IF0000,2023-06
789,19,-0.07368421052636845,1.7476467051003164,-0.1837797230307941,0.5263157894736842,13:09,IF0000,2023-06
790,20,-0.3000000000001137,1.8246845437527865,-0.7352727303433286,0.4,13:10,IF0000,2023-06
791,20,0.16999999999995907,1.5400273408374068,0.49366858119307416,0.5,13:11,IF0000,2023-06
792,19,0.10526315789473684,1.087031474659543,0.4220958439909286,0.5263157894736842,13:12,IF0000,2023-06
793,19,0.15263157894742108,1.184796476217948,0.5615357925005113,0.5789473684210527,13:13,IF0000,2023-06
794,20,0.22000000000002728,1.5889751745270415,0.6191851992859979,0.4,13:14,IF0000,2023-06
