win,avg_spread,n,code,year,month
600,0.4590152297367287,30992,IF0000,2023,8
615,0.47120949459929623,29996,IF0000,2023,8
630,0.4624021683889747,29515,IF0000,2023,8
645,0.46718988748439044,28796,IF0000,2023,8
660,0.46532033916196647,28423,IF0000,2023,8
675,0.47273632194534926,28129,IF0000,2023,8
780,0.4663961862258032,29577,IF0000,2023,8
795,0.461229889166981,27970,IF0000,2023,8
810,0.47193157519603174,28060,IF0000,2023,8
825,0.4653483178445548,27762,IF0000,2023,8
840,0.4649826820138032,28583,IF0000,2023,8
855,0.4701812667003875,27694,IF0000,2023,8
870,0.4544811651029528,28564,IF0000,2023,8
885,0.3982607554228669,30473,IF0000,2023,8
900,0.6625000000000227,16,IF0000,2023,8
690,0.5333333333333788,12,IF0000,2023,8
570,0.4432716388736356,32742,IH0000,2023,8
585,0.4164597093791407,30280,IH0000,2023,8
600,0.4145576398245174,28947,IH0000,2023,8
615,0.4056632221527696,27193,IH0000,2023,8
630,0.4116142101511788,26657,IH0000,2023,8
645,0.40562363154458075,26033,IH0000,2023,8
660,0.4152066379447969,25068,IH0000,2023,8
675,0.4145863453815335,24900,IH0000,2023,8
780,0.405462665633195,27093,IH0000,2023,8
795,0.4030839474527424,24968,IH0000,2023,8
810,0.4207751811075252,24433,IH0000,2023,8
825,0.42020635241757337,24715,IH0000,2023,8
840,0.4072957467853673,25275,IH0000,2023,8
855,0.40971757019395605,24183,IH0000,2023,8
870,0.4138891117708595,24926,IH0000,2023,8
885,0.3638495112361934,27723,IH0000,2023,8
690,0.49999999999993505,14,IH0000,2023,8
900,0.36666666666675,12,IH0000,2023,8
570,1.0110907566678589,32207,IM0000,2023,8
585,1.0021548732525347,30257,IM0000,2023,8
600,1.0440916135698803,29035,IM0000,2023,8
615,1.0418385303020146,28414,IM0000,2023,8
630,1.0264980558887364,27519,IM0000,2023,8
645,1.0461374045802034,26200,IM0000,2023,8
660,1.046489895152774,26324,IM0000,2023,8
675,1.0458461296165709,25398,IM0000,2023,8
690,1.088888888888808,9,IM0000,2023,8
780,0.992237802260758,27956,IM0000,2023,8
795,0.9880732926152721,27015,IM0000,2023,8
810,1.007261984892736,26742,IM0000,2023,8
825,0.9984753363229301,26760,IM0000,2023,8
840,0.9577795492427492,27598,IM0000,2023,8
855,0.9450270169555168,26835,IM0000,2023,8
870,0.9206727761216386,27171,IM0000,2023,8
885,0.7160325799514069,28361,IM0000,2023,8
900,0.9999999999996968,9,IM0000,2023,8
570,0.8845925336110415,32653,IC0000,2023,9
585,0.8834275862069295,29000,IC0000,2023,9
600,0.8758281381634883,29675,IC0000,2023,9
615,0.8396789981287287,27788,IC0000,2023,9
630,0.846099571618868,27779,IC0000,2023,9
645,0.8457267453179342,25683,IC0000,2023,9
660,0.8721185996857995,24823,IC0000,2023,9
675,0.8808489594065766,24265,IC0000,2023,9
690,1.2444444444444243,9,IC0000,2023,9
780,0.8475445425962278,26716,IC0000,2023,9
795,0.8316693190384759,23878,IC0000,2023,9
810,0.8278089556924997,25481,IC0000,2023,9
825,0.8348096026490298,24160,IC0000,2023,9
840,0.82247593463176,26802,IC0000,2023,9
855,0.8539435171268217,25282,IC0000,2023,9
870,0.8201277321591728,25209,IC0000,2023,9
885,0.6532941176471486,27200,IC0000,2023,9
900,0.8333333333336365,6,IC0000,2023,9
570,0.4724113348779447,33666,IF0000,2023,9
585,0.4686286584773274,30853,IF0000,2023,9
600,0.4620394949822276,30890,IF0000,2023,9
615,0.46433815817079316,28602,IF0000,2023,9
630,0.46130631755434226,28033,IF0000,2023,9
645,0.4639785563852544,26115,IF0000,2023,9
660,0.4704727300839077,25871,IF0000,2023,9
675,0.46828374556899194,25107,IF0000,2023,9
690,0.6769230769231259,13,IF0000,2023,9
780,0.47525650718223256,27777,IF0000,2023,9
795,0.4675453446191335,24810,IF0000,2023,9
810,0.4665037794915166,26194,IF0000,2023,9
825,0.4694163612196774,24827,IF0000,2023,9
840,0.46282665107273896,27361,IF0000,2023,9
855,0.46388364337662463,24889,IF0000,2023,9
870,0.43426535512357317,25822,IF0000,2023,9
885,0.3741816766340415,28259,IF0000,2023,9
900,0.6750000000000114,8,IF0000,2023,9
570,0.40976183839699937,32289,IH0000,2023,9
585,0.40117871259176197,28336,IH0000,2023,9
600,0.40098310071400906,27871,IH0000,2023,9
615,0.40161485353200305,25637,IH0000,2023,9
630,0.39247519861687996,24293,IH0000,2023,9
645,0.38825231743159644,22115,IH0000,2023,9
660,0.39603167379629645,21974,IH0000,2023,9
675,0.40110454034503584,20461,IH0000,2023,9
690,0.6285714285714415,14,IH0000,2023,9
780,0.39616057299907914,24014,IH0000,2023,9
795,0.3858463591307522,20984,IH0000,2023,9
810,0.38338134677709124,22216,IH0000,2023,9
825,0.39054387523441836,20262,IH0000,2023,9
840,0.39506194690264695,22600,IH0000,2023,9
855,0.40521911364197366,20195,IH0000,2023,9
870,0.39070643930688415,21757,IH0000,2023,9
885,0.3367756464390626,24867,IH0000,2023,9
900,0.36666666666671216,12,IH0000,2023,9
570,1.1028440172877951,33087,IM0000,2023,9
585,1.1206918728633364,29543,IM0000,2023,9
600,1.0986052395060515,30041,IM0000,2023,9
615,1.0762484263533811,28596,IM0000,2023,9
630,1.032808616404363,27761,IM0000,2023,9
645,1.0728850155066787,25473,IM0000,2023,9
660,1.070592479756317,24946,IM0000,2023,9
675,1.1102812241522528,24180,IM0000,2023,9
780,1.0762701061078008,26671,IM0000,2023,9
795,1.0052974633620224,24087,IM0000,2023,9
810,1.0115616438356458,25550,IM0000,2023,9
825,1.026019030207377,24067,IM0000,2023,9
840,0.9987407952872388,27160,IM0000,2023,9
855,1.0272463056204222,24429,IM0000,2023,9
870,0.9418416011087504,24533,IM0000,2023,9
885,0.7618378974453949,27205,IM0000,2023,9
690,2.3999999999999773,8,IM0000,2023,9
900,0.9499999999999318,8,IM0000,2023,9
570,0.9547665021812398,27966,IC0000,2023,10
585,0.9480610021786752,25245,IC0000,2023,10
600,0.9374582077847163,24227,IC0000,2023,10
615,0.9003715024688477,21265,IC0000,2023,10
630,0.9019165618042739,20662,IC0000,2023,10
645,0.8901632393470501,18868,IC0000,2023,10
660,0.9105989287453299,18483,IC0000,2023,10
675,0.877957045573582,19090,IC0000,2023,10
690,1.542857142857039,7,IC0000,2023,10
780,0.8711922365989004,21640,IC0000,2023,10
795,0.8250842815002051,18984,IC0000,2023,10
810,0.806420609363389,20185,IC0000,2023,10
825,0.8165696644566945,19759,IC0000,2023,10
840,0.8538633401601379,21484,IC0000,2023,10
855,0.8536706103658389,20201,IC0000,2023,10
870,0.7890148130731547,21265,IC0000,2023,10
885,0.6459060519232962,23034,IC0000,2023,10
900,0.7333333333334243,6,IC0000,2023,10
570,0.4933099076753638,29028,IF0000,2023,10
585,0.4978303601231507,26963,IF0000,2023,10
600,0.5153070363303771,25681,IF0000,2023,10
615,0.5091507281979495,22796,IF0000,2023,10
630,0.5169738935155012,21374,IF0000,2023,10
645,0.4998384649273264,20429,IF0000,2023,10
660,0.5031034482758838,19720,IF0000,2023,10
675,0.4963933163191757,20767,IF0000,2023,10
780,0.49512130569035784,22670,IF0000,2023,10
795,0.4859104082981792,19667,IF0000,2023,10
810,0.47911866359448296,20832,IF0000,2023,10
825,0.47896449154120035,21516,IF0000,2023,10
840,0.5022106513200114,21894,IF0000,2023,10
855,0.5080596433096327,20522,IF0000,2023,10
870,0.4924826221056143,21723,IF0000,2023,10
885,0.42780025828671525,23230,IF0000,2023,10
900,0.8249999999999886,8,IF0000,2023,10
690,0.6666666666668183,6,IF0000,2023,10
570,0.4268358048954714,27985,IH0000,2023,10
585,0.4203735829265224,24787,IH0000,2023,10
600,0.42847543415655,22918,IH0000,2023,10
615,0.4429766949152483,18880,IH0000,2023,10
630,0.4328215080769386,17519,IH0000,2023,10
645,0.42988901418481534,16849,IH0000,2023,10
660,0.4264386835815404,16317,IH0000,2023,10
675,0.42537572254334977,17300,IH0000,2023,10
690,0.466666666666697,9,IH0000,2023,10
780,0.41935177865611223,18975,IH0000,2023,10
795,0.41382586411649724,15999,IH0000,2023,10
810,0.4039967562557932,17264,IH0000,2023,10
825,0.39676208352884484,17048,IH0000,2023,10
840,0.40601311548294133,17994,IH0000,2023,10
855,0.4081794840445015,16358,IH0000,2023,10
870,0.41541056059549747,17196,IH0000,2023,10
885,0.37853592172047823,19111,IH0000,2023,10
900,0.4999999999998863,4,IH0000,2023,10
570,1.1668264148284293,28378,IM0000,2023,10
585,1.1646233584038557,25661,IM0000,2023,10
600,1.162624302692279,24738,IM0000,2023,10
615,1.1747496070065635,22265,IM0000,2023,10
630,1.139822332601069,20938,IM0000,2023,10
645,1.1216040203067015,19501,IM0000,2023,10
660,1.1358836712357685,19187,IM0000,2023,10
675,1.0993966663258445,19558,IM0000,2023,10
690,1.6571428571429092,7,IM0000,2023,10
780,1.1229150392868998,21763,IM0000,2023,10
795,1.0953870049184928,19315,IM0000,2023,10
810,1.0427250941458759,20447,IM0000,2023,10
825,1.0431253667123253,20452,IM0000,2023,10
840,1.0965401532671675,22053,IM0000,2023,10
855,1.058893842159434,20413,IM0000,2023,10
870,0.9751391812865771,21375,IM0000,2023,10
885,0.770428289040227,22765,IM0000,2023,10
900,1.0799999999997454,5,IM0000,2023,10
570,0.7706740702479458,46464,IC0000,2023,11
585,0.7413600276147967,43455,IC0000,2023,11
600,0.7534842916419697,42175,IC0000,2023,11
615,0.7588844221105259,39800,IC0000,2023,11
630,0.7410185327788774,38958,IC0000,2023,11
645,0.7195492483083477,37981,IC0000,2023,11
660,0.7471528221660024,35983,IC0000,2023,11
675,0.7546598914424217,34636,IC0000,2023,11
780,0.7635801490407382,37842,IC0000,2023,11
795,0.7202529230601588,36691,IC0000,2023,11
810,0.7068959002455993,37051,IC0000,2023,11
825,0.6995215311004972,36784,IC0000,2023,11
840,0.6863696003229681,39632,IC0000,2023,11
855,0.700519355356871,37354,IC0000,2023,11
870,0.6572914531666542,39032,IC0000,2023,11
885,0.5097876747800038,42482,IC0000,2023,11
690,1.0250000000001478,16,IC0000,2023,11
900,0.8727272727273885,11,IC0000,2023,11
570,0.41037411355057557,47098,IF0000,2023,11
585,0.3950205982447482,44664,IF0000,2023,11
600,0.39954864827141817,42982,IF0000,2023,11
615,0.4044624645540187,40202,IF0000,2023,11
630,0.39264955103076293,39535,IF0000,2023,11
645,0.39486815842002887,38076,IF0000,2023,11
660,0.4012245897624536,36747,IF0000,2023,11
675,0.4105704842650038,34795,IF0000,2023,11
780,0.39996837944666447,37950,IF0000,2023,11
795,0.3985970207652359,35781,IF0000,2023,11
810,0.3802638060314349,36542,IF0000,2023,11
825,0.39183684733415736,36236,IF0000,2023,11
840,0.3771649367376655,39597,IF0000,2023,11
855,0.40395569620255967,36656,IF0000,2023,11
870,0.38231830156520125,38718,IF0000,2023,11
885,0.34381637064190346,42564,IF0000,2023,11
900,0.5555555555556313,18,IF0000,2023,11
690,0.6571428571428116,14,IF0000,2023,11
570,0.3564004400440373,45450,IH0000,2023,11
585,0.33234110631698305,41254,IH0000,2023,11
600,0.33599602427287595,38232,IH0000,2023,11
615,0.33822016460906607,34992,IH0000,2023,11
630,0.32779702824925505,34054,IH0000,2023,11
645,0.31998134038255094,32155,IH0000,2023,11
660,0.32828088900459085,30731,IH0000,2023,11
675,0.3355905239495025,28915,IH0000,2023,11
780,0.33611566082904093,31748,IH0000,2023,11
795,0.323331025615679,30333,IH0000,2023,11
810,0.30866258939264135,30903,IH0000,2023,11
825,0.31274215372431047,30301,IH0000,2023,11
840,0.3168472148227295,33786,IH0000,2023,11
855,0.3239835040917812,31038,IH0000,2023,11
870,0.3141355563610172,33108,IH0000,2023,11
885,0.2941590688142771,38059,IH0000,2023,11
690,0.5600000000000364,15,IH0000,2023,11
900,0.3411764705881925,17,IH0000,2023,11
570,0.9066522421619838,47142,IM0000,2023,11
585,0.8536397605006286,44426,IM0000,2023,11
600,0.8751004482430562,43057,IM0000,2023,11
615,0.8859823727471168,40392,IM0000,2023,11
630,0.8794159327867581,39516,IM0000,2023,11
645,0.860332453825907,37900,IM0000,2023,11
660,0.8716669853323322,36611,IM0000,2023,11
675,0.9171583002703279,34782,IM0000,2023,11
780,0.8947629606166623,37884,IM0000,2023,11
795,0.8408899808900128,36630,IM0000,2023,11
810,0.8137977845352368,36832,IM0000,2023,11
825,0.7938341601701238,36686,IM0000,2023,11
840,0.8051423464828742,39165,IM0000,2023,11
855,0.828057216878462,36283,IM0000,2023,11
870,0.7550219922380834,38650,IM0000,2023,11
885,0.583429525399536,41930,IM0000,2023,11
690,1.7238095238095152,21,IM0000,2023,11
900,1.1529411764705026,17,IM0000,2023,11
570,0.8996810710405593,57066,IC0000,2023,12
585,0.848629705173393,53930,IC0000,2023,12
600,0.8409877210595398,51796,IC0000,2023,12
615,0.825125308298203,50276,IC0000,2023,12
630,0.8144546545719371,50821,IC0000,2023,12
645,0.7999459470697227,48101,IC0000,2023,12
660,0.8185918380421761,46827,IC0000,2023,12
675,0.832434884022298,46302,IC0000,2023,12
690,1.5384615384613984,13,IC0000,2023,12
780,0.8140132635828181,48554,IC0000,2023,12
795,0.7736089620598111,48471,IC0000,2023,12
810,0.7913088504740101,50212,IC0000,2023,12
825,0.8025619991165739,47541,IC0000,2023,12
840,0.8152894930800378,48844,IC0000,2023,12
855,0.7585098999796129,48990,IC0000,2023,12
870,0.7295245705154093,50060,IC0000,2023,12
885,0.562540378185502,52937,IC0000,2023,12
900,0.7652173913044031,23,IC0000,2023,12
570,0.42002728047755633,58650,IF0000,2023,12
585,0.39578074095188676,56171,IF0000,2023,12
600,0.3908267998459055,54463,IF0000,2023,12
615,0.39006732063869437,51990,IF0000,2023,12
630,0.3819964960391334,52512,IF0000,2023,12
645,0.3966152536533949,49339,IF0000,2023,12
660,0.39142798438472653,48670,IF0000,2023,12
675,0.4012243094853334,47537,IF0000,2023,12
690,0.5500000000000227,20,IF0000,2023,12
780,0.39845045324255773,51628,IF0000,2023,12
795,0.394953051643287,51120,IF0000,2023,12
810,0.39079655441264616,52589,IF0000,2023,12
825,0.39750795015911816,49999,IF0000,2023,12
840,0.3932013667964008,50922,IF0000,2023,12
855,0.39265950328661653,50814,IF0000,2023,12
870,0.37958559848337525,51689,IF0000,2023,12
885,0.35123325268155897,55382,IF0000,2023,12
900,0.6400000000000773,20,IF0000,2023,12
570,0.37050029551869457,57526,IH0000,2023,12
585,0.3420546262168992,52905,IH0000,2023,12
600,0.3338409917422174,49771,IH0000,2023,12
615,0.3281328526166555,45765,IH0000,2023,12
630,0.3219311361026579,46149,IH0000,2023,12
645,0.32316995991846154,42663,IH0000,2023,12
660,0.32075204975970506,42444,IH0000,2023,12
675,0.3284483175986651,41310,IH0000,2023,12
690,0.6142857142858053,14,IH0000,2023,12
780,0.3222794476757484,45046,IH0000,2023,12
795,0.31477938218072987,44738,IH0000,2023,12
810,0.3158922381642265,45582,IH0000,2023,12
825,0.32599288884761174,43031,IH0000,2023,12
840,0.33233439555228,44247,IH0000,2023,12
855,0.3265157712935561,44004,IH0000,2023,12
870,0.3148357577589412,46334,IH0000,2023,12
885,0.29885864456860517,52131,IH0000,2023,12
900,0.652173913043498,23,IH0000,2023,12
570,1.1991551103347493,56102,IM0000,2023,12
585,1.1253578024007478,51984,IM0000,2023,12
600,1.1353978373143998,49568,IM0000,2023,12
615,1.1330390024336374,46433,IM0000,2023,12
630,1.124508574707288,47057,IM0000,2023,12
645,1.1201674294519601,43481,IM0000,2023,12
660,1.1396529194654046,43621,IM0000,2023,12
675,1.114457432208599,42262,IM0000,2023,12
780,1.120863117701912,45046,IM0000,2023,12
795,1.0533849299707736,45481,IM0000,2023,12
810,1.011091963685277,47584,IM0000,2023,12
825,1.0388794153471606,45155,IM0000,2023,12
840,1.0387902667128737,46192,IM0000,2023,12
855,1.0389488921055732,44905,IM0000,2023,12
870,0.9438304580086065,45676,IM0000,2023,12
885,0.6808756171554914,50433,IM0000,2023,12
690,1.0736842105262967,19,IM0000,2023,12
900,0.6875000000000568,16,IM0000,2023,12
570,1.4073195169540835,37926,IC0000,2024,1
585,1.3026191960995774,35278,IC0000,2024,1
600,1.278760177117573,35005,IC0000,2024,1
615,1.2415103107755,34430,IC0000,2024,1
630,1.3182641254642238,32583,IC0000,2024,1
645,1.2968334306664455,30822,IC0000,2024,1
660,1.3523135582267323,30948,IC0000,2024,1
675,1.4358845172196857,30169,IC0000,2024,1
690,2.0,10,IC0000,2024,1
780,1.3673831716441855,31542,IC0000,2024,1
795,1.3333735181836786,29862,IC0000,2024,1
810,1.336592002024829,31608,IC0000,2024,1
825,1.3747357223589358,30082,IC0000,2024,1
840,1.283769989792486,32329,IC0000,2024,1
855,1.3246238249543059,31169,IC0000,2024,1
870,1.2202844851949002,31847,IC0000,2024,1
885,1.0103012803687226,34287,IC0000,2024,1
900,1.3250000000000455,8,IC0000,2024,1
570,0.576384556915617,38153,IF0000,2024,1
585,0.5624693860316113,35523,IF0000,2024,1
600,0.5673882175664441,34509,IF0000,2024,1
615,0.5586891816226249,33933,IF0000,2024,1
630,0.5710473359958007,32301,IF0000,2024,1
645,0.5803462522132676,30498,IF0000,2024,1
660,0.5906277400708059,30793,IF0000,2024,1
675,0.6035519305400409,30406,IF0000,2024,1
690,1.0923076923076782,13,IF0000,2024,1
780,0.5924513568035472,30734,IF0000,2024,1
795,0.5828165241578391,29121,IF0000,2024,1
810,0.5884833144608155,30026,IF0000,2024,1
825,0.6035409881505308,28862,IF0000,2024,1
840,0.5804310726250136,31642,IF0000,2024,1
855,0.6026167248523931,30649,IF0000,2024,1
870,0.5783711353683592,30598,IF0000,2024,1
885,0.5131566855567908,32645,IF0000,2024,1
900,0.4499999999999697,12,IF0000,2024,1
570,0.45231677167239637,37617,IH0000,2024,1
585,0.4233877053462653,34454,IH0000,2024,1
600,0.4295636849781314,32912,IH0000,2024,1
615,0.4302539824707405,31262,IH0000,2024,1
630,0.4249363349292097,29451,IH0000,2024,1
645,0.42160926111191177,27988,IH0000,2024,1
660,0.43526737389046877,27714,IH0000,2024,1
675,0.46151420714941566,27275,IH0000,2024,1
690,0.8999999999999935,14,IH0000,2024,1
780,0.46117030567685985,28625,IH0000,2024,1
795,0.4532331985365017,25965,IH0000,2024,1
810,0.44177462813273954,27093,IH0000,2024,1
825,0.4656324766535563,25914,IH0000,2024,1
840,0.4584181025534637,28902,IH0000,2024,1
855,0.46987383990720166,27584,IH0000,2024,1
870,0.4587859873058331,28517,IH0000,2024,1
885,0.40693531485190065,31491,IH0000,2024,1
900,0.43333333333335605,12,IH0000,2024,1
570,1.5079618250751778,38245,IM0000,2024,1
585,1.4547792062604894,35780,IM0000,2024,1
600,1.391160908807969,35343,IM0000,2024,1
615,1.321094627682561,34715,IM0000,2024,1
630,1.4483239966939208,32667,IM0000,2024,1
645,1.3733750039460917,31677,IM0000,2024,1
660,1.45676140708643,31384,IM0000,2024,1
675,1.5133407412249258,30598,IM0000,2024,1
690,2.2000000000002315,11,IM0000,2024,1
780,1.411541673109647,32335,IM0000,2024,1
795,1.3448708821435977,30902,IM0000,2024,1
810,1.3479526954385006,32555,IM0000,2024,1
825,1.4073673776101012,31273,IM0000,2024,1
840,1.3678724302164535,33174,IM0000,2024,1
855,1.3590387732203153,32084,IM0000,2024,1
870,1.263953594314722,32927,IM0000,2024,1
885,0.971049297396989,34728,IM0000,2024,1
900,0.9333333333332424,6,IM0000,2024,1
570,1.4618411990423368,30491,IC0000,2024,2
585,1.3306836248012985,30192,IC0000,2024,2
600,1.2890249584026876,30050,IC0000,2024,2
615,1.2270270270270698,29711,IC0000,2024,2
630,1.2505785348308853,29471,IC0000,2024,2
645,1.304147781898111,29124,IC0000,2024,2
660,1.3486577297447329,28869,IC0000,2024,2
675,1.4063891713714654,28517,IC0000,2024,2
780,1.382627787307041,29150,IC0000,2024,2
795,1.2551629219282932,29063,IC0000,2024,2
810,1.3138852806454078,29254,IC0000,2024,2
825,1.3157858328722059,28912,IC0000,2024,2
840,1.300622258492322,29409,IC0000,2024,2
855,1.2022389341025979,29121,IC0000,2024,2
870,1.1926877470356394,29348,IC0000,2024,2
885,0.8923242010664898,29821,IC0000,2024,2
900,0.8285714285713895,14,IC0000,2024,2
690,2.5333333333334545,15,IC0000,2024,2
570,0.5717871452697524,30199,IF0000,2024,2
585,0.5792878055423502,29374,IF0000,2024,2
600,0.5429431072210383,29248,IF0000,2024,2
615,0.5391956137002792,28817,IF0000,2024,2
630,0.5464036227051284,28487,IF0000,2024,2
645,0.5903779330109593,27915,IF0000,2024,2
660,0.6278865507777047,27325,IF0000,2024,2
675,0.6645182847596541,26935,IF0000,2024,2
690,0.8307692307692798,13,IF0000,2024,2
780,0.6232877201758331,27989,IF0000,2024,2
795,0.6020286352484919,27309,IF0000,2024,2
810,0.6296333536826679,27847,IF0000,2024,2
825,0.6597145181569949,27042,IF0000,2024,2
840,0.6300676776085428,27631,IF0000,2024,2
855,0.6176714490148504,27253,IF0000,2024,2
870,0.6183283344777168,27673,IF0000,2024,2
885,0.4895026858430927,28855,IF0000,2024,2
900,0.5999999999999546,10,IF0000,2024,2
570,0.5077021953117474,29563,IH0000,2024,2
585,0.49594763761225447,27959,IH0000,2024,2
600,0.45209520375049045,27730,IH0000,2024,2
615,0.45208573232795657,26921,IH0000,2024,2
630,0.44245236747785555,26505,IH0000,2024,2
645,0.4636309500178985,25189,IH0000,2024,2
660,0.48194742932718765,24196,IH0000,2024,2
675,0.5219282921554319,24042,IH0000,2024,2
780,0.5272231102101712,25651,IH0000,2024,2
795,0.5234737054201443,24815,IH0000,2024,2
810,0.5242015670365894,25143,IH0000,2024,2
825,0.5242852920062818,23681,IH0000,2024,2
840,0.5104764999797213,24617,IH0000,2024,2
855,0.4722985074627085,23450,IH0000,2024,2
870,0.4584414524684145,24510,IH0000,2024,2
885,0.41314287902583846,26113,IH0000,2024,2
690,0.9333333333332929,9,IH0000,2024,2
900,0.4181818181817272,11,IH0000,2024,2
570,1.4218505547736502,30553,IM0000,2024,2
585,1.2669782444130175,30383,IM0000,2024,2
600,1.25274493660466,30365,IM0000,2024,2
615,1.2275254282212233,30183,IM0000,2024,2
630,1.2423560820958162,29965,IM0000,2024,2
645,1.2408934132538996,29863,IM0000,2024,2
660,1.2608101282871855,29699,IM0000,2024,2
675,1.267250177418839,29591,IM0000,2024,2
690,2.8875000000000455,16,IM0000,2024,2
780,1.2654058208307193,29927,IM0000,2024,2
795,1.1682711955248146,29853,IM0000,2024,2
810,1.1916284978771003,29911,IM0000,2024,2
825,1.2188341410878283,29712,IM0000,2024,2
840,1.1254247451529882,30018,IM0000,2024,2
855,1.1058621617984576,29716,IM0000,2024,2
870,1.0358946874791821,29854,IM0000,2024,2
885,0.8809851694916804,30208,IM0000,2024,2
900,0.7875000000001364,16,IM0000,2024,2
570,1.1618095681463612,36517,IC0000,2024,3
585,1.1163390873355197,35106,IC0000,2024,3
600,1.1035761819339456,34562,IC0000,2024,3
615,1.0694757060112565,33321,IC0000,2024,3
630,1.078403288080752,32116,IC0000,2024,3
645,1.0695151906917206,30940,IC0000,2024,3
660,1.08471005154644,31040,IC0000,2024,3
675,1.103359139220624,30484,IC0000,2024,3
690,1.7166666666664696,12,IC0000,2024,3
780,1.1140267803945354,31889,IC0000,2024,3
795,1.035416397675975,30980,IC0000,2024,3
810,1.01940435789279,31529,IC0000,2024,3
825,1.0169828946944977,31043,IC0000,2024,3
840,1.0414161038641123,32427,IC0000,2024,3
855,1.023956072021514,31324,IC0000,2024,3
870,0.9710223929136179,32287,IC0000,2024,3
885,0.7646757415810538,32397,IC0000,2024,3
900,1.044444444444404,9,IC0000,2024,3
570,0.5211990111248563,35596,IF0000,2024,3
585,0.5073794096472353,33336,IF0000,2024,3
600,0.5082993530980836,32617,IF0000,2024,3
615,0.5055943599451791,30638,IF0000,2024,3
630,0.5164563106796243,28840,IF0000,2024,3
645,0.5151449376838168,28564,IF0000,2024,3
660,0.522794991956363,28594,IF0000,2024,3
675,0.524062698580822,28326,IF0000,2024,3
690,0.7166666666667348,12,IF0000,2024,3
780,0.5273898886032699,29175,IF0000,2024,3
795,0.49874252140581526,27913,IF0000,2024,3
810,0.49577315208158357,28248,IF0000,2024,3
825,0.4894225521231488,27483,IF0000,2024,3
840,0.494732892133468,29314,IF0000,2024,3
855,0.48466815968150645,28131,IF0000,2024,3
870,0.4608943170158729,30213,IF0000,2024,3
885,0.41798979624999544,30773,IF0000,2024,3
900,0.6857142857143117,14,IF0000,2024,3
570,0.43879217646547614,34409,IH0000,2024,3
585,0.41021197685200156,31277,IH0000,2024,3
600,0.3863985613863006,30585,IH0000,2024,3
615,0.3937156210677728,27815,IH0000,2024,3
630,0.3909801976420279,26209,IH0000,2024,3
645,0.3885187920245609,25729,IH0000,2024,3
660,0.39185288640595606,25776,IH0000,2024,3
675,0.3956410759866513,25465,IH0000,2024,3
690,0.6615384615384545,13,IH0000,2024,3
780,0.40960877457228057,25893,IH0000,2024,3
795,0.38393317198843036,25618,IH0000,2024,3
810,0.38080897322628365,26033,IH0000,2024,3
825,0.37590047846889163,26125,IH0000,2024,3
840,0.3912557999170082,26509,IH0000,2024,3
855,0.40332935085623167,25110,IH0000,2024,3
870,0.3877769967814672,27031,IH0000,2024,3
885,0.3445980395677092,27851,IH0000,2024,3
900,0.6909090909090413,11,IH0000,2024,3
570,1.020259446047649,37079,IM0000,2024,3
585,0.9766699735450127,36288,IM0000,2024,3
600,0.9490959588946484,36005,IM0000,2024,3
615,0.9565632321847504,34998,IM0000,2024,3
630,0.9602393303466774,33928,IM0000,2024,3
645,0.9494900697799906,33534,IM0000,2024,3
660,0.9772776119403505,33500,IM0000,2024,3
675,1.005052105551888,32818,IM0000,2024,3
690,1.320000000000012,15,IM0000,2024,3
780,1.0003009328920178,33230,IM0000,2024,3
795,0.9155508982036616,33400,IM0000,2024,3
810,0.885538696777288,34008,IM0000,2024,3
825,0.8752335478514204,33719,IM0000,2024,3
840,0.8800564792669913,34703,IM0000,2024,3
855,0.8786839341967739,34284,IM0000,2024,3
870,0.8133317896321796,34549,IM0000,2024,3
885,0.6410324852340658,35216,IM0000,2024,3
900,0.6714285714284804,14,IM0000,2024,3
570,1.2584843965121713,34864,IC0000,2024,4
585,1.26459552754017,33315,IC0000,2024,4
600,1.2276522638124776,32887,IC0000,2024,4
615,1.240382665990916,31568,IC0000,2024,4
630,1.23904116382876,30245,IC0000,2024,4
645,1.2298390103372756,29505,IC0000,2024,4
660,1.2561722756973557,28466,IC0000,2024,4
675,1.2285390633297197,28249,IC0000,2024,4
690,2.076923076922937,13,IC0000,2024,4
780,1.2162386809028658,29596,IC0000,2024,4
795,1.1725001774182575,28182,IC0000,2024,4
810,1.1418605450359456,29099,IC0000,2024,4
825,1.1523839441536354,28650,IC0000,2024,4
840,1.151326150020762,28956,IC0000,2024,4
855,1.1645830311820689,27580,IC0000,2024,4
870,1.114327307197567,29538,IC0000,2024,4
885,0.8415226529659784,29974,IC0000,2024,4
900,1.1428571428572079,14,IC0000,2024,4
570,0.5373820998788014,33821,IF0000,2024,4
585,0.5423857061105182,31454,IF0000,2024,4
600,0.5345541193367428,30636,IF0000,2024,4
615,0.5305722415428523,28467,IF0000,2024,4
630,0.5256536125959264,27501,IF0000,2024,4
645,0.5195464241607861,26721,IF0000,2024,4
660,0.538425782460517,25816,IF0000,2024,4
675,0.5519372320634272,24726,IF0000,2024,4
780,0.5361890359168343,26450,IF0000,2024,4
795,0.49977851175442933,25735,IF0000,2024,4
810,0.49340173082195793,25537,IF0000,2024,4
825,0.5165238095238218,25200,IF0000,2024,4
840,0.5327184927169207,25264,IF0000,2024,4
855,0.5454700854700999,24570,IF0000,2024,4
