date,o1415,c1429,minmove_sum,code,ym
2023-09-15,2527.1000000000004,2526.3,-0.5999999999994543,IH0000,2023-09
2023-09-18,2547.2,2547.7,0.3000000000001819,IH0000,2023-09
2023-09-19,2548.5,2549.3999999999996,1.3000000000010914,IH0000,2023-09
2023-09-20,2547.8,2546.1,-1.9999999999990905,IH0000,2023-09
2023-09-21,2526.5,2522.3999999999996,-4.299999999999727,IH0000,2023-09
2023-09-22,2563.1,2567.5,4.799999999998818,IH0000,2023-09
2023-09-25,2550.6000000000004,2548.1000000000004,-2.1999999999989086,IH0000,2023-09
2023-09-26,2537.3,2536.8999999999996,-0.10000000000081855,IH0000,2023-09
2023-09-27,2547.3999999999996,2546.6000000000004,-0.49999999999954525,IH0000,2023-09
2023-09-28,2532.5,2523.5,-9.199999999998909,IH0000,2023-09
2023-09-01,6102.4,6087.6,-15.799999999998363,IM0000,2023-09
2023-09-04,6175.200000000001,6186.3,9.899999999998727,IM0000,2023-09
2023-09-05,6146.0,6148.9,4.500000000001819,IM0000,2023-09
2023-09-06,6184.700000000001,6191.8,7.600000000000364,IM0000,2023-09
2023-09-07,6092.5,6087.5,-7.300000000001091,IM0000,2023-09
2023-09-08,6101.799999999999,6092.9,-9.50000000000091,IM0000,2023-09
2023-09-11,6164.9,6164.8,0.1999999999989086,IM0000,2023-09
2023-09-12,6163.6,6152.3,-11.299999999998363,IM0000,2023-09
2023-09-13,6033.9,6037.9,5.200000000002547,IM0000,2023-09
2023-09-14,6004.1,6023.0,16.99999999999818,IM0000,2023-09
2023-09-15,6009.2,6007.4,-0.6999999999979991,IM0000,2023-09
2023-09-18,6069.200000000001,6072.7,4.699999999997999,IM0000,2023-09
2023-09-19,6009.5,6012.4,3.8999999999987267,IM0000,2023-09
2023-09-20,5987.9,5979.4,-7.600000000001273,IM0000,2023-09
2023-09-21,5944.4,5931.1,-12.100000000000364,IM0000,2023-09
2023-09-22,6036.3,6047.0,9.899999999999636,IM0000,2023-09
2023-09-25,6011.8,6017.200000000001,6.299999999999272,IM0000,2023-09
2023-09-26,5997.3,5999.5,0.9000000000005457,IM0000,2023-09
2023-09-27,6047.7,6043.9,-1.6999999999979991,IM0000,2023-09
2023-09-28,6052.799999999999,6043.7,-8.800000000001091,IM0000,2023-09
2023-10-09,5666.299999999999,5659.200000000001,-7.4999999999954525,IC0000,2023-10
2023-10-10,5632.6,5630.9,-1.8999999999978172,IC0000,2023-10
2023-10-11,5628.9,5616.7,-11.599999999997635,IC0000,2023-10
2023-10-12,5670.4,5670.9,0.5999999999985448,IC0000,2023-10
2023-10-13,5637.7,5632.7,-6.4999999999990905,IC0000,2023-10
2023-10-16,5580.4,5575.2,-6.200000000002547,IC0000,2023-10
2023-10-17,5579.200000000001,5584.5,5.099999999998545,IC0000,2023-10
2023-10-18,5532.700000000001,5525.0,-7.200000000000728,IC0000,2023-10
2023-10-19,5483.7,5485.5,1.5000000000009095,IC0000,2023-10
2023-10-20,5416.0,5419.3,0.5999999999994543,IC0000,2023-10
2023-10-23,5286.1,5250.0,-37.599999999997635,IC0000,2023-10
2023-10-24,5324.6,5325.5,0.0,IC0000,2023-10
2023-10-25,5354.9,5356.3,1.299999999998363,IC0000,2023-10
2023-10-26,5350.0,5357.7,8.700000000003456,IC0000,2023-10
2023-10-27,5502.4,5503.4,-0.6999999999989086,IC0000,2023-10
2023-10-30,5535.4,5551.0,15.700000000001637,IC0000,2023-10
2023-10-31,5494.4,5504.7,9.800000000001091,IC0000,2023-10
2023-10-09,3712.3999999999996,3710.1,-3.400000000000091,IF0000,2023-10
2023-10-10,3683.6000000000004,3682.4,-1.7999999999992724,IF0000,2023-10
2023-10-11,3687.3999999999996,3682.8,-4.699999999998454,IF0000,2023-10
2023-10-12,3724.8,3725.3,0.6000000000008185,IF0000,2023-10
2023-10-13,3687.5,3683.8,-4.200000000000273,IF0000,2023-10
2023-10-16,3644.0,3638.8,-5.700000000000273,IF0000,2023-10
2023-10-17,3649.1000000000004,3650.0,-1.8189894035458565e-12,IF0000,2023-10
2023-10-18,3628.8,3625.5,-3.600000000000364,IF0000,2023-10
2023-10-19,3558.0,3557.4,-0.2999999999992724,IF0000,2023-10
2023-10-20,3513.5,3520.3999999999996,6.899999999999636,IF0000,2023-10
2023-10-23,3472.2,3454.6,-16.899999999998727,IF0000,2023-10
2023-10-24,3498.3,3500.9,1.9000000000005457,IF0000,2023-10
2023-10-25,3516.8,3518.3,2.0,IF0000,2023-10
2023-10-26,3509.8999999999996,3514.5,5.199999999999818,IF0000,2023-10
2023-10-27,3590.9,3587.2,-4.5000000000009095,IF0000,2023-10
2023-10-30,3596.0,3605.8,10.599999999999909,IF0000,2023-10
2023-10-31,3575.5,3581.0,5.500000000000455,IF0000,2023-10
2023-10-09,2512.8,2512.5,0.09999999999809006,IH0000,2023-10
2023-10-10,2500.0,2498.8,-1.400000000000091,IH0000,2023-10
2023-10-11,2502.3999999999996,2501.1,-1.4999999999995453,IH0000,2023-10
2023-10-12,2526.3999999999996,2527.2,0.5999999999989996,IH0000,2023-10
2023-10-13,2501.3,2499.3,-1.800000000000182,IH0000,2023-10
2023-10-16,2477.0,2474.3999999999996,-2.4000000000023647,IH0000,2023-10
2023-10-17,2485.0,2485.2,-0.0999999999994543,IH0000,2023-10
2023-10-18,2477.8999999999996,2475.6000000000004,-2.299999999998363,IH0000,2023-10
2023-10-19,2419.3,2418.2,-1.0999999999994543,IH0000,2023-10
2023-10-20,2387.1000000000004,2391.6,3.2000000000011823,IH0000,2023-10
2023-10-23,2365.3,2353.0,-12.5,IH0000,2023-10
2023-10-24,2380.3,2382.8,2.599999999999909,IH0000,2023-10
2023-10-25,2393.2,2393.9,0.7999999999992724,IH0000,2023-10
2023-10-26,2393.2,2395.9,2.4000000000010004,IH0000,2023-10
2023-10-27,2432.9,2430.1000000000004,-1.8000000000006366,IH0000,2023-10
2023-10-30,2423.3,2427.0,4.6000000000008185,IH0000,2023-10
2023-10-31,2414.2,2417.8,3.400000000001455,IH0000,2023-10
2023-10-09,6039.3,6031.5,-6.699999999998909,IM0000,2023-10
2023-10-10,6016.1,6014.799999999999,-2.0000000000009095,IM0000,2023-10
2023-10-11,6026.799999999999,6013.4,-13.199999999997999,IM0000,2023-10
2023-10-12,6067.7,6066.6,0.8000000000020009,IM0000,2023-10
2023-10-13,6058.4,6051.1,-6.399999999995998,IM0000,2023-10
2023-10-16,5987.9,5982.200000000001,-6.0,IM0000,2023-10
2023-10-17,5961.5,5967.200000000001,0.3999999999978172,IM0000,2023-10
2023-10-18,5888.6,5881.1,-7.900000000002365,IM0000,2023-10
2023-10-19,5832.6,5830.7,-2.5999999999994543,IM0000,2023-10
2023-10-20,5739.3,5738.5,-2.300000000002001,IM0000,2023-10
2023-10-23,5606.1,5571.0,-34.19999999999891,IM0000,2023-10
2023-10-24,5679.9,5681.7,2.5000000000027285,IM0000,2023-10
2023-10-25,5732.9,5734.5,2.800000000002001,IM0000,2023-10
2023-10-26,5730.1,5743.6,13.599999999998545,IM0000,2023-10
2023-10-27,5898.700000000001,5908.0,7.4999999999954525,IM0000,2023-10
2023-10-30,5964.7,5981.6,18.699999999999818,IM0000,2023-10
2023-10-31,5903.7,5916.8,12.600000000001273,IM0000,2023-10
2023-11-01,5496.1,5490.9,-6.500000000001819,IC0000,2023-11
2023-11-02,5461.1,5465.4,4.899999999997817,IC0000,2023-11
2023-11-03,5527.0,5514.6,-11.400000000000546,IC0000,2023-11
2023-11-06,5583.8,5583.1,-1.4999999999990905,IC0000,2023-11
2023-11-07,5609.799999999999,5615.9,6.200000000000728,IC0000,2023-11
2023-11-08,5569.200000000001,5583.7,14.699999999997999,IC0000,2023-11
2023-11-09,5569.9,5580.4,11.100000000000364,IC0000,2023-11
2023-11-10,5550.5,5563.3,12.49999999999909,IC0000,2023-11
2023-11-13,5567.0,5563.6,-3.400000000001455,IC0000,2023-11
2023-11-14,5592.5,5584.8,-8.400000000000546,IC0000,2023-11
2023-11-15,5622.6,5621.9,-0.6999999999979991,IC0000,2023-11
2023-11-16,5600.7,5598.1,-1.9000000000014552,IC0000,2023-11
2023-11-17,5603.6,5596.6,-8.400000000002365,IC0000,2023-11
2023-11-20,5630.4,5628.700000000001,-1.7999999999974534,IC0000,2023-11
2023-11-21,5626.9,5620.3,-7.399999999999636,IC0000,2023-11
2023-11-22,5572.299999999999,5564.9,-6.799999999998363,IC0000,2023-11
2023-11-23,5608.7,5607.3,-1.4999999999972715,IC0000,2023-11
2023-11-24,5541.4,5542.3,1.8999999999996362,IC0000,2023-11
2023-11-27,5536.200000000001,5538.5,1.4999999999990905,IC0000,2023-11
2023-11-28,5543.200000000001,5553.5,10.199999999997999,IC0000,2023-11
2023-11-29,5522.9,5519.200000000001,-2.599999999998545,IC0000,2023-11
2023-11-30,5512.3,5517.1,3.499999999998181,IC0000,2023-11
2023-11-01,3587.1000000000004,3581.5,-5.899999999998727,IF0000,2023-11
2023-11-02,3571.0,3575.3,4.199999999998909,IF0000,2023-11
2023-11-03,3605.1,3601.8,-3.5999999999971806,IF0000,2023-11
2023-11-06,3640.8,3638.2,-2.599999999999909,IF0000,2023-11
2023-11-07,3636.0,3642.5,5.3999999999991815,IF0000,2023-11
2023-11-08,3605.3,3613.8999999999996,8.899999999997362,IF0000,2023-11
2023-11-09,3618.0,3624.0,6.0,IF0000,2023-11
2023-11-10,3592.0,3597.5,5.300000000001091,IF0000,2023-11
2023-11-13,3581.8,3577.7,-4.300000000001091,IF0000,2023-11
2023-11-14,3586.1000000000004,3583.5,-2.900000000000091,IF0000,2023-11
2023-11-15,3611.8,3611.8,0.6999999999993634,IF0000,2023-11
2023-11-16,3586.5,3585.9,-0.5000000000004547,IF0000,2023-11
2023-11-17,3568.9,3564.7,-4.0,IF0000,2023-11
2023-11-20,3580.8,3580.1,-0.8000000000015461,IF0000,2023-11
2023-11-21,3592.5,3589.9,-2.9999999999995453,IF0000,2023-11
2023-11-22,3558.9,3556.2,-2.0999999999989996,IF0000,2023-11
2023-11-23,3566.7,3567.7,1.2999999999988177,IF0000,2023-11
2023-11-24,3538.8,3539.0,-0.29999999999972715,IF0000,2023-11
2023-11-27,3509.0,3512.5,2.800000000000182,IF0000,2023-11
2023-11-28,3512.9,3517.9,4.5000000000009095,IF0000,2023-11
2023-11-29,3487.0,3485.3999999999996,-1.6000000000008185,IF0000,2023-11
2023-11-30,3501.2,3503.1,1.800000000000182,IF0000,2023-11
2023-11-01,2429.6000000000004,2426.5,-2.7000000000011823,IH0000,2023-11
2023-11-02,2425.7,2428.3,2.7999999999992724,IH0000,2023-11
2023-11-03,2447.5,2445.8,-1.9000000000005457,IH0000,2023-11
2023-11-06,2461.3999999999996,2459.7,-1.4999999999990905,IH0000,2023-11
2023-11-07,2455.2,2459.3999999999996,3.2999999999988177,IH0000,2023-11
2023-11-08,2434.9,2439.9,4.9000000000010004,IH0000,2023-11
2023-11-09,2440.3999999999996,2444.1000000000004,3.5000000000013642,IH0000,2023-11
2023-11-10,2419.0,2423.0,3.899999999999636,IH0000,2023-11
2023-11-13,2410.6000000000004,2408.1,-2.6000000000012733,IH0000,2023-11
2023-11-14,2409.1,2409.2,-0.09999999999899956,IH0000,2023-11
2023-11-15,2430.5,2430.8,0.1000000000003638,IH0000,2023-11
2023-11-16,2412.7,2412.3,-0.29999999999972715,IH0000,2023-11
2023-11-17,2398.5,2395.3,-3.8999999999991815,IH0000,2023-11
2023-11-20,2409.3999999999996,2409.0,-0.7000000000002728,IH0000,2023-11
2023-11-21,2421.9,2419.7,-2.5000000000013642,IH0000,2023-11
2023-11-22,2404.7,2403.9,-0.20000000000118234,IH0000,2023-11
2023-11-23,2408.8,2409.3,0.5000000000009095,IH0000,2023-11
2023-11-24,2393.8,2394.1,0.39999999999827196,IH0000,2023-11
2023-11-27,2367.6000000000004,2371.1,3.300000000000182,IH0000,2023-11
2023-11-28,2369.1,2371.1,1.699999999999818,IH0000,2023-11
2023-11-29,2354.3999999999996,2353.8,-0.8000000000001819,IH0000,2023-11
2023-11-30,2369.1,2370.3,0.5999999999994543,IH0000,2023-11
2023-11-01,5920.299999999999,5911.0,-10.400000000000546,IM0000,2023-11
2023-11-02,5870.200000000001,5877.5,7.100000000000364,IM0000,2023-11
2023-11-03,5970.799999999999,5960.6,-11.399999999997817,IM0000,2023-11
2023-11-06,6058.6,6060.3,1.9999999999972715,IM0000,2023-11
2023-11-07,6096.799999999999,6103.200000000001,6.5000000000009095,IM0000,2023-11
2023-11-08,6066.200000000001,6083.9,19.399999999999636,IM0000,2023-11
2023-11-09,6046.7,6060.200000000001,11.700000000002547,IM0000,2023-11
2023-11-10,6038.5,6053.799999999999,15.399999999996908,IM0000,2023-11
2023-11-13,6075.7,6070.1,-4.800000000000182,IM0000,2023-11
2023-11-14,6104.7,6098.6,-6.099999999999454,IM0000,2023-11
2023-11-15,6145.7,6143.5,-2.6999999999989086,IM0000,2023-11
2023-11-16,6115.5,6111.4,-3.2999999999992724,IM0000,2023-11
2023-11-17,6149.9,6144.4,-5.900000000003274,IM0000,2023-11
2023-11-20,6200.8,6201.3,0.2000000000007276,IM0000,2023-11
2023-11-21,6177.1,6169.200000000001,-8.399999999997817,IM0000,2023-11
2023-11-22,6122.3,6115.799999999999,-4.600000000003092,IM0000,2023-11
2023-11-23,6165.7,6166.200000000001,0.6000000000021828,IM0000,2023-11
2023-11-24,6072.1,6071.6,1.5999999999985448,IM0000,2023-11
2023-11-27,6064.700000000001,6068.5,2.6999999999989086,IM0000,2023-11
2023-11-28,6072.0,6083.9,12.399999999995998,IM0000,2023-11
2023-11-29,6062.1,6058.799999999999,-3.000000000001819,IM0000,2023-11
2023-11-30,6023.4,6033.9,8.19999999999527,IM0000,2023-11
2023-12-01,5544.9,5528.4,-16.799999999998363,IC0000,2023-12
2023-12-04,5528.9,5528.0,-1.3999999999996362,IC0000,2023-12
2023-12-05,5479.1,5466.5,-12.899999999998727,IC0000,2023-12
2023-12-06,5471.2,5474.0,1.9000000000014552,IC0000,2023-12
2023-12-07,5486.0,5487.9,2.700000000001637,IC0000,2023-12
2023-12-08,5511.200000000001,5513.4,0.6000000000003638,IC0000,2023-12
2023-12-11,5559.1,5576.4,18.100000000000364,IC0000,2023-12
2023-12-12,5571.7,5569.6,-2.8000000000010914,IC0000,2023-12
2023-12-13,5454.799999999999,5453.4,0.9000000000014552,IC0000,2023-12
2023-12-14,5442.700000000001,5432.7,-11.700000000002547,IC0000,2023-12
2023-12-15,5389.5,5379.200000000001,-11.900000000000546,IC0000,2023-12
2023-12-18,5378.4,5378.4,1.3000000000020009,IC0000,2023-12
2023-12-19,5336.3,5326.7,-7.4999999999990905,IC0000,2023-12
2023-12-20,5319.4,5318.799999999999,-2.000000000001819,IC0000,2023-12
2023-12-21,5313.3,5313.4,-1.5000000000009095,IC0000,2023-12
2023-12-22,5309.9,5311.799999999999,3.600000000002183,IC0000,2023-12
2023-12-25,5323.7,5320.5,-3.2999999999992724,IC0000,2023-12
2023-12-26,5260.7,5259.799999999999,-0.6000000000003638,IC0000,2023-12
2023-12-27,5282.700000000001,5288.8,6.200000000000728,IC0000,2023-12
2023-12-28,5374.6,5365.6,-8.800000000000182,IC0000,2023-12
2023-12-29,5452.200000000001,5438.9,-12.200000000002547,IC0000,2023-12
2023-12-01,3493.3999999999996,3483.3,-9.499999999998636,IF0000,2023-12
2023-12-04,3461.8,3461.1000000000004,-2.100000000000364,IF0000,2023-12
2023-12-05,3422.2,3408.0,-14.199999999998909,IF0000,2023-12
2023-12-06,3400.1,3399.6000000000004,-0.0999999999994543,IF0000,2023-12
2023-12-07,3394.8999999999996,3396.8,1.800000000000182,IF0000,2023-12
2023-12-08,3401.6000000000004,3400.5,-0.6000000000021828,IF0000,2023-12
2023-12-11,3408.8,3425.3,15.700000000001182,IF0000,2023-12
2023-12-12,3426.5,3426.1000000000004,0.6000000000012733,IF0000,2023-12
2023-12-13,3380.3999999999996,3378.2,-2.2000000000007276,IF0000,2023-12
2023-12-14,3362.5,3357.1,-5.499999999999545,IF0000,2023-12
2023-12-15,3341.5,3336.2,-5.099999999999454,IF0000,2023-12
2023-12-18,3331.1,3330.3999999999996,-0.1999999999998181,IF0000,2023-12
2023-12-19,3329.1,3322.1,-7.200000000000728,IF0000,2023-12
2023-12-20,3319.0,3316.8,-1.899999999998272,IF0000,2023-12
2023-12-21,3341.7,3344.3,3.099999999999909,IF0000,2023-12
2023-12-22,3340.9,3343.3999999999996,2.199999999999818,IF0000,2023-12
2023-12-25,3357.8,3356.5,-1.8000000000010914,IF0000,2023-12
2023-12-26,3331.3999999999996,3329.7,-1.499999999998181,IF0000,2023-12
2023-12-27,3342.3999999999996,3346.6000000000004,3.800000000001546,IF0000,2023-12
2023-12-28,3436.5,3431.3,-5.400000000000546,IF0000,2023-12
2023-12-29,3443.3999999999996,3441.6000000000004,-1.4999999999995453,IF0000,2023-12
2023-12-01,2356.3,2350.7,-4.400000000000091,IH0000,2023-12
2023-12-04,2335.3,2334.5,-0.10000000000081855,IH0000,2023-12
2023-12-05,2306.3,2296.3999999999996,-9.100000000000364,IH0000,2023-12
2023-12-06,2286.7,2286.5,0.0,IH0000,2023-12
2023-12-07,2279.2,2280.6000000000004,1.2999999999988177,IH0000,2023-12
2023-12-08,2283.3,2282.8,-1.0,IH0000,2023-12
2023-12-11,2285.3,2300.1,14.899999999999181,IH0000,2023-12
2023-12-12,2304.2,2304.3,-0.599999999999909,IH0000,2023-12
2023-12-13,2270.1,2267.0,-2.5,IH0000,2023-12
2023-12-14,2261.5,2259.3999999999996,-2.0,IH0000,2023-12
2023-12-15,2245.1,2241.7,-4.199999999999818,IH0000,2023-12
2023-12-18,2251.7,2251.7,-0.5999999999985448,IH0000,2023-12
2023-12-19,2253.0,2247.3999999999996,-5.599999999999909,IH0000,2023-12
2023-12-20,2253.2,2251.1,-3.1999999999993634,IH0000,2023-12
2023-12-21,2270.1,2272.2,2.4999999999990905,IH0000,2023-12
2023-12-22,2272.2,2273.3,0.8999999999991815,IH0000,2023-12
2023-12-25,2281.3,2280.6000000000004,-0.8999999999996362,IH0000,2023-12
2023-12-26,2267.5,2266.1,-1.0,IH0000,2023-12
2023-12-27,2272.8,2274.7,1.9999999999995453,IH0000,2023-12
2023-12-28,2330.1,2327.3999999999996,-3.099999999999909,IH0000,2023-12
2023-12-29,2329.2,2327.9,-1.200000000001637,IH0000,2023-12
2023-12-01,6096.2,6078.3,-18.100000000000364,IM0000,2023-12
2023-12-04,6072.200000000001,6068.5,-2.700000000001637,IM0000,2023-12
2023-12-05,6002.799999999999,5991.5,-12.0,IM0000,2023-12
2023-12-06,6002.9,6003.9,1.5999999999994543,IM0000,2023-12
2023-12-07,6028.2,6029.4,4.5,IM0000,2023-12
2023-12-08,6020.3,6020.700000000001,-3.637978807091713e-12,IM0000,2023-12
2023-12-11,6066.7,6081.6,12.80000000000291,IM0000,2023-12
2023-12-12,5983.3,5983.9,3.600000000000364,IM0000,2023-12
2023-12-13,5948.0,5941.3,-7.399999999999636,IM0000,2023-12
2023-12-14,5918.7,5904.1,-12.300000000001091,IM0000,2023-12
2023-12-15,5843.5,5825.9,-20.0,IM0000,2023-12
2023-12-18,5767.299999999999,5770.4,2.9999999999990905,IM0000,2023-12
2023-12-19,5768.200000000001,5755.0,-11.100000000001273,IM0000,2023-12
2023-12-20,5705.5,5707.2,0.5,IM0000,2023-12
2023-12-21,5717.6,5723.7,6.400000000000546,IM0000,2023-12
2023-12-22,5663.2,5659.3,-4.900000000001455,IM0000,2023-12
2023-12-25,5664.4,5660.6,-6.200000000002547,IM0000,2023-12
2023-12-26,5583.799999999999,5583.299999999999,-0.8999999999978172,IM0000,2023-12
2023-12-27,5619.1,5624.4,5.399999999995998,IM0000,2023-12
2023-12-28,5767.6,5757.299999999999,-8.699999999999818,IM0000,2023-12
2023-12-29,5860.2,5845.0,-13.599999999999454,IM0000,2023-12
2024-01-02,5409.799999999999,5399.3,-10.800000000001091,IC0000,2024-01
2024-01-03,5353.9,5369.9,14.099999999998545,IC0000,2024-01
2024-01-04,5298.4,5304.6,5.800000000000182,IC0000,2024-01
2024-01-05,5250.3,5230.0,-18.799999999998363,IC0000,2024-01
2024-01-08,5130.3,5123.6,-8.099999999997635,IC0000,2024-01
2024-01-09,5085.7,5106.1,20.299999999999272,IC0000,2024-01
2024-01-10,5116.9,5104.9,-15.700000000001637,IC0000,2024-01
2024-01-11,5159.2,5167.5,7.600000000001273,IC0000,2024-01
2024-01-12,5167.0,5167.200000000001,2.100000000002183,IC0000,2024-01
2024-01-15,5138.4,5135.7,-2.9000000000005457,IC0000,2024-01
2024-01-16,5107.8,5085.9,-21.299999999999272,IC0000,2024-01
2024-01-17,5034.0,5039.2,5.0000000000027285,IC0000,2024-01
2024-01-18,4817.799999999999,4856.3,41.400000000002365,IC0000,2024-01
2024-01-19,4934.6,4930.6,-0.3999999999959982,IC0000,2024-01
2024-01-22,4712.5,4670.9,-47.50000000000091,IC0000,2024-01
2024-01-23,4785.0,4808.799999999999,25.200000000000728,IC0000,2024-01
2024-01-24,4800.299999999999,4819.1,18.899999999999636,IC0000,2024-01
2024-01-25,4996.4,5007.9,11.100000000000364,IC0000,2024-01
2024-01-26,4964.2,4963.0,-1.6999999999979991,IC0000,2024-01
2024-01-29,4857.6,4883.0,23.599999999998545,IC0000,2024-01
2024-01-30,4805.200000000001,4763.4,-45.39999999999782,IC0000,2024-01
2024-01-31,4660.5,4624.1,-34.60000000000218,IC0000,2024-01
2024-01-02,3402.8,3396.2,-6.900000000001455,IF0000,2024-01
2024-01-03,3389.2,3399.8,10.400000000000546,IF0000,2024-01
2024-01-04,3352.6,3353.8,0.599999999999909,IF0000,2024-01
2024-01-05,3343.7,3332.3,-11.700000000000273,IF0000,2024-01
2024-01-08,3299.8,3300.6000000000004,1.2000000000011823,IF0000,2024-01
2024-01-09,3287.1000000000004,3296.1,9.199999999998909,IF0000,2024-01
2024-01-10,3289.6000000000004,3284.7,-5.6000000000026375,IF0000,2024-01
2024-01-11,3303.5,3306.8,3.599999999998545,IF0000,2024-01
2024-01-12,3302.3999999999996,3301.9,-0.2999999999974534,IF0000,2024-01
2024-01-15,3287.2,3284.1000000000004,-1.9999999999995453,IF0000,2024-01
2024-01-16,3296.3,3285.5,-10.599999999999909,IF0000,2024-01
2024-01-17,3258.4,3260.8999999999996,2.6999999999993634,IF0000,2024-01
2024-01-18,3180.7,3199.2,18.50000000000182,IF0000,2024-01
2024-01-19,3240.5,3240.8999999999996,-0.1999999999998181,IF0000,2024-01
2024-01-22,3222.2,3199.3,-23.600000000001273,IF0000,2024-01
2024-01-23,3222.4,3235.0,13.0,IF0000,2024-01
2024-01-24,3241.5,3242.4,0.29999999999972715,IF0000,2024-01
2024-01-25,3328.4,3334.1000000000004,6.199999999999363,IF0000,2024-01
2024-01-26,3326.3999999999996,3330.6,5.4000000000010004,IF0000,2024-01
2024-01-29,3299.7,3307.7,8.599999999999909,IF0000,2024-01
2024-01-30,3269.5,3253.7,-15.800000000000182,IF0000,2024-01
2024-01-31,3224.0,3207.3999999999996,-18.100000000001728,IF0000,2024-01
2024-01-02,2303.3,2299.7,-2.900000000000091,IH0000,2024-01
2024-01-03,2295.2,2302.8999999999996,8.199999999999818,IH0000,2024-01
2024-01-04,2276.8999999999996,2277.3999999999996,1.3000000000006366,IH0000,2024-01
2024-01-05,2274.7,2267.9,-7.799999999998363,IH0000,2024-01
2024-01-08,2248.5,2250.6000000000004,1.4000000000005457,IH0000,2024-01
2024-01-09,2243.8999999999996,2248.3999999999996,3.9999999999990905,IH0000,2024-01
2024-01-10,2240.6000000000004,2237.5,-2.6000000000012733,IH0000,2024-01
2024-01-11,2240.9,2242.2,1.2000000000002728,IH0000,2024-01
2024-01-12,2246.3,2246.0,-0.40000000000009095,IH0000,2024-01
2024-01-15,2239.9,2238.1,-1.599999999999909,IH0000,2024-01
2024-01-16,2249.2,2243.5,-5.5999999999989996,IH0000,2024-01
2024-01-17,2223.2,2224.8,1.5999999999994543,IH0000,2024-01
2024-01-18,2182.7,2192.8,10.5,IH0000,2024-01
2024-01-19,2232.1000000000004,2230.7,-2.9000000000023647,IH0000,2024-01
2024-01-22,2232.3,2218.8999999999996,-12.100000000000364,IH0000,2024-01
2024-01-23,2224.3999999999996,2234.3,9.400000000000546,IH0000,2024-01
2024-01-24,2249.4,2250.5,1.400000000000091,IH0000,2024-01
2024-01-25,2314.7,2318.6000000000004,3.6999999999989086,IH0000,2024-01
2024-01-26,2314.0,2316.7,3.5999999999994543,IH0000,2024-01
2024-01-29,2311.3,2317.5,6.600000000000364,IH0000,2024-01
2024-01-30,2293.3,2285.7,-8.400000000000091,IH0000,2024-01
2024-01-31,2265.2,2252.6,-12.399999999999636,IH0000,2024-01
2024-01-02,5825.4,5811.200000000001,-15.199999999998909,IM0000,2024-01
2024-01-03,5740.299999999999,5760.2,18.599999999998545,IM0000,2024-01
2024-01-04,5693.7,5699.6,4.799999999999272,IM0000,2024-01
2024-01-05,5618.5,5593.700000000001,-25.799999999996544,IM0000,2024-01
2024-01-08,5471.5,5463.0,-7.100000000004002,IM0000,2024-01
2024-01-09,5410.9,5435.8,22.400000000003274,IM0000,2024-01
2024-01-10,5442.9,5422.8,-19.300000000002,IM0000,2024-01
2024-01-11,5522.299999999999,5538.1,15.600000000001273,IM0000,2024-01
2024-01-12,5508.1,5509.1,2.4999999999990905,IM0000,2024-01
2024-01-15,5470.4,5467.0,-1.6000000000003638,IM0000,2024-01
2024-01-16,5412.0,5382.5,-28.199999999998,IM0000,2024-01
2024-01-17,5318.8,5322.1,3.8000000000029104,IM0000,2024-01
2024-01-18,5080.2,5121.0,42.300000000002,IM0000,2024-01
2024-01-19,5207.9,5199.4,-8.199999999998909,IM0000,2024-01
2024-01-22,4902.4,4852.6,-41.900000000000546,IM0000,2024-01
2024-01-23,4982.8,5001.9,17.00000000000091,IM0000,2024-01
2024-01-24,4991.6,5006.299999999999,7.600000000000364,IM0000,2024-01
2024-01-25,5230.1,5233.200000000001,4.400000000001455,IM0000,2024-01
2024-01-26,5196.3,5192.6,-1.1000000000003638,IM0000,2024-01
2024-01-29,5034.2,5066.2,27.900000000001455,IM0000,2024-01
2024-01-30,4932.1,4888.2,-43.400000000001455,IM0000,2024-01
2024-01-31,4713.4,4664.1,-45.400000000000546,IM0000,2024-01
2024-02-01,4614.7,4614.4,0.9000000000023647,IC0000,2024-02
2024-02-02,4422.1,4434.6,-1.699999999999818,IC0000,2024-02
2024-02-05,4458.200000000001,4419.3,-37.80000000000109,IC0000,2024-02
2024-02-06,4747.4,4747.7,-2.2999999999992724,IC0000,2024-02
2024-02-07,5011.0,5013.6,3.5999999999994543,IC0000,2024-02
2024-02-08,5171.6,5132.299999999999,-36.60000000000218,IC0000,2024-02
2024-02-19,5072.9,5071.1,0.20000000000345608,IC0000,2024-02
2024-02-20,5105.9,5102.6,-1.0000000000009095,IC0000,2024-02
2024-02-21,5159.7,5146.8,-16.099999999996726,IC0000,2024-02
2024-02-22,5134.7,5145.0,8.299999999999272,IC0000,2024-02
2024-02-23,5176.9,5177.0,-0.8000000000029104,IC0000,2024-02
2024-02-26,5184.6,5179.0,-2.7000000000025466,IC0000,2024-02
2024-02-27,5249.9,5268.2,17.900000000000546,IC0000,2024-02
2024-02-28,5282.3,5280.9,-1.999999999998181,IC0000,2024-02
2024-02-29,5272.5,5312.1,37.79999999999745,IC0000,2024-02
2024-02-01,3215.4,3212.0,-0.8000000000006366,IF0000,2024-02
2024-02-02,3141.3,3145.0,-1.0000000000013642,IF0000,2024-02
2024-02-05,3171.5,3159.8,-15.200000000000273,IF0000,2024-02
