win,mean,n,code,year,month
675,0.06067796610168906,295,IF0000,2023,6
780,0.047035573122506634,253,IF0000,2023,6
795,0.13835616438359155,292,IF0000,2023,6
810,-0.1532203389830672,295,IF0000,2023,6
825,0.12439862542954326,291,IF0000,2023,6
840,0.1662068965517047,290,IF0000,2023,6
855,-0.06904761904759338,294,IF0000,2023,6
870,-0.08710801393727113,287,IF0000,2023,6
885,0.025783972125451703,287,IF0000,2023,6
570,-0.2755905511810898,254,IH0000,2023,6
585,-0.03537414965986116,294,IH0000,2023,6
600,0.037716262975780436,289,IH0000,2023,6
615,-0.05605536332178766,289,IH0000,2023,6
630,-0.029757785467115126,289,IH0000,2023,6
645,0.04123711340204779,291,IH0000,2023,6
660,-0.0006802721088429187,294,IH0000,2023,6
675,0.10284697508900228,281,IH0000,2023,6
780,0.14365079365077488,252,IH0000,2023,6
795,0.07275862068966113,290,IH0000,2023,6
810,-0.054982817869414245,291,IH0000,2023,6
825,0.1077738515901044,283,IH0000,2023,6
840,0.04930555555555808,288,IH0000,2023,6
855,-0.046206896551716614,290,IH0000,2023,6
870,-0.11134751773050967,282,IH0000,2023,6
885,0.009712230215815233,278,IH0000,2023,6
570,-0.27093023255812404,258,IM0000,2023,6
585,-0.14237288135598153,295,IM0000,2023,6
600,-0.27123745819396594,299,IM0000,2023,6
615,0.021548821548820325,297,IM0000,2023,6
630,0.02949152542374978,295,IM0000,2023,6
645,0.01254237288137998,295,IM0000,2023,6
660,-0.24175084175082398,297,IM0000,2023,6
675,0.2096989966555695,299,IM0000,2023,6
780,-0.19960937500002274,256,IM0000,2023,6
795,0.07070707070704314,297,IM0000,2023,6
810,0.11140939597312934,298,IM0000,2023,6
825,0.18406779661015776,295,IM0000,2023,6
840,0.13959044368600249,293,IM0000,2023,6
855,-0.03848797250862795,291,IM0000,2023,6
870,0.10771812080540698,298,IM0000,2023,6
885,0.26369863013694267,292,IM0000,2023,6
570,-1.0518367346938398,245,IC0000,2023,8
585,-0.09893992932859941,283,IC0000,2023,8
600,0.13049645390071632,282,IC0000,2023,8
615,0.0600706713781208,283,IC0000,2023,8
630,-0.17730496453901676,282,IC0000,2023,8
645,-0.18928571428576302,280,IC0000,2023,8
660,-0.32922535211265364,284,IC0000,2023,8
675,-0.09821428571428571,280,IC0000,2023,8
780,0.766255144032951,243,IC0000,2023,8
795,-0.3921428571428545,280,IC0000,2023,8
810,-0.07279151943464633,283,IC0000,2023,8
825,0.008802816901450083,284,IC0000,2023,8
840,0.0850533807829039,281,IC0000,2023,8
855,-0.317921146953437,279,IC0000,2023,8
870,-0.010714285714246735,280,IC0000,2023,8
885,0.055673758865260485,282,IC0000,2023,8
570,-0.5323770491803395,244,IF0000,2023,8
585,-0.23629893238432578,281,IF0000,2023,8
600,-0.016725978647689422,281,IF0000,2023,8
615,-0.1325000000000143,280,IF0000,2023,8
630,-0.2532142857143039,280,IF0000,2023,8
645,-0.25071428571428506,280,IF0000,2023,8
660,-0.11014492753623881,276,IF0000,2023,8
675,0.08086642599277519,277,IF0000,2023,8
780,0.27317073170732925,246,IF0000,2023,8
795,-0.4434163701067661,281,IF0000,2023,8
810,-0.058781362007170414,279,IF0000,2023,8
825,0.030215827338124918,278,IF0000,2023,8
840,0.07562724014337048,279,IF0000,2023,8
855,-0.17050359712226487,278,IF0000,2023,8
870,-0.14107142857143995,280,IF0000,2023,8
885,0.1370106761565901,281,IF0000,2023,8
570,-0.46311475409837183,244,IH0000,2023,8
585,-0.09574468085109124,282,IH0000,2023,8
600,-0.08050541516247522,277,IH0000,2023,8
615,-0.12671480144401673,277,IH0000,2023,8
630,-0.20500000000002305,280,IH0000,2023,8
645,-0.1582142857142685,280,IH0000,2023,8
660,-0.10659340659337961,273,IH0000,2023,8
675,0.027697841726601693,278,IH0000,2023,8
780,0.12272727272730768,242,IH0000,2023,8
795,-0.25448028673835776,279,IH0000,2023,8
810,-0.1046931407942304,277,IH0000,2023,8
825,-0.042335766423378905,274,IH0000,2023,8
840,0.05381818181817256,275,IH0000,2023,8
855,-0.13561151079136136,278,IH0000,2023,8
870,-0.1261648745519886,279,IH0000,2023,8
885,0.026642335766422363,274,IH0000,2023,8
570,-0.4271255060728745,247,IM0000,2023,8
585,0.07173144876329973,283,IM0000,2023,8
600,0.30212765957445453,282,IM0000,2023,8
615,-0.2232142857143247,280,IM0000,2023,8
630,-0.5161971830986505,284,IM0000,2023,8
645,-0.044522968197865075,283,IM0000,2023,8
660,-0.4684210526315949,285,IM0000,2023,8
675,0.018727915194356574,283,IM0000,2023,8
780,0.5171428571427859,245,IM0000,2023,8
795,-0.20107526881725776,279,IM0000,2023,8
810,-0.12028469750889097,281,IM0000,2023,8
825,-0.12968197879860843,283,IM0000,2023,8
840,-0.0003558718860866881,281,IM0000,2023,8
855,-0.3153024911032106,281,IM0000,2023,8
870,0.15750000000000455,280,IM0000,2023,8
885,0.00248226950356803,282,IM0000,2023,8
570,0.20077519379842565,258,IC0000,2023,9
585,-0.011784511784524034,297,IC0000,2023,9
600,0.014093959731564378,298,IC0000,2023,9
615,-0.032323232323254986,297,IC0000,2023,9
630,0.203436426116866,291,IC0000,2023,9
645,-0.2432885906040482,298,IC0000,2023,9
660,-0.04383561643838171,292,IC0000,2023,9
675,0.14779661016946194,295,IC0000,2023,9
780,0.19922779922781117,259,IC0000,2023,9
795,0.05912162162161241,296,IC0000,2023,9
810,-0.15101351351349446,296,IC0000,2023,9
825,-0.1561224489795968,294,IC0000,2023,9
840,-0.078983050847449,295,IC0000,2023,9
855,-0.3469387755101886,294,IC0000,2023,9
870,-0.03851351351349078,296,IC0000,2023,9
885,0.002711864406755613,295,IC0000,2023,9
570,0.15156249999999183,256,IF0000,2023,9
585,0.0549152542372906,295,IF0000,2023,9
600,0.11351351351350553,296,IF0000,2023,9
615,-0.1726351351351502,296,IF0000,2023,9
630,0.06474576271187335,295,IF0000,2023,9
645,-0.09931271477666075,291,IF0000,2023,9
660,0.01593220338980677,295,IF0000,2023,9
675,0.06938775510202101,294,IF0000,2023,9
780,0.1470588235294082,255,IF0000,2023,9
795,-0.02097902097902098,286,IF0000,2023,9
810,-0.0173469387755068,294,IF0000,2023,9
825,-0.045017182130597945,291,IF0000,2023,9
840,-0.017013888888906575,288,IF0000,2023,9
855,-0.162328767123316,292,IF0000,2023,9
870,0.11228668941979243,293,IF0000,2023,9
885,0.05749128919860785,287,IF0000,2023,9
570,0.04701195219122129,251,IH0000,2023,9
585,-0.04744027303753832,293,IH0000,2023,9
600,0.05743944636678012,289,IH0000,2023,9
615,-0.19652777777780905,288,IH0000,2023,9
630,-0.0407534246575221,292,IH0000,2023,9
645,-0.0475177304964768,282,IH0000,2023,9
660,-0.024999999999988316,288,IH0000,2023,9
675,0.08750000000000568,288,IH0000,2023,9
780,0.028571428571463837,245,IH0000,2023,9
795,-0.03191489361704063,282,IH0000,2023,9
810,0.02456747404844574,289,IH0000,2023,9
825,0.03604240282684645,283,IH0000,2023,9
840,-0.035087719298194556,285,IH0000,2023,9
855,-0.07857142857145294,280,IH0000,2023,9
870,-0.013286713286669402,286,IH0000,2023,9
885,-0.004240282685518152,283,IH0000,2023,9
570,0.1667953667953696,259,IM0000,2023,9
585,-0.12382550335571874,298,IM0000,2023,9
600,-0.20912162162162345,296,IM0000,2023,9
615,-0.17306397306397797,297,IM0000,2023,9
630,0.13898305084750387,295,IM0000,2023,9
645,-0.21258503401358378,294,IM0000,2023,9
660,-0.18294314381269017,299,IM0000,2023,9
675,0.08989898989899235,297,IM0000,2023,9
780,0.3359683794466691,253,IM0000,2023,9
795,0.06397306397302416,297,IM0000,2023,9
810,-0.23164983164985675,297,IM0000,2023,9
825,-0.07491525423732329,295,IM0000,2023,9
840,0.17288135593222806,295,IM0000,2023,9
855,-0.3938775510203531,294,IM0000,2023,9
870,0.17542662116043004,293,IM0000,2023,9
885,0.14060402684560586,298,IM0000,2023,9
570,-0.5474885844748344,219,IC0000,2023,10
585,0.0924901185770485,253,IC0000,2023,10
600,0.1023715415019389,253,IC0000,2023,10
615,0.15039999999993597,250,IC0000,2023,10
630,0.1755905511810465,254,IC0000,2023,10
645,0.06852589641435278,251,IC0000,2023,10
660,-0.23855421686742825,249,IC0000,2023,10
675,0.001612903225830656,248,IC0000,2023,10
780,0.4032110091742936,218,IC0000,2023,10
795,0.24497991967861257,249,IC0000,2023,10
810,0.048015873015838366,252,IC0000,2023,10
825,0.04039999999999782,250,IC0000,2023,10
840,0.4384920634921068,252,IC0000,2023,10
855,0.009504132231435777,242,IC0000,2023,10
870,0.0003999999999468855,250,IC0000,2023,10
885,0.11377952755907875,254,IC0000,2023,10
570,0.10187793427225905,213,IF0000,2023,10
585,0.18674698795181272,249,IF0000,2023,10
600,0.045019920318736695,251,IF0000,2023,10
615,0.10564516129030167,248,IF0000,2023,10
630,0.0882113821138167,246,IF0000,2023,10
645,0.020318725099604855,251,IF0000,2023,10
660,-0.050793650793702044,252,IF0000,2023,10
675,0.08112449799200185,249,IF0000,2023,10
780,0.23906976744184397,215,IF0000,2023,10
795,-0.000408163265318744,245,IF0000,2023,10
810,0.023387096774186947,248,IF0000,2023,10
825,0.08634538152608068,249,IF0000,2023,10
840,0.13253012048193502,249,IF0000,2023,10
855,-0.04918699186993312,246,IF0000,2023,10
870,0.11386554621850421,238,IF0000,2023,10
885,0.04233870967741202,248,IF0000,2023,10
570,-0.037327188940054025,217,IH0000,2023,10
585,0.10198412698407573,252,IH0000,2023,10
600,0.055555555555528484,252,IH0000,2023,10
615,0.01862348178139272,247,IH0000,2023,10
630,-0.0004081632653317368,245,IH0000,2023,10
645,0.020987654320998507,243,IH0000,2023,10
660,-0.06967213114754285,244,IH0000,2023,10
675,0.07357723577235921,246,IH0000,2023,10
780,0.15801886792451972,212,IH0000,2023,10
795,-0.04553191489363753,235,IH0000,2023,10
810,0.002916666666690541,240,IH0000,2023,10
825,-0.054732510288040395,243,IH0000,2023,10
840,0.03694779116467617,249,IH0000,2023,10
855,0.028861788617919083,246,IH0000,2023,10
870,-0.03553719008261606,242,IH0000,2023,10
885,0.08401639344263413,244,IH0000,2023,10
570,-0.5360730593607248,219,IM0000,2023,10
585,0.17051792828683882,251,IM0000,2023,10
600,-0.041269841269908396,252,IM0000,2023,10
615,0.18188976377953758,254,IM0000,2023,10
630,0.023809523809516592,252,IM0000,2023,10
645,-0.27351778656124254,253,IM0000,2023,10
660,-0.17831325301202117,249,IM0000,2023,10
675,-0.10159999999998763,250,IM0000,2023,10
780,0.18990825688073645,218,IM0000,2023,10
795,0.1265873015872821,252,IM0000,2023,10
810,0.09362549800797537,251,IM0000,2023,10
825,0.15793650793647618,252,IM0000,2023,10
840,0.12031872509960811,251,IM0000,2023,10
855,0.06533864541829626,251,IM0000,2023,10
870,0.0498007968127635,251,IM0000,2023,10
885,0.1536290322580513,248,IM0000,2023,10
570,0.04184397163117729,282,IC0000,2023,11
585,-0.00457317073169068,328,IC0000,2023,11
600,-0.2243827160494018,324,IC0000,2023,11
615,-0.25214723926384497,326,IC0000,2023,11
630,-0.019018404907952584,326,IC0000,2023,11
645,-0.00582822085888901,326,IC0000,2023,11
660,-0.053067484662585616,326,IC0000,2023,11
675,0.14086687306499296,323,IC0000,2023,11
780,-0.0195729537366192,281,IC0000,2023,11
795,-0.030959752321956083,323,IC0000,2023,11
810,-0.29071207430335094,323,IC0000,2023,11
825,-0.18850931677012644,322,IC0000,2023,11
840,-0.07018633540372783,322,IC0000,2023,11
855,-0.12018348623853267,327,IC0000,2023,11
870,0.16738461538464786,325,IC0000,2023,11
885,-0.01358024691360158,324,IC0000,2023,11
570,-0.11352313167260952,281,IF0000,2023,11
585,0.03036809815949832,326,IF0000,2023,11
600,-0.01191222570530549,319,IF0000,2023,11
615,-0.12741433021808582,321,IF0000,2023,11
630,0.07680250783697491,319,IF0000,2023,11
645,-0.03395638629279409,321,IF0000,2023,11
660,0.02808641975309456,324,IF0000,2023,11
675,0.11100628930820099,318,IF0000,2023,11
780,0.049280575539600406,278,IF0000,2023,11
795,-0.03125000000000142,320,IF0000,2023,11
810,-0.15093167701862903,322,IF0000,2023,11
825,-0.10437499999999886,320,IF0000,2023,11
840,0.040247678018584296,323,IF0000,2023,11
855,-0.0941176470588027,323,IF0000,2023,11
870,-0.025949367088601263,316,IF0000,2023,11
885,0.005882352941147343,306,IF0000,2023,11
570,0.011387900355858292,281,IH0000,2023,11
585,0.023510971786823875,319,IH0000,2023,11
600,0.05500000000001961,320,IH0000,2023,11
615,-0.08730650154798283,323,IH0000,2023,11
630,0.02019230769232285,312,IH0000,2023,11
645,-0.019093851132684907,309,IH0000,2023,11
660,-0.03470031545742616,317,IH0000,2023,11
675,0.05746031746030274,315,IH0000,2023,11
780,-0.004832713754645826,269,IH0000,2023,11
795,-0.06603174603172496,315,IH0000,2023,11
810,-0.0604430379746775,316,IH0000,2023,11
825,-0.06622950819669537,305,IH0000,2023,11
840,-0.008201892744474904,317,IH0000,2023,11
855,-0.027361563517939304,307,IH0000,2023,11
870,-0.03836477987418895,318,IH0000,2023,11
885,0.08173076923078235,312,IH0000,2023,11
570,0.22552447552449778,286,IM0000,2023,11
585,-0.0318885448916724,323,IM0000,2023,11
600,-0.30609756097555874,328,IM0000,2023,11
615,-0.1874617737003036,327,IM0000,2023,11
630,-0.08689024390245288,328,IM0000,2023,11
645,0.01189024390247119,328,IM0000,2023,11
660,-0.05555555555551906,324,IM0000,2023,11
675,0.044548286604342104,321,IM0000,2023,11
780,0.0484098939929515,283,IM0000,2023,11
795,-0.13169230769231385,325,IM0000,2023,11
810,-0.31925465838507394,322,IM0000,2023,11
825,-0.20557275541793862,323,IM0000,2023,11
840,-0.05840978593274786,327,IM0000,2023,11
855,-0.18960244648320268,327,IM0000,2023,11
870,0.18430769230769398,325,IM0000,2023,11
885,-0.009876543209901245,324,IM0000,2023,11
570,-0.29405204460971074,269,IC0000,2023,12
585,-0.19746031746030246,315,IC0000,2023,12
600,-0.21602564102567484,312,IC0000,2023,12
615,-0.13569131832797954,311,IC0000,2023,12
630,-0.11575562700964338,311,IC0000,2023,12
645,-0.2987179487179598,312,IC0000,2023,12
660,-0.04919614147906225,311,IC0000,2023,12
675,-0.16109324758840807,311,IC0000,2023,12
780,-0.20858208955228835,268,IC0000,2023,12
795,-0.07948717948713344,312,IC0000,2023,12
810,-0.06967741935483401,310,IC0000,2023,12
825,-0.3675241157556071,311,IC0000,2023,12
840,-0.0287096774193478,310,IC0000,2023,12
855,-0.3401294498381712,309,IC0000,2023,12
870,-0.16375404530748575,309,IC0000,2023,12
885,0.053571428571419714,308,IC0000,2023,12
570,-0.11119402985073337,268,IF0000,2023,12
585,-0.07041800643084944,311,IF0000,2023,12
600,0.00781758957652679,307,IF0000,2023,12
615,-0.017419354838692367,310,IF0000,2023,12
630,-0.04951768488742208,311,IF0000,2023,12
645,-0.19248366013073262,306,IF0000,2023,12
660,0.0041666666667066025,312,IF0000,2023,12
675,-0.09444444444444475,306,IF0000,2023,12
780,-0.024354243542421664,271,IF0000,2023,12
795,-0.06840390879478976,307,IF0000,2023,12
810,-0.0767973856209299,306,IF0000,2023,12
825,-0.16785714285715556,308,IF0000,2023,12
840,0.012662337662318763,308,IF0000,2023,12
855,-0.12297734627833776,309,IF0000,2023,12
870,-0.13483870967740674,310,IF0000,2023,12
885,0.0759197324414512,299,IF0000,2023,12
570,0.1462962962963064,270,IH0000,2023,12
585,-0.09377049180330076,305,IH0000,2023,12
600,0.005666666666688798,300,IH0000,2023,12
615,-0.018811881188113708,303,IH0000,2023,12
630,-0.03222591362127092,301,IH0000,2023,12
645,-0.18471760797343825,301,IH0000,2023,12
660,-0.06809210526318572,304,IH0000,2023,12
675,-0.04387755102038372,294,IH0000,2023,12
780,-0.024150943396192438,265,IH0000,2023,12
795,-0.1267973856208978,306,IH0000,2023,12
810,-0.01812080536912935,298,IH0000,2023,12
825,-0.12442996742672877,307,IH0000,2023,12
840,0.033660130718996456,306,IH0000,2023,12
855,-0.05394736842105443,304,IH0000,2023,12
870,-0.06599326599327947,297,IH0000,2023,12
885,0.01705685618729827,299,IH0000,2023,12
570,-0.4564102564102744,273,IM0000,2023,12
585,-0.26019108280252984,314,IM0000,2023,12
600,-0.22282958199358727,311,IM0000,2023,12
615,-0.2951298701298719,308,IM0000,2023,12
630,-0.1280254777069826,314,IM0000,2023,12
645,-0.331210191082791,314,IM0000,2023,12
660,-0.023642172523943066,313,IM0000,2023,12
675,0.06325878594246354,313,IM0000,2023,12
780,-0.4377777777778142,270,IM0000,2023,12
795,-0.1304487179487028,312,IM0000,2023,12
810,-0.15159235668787607,314,IM0000,2023,12
825,-0.2096153846153718,312,IM0000,2023,12
840,0.0802547770700747,314,IM0000,2023,12
855,-0.16387096774191848,310,IM0000,2023,12
870,-0.19776357827475632,313,IM0000,2023,12
885,0.18604651162789793,301,IM0000,2023,12
570,-0.09042553191490975,282,IC0000,2024,1
585,0.11538461538465736,325,IC0000,2024,1
600,-0.04892307692306461,325,IC0000,2024,1
615,-0.197865853658566,328,IC0000,2024,1
630,-0.19440993788822813,322,IC0000,2024,1
645,0.31753846153844417,325,IC0000,2024,1
660,-0.3728658536585621,328,IC0000,2024,1
675,0.1351851851852503,324,IC0000,2024,1
780,0.048745519713256434,279,IC0000,2024,1
795,-0.11890243902441243,328,IC0000,2024,1
810,0.10611620795103918,327,IC0000,2024,1
825,-0.18435582822080143,326,IC0000,2024,1
840,1.0430303030302996,330,IC0000,2024,1
855,-0.2874617737002836,327,IC0000,2024,1
870,-0.3779816513761229,327,IC0000,2024,1
885,0.5725609756098426,328,IC0000,2024,1
570,0.06014234875444063,281,IF0000,2024,1
585,-0.06554878048782706,328,IF0000,2024,1
600,-0.09597523219817479,323,IF0000,2024,1
615,0.07515337423314557,326,IF0000,2024,1
630,-0.019571865443423965,327,IF0000,2024,1
645,0.05279503105590345,322,IF0000,2024,1
660,-0.20399999999999216,325,IF0000,2024,1
675,-0.04085365853658426,328,IF0000,2024,1
780,0.11802120141341181,283,IF0000,2024,1
795,-0.09721362229104166,323,IF0000,2024,1
810,0.07345679012345033,324,IF0000,2024,1
825,-0.12092307692307748,325,IF0000,2024,1
840,0.2685975609756109,328,IF0000,2024,1
855,-0.08685015290516845,327,IF0000,2024,1
870,-0.2634969325153265,326,IF0000,2024,1
885,0.09873417721518642,316,IF0000,2024,1
570,-0.03669064748198756,278,IH0000,2024,1
585,-0.13692307692307273,325,IH0000,2024,1
600,-0.017133956386295668,321,IH0000,2024,1
615,0.04148606811144272,323,IH0000,2024,1
630,0.05031446540876785,318,IH0000,2024,1
645,0.12407407407405105,324,IH0000,2024,1
660,-0.14921135646686176,317,IH0000,2024,1
675,-0.02830188679242852,318,IH0000,2024,1
780,-0.03561151079136233,278,IH0000,2024,1
795,-0.06687697160883654,317,IH0000,2024,1
810,-0.03239875389409828,321,IH0000,2024,1
825,-0.029938271604947535,324,IH0000,2024,1
840,0.14351851851849887,324,IH0000,2024,1
855,-0.004320987654308637,324,IH0000,2024,1
870,-0.10158227848104978,316,IH0000,2024,1
885,0.17516129032254896,310,IH0000,2024,1
570,-0.4817543859648874,285,IM0000,2024,1
585,0.3490909090909306,330,IM0000,2024,1
600,-0.08140243902441742,328,IM0000,2024,1
615,-0.39785276073614834,326,IM0000,2024,1
630,-0.20182926829265466,328,IM0000,2024,1
645,0.3082066869300624,329,IM0000,2024,1
660,-0.42500000000001553,328,IM0000,2024,1
675,-0.13957055214721972,326,IM0000,2024,1
780,0.08362989323844064,281,IM0000,2024,1
795,0.007361963190171773,326,IM0000,2024,1
810,-0.15613496932513274,326,IM0000,2024,1
825,-0.45353846153841565,325,IM0000,2024,1
840,0.652439024390219,328,IM0000,2024,1
855,-0.8501519756839149,329,IM0000,2024,1
870,-0.2366153846153751,325,IM0000,2024,1
885,0.3766153846153723,325,IM0000,2024,1
570,-1.1574358974358918,195,IC0000,2024,2
585,0.4248888888888339,225,IC0000,2024,2
600,-1.1677130044843156,223,IC0000,2024,2
615,-0.6479820627802731,223,IC0000,2024,2
630,-0.7142222222222254,225,IC0000,2024,2
645,-0.06755555555556687,225,IC0000,2024,2
660,-0.67511111111115,225,IC0000,2024,2
675,-0.07713004484300773,223,IC0000,2024,2
780,-0.21846153846154964,195,IC0000,2024,2
795,-0.867999999999928,225,IC0000,2024,2
810,-0.7237668161434798,223,IC0000,2024,2
825,-0.39866071428566635,224,IC0000,2024,2
840,0.12455357142856574,224,IC0000,2024,2
855,-0.02825112107621361,223,IC0000,2024,2
870,-0.386607142857246,224,IC0000,2024,2
885,0.09004524886876429,221,IC0000,2024,2
570,-0.15233160621764533,193,IF0000,2024,2
585,-0.05727272727271239,220,IF0000,2024,2
600,-0.11583710407240601,221,IF0000,2024,2
615,-0.07692307692306252,221,IF0000,2024,2
630,-0.20497737556558904,221,IF0000,2024,2
645,-0.12009132420091614,219,IF0000,2024,2
660,-0.1018181818181657,220,IF0000,2024,2
675,-0.23470319634700954,219,IF0000,2024,2
780,0.030412371134060937,194,IF0000,2024,2
795,-0.09863636363637934,220,IF0000,2024,2
810,0.00633484162896586,221,IF0000,2024,2
825,-0.30448430493276235,223,IF0000,2024,2
840,-0.07857142857143222,224,IF0000,2024,2
855,0.042152466367707295,223,IF0000,2024,2
870,-0.14666666666666667,225,IF0000,2024,2
885,0.02453703703704209,216,IF0000,2024,2
570,-0.021989528795817708,191,IH0000,2024,2
585,-0.13856502242150673,223,IH0000,2024,2
600,-0.07706422018347456,218,IH0000,2024,2
615,-0.056756756756770686,222,IH0000,2024,2
630,-0.0977477477477879,222,IH0000,2024,2
645,-0.054794520547961814,219,IH0000,2024,2
660,-0.05545454545454256,220,IH0000,2024,2
675,-0.10642201834864388,218,IH0000,2024,2
780,-0.1647368421053024,190,IH0000,2024,2
795,-0.1386792452829871,212,IH0000,2024,2
810,0.06757990867582483,219,IH0000,2024,2
825,-0.1430493273542564,223,IH0000,2024,2
840,0.016666666666674042,222,IH0000,2024,2
855,0.0845454545454562,220,IH0000,2024,2
870,-0.014999999999980156,220,IH0000,2024,2
885,0.017511520737344792,217,IH0000,2024,2
570,-1.422564102564124,195,IM0000,2024,2
585,0.4651785714285341,224,IM0000,2024,2
600,-0.6741071428572079,224,IM0000,2024,2
615,-0.9609865470852474,223,IM0000,2024,2
630,-0.22857142857141355,224,IM0000,2024,2
645,0.007142857142795833,224,IM0000,2024,2
660,-1.0067264573991235,223,IM0000,2024,2
675,-1.0798206278027178,223,IM0000,2024,2
780,-0.44974358974356315,195,IM0000,2024,2
795,-0.6031390134529515,223,IM0000,2024,2
810,-1.0488888888889536,225,IM0000,2024,2
825,-1.2480000000000169,225,IM0000,2024,2
840,-0.5705357142856785,224,IM0000,2024,2
855,0.4466666666666828,225,IM0000,2024,2
870,-0.2897777777777931,225,IM0000,2024,2
885,-0.4133333333332545,225,IM0000,2024,2
570,0.26397058823530145,272,IC0000,2024,3
585,-0.8154340836013224,311,IC0000,2024,3
600,-0.18478964401294617,309,IC0000,2024,3
615,-0.5544871794871853,312,IC0000,2024,3
630,-0.5285256410256602,312,IC0000,2024,3
645,-0.08971061093246886,311,IC0000,2024,3
660,-0.12403846153846387,312,IC0000,2024,3
675,0.14249201277956258,313,IC0000,2024,3
780,-0.13962962962963907,270,IC0000,2024,3
795,-0.15566343042073374,309,IC0000,2024,3
810,-0.045512820512767456,312,IC0000,2024,3
825,-0.23482428115015103,313,IC0000,2024,3
840,0.0035369774920327706,311,IC0000,2024,3
855,-0.3426751592357395,314,IC0000,2024,3
870,0.03917197452229647,314,IC0000,2024,3
885,0.2631067961165319,309,IC0000,2024,3
570,0.014869888475790788,269,IF0000,2024,3
585,-0.2175895765472452,307,IF0000,2024,3
600,-0.020195439739416052,307,IF0000,2024,3
615,-0.17275641025642222,312,IF0000,2024,3
630,-0.20912052117263635,307,IF0000,2024,3
645,-0.07198697068404472,307,IF0000,2024,3
660,-0.09869281045752466,306,IF0000,2024,3
675,0.016013071895417702,306,IF0000,2024,3
780,0.0014925373134501434,268,IF0000,2024,3
795,-0.02796052631577302,304,IF0000,2024,3
810,-0.18032258064516157,310,IF0000,2024,3
825,-0.0474025974026163,308,IF0000,2024,3
840,-0.011290322580637826,310,IF0000,2024,3
855,-0.16578947368423178,304,IF0000,2024,3
870,-0.010855263157892344,304,IF0000,2024,3
885,0.04266666666665666,300,IF0000,2024,3
570,-0.03684210526317396,266,IH0000,2024,3
585,-0.09105960264903674,302,IH0000,2024,3
600,-0.039215686274554386,306,IH0000,2024,3
615,-0.02225806451609852,310,IH0000,2024,3
630,-0.1521594684385388,301,IH0000,2024,3
645,0.019205298013256177,302,IH0000,2024,3
660,-0.1042483660130499,306,IH0000,2024,3
675,-0.041946308724862734,298,IH0000,2024,3
780,-0.04119850187266258,267,IH0000,2024,3
795,-0.08973509933774654,302,IH0000,2024,3
810,-0.07972972972973864,296,IH0000,2024,3
825,-0.12320261437908289,306,IH0000,2024,3
840,-0.034426229508198215,305,IH0000,2024,3
855,-0.19833333333330302,300,IH0000,2024,3
870,-0.06366666666667242,300,IH0000,2024,3
885,0.002033898305061315,295,IH0000,2024,3
570,0.09261992619927341,271,IM0000,2024,3
585,-0.7499999999999971,314,IM0000,2024,3
600,0.011783439490425006,314,IM0000,2024,3
615,-0.6136942675159607,314,IM0000,2024,3
630,-0.7082802547770689,314,IM0000,2024,3
645,-0.3681528662420162,314,IM0000,2024,3
660,-0.40507936507932,315,IM0000,2024,3
675,0.19391025641027682,312,IM0000,2024,3
780,-0.16014760147598991,271,IM0000,2024,3
795,-0.20996784565919382,311,IM0000,2024,3
810,-0.0019292604501765635,311,IM0000,2024,3
825,-0.3980830670926297,313,IM0000,2024,3
840,0.0012820512819714097,312,IM0000,2024,3
855,-0.6063897763577728,313,IM0000,2024,3
870,0.12161290322577066,310,IM0000,2024,3
885,0.20993589743591493,312,IM0000,2024,3
570,0.8324324324323742,259,IC0000,2024,4
585,0.3406040268456406,298,IC0000,2024,4
600,0.3094276094275745,297,IC0000,2024,4
615,-0.1047297297297328,296,IC0000,2024,4
630,-0.4543624161073691,298,IC0000,2024,4
645,0.16666666666669422,297,IC0000,2024,4
660,-0.08653198653200123,297,IC0000,2024,4
675,0.24208754208749186,297,IC0000,2024,4
780,-0.00937500000005187,256,IC0000,2024,4
795,0.02382550335572423,298,IC0000,2024,4
810,0.18456375838926786,298,IC0000,2024,4
825,0.2208191126280385,293,IC0000,2024,4
840,-0.33154362416108357,298,IC0000,2024,4
855,-0.36577181208054604,298,IC0000,2024,4
870,0.28193979933114993,299,IC0000,2024,4
885,0.06338983050847705,295,IC0000,2024,4
570,0.24624505928855264,253,IF0000,2024,4
585,0.03639455782311471,294,IF0000,2024,4
600,0.04646464646462564,297,IF0000,2024,4
615,-0.07661016949152204,295,IF0000,2024,4
630,-0.07653061224488558,294,IF0000,2024,4
645,-0.08304498269895565,289,IF0000,2024,4
660,-0.09149659863944372,294,IF0000,2024,4
675,-0.07147766323023493,291,IF0000,2024,4
780,-0.09880952380952597,252,IF0000,2024,4
795,-0.014041095890412204,292,IF0000,2024,4
810,-0.021575342465768064,292,IF0000,2024,4
825,-0.11305841924403345,291,IF0000,2024,4
840,-0.05510204081631818,294,IF0000,2024,4
855,-0.06565656565656107,297,IF0000,2024,4
870,0.04387755102039919,294,IF0000,2024,4
885,0.025347222222240222,288,IF0000,2024,4
570,-0.08015873015873125,252,IH0000,2024,4
585,-0.04143835616437546,292,IH0000,2024,4
600,-0.060544217687066165,294,IH0000,2024,4
615,-0.02614840989394826,283,IH0000,2024,4
630,0.02906574394463699,289,IH0000,2024,4
645,0.0741134751773198,282,IH0000,2024,4
660,-0.021478873239457116,284,IH0000,2024,4
